trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,auction_price_t1,auction_amount_t1,minute_open_t1,minute_open_available_t1,label_version,execution_contract,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,decision_board,decision_limit_pct,decision_universe_eligible,decision_universe_reason,decision_universe_rule,open_t1,high_t1,low_t1,close_t1,pre_close_t1,vol_t1,amount_t1,pct_chg_t1,auction_vol_t1,up_limit_t1,down_limit_t1,open_times_t1
20260708,20260709,20260710,001229.SZ,魅视科技,1,0.6710101797641694,73.016666,0.2729465641132242,计算机设,FULLY_READY,1,1,1,strong_official_opening_auction,46.89,t_opening_auction,46.89,23834187.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28945205136,1,1b764e4996a1de7e9b75eaeacd8e9916257b5100,2026-07-08T13:11:08Z,U,0.0,80468747.0,80468747.0,92500.0,92500.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,1.0,0.0,0.0,0.0,,0.030122,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,0.9564980967917346,15821204.0,,,,,,42.7,34.94,1.0,3.0,4.0,0.0,1.0,0.0,2.273302359184548,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,46.89,46.89,40.0,45.47,42.7,148238.78,650107.83248,6.4871,508300.0,46.97,38.43,
20260708,20260709,20260710,600602.SH,云赛智联,2,0.7153711278838554,61.729167,0.83,软件开发,FULLY_READY,1,1,1,strong_official_opening_auction,16.48,t_opening_auction,16.48,15840576.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28945205136,1,1b764e4996a1de7e9b75eaeacd8e9916257b5100,2026-07-08T13:11:08Z,U,1.0,63724752.0,63724752.0,103155.0,105710.0,,,,,,,,,,,,,,,,,,,,,,,,0.5446800797534892,426360.0,,,,,,16.38,13.4,1.0,1.0,5.0,0.0,1.0,0.0,1.768453587453651,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,16.48,17.09,15.9,17.08,16.38,707635.59,1180930.909,4.2735,961200.0,18.02,14.74,
20260708,20260709,20260710,603380.SH,易德龙,3,0.7142110080437656,64.6875,0.6729057079444091,消费电子,FULLY_READY,1,1,1,strong_official_opening_auction,47.24,t_opening_auction,47.24,24352220.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28945205136,1,1b764e4996a1de7e9b75eaeacd8e9916257b5100,2026-07-08T13:11:08Z,U,0.0,69213644.0,69213644.0,93049.0,93049.0,,,,,,,,,,,,,,,,,,,,,,,,0.9175276418343302,7724800.0,,,,,,47.29,38.69,1.0,2.0,4.0,0.0,1.0,0.0,2.270043075766539,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,47.24,47.26,42.56,42.56,47.29,143434.0,620171.074,-10.0021,515500.0,52.02,42.56,
20260708,20260709,20260710,600288.SH,大恒科技,4,0.654282350594056,44.833333,0.8363999999999999,软件开发,FULLY_READY,1,1,1,strong_official_opening_auction,17.11,t_opening_auction,17.11,54112086.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28945205136,1,1b764e4996a1de7e9b75eaeacd8e9916257b5100,2026-07-08T13:11:08Z,U,2.0,59318419.0,59318419.0,111620.0,130805.0,,,,,,,,,,,,,,,,,,,,,,,,0.9898495559180714,50967840.0,,,,,,17.11,14.0,1.0,1.0,5.0,0.0,1.0,0.0,1.6005109228613217,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,17.11,17.34,15.57,16.78,17.11,1242078.8,2051543.834,-1.9287,3162600.0,18.82,15.4,
20260708,20260709,20260710,002841.SZ,视源股份,5,0.6343621591768872,65.3,0.3396528539722045,消费电子,FULLY_READY,1,1,1,strong_official_opening_auction,45.11,t_opening_auction,45.11,42913909.87,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28945205136,1,1b764e4996a1de7e9b75eaeacd8e9916257b5100,2026-07-08T13:11:08Z,U,2.0,34686162.0,34686162.0,93424.0,135524.0,1.0,ok,,1min,241.0,09:35:00,15:00:00,1.0,0.0,0.4009,0.0,,0.022827,0.0,31.0,0.0,62.5944,75.2783,70.0,8.25,8.25,0.0,healthy_limitup,0.9978249048395867,156651950.0,,,,,,47.39,38.77,1.0,2.0,4.0,0.0,1.0,0.0,1.593377846710153,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,45.11,52.13,44.66,52.13,47.39,506626.32,2546645.78081,10.0021,951317.0,52.13,42.65,69.0
20260708,20260709,20260710,600094.SH,大名城,6,0.6301692870488264,75.183334,0.0082,房地产开发,FULLY_READY,1,1,1,strong_official_opening_auction,4.3,t_opening_auction,4.3,21588580.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28945205136,1,1b764e4996a1de7e9b75eaeacd8e9916257b5100,2026-07-08T13:11:08Z,U,0.0,71404033.0,71404033.0,93055.0,93055.0,1.0,ok,,1min,241.0,09:31:00,15:00:00,1.0,0.0,3.7915,0.0,,0.028343,0.0,31.0,0.0,42.2512,69.1754,70.0,8.25,8.25,0.0,neutral_limitup,0.9071959398223672,6752185.0,,,,,,4.22,3.46,0.0,,,0.0,1.0,0.0,2.0206773745860778,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,4.3,4.55,3.99,4.07,4.22,862692.53,362537.215,-3.5545,5020600.0,4.64,3.8,
20260708,20260709,20260710,603296.SH,华勤技术,7,0.6756726815339498,55.6875,0.6729057079444091,消费电子,FULLY_READY,1,1,1,strong_official_opening_auction,76.72,t_opening_auction,76.72,53987864.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28945205136,1,1b764e4996a1de7e9b75eaeacd8e9916257b5100,2026-07-08T13:11:08Z,U,1.0,73445336.0,73445336.0,93030.0,112033.0,,,,,,,,,,,,,,,,,,,,,,,,0.9943810041689324,71601120.0,,,,,,78.29,64.05,1.0,2.0,4.0,0.0,1.0,0.0,1.7712685006751978,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,76.72,82.4,74.47,82.14,78.29,574165.69,4531326.371,4.9176,703700.0,86.12,70.46,
20260708,20260709,20260710,603496.SH,恒为科技,8,0.6769201687500878,60.270833,0.5394931282264485,计算机设,FULLY_READY,1,1,1,strong_official_opening_auction,25.5,t_opening_auction,25.5,23447250.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28945205136,1,1b764e4996a1de7e9b75eaeacd8e9916257b5100,2026-07-08T13:11:08Z,U,0.0,126887775.0,126887775.0,93723.0,93723.0,,,,,,,,,,,,,,,,,,,,,,,,0.7696211709262281,1717424.0,,,,,,24.54,20.08,1.0,3.0,4.0,0.0,1.0,0.0,2.2867445078917177,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,25.5,26.01,24.8,25.81,24.54,373054.46,945616.136,5.1752,919500.0,26.99,22.09,
20260708,20260709,20260710,600756.SH,浪潮软件,9,0.6649473410176712,64.479167,0.4322611773793213,IT服务Ⅱ,FULLY_READY,1,1,1,strong_official_opening_auction,13.98,t_opening_auction,13.98,12661686.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28945205136,1,1b764e4996a1de7e9b75eaeacd8e9916257b5100,2026-07-08T13:11:08Z,U,0.0,152156338.0,152156338.0,93000.0,93000.0,,,,,,,,,,,,,,,,,,,,,,,,0.8305238354177995,2874888.0,,,,,,13.23,10.83,1.0,4.0,3.0,0.0,1.0,0.0,2.2940618472694934,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,13.98,14.51,13.32,13.72,13.23,376135.15,522054.893,3.7037,905700.0,14.55,11.91,
20260708,20260709,20260710,000948.SZ,南天信息,10,0.6451254964144691,59.683334,0.415,软件开发,FULLY_READY,1,1,1,strong_official_opening_auction,12.85,t_opening_auction,12.85,5223525.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28945205136,1,1b764e4996a1de7e9b75eaeacd8e9916257b5100,2026-07-08T13:11:08Z,U,0.0,74547035.0,74547035.0,104224.0,104224.0,1.0,ok,,1min,241.0,10:43:00,15:00:00,1.0,0.0,0.9434,0.0,,0.017241,0.0,31.0,0.0,59.3396,68.4519,57.0,10.2,10.2,0.0,neutral_limitup,0.4638390429581294,280908.0,,,,,,12.72,10.4,1.0,1.0,5.0,0.0,1.0,0.0,2.271587533675814,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,12.85,13.99,12.47,13.56,12.72,273591.92,364050.46991,6.6038,406500.0,13.99,11.45,
