trade_date,exec_date,target_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,dataset_split,sample_weight,is_cold_start,feature_coverage_score,label_version,execution_contract,buy_window_start,buy_window_end,auction_price_t1,auction_amount_t1,auction_vol_t1,minute_open_t1,minute_open_available_t1,open_t1,high_t1,low_t1,close_t1,up_limit_t1,down_limit_t1,open_times_t1,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,auction_vol,auction_price,auction_amount,auction_strength_score,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,open_times_t1__is_missing,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing
20260721,20260722,20260723,002851.SZ,麦格米特,2,PFILL_READY,1,0,1,strong_official_opening_auction,138.77,t_opening_auction,raw_train_pool,1.75,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,138.77,74588875.0,537500.0,,0,138.77,144.44,130.2,131.74,148.74,121.7,,2851,其他电源,深圳,主板,20170306,125.38,135.22,122.0,135.22,9.9976,122.9299548353782,9.9976,0.1075409164324804,0.0800455837893803,0.0199304162106198,366560.38,4726088.23536,7.9479,9.1505,0.95,2.1154069712874187e-06,0.0783454017527786,0.0765329839670169,0.0598061553288177,0.0876434715292135,0.0338947749978158,-0.2859549256505576,0.3796558559771911,-0.0100300168387144,-0.214567843866171,-0.0958207957204948,0.0977666025735837,0.1075409164324804,7906812.3618,,,,439351.19,54834.83,202221.24,237129.95,,,,0.0,,,0.0,,,,,,0.0,,501179.0,125.38,62837823.02,0.9911296162201304,U,1.0,309015426.0,309015426.0,110812.0,111000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.22,110.64,1.0,0.0,1.783559319915436,0.3008783096478589,52.231405,0.01,其他电源,1,0,0,0
20260721,20260722,20260723,600584.SH,长电科技,3,PFILL_READY,1,0,1,strong_official_opening_auction,84.0,t_opening_auction,raw_train_pool,1.75,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,84.0,343081200.0,4084300.0,,0,84.0,89.88,82.66,85.78,93.16,76.22,,600584,半导体,江苏,主板,20030603,76.7,84.69,69.29,84.69,10.0013,76.98999920910026,10.0013,0.2000259794544809,0.1037797127169676,-0.0037667127169677,2688541.69,20904684.925,15.0247,19.3938,1.16,4.784238574215201e-07,0.0832932119610855,0.0744252229702115,0.0702636794914153,0.1145727091056622,0.0330547526007403,-0.2780382595648912,0.3813566916570469,-0.0093578196280266,-0.175365141187926,-0.1614021190216853,0.1818396504900223,0.2000259794544809,15154552.2474,,,,439351.19,54834.83,202221.24,237129.95,,28.0,1.0,1.0,1.0,28.0,0.0,,,,,,0.0,,1920000.0,76.7,147264000.0,0.997465604634323,U,7.0,119507244.0,119507244.0,143654.0,145036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.69,69.29,1.0,0.0,1.484662463367146,0.277531610664324,58.322314,0.83,半导体,1,0,0,0
20260721,20260722,20260723,603986.SH,兆易创新,5,PFILL_READY,1,0,1,strong_official_opening_auction,479.94,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,479.94,940106472.0,1958800.0,,0,479.94,501.26,460.0,470.0,523.08,427.98,,603986,半导体,北京,主板,20160818,446.0,475.53,401.0,475.53,10.0,432.3,10.0,0.1724034235484616,0.0683090446449224,0.0316909553550776,743901.85,33087873.791,11.1281,11.9922,1.18,3.022255241652919e-07,0.0746216207244094,0.0773839311319149,0.0737366369346581,0.1073205384695637,0.0326996764126283,-0.4853571428571428,0.5917934562044294,0.0267300010795639,-0.1857223582595593,-0.2330161290322581,0.156730385044056,0.1724034235484616,33370079.985,,,,439351.19,54834.83,202221.24,237129.95,,28.0,1.0,1.0,1.0,28.0,0.0,,,,,,0.0,,832600.0,446.0,371339600.0,0.9998189717595944,U,0.0,1048528433.0,1048528433.0,140805.0,140805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.53,389.07,1.0,0.0,3.212152644682139,0.2487716636325966,61.719008,0.83,半导体,1,0,0,0
20260721,20260722,20260723,603256.SH,宏和科技,6,PFILL_READY,1,0,1,strong_official_opening_auction,159.12,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,159.12,38347920.0,241000.0,,0,159.12,169.5,154.0,155.06,174.55,142.81,,603256,玻璃玻纤,上海,主板,20190719,152.13,158.68,134.01,158.68,10.0035,144.24995568322825,10.0035,0.1710225828711874,0.0454072929795816,0.0546277070204185,144640.88,2144931.112,1.6442,10.1988,0.95,4.663786144009272e-06,0.0749303804127914,0.0728994363093621,0.0679694711584789,0.1019672901479973,0.0319582634438732,-0.5143097643097643,0.6142374989121165,-0.0099825305714998,-0.2298956563940791,-0.2732768490954889,0.1554701285606252,0.1710225828711874,14353976.9952,,,,439351.19,54834.83,202221.24,237129.95,,,,0.0,,,0.0,,,,,,0.0,,51400.0,152.13,7819482.0,0.9270456191165822,U,0.0,225023790.0,225023790.0,112835.0,112835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.68,129.83,1.0,0.0,2.2064867559627714,0.240377954044057,48.099174,0.01,玻璃玻纤,1,0,0,0
20260721,20260722,20260723,002156.SZ,通富微电,7,PFILL_READY,1,0,1,strong_official_opening_auction,71.71,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,71.71,306376744.11,4272441.0,,0,71.71,76.23,70.88,74.9,76.23,62.37,,2156,半导体,江苏,主板,20070816,64.26,69.3,57.0,69.3,10.0,62.99999999999999,10.0,0.1952380952380952,0.0799999999999998,0.0200000000000001,2092911.52,13427595.5586,13.7923,18.1012,0.89,7.447349718241462e-07,0.071238277673703,0.0662222371076677,0.0607860063350561,0.1089650839979227,0.0289992357651248,-0.1995934442891627,0.2893786863893437,0.0137507314218841,-0.1100552202388597,0.0159800615745493,0.1774891774891774,0.1952380952380952,10516946.517,,,,439351.19,54834.83,202221.24,237129.95,,28.0,1.0,1.0,1.0,28.0,0.0,,,,,,0.0,,1213400.0,64.26,77973084.0,0.9933019551049964,U,1.0,441501498.0,441501498.0,131057.0,134800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3,56.7,1.0,0.0,2.155131439990074,0.2379962497148204,59.066116,0.83,半导体,1,0,0,0
20260721,20260722,20260723,600988.SH,赤峰黄金,10,PFILL_READY,1,0,1,strong_official_opening_auction,36.82,t_opening_auction,raw_train_pool,1.5,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,36.82,29017842.0,788100.0,,0,36.82,39.03,36.59,38.22,39.03,31.93,,600988,贵金属,内蒙,主板,20040414,33.1,35.48,32.81,35.48,10.0155,32.25000113620353,10.0155,0.0827906947576097,0.0737984470124012,0.0263565529875988,811911.87,2782582.595,4.8795,5.7097,1.06,3.599354074160016e-06,0.0638490983079816,0.0525406861921316,0.0518145155798835,0.0828808259459578,0.0223150790583726,-0.0918454935622319,0.165975088200488,0.117832388153749,0.0151645207439197,0.1663379355687047,0.0752536640360765,0.0827906947576097,6742658.9376,,,,439351.19,54834.83,202221.24,237129.95,,,,0.0,,,0.0,,,,,,0.0,,346600.0,33.1,11472460.0,0.9455104996379436,U,0.0,199008597.0,199008597.0,143422.0,143422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.48,29.03,1.0,0.0,2.1826146453369777,0.2224193252466105,55.553719,0.01,贵金属,1,0,0,0
20260721,20260722,20260723,603629.SH,利通电子,11,PFILL_READY,1,0,1,strong_official_opening_auction,114.0,t_opening_auction,raw_train_pool,1.25,0,1.0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,114.0,137769000.0,1208500.0,,0,114.0,118.34,112.8,118.34,118.34,96.82,0.0,603629,消费电子,江苏,主板,20181224,100.0,107.58,98.86,107.58,10.0,97.8,10.0,0.089161554192229,0.0775051124744376,0.0224948875255624,369520.77,3824670.429,10.2439,18.4963,1.05,2.614604365431456e-06,0.0846658885284778,0.0725051385707604,0.1026867708142563,0.1117669410945248,0.0879341406867463,-0.5854337899543378,0.7760547014553405,0.1849322612622534,-0.0479646017699115,-0.0314216260016205,0.0810559583565718,0.089161554192229,3945259.824,,,,439351.19,54834.83,202221.24,237129.95,,4.0,6.0,1.0,6.0,4.0,0.0,,,,,,0.0,,653100.0,100.0,65310000.0,0.9914916727009412,U,0.0,227595064.0,227595064.0,105908.0,105908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.58,88.02,1.0,0.0,2.458846213275936,0.2094289376977763,59.041322,0.2454420922806225,消费电子,0,0,0,0
20260721,20260722,20260723,002432.SZ,九安医疗,12,PFILL_READY,1,0,1,strong_official_opening_auction,83.31,t_opening_auction,raw_train_pool,1.25,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,83.31,151132671.0,1814100.0,,0,83.31,85.06,79.2,81.64,87.73,71.78,,2432,医疗器械,天津,主板,20100610,75.05,79.75,73.27,79.75,10.0,72.5,10.0,0.0893793103448276,0.0648275862068965,0.0351724137931034,604422.47,4717447.618,12.9907,17.3322,1.31,2.119790363298105e-06,0.0719825162085859,0.0683403301360132,0.0608569360745808,0.0820428166683271,0.0264525715870356,-0.2292913824307392,0.3166008900923557,0.0069444444444444,0.3095238095238095,0.3347280334728033,0.0812539184952978,0.0893793103448276,3715503.701,,,,439351.19,54834.83,202221.24,237129.95,,,,0.0,,,0.0,,,,,,0.0,,2216557.0,75.05,166352602.85,0.9980086893555394,U,4.0,329844245.0,329844245.0,94709.0,101903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.75,65.25,1.0,0.0,1.5026723002178553,0.2074534861556692,59.77686,0.01,医疗器械,1,0,0,0
20260721,20260722,20260723,603407.SH,长裕集团,13,PFILL_READY,1,0,0,strong_opening_auction_limit_up_unconfirmed,,,raw_train_pool,1.25,0,1.0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,64.34,47064710.0,731500.0,,0,64.34,64.34,64.34,64.34,64.34,52.64,0.0,603407,化学原料,山东,主板,20260511,56.15,58.49,54.68,58.49,10.0056,53.170020435323295,10.0056,0.0716569218669858,0.0440097630364165,0.0560462369635834,54752.81,314855.531,15.2464,15.2464,1.35,3.177838409959519e-05,0.094291612771799,0.0723597883135204,0.0704992309539747,0.1116210436044368,0.0358063598730402,-0.4984908507828711,0.6047964416098861,-0.0099864590385916,-0.09275632076935,-0.2626071608673725,0.0651393400581296,0.0716569218669858,2385662.0448,,,,439351.19,54834.83,202221.24,237129.95,,,,0.0,,,0.0,,,,,,0.0,,99000.0,56.15,5558850.0,0.9024257784214338,U,3.0,101409962.0,101409962.0,93047.0,103244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.49,47.85,1.0,0.0,1.3430560012151955,0.2011522494418768,61.900826,0.01,化学原料,0,0,0,0
20260721,20260722,20260723,002167.SZ,东方锆业,14,PFILL_READY,1,0,1,strong_official_opening_auction,17.37,t_opening_auction,raw_train_pool,1.25,0,0.8,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,17.37,69747897.51,4015423.0,,0,17.37,18.06,16.5,17.1,18.54,15.17,,2167,小金属,广东,主板,20070913,16.56,16.85,15.22,16.85,9.9869,15.320006291658371,9.9869,0.1063968231454006,0.0189294961424334,0.0809395038575666,1487140.71,2398138.98654,19.6008,26.3163,1.87,4.164437530957684e-06,0.0642120049771278,0.0595781435010068,0.06945333155232,0.1052328408491691,0.0312616095063549,-0.4119001919385796,0.5126151329972546,-0.0099882491186837,-0.0680309734513272,-0.2454097626511419,0.0967359050445104,0.1063968231454006,1305324.5105,,,,439351.19,54834.83,202221.24,237129.95,,,,0.0,,,0.0,,,,,,0.0,,2327240.0,16.56,38539094.4,0.9835264301230991,U,1.0,149923279.0,149923279.0,93000.0,110054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.85,13.79,1.0,0.0,1.6375728829561154,0.1983262998325547,61.528926,0.01,小金属,1,0,0,0
