trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_open_to_tplus1_timed_exit,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,execution_contract,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,auction_vol,auction_price,auction_amount,auction_strength_score,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing,ret_2d__is_missing,ret_5d__is_missing,ret_10d__is_missing,volatility_5d__is_missing,volatility_10d__is_missing,volatility_20d__is_missing,atr__is_missing,downside_vol__is_missing,max_drawdown_20d__is_missing,tail_risk_score__is_missing,bid_ask_proxy__is_missing,spread_proxy__is_missing
20260720,20260721,20260722,20260721,20260722,600744.SH,华银电力,1,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,0.03,0.03,0.1342857142857143,7.0,7.0,7.0,t_opening_auction,7.21,6.88,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,7.21,6.83,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,7.94,7.94,7.94,raw_train_pool,1.75,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,7.0,7.22,6.5,7.22,6.88,7.94,6.88,3853538.97,2900445.364,9.9723,600744,电力,湖南,主板,19960905,6.46,6.56,6.1,6.56,10.0671,5.96000076317083,10.0671,0.0771811981707317,0.0167785213414633,0.0838924786585365,1743735.48,1125606.761,8.5851,18.72,3.19,8.943709605170008e-06,0.0478184529110206,0.050006129270295,0.042824936464689,0.0529724949059295,0.018515150942112,-0.2457627118644068,0.3071027992712079,0.2103321033210332,0.2284644194756553,0.1099830795262266,0.0701219512195121,0.0771811981707317,1332417.5408,,,,429960.81,54763.16,204474.78,225486.03,,17.0,1.0,1.0,1.0,17.0,0.0,53513924.59,3.29,35.83,13324175237.44,35.83,0.0,,6654600.0,6.46,42988716.0,0.9860557768924304,U,1.0,190354957.0,190354957.0,93500.0,94930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.56,5.36,1.0,0.0,2.75,0.2530114278527095,74.462963,0.8363999999999999,电力,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260720,20260721,20260722,20260721,20260722,601991.SH,大唐发电,2,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,0.0300632911392404,0.0300632911392404,0.0996835443037975,6.32,6.32,6.32,t_opening_auction,6.51,6.35,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,6.51,6.16,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,6.95,6.95,6.95,raw_train_pool,1.75,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,6.32,6.81,6.0,6.62,6.35,7.07,6.32,8820822.13,6011818.891,4.9849,601991,电力,北京,主板,20061220,5.68,6.38,5.45,6.38,10.0,5.8,10.0,0.1603448275862068,0.1206896551724138,-0.0206896551724138,8558761.39,5183059.482,6.9044,25.4836,1.67,1.9293623842690838e-06,0.0451755687644714,0.0502265519196132,0.0494063092129088,0.0863296914028282,0.0256390302968087,-0.317745803357314,0.3927911428670316,0.1212653778558874,0.0668896321070233,-0.1366711772665764,0.1457680250783698,0.1603448275862068,11807281.299,,,,429960.81,54763.16,204474.78,225486.03,,17.0,1.0,1.0,1.0,17.0,0.0,,,,,,0.0,,6821300.0,5.68,38744984.0,0.9846070264396958,U,8.0,130530972.0,130530972.0,144244.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.38,5.22,1.0,0.0,2.0468351608399558,0.2514031955219904,58.944444,0.83,电力,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260720,20260721,20260722,20260721,20260722,002490.SZ,山东墨龙,4,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,0.029769959404601,0.029769959404601,0.0514208389715831,7.39,7.39,7.39,t_opening_auction,7.61,7.5,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,7.61,7.21,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,7.77,7.77,7.77,raw_train_pool,1.5,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,7.39,7.45,7.04,7.33,7.5,7.91,7.41,945098.76,721409.81543,6.0027,2490,专用设备,山东,主板,20101021,7.52,7.8,7.52,7.8,10.0141,7.090000281782062,10.0141,0.039492241025641,0.039492241025641,0.0606487589743589,546108.91,423925.81259,10.081,17.8406,0.6,2.3622293577308397e-05,0.0870388664391088,0.0766024970858776,0.059586077544131,0.0802099604367029,0.030173368455305,-0.2165745856353591,0.3063340316347952,0.0317460317460318,-0.0556900726392252,0.21875,0.0358974358974359,0.039492241025641,622321.752,,,,429960.81,54763.16,204474.78,225486.03,,2.0,5.0,1.0,5.0,2.0,0.0,,,,,,0.0,,1580300.0,7.52,11883856.0,0.9427743571169866,U,3.0,48361560.0,48361560.0,93112.0,102121.0,1.0,ok,,1min,241.0,09:32:00,15:00:00,1.0,0.0,1.0256,0.0,,0.011875,0.0,31.0,0.0,58.8462,74.1538,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,7.8,6.38,1.0,0.0,1.7540598929609172,0.2068384284713529,64.496612,0.328751396590983,专用设备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260720,20260721,20260722,20260721,20260722,603779.SH,威龙股份,5,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,-0.0613839285714286,-0.0613839285714286,-0.0792410714285715,8.96,8.96,8.96,t_opening_auction,8.41,8.41,daily_ohlc_conservative_proxy,1,stop_gap_at_open,9.23,8.74,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,8.25,8.25,8.25,raw_train_pool,1.5,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,8.96,9.25,8.26,8.61,8.41,8.46,7.92,496782.64,406752.951,-4.1812,603779,非白酒,山东,主板,20160516,7.92,8.68,7.73,8.68,10.0127,7.889998154758495,10.0127,0.1204056048387096,0.0963244838709677,0.0038025161290323,485383.87,410630.64,14.6164,20.3644,1.57,2.438371379203461e-05,0.0492758982547878,0.0426101328648266,0.0375575710561133,0.0722189100393657,0.0162040439800041,-0.086060606060606,0.1398222210967235,0.0931989924433247,0.1376146788990826,0.1057324840764331,0.1094470046082948,0.1204056048387096,288247.8704,,,,429960.81,54763.16,204474.78,225486.03,,,,0.0,,,0.0,,,,,,0.0,,1106000.0,7.92,8759520.0,0.9244838826512132,U,3.0,59558688.0,59558688.0,94304.0,100637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.68,7.1,1.0,0.0,1.5628822539672556,0.2056263843031452,66.722222,0.01,非白酒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260720,20260721,20260722,20260721,20260722,600126.SH,杭钢股份,6,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,0.03015873015873,0.03015873015873,0.0444444444444442,6.3,6.3,6.3,t_opening_auction,6.49,6.41,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,6.49,6.14,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,6.58,6.58,6.58,raw_train_pool,1.5,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,6.3,6.76,6.25,6.74,6.41,6.85,6.4,1857275.08,1227983.384,-2.3739,600126,普钢,浙江,主板,19980311,5.89,6.23,5.86,6.23,10.0707,5.659998528218681,10.0707,0.0653710417335473,0.060070686998395,0.0406363130016051,1760205.25,1086264.245,5.212,13.7859,3.0,9.270948617111116e-06,0.0475023264672907,0.0425454006364551,0.0353280044965135,0.0521238981025667,0.0142828999021275,-0.1514242878560719,0.201035192254713,0.0523648648648649,0.0929824561403509,0.0523648648648649,0.0593900481540931,0.0653710417335473,2103988.8093,,,,429960.81,54763.16,204474.78,225486.03,,,,0.0,,,0.0,169957145.95,15.65,27.31,21039887987.09,27.31,0.0,,730400.0,5.89,4302056.0,0.8683448026077508,U,2.0,139750126.0,139750126.0,93851.0,141506.0,1.0,ok,,1min,241.0,09:39:00,15:00:00,4.0,3.0,2.0867,3.0,15.0,0.020365,0.0,31.0,0.0,34.6799,58.084,50.4,42.54,42.54,1.0,high_open_board_risk,,,,,,6.23,5.09,1.0,0.0,2.06748876696357,0.2051846886565453,67.75368,0.0164,普钢,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260720,20260721,20260722,20260721,20260722,600726.SH,华电能源,7,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,-0.0592948717948718,-0.0592948717948718,0.0576923076923074,6.24,6.24,6.24,t_opening_auction,5.87,5.87,daily_ohlc_conservative_proxy,1,stop_gap_at_open,6.43,6.08,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,6.6,6.6,6.6,raw_train_pool,1.5,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,6.24,6.24,5.3,6.0,5.87,6.6,5.73,3841358.82,2421314.929,10.0,600726,电力,黑龙江,主板,19960701,5.31,5.83,5.25,5.83,10.0,5.3,10.0,0.1094339622641509,0.0981132075471699,0.0018867924528301,1254847.01,706396.111,1.6786,11.9879,1.03,1.415636332686435e-05,0.0574422726953814,0.0498858657121446,0.0433134425008712,0.0739273199338169,0.0249781778617548,-0.3324937027707809,0.400785323133407,0.0504504504504506,0.0121527777777779,-0.0804416403785488,0.0994854202401372,0.1094339622641509,4609977.0046,,,,429960.81,54763.16,204474.78,225486.03,,17.0,1.0,1.0,1.0,17.0,0.0,,,,,,0.0,,1157400.0,5.31,6145794.0,0.8958710612097066,U,0.0,155736784.0,155736784.0,95528.0,95528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83,4.77,1.0,0.0,3.0681388415327686,0.187974111965427,53.222222,0.83,电力,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260720,20260721,20260722,20260721,20260722,603533.SH,掌阅科技,9,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,0.0300950369588173,0.0300950369588173,-0.001583949313622,18.94,18.94,18.94,t_opening_auction,19.51,19.48,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,19.51,18.47,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,18.91,18.91,18.91,raw_train_pool,1.5,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,18.94,20.1,18.53,19.83,19.48,19.76,18.77,284363.0,544429.351,-4.6394,603533,数字媒体,北京,主板,20170921,19.5,19.69,18.79,19.69,10.0,17.9,10.0,0.0502793296089386,0.0106145251396648,0.0893854748603352,394809.89,768414.009,8.9955,16.9629,1.8,1.3013817919605369e-05,0.0615428126206495,0.0484637370137725,0.0422734690331243,0.0742261313789195,0.0249531008652711,-0.1907775768535263,0.2580041467519219,0.0097435897435897,0.0724400871459696,0.07360959651036,0.0457084814626715,0.0502793296089386,864187.7992,,,,429960.81,54763.16,204474.78,225486.03,,,,0.0,,,0.0,,,,,,0.0,,1980100.0,19.5,38611950.0,0.984244838826512,U,4.0,6918337.0,6918337.0,93137.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.69,16.11,1.0,0.0,1.236344401580254,0.1822194611255075,52.740741,0.01,数字媒体,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260720,20260721,20260722,20260721,20260722,600644.SH,乐山电力,10,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,-0.0558375634517765,-0.0558375634517765,0.0761421319796953,9.85,9.85,9.85,t_opening_auction,9.3,9.3,daily_ohlc_conservative_proxy,1,stop_gap_at_open,10.15,9.6,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,10.6,10.6,10.6,raw_train_pool,1.5,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,9.85,10.08,8.92,9.64,9.3,10.6,9.28,902124.64,899784.866,9.9585,600644,电力,四川,主板,19930426,9.1,9.91,9.06,9.91,9.9889,9.010000100010092,9.9889,0.0943396215943491,0.0899001099899092,0.0099888900100907,692105.4,670536.38,11.9675,21.4357,3.38,1.48968800171588e-05,0.038293756455228,0.0468101063689136,0.0470370949744482,0.0581921062234125,0.0158537854402228,-0.1535911602209945,0.2164820406356656,0.2100122100122101,0.2937336814621409,0.2026699029126213,0.0857719475277497,0.0943396215943491,573115.9128,,,,429960.81,54763.16,204474.78,225486.03,,17.0,1.0,1.0,1.0,17.0,0.0,69571500.62,6.58,23.91,5731159306.38,23.91,0.0,,2466100.0,9.1,22441510.0,0.9679463962332489,U,2.0,48163997.0,48163997.0,93245.0,100303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.91,8.11,1.0,0.0,1.8363553599675015,0.1744097533652667,61.907407,0.8363999999999999,电力,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260720,20260721,20260722,20260721,20260722,000037.SZ,深南电A,11,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,-0.0448979591836735,-0.0448979591836735,0.0520408163265306,9.8,9.8,9.8,t_opening_auction,9.36,9.36,daily_ohlc_conservative_proxy,1,stop_gap_at_open,10.09,9.56,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,10.31,10.31,10.31,raw_train_pool,1.25,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,9.8,9.99,9.11,9.62,9.36,10.4,9.31,636087.77,625431.87494,7.1726,37,电力,深圳,主板,19940701,9.2,10.12,9.0,10.12,10.0,9.2,10.0,0.1217391304347825,0.1,0.0,766362.75,746615.01596,22.6127,38.2923,4.77,1.3393783658559249e-05,0.0453751543539953,0.0507422939498686,0.041417299799173,0.0508805798720845,0.0152613228090755,-0.1923464249748238,0.2490250475830724,0.2105263157894736,0.2618453865336658,0.1552511415525113,0.1106719367588932,0.1217391304347825,609995.7512,,,,429960.81,54763.16,204474.78,225486.03,,17.0,1.0,1.0,1.0,17.0,0.0,16762135.73,1.56,16.27,4036615703.8,16.27,0.0,,1542100.0,9.2,14187320.0,0.9503802969938429,U,2.0,1771000.0,1771000.0,144548.0,145512.0,1.0,ok,,1min,241.0,10:23:00,15:00:00,2.0,3.0,4.1502,3.0,2.0,0.110308,0.0,20.0,48.0,37.3488,39.5046,34.0,46.25,46.25,1.0,high_open_board_risk,,,,,,10.12,8.28,1.0,0.0,1.592637004894668,0.1731211113112617,55.427554,0.8363999999999999,电力,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260720,20260721,20260722,20260721,20260722,600821.SH,金开新能,12,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,0.0306748466257669,0.0306748466257669,0.0674846625766871,6.52,6.52,6.52,t_opening_auction,6.72,6.42,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,6.72,6.36,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,6.96,6.96,6.96,raw_train_pool,1.25,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,6.52,6.8,6.24,6.73,6.42,7.06,6.42,2388504.33,1649061.975,3.4175,600821,电力,天津,主板,19940128,5.73,6.24,5.71,6.24,10.0529,5.670000517932739,10.0529,0.0934744182692308,0.0899470817307692,0.0105819182692309,856338.29,518000.18,4.3528,5.9729,0.69,1.9407136113350384e-05,0.0525681396482214,0.0523077049386951,0.0398625269982965,0.0550593399181486,0.0122945580396572,-0.161631419939577,0.2137885049775308,0.0630323679727427,-0.0188679245283018,0.0540540540540541,0.0849358974358974,0.0934744182692308,1227610.8,,,,429960.81,54763.16,204474.78,225486.03,,17.0,1.0,1.0,1.0,17.0,0.0,67006546.17,12.94,30.75,12276107706.72,30.75,0.0,,370122.0,5.73,2120799.0,0.7796088373777617,U,1.0,95117568.0,95117568.0,95535.0,95705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24,5.1,1.0,0.0,2.2496852695567053,0.1650351738974475,60.833333,0.8363999999999999,电力,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
