trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_open_to_tplus1_open_0930,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,execution_contract,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,auction_vol,auction_price,auction_amount,auction_strength_score,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing,ret_2d__is_missing,ret_5d__is_missing,ret_10d__is_missing,volatility_5d__is_missing,volatility_10d__is_missing,volatility_20d__is_missing,atr__is_missing,downside_vol__is_missing,max_drawdown_20d__is_missing,tail_risk_score__is_missing,bid_ask_proxy__is_missing,spread_proxy__is_missing
20260824,20260825,20260826,20260825,20260826,002015.SZ,协鑫能科,1,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,-0.0050473186119872,-0.0050473186119872,0.0813880126182966,15.85,15.85,15.85,t_opening_auction,15.77,15.77,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,17.14,17.14,17.14,raw_train_pool,1.75,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,15.85,17.12,15.74,15.88,15.77,17.4,15.41,2130285.12,3546353.33033,7.9345,2015,电力,江苏,主板,20040708,15.57,15.57,15.57,15.57,10.0353,14.1500045894363,10.0353,0.0,0.0,0.1003529999999999,317444.13,494260.51041,1.9555,3.7625,0.61,2.0303665351851592e-05,0.0522081739773129,0.0475538559123018,0.0437396063120057,0.0437835223597041,0.016895300006166,-0.1472019464720195,0.2078368527901913,0.1097647897362794,0.0216535433070865,-0.002562459961563,0.0,0.0,2527516.4022,,,,291035.49,54765.83,135005.55,156029.94,,3.0,1.0,1.0,1.0,3.0,0.0,,,,,,0.0,,6590125,15.57,102608246.25,0.9974737905772388,U,0.0,348193467.0,348193467.0,92500.0,92500.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,1.0,0.0,0.0,0.0,,0.027402,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,,,,,,15.57,12.74,1.0,0.0,3.25,0.4083256018987972,65.378182,0.83,电力,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260824,20260825,20260826,20260825,20260826,601212.SH,白银有色,2,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,-0.0799438990182328,-0.0799438990182328,0.0154277699859748,7.13,7.13,7.13,t_opening_auction,6.56,6.56,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,7.24,7.24,7.24,raw_train_pool,1.75,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,7.13,7.13,6.45,6.58,6.56,7.24,6.42,5833919.17,4031968.824,10.0304,601212,工业金属,甘肃,主板,20170215,6.53,6.7,6.47,6.7,10.0164,6.090001127104687,10.0164,0.037766823880597,0.0279146089552238,0.072249391044776,2185800.14,1457887.765,2.9519,8.1246,1.15,6.870487729211447e-06,0.0560382526001746,0.0496336057137843,0.039713143130286,0.066053601246787,0.0138887977032323,-0.0847457627118644,0.1383477035453827,0.2093862815884477,0.181657848324515,0.1355932203389829,0.0343283582089552,0.037766823880597,4961198.915,,,,291035.49,54765.83,135005.55,156029.94,,,,0.0,,,0.0,180406907.5,5.19,21.08,49611989223.7,21.08,0.0,,19333499,6.53,126247748.0,0.9979790324617912,U,2.0,303296109.0,303296109.0,93045.0,93618.0,1.0,ok,,1min,241.0,09:31:00,15:00:00,1.0,0.0,1.791,0.0,,0.009585,0.0,31.0,0.0,54.2537,72.7761,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,6.7,5.48,1.0,0.0,2.204389621704189,0.3505903859954545,62.241746,0.0164,工业金属,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260824,20260825,20260826,20260825,20260826,002412.SZ,汉森制药,3,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,0.1283557046979866,0.1283557046979866,0.0981543624161074,11.92,11.92,11.92,t_opening_auction,13.45,13.45,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,13.09,13.09,13.09,raw_train_pool,1.75,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,11.92,12.33,10.76,12.33,13.45,13.56,12.0,1847310.66,2431762.69964,6.1638,2412,中药Ⅱ,湖南,主板,20100525,10.9,11.21,10.89,11.21,10.0098,10.190001254433696,10.0098,0.0314033327386262,0.0304219785905442,0.0696760214094558,365059.95,403946.81177,7.3328,12.7715,1.45,2.4779995059595615e-05,0.0326392894191641,0.0457153351376911,0.0442455724411651,0.058517401808952,0.0195092100739284,-0.0628571428571429,0.1266119253722366,0.2105831533477322,0.4926764314247671,0.5419532324621734,0.0285459411239964,0.0314033327386262,564087.2,,,,291035.49,54765.83,135005.55,156029.94,,2.0,4.0,1.0,4.0,2.0,0.0,84384276.42,13.32,32.09,5580842450.0,32.09,0.0,,13160800,10.9,143452720.0,0.9983579638752051,U,0.0,249630535.0,249630535.0,93006.0,93006.0,1.0,ok,,1min,241.0,09:31:00,15:00:00,1.0,0.0,0.0892,0.0,,0.010819,0.0,31.0,0.0,64.4648,75.8394,70.0,8.25,8.25,0.0,healthy_limitup,,,,,,11.21,9.17,1.0,0.0,2.9669305534385573,0.3248595480520981,70.205847,0.4322611773793213,中药Ⅱ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260824,20260825,20260826,20260825,20260826,000620.SZ,盈新发展,5,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,0.0392749244712991,0.0392749244712991,0.0151057401812688,3.31,3.31,3.31,t_opening_auction,3.44,3.44,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,3.36,3.36,3.36,raw_train_pool,1.5,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,3.31,3.64,3.26,3.47,3.44,3.45,3.33,4001594.86,1356162.19195,-3.17,620,房地产开发,北京,主板,19961029,3.23,3.47,3.23,3.47,10.1587,3.150000862392167,10.1587,0.0761904553314121,0.0761904553314121,0.0253965446685878,4262651.91,1456230.54581,9.1243,12.154,0.74,6.976024523884313e-06,0.0723937880398696,0.0594235345946029,0.0464186778310035,0.0689709426808548,0.02396948863984,-0.1101694915254237,0.1805576579962673,0.0676923076923077,0.1193548387096774,0.2572463768115944,0.069164265129683,0.0761904553314121,2037519.805,,,,291035.49,54765.83,135005.55,156029.94,,2.0,7.0,1.0,7.0,2.0,0.0,372709471.19,25.59,45.18,16210968388.05,45.18,0.0,,6242600,3.23,20163598.0,0.9765062523683212,U,1.0,251117654.0,251117654.0,93357.0,94942.0,1.0,ok,,1min,241.0,09:34:00,15:00:00,2.0,1.0,3.7464,1.0,3.0,0.021539,0.0,31.0,0.0,62.0216,78.7065,78.0,13.5,13.5,0.0,healthy_limitup,,,,,,3.47,2.84,1.0,0.0,2.4712015095044846,0.2855974006158753,72.555854,0.1800599148755985,房地产开发,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260824,20260825,20260826,20260825,20260826,600610.SH,中毅达,6,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,-0.0219399538106234,-0.0219399538106234,0.0669745958429561,8.66,8.66,8.66,t_opening_auction,8.47,8.47,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,9.24,9.24,9.24,raw_train_pool,1.5,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,8.66,9.53,8.58,8.74,8.47,9.5,8.37,1111448.13,996181.529,5.7208,600610,化学原料,贵州,主板,19920805,7.73,8.66,7.67,8.66,10.0381,7.870001390427497,10.0381,0.1257941327944573,0.1181702459584295,-0.0177892459584294,850358.81,696790.718,11.9984,18.9505,1.62,1.44061907552563e-05,0.0508417303368398,0.0442720735836164,0.0327937441279679,0.0555711831516647,0.0076733383651018,-0.0333333333333333,0.0738004158264031,0.0798004987531173,0.214586255259467,0.2044506258692628,0.1143187066974596,0.1257941327944573,927723.8036,,,,291035.49,54765.83,135005.55,156029.94,,2.0,6.0,1.0,6.0,2.0,0.0,68249264.28,9.79,26.81,6218293905.3,26.81,0.0,,1126300,7.73,8706299.0,0.9453075659972212,U,0.0,64715244.0,64715244.0,131811.0,131811.0,1.0,ok,,1min,241.0,13:19:00,15:00:00,1.0,0.0,0.8083,0.0,,0.040142,0.0,31.0,0.0,60.1501,63.295,45.0,12.0,12.0,0.0,neutral_limitup,,,,,,8.66,7.08,1.0,0.0,2.435860017873339,0.2361350339169909,69.215318,0.2518420922806225,化学原料,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260824,20260825,20260826,20260825,20260826,600367.SH,红星发展,8,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,0.018610747051114,0.018610747051114,0.0267365661861076,38.15,38.15,38.15,t_opening_auction,38.86,38.86,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,39.17,39.17,39.17,raw_train_pool,1.5,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,38.15,40.38,36.36,38.27,38.86,40.13,36.88,708626.31,2727389.936,2.3517,600367,化学原料,贵州,主板,20010320,34.95,38.15,33.57,38.15,10.0058,34.67998960054833,10.0058,0.1320646301441677,0.092272230668414,0.007785769331586,756575.19,2781079.059,23.4981,34.8804,1.29,3.597812139723138e-06,0.0782910918753162,0.0571095790383443,0.0560026183398087,0.076624102651707,0.0312502660918168,-0.1303911735205617,0.2176440579521872,0.0629701866815268,0.097841726618705,0.1525679758308156,0.1200524246395805,0.1320646301441677,1301414.3835,,,,291035.49,54765.83,135005.55,156029.94,,2.0,6.0,1.0,6.0,2.0,0.0,,,,,,0.0,,332600,34.95,11624370.0,0.9570544398130604,U,10.0,91482212.0,91482212.0,102611.0,140305.0,1.0,ok,,1min,241.0,10:27:00,15:00:00,2.0,1.0,1.8087,1.0,4.0,0.004948,0.0,31.0,0.0,73.6481,76.3444,65.0,15.45,15.45,0.0,healthy_limitup,,,,,,38.15,31.21,1.0,0.0,1.6036429462803636,0.2252990687575778,62.61672,0.2454420922806225,化学原料,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260824,20260825,20260826,20260825,20260826,000065.SZ,北方国际,9,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,0.0190380761523045,0.0190380761523045,0.003006012024048,9.98,9.98,9.98,t_opening_auction,10.17,10.17,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,10.01,10.01,10.01,raw_train_pool,1.5,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,9.98,10.14,9.75,9.98,10.17,10.37,9.99,507653.26,516707.83379,0.3006,65,专业工程,北京,主板,19980605,9.98,9.98,9.75,9.98,10.0331,9.06999802786616,10.0331,0.0253583296593186,0.0,0.1003309999999999,830801.05,825797.03264,7.8008,14.9524,6.04,1.2149595606955705e-05,0.0457278545608915,0.0347950070501275,0.0263324244926196,0.0310821897990256,0.0083774768466041,-0.0580645161290324,0.0927744174682562,0.1175811870100784,0.0871459694989107,0.0824295010845985,0.0230460921843687,0.0253583296593186,1159119.3156,,,,291035.49,54765.83,135005.55,156029.94,,,,0.0,,,0.0,26892149.93,3.26,41.52,10628885358.54,41.52,0.0,,4054590,9.98,40464808.2,0.9898951623089556,U,6.0,73901500.0,73901500.0,92500.0,135606.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,7.0,10.0,2.3046,10.0,24.0,0.00437,0.0,31.0,0.0,0.0,25.0,0.0,64.75,64.75,1.0,high_open_board_risk,,,,,,9.98,8.16,1.0,0.0,1.355099780942021,0.224938516722358,61.481818,0.0164,专业工程,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260824,20260825,20260826,20260825,20260826,600508.SH,上海能源,10,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,-0.0208136234626301,-0.0208136234626301,0.0832544938505202,10.57,10.57,10.57,t_opening_auction,10.35,10.35,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,11.45,11.45,11.45,raw_train_pool,1.5,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,10.57,10.87,10.56,10.87,10.35,11.96,10.35,1097940.75,1218008.044,5.3358,600508,煤炭开采,上海,主板,20010829,9.2,9.88,9.19,9.88,10.0223,8.979997691377113,10.0223,0.0768374362348179,0.0757238502024293,0.0244991497975706,358163.92,346728.218,3.5399,9.5101,3.62,2.8905348569005133e-05,0.0368565675203033,0.0310045572366016,0.0250181935812103,0.0319698612365562,0.0058205116801533,-0.0305429864253393,0.061381691686703,0.1227272727272728,0.1421965317919076,0.1304347826086958,0.069838056680162,0.0768374362348179,999663.5376,,,,291035.49,54765.83,135005.55,156029.94,,2.0,9.0,1.0,9.0,2.0,0.0,-3354114.6,-0.97,43.76,9996635376.0,43.76,0.0,,410500,9.2,3776600.0,0.8960464822533788,U,2.0,74277237.0,74277237.0,95249.0,103443.0,1.0,ok,,1min,241.0,09:52:00,15:00:00,1.0,0.0,0.5061,0.0,,0.009478,0.0,31.0,0.0,61.9636,75.0891,70.0,8.25,8.25,0.0,healthy_limitup,,,,,,9.88,8.08,1.0,0.0,1.7966550755244357,0.2230191672728924,61.665769,0.0637942950693908,煤炭开采,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260824,20260825,20260826,20260825,20260826,605286.SH,同力天启,11,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,-0.0078183172002977,-0.0078183172002977,0.0670141474311245,26.86,26.86,26.86,t_opening_auction,26.65,26.65,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,28.66,28.66,28.66,raw_train_pool,1.25,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,26.86,27.29,25.55,26.99,26.65,28.86,26.52,125747.16,350713.979,6.1875,605286,专用设备,江苏,主板,20210322,25.6,27.41,25.6,27.41,9.992,24.91999418139501,9.992,0.0726324407150674,0.0726324407150674,0.0272875592849325,45699.08,123464.208,2.7202,9.8914,0.49,8.093033731686839e-05,0.0722516808594293,0.0816812771818462,0.0625214312300659,0.0826903959484893,0.0382563329717793,-0.270753886770314,0.3715316509721592,0.084256329113924,-0.0908789386401326,0.0702850449043341,0.0660342940532651,0.0726324407150674,460488.0,,,,291035.49,54765.83,135005.55,156029.94,,,,0.0,,,0.0,,,,,,0.0,,140600,25.6,3599360.0,0.8931413414172035,U,1.0,139004113.0,139004113.0,93250.0,93308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.41,22.43,1.0,0.0,1.89921516677968,0.2212578522058955,47.522727,0.01,专用设备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260824,20260825,20260826,20260825,20260826,003035.SZ,南网能源,12,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,-0.0440677966101696,-0.0440677966101696,-0.0406779661016949,5.9,5.9,5.9,t_opening_auction,5.64,5.64,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,5.66,5.66,5.66,raw_train_pool,1.25,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,5.9,6.13,5.67,5.69,5.64,5.8,5.58,852017.12,484764.95848,-0.5272,3035,电力,广东,主板,20210119,5.26,5.73,5.25,5.73,9.9808,5.2100002909598775,9.9808,0.0921305130890053,0.090211127399651,0.0095968726003488,826941.66,467651.80884,2.1831,7.8559,4.39,2.134237441475348e-05,0.0470231066519611,0.0358498279078707,0.02805656275368,0.0302813079160191,0.0101492858491653,-0.0979020979020978,0.1361079465049431,0.1061776061776063,0.0513761467889908,0.0123674911660778,0.0837696335078534,0.0921305130890053,2170454.5524,,,,291035.49,54765.83,135005.55,156029.94,,3.0,1.0,1.0,1.0,3.0,0.0,,,,,,0.0,,107200,5.26,563872.0,0.6708349122142225,U,3.0,67983585.0,67983585.0,94806.0,110709.0,1.0,ok,,1min,241.0,09:49:00,15:00:00,2.0,1.0,2.2688,1.0,3.0,0.013368,0.0,31.0,0.0,70.8874,81.3662,78.0,13.5,13.5,0.0,healthy_limitup,,,,,,5.73,4.69,1.0,0.0,1.695246583991767,0.2165656149044997,52.476584,0.83,电力,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
