trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,exit_price_t2_close,close_t2,realized_ret_open_to_tplus1_open_0930,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,execution_contract,run_id,run_attempt,commit_sha,generated_at_utc,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,market_target_date,open_t2,high_t2,low_t2,pre_close_t2,vol_t2,amount_t2,pct_chg_t2,auction_price_t2,auction_amount_t2,down_limit_t2
20260902,20260903,20260904,20260903,20260904,002536.SZ,飞龙股份,1,0.3396136393400201,60.1941,0.8363999999999999,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,58.0,58.0,58.0,t_opening_auction,,,09:30,tplus1_open_0930_v1,63.07,63.07,tplus1_open_0930,1,fixed_open_0930,58.26,58.26,0.08741379310344821,0.08741379310344821,0.004482758620689475,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,09:20:00,09:24:50,58.0,63.88,57.42,63.03,20260904,63.07,63.97,57.58,63.03,939227.94,5682100.15312,-7.5678,63.07,102215530.76,56.73
20260902,20260903,20260904,20260903,20260904,002297.SZ,博云新材,2,0.3299701424607607,69.31698,0.0164,航空装备,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,20.7,20.7,20.7,t_opening_auction,,,09:30,tplus1_open_0930_v1,22.01,22.01,tplus1_open_0930,1,fixed_open_0930,21.32,21.32,0.06328502415458948,0.06328502415458948,0.02995169082125604,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,09:20:00,09:24:50,20.7,22.0,19.92,22.0,20260904,22.01,22.85,21.16,22.0,1876983.8,4123435.02768,-3.0909,22.01,99948576.53,19.8
20260902,20260903,20260904,20260903,20260904,600967.SH,内蒙一机,3,0.2973756410031199,63.04698,0.1800599148755985,地面兵装,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,14.6,14.6,14.6,t_opening_auction,,,09:30,tplus1_open_0930_v1,13.4,13.4,tplus1_open_0930,1,fixed_open_0930,13.66,13.66,-0.0821917808219178,-0.0821917808219178,-0.06438356164383552,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,09:20:00,09:24:50,14.6,14.6,13.39,13.56,20260904,13.4,14.25,13.32,13.56,1575700.58,2171731.718,0.7375,13.4,57989585.0,12.2
20260902,20260903,20260904,20260903,20260904,002265.SZ,建设工业,4,0.2744481457501554,50.31358,0.83,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,21.71,21.71,21.71,t_opening_auction,,,09:30,tplus1_open_0930_v1,20.82,20.82,tplus1_open_0930,1,fixed_open_0930,21.45,21.45,-0.04099493321050218,-0.04099493321050218,-0.011976047904191822,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,09:20:00,09:24:50,21.71,22.13,20.78,20.92,20260904,20.82,21.95,20.65,20.92,399960.07,857315.96968,2.5335,20.82,18964084.38,18.83
20260902,20260903,20260904,20260903,20260904,603270.SH,金帝股份,5,0.2729208151074442,63.8161,0.01,通用设备,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,33.0,33.0,33.0,t_opening_auction,,,09:30,tplus1_open_0930_v1,36.33,36.33,tplus1_open_0930,1,fixed_open_0930,33.37,33.37,0.10090909090909084,0.10090909090909084,0.011212121212121007,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,09:20:00,09:24:50,33.0,34.95,32.81,34.95,20260904,36.33,38.45,33.1,34.95,342335.39,1213490.892,-4.5207,36.33,46328016.0,31.46
20260902,20260903,20260904,20260903,20260904,600657.SH,信达地产,6,0.2719121395628157,60.18502,0.0164,房地产开发,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,3.02,3.02,3.02,t_opening_auction,,,09:30,tplus1_open_0930_v1,3.3,3.3,tplus1_open_0930,1,fixed_open_0930,3.5,3.5,0.09271523178807928,0.09271523178807928,0.1589403973509933,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,09:20:00,09:24:50,3.02,3.36,2.84,3.36,20260904,3.3,3.7,3.18,3.36,2494816.92,895324.356,4.1667,3.3,20160030.0,3.02
20260902,20260903,20260904,20260903,20260904,603978.SH,深圳新星,7,0.2659496402225754,65.02864,0.0164,金属新材,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,22.86,22.86,22.86,t_opening_auction,,,09:30,tplus1_open_0930_v1,22.89,22.89,tplus1_open_0930,1,fixed_open_0930,21.9,21.9,0.001312335958005395,0.001312335958005395,-0.04199475065616798,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,09:20:00,09:24:50,22.86,24.0,22.1,23.05,20260904,22.89,23.35,21.58,23.05,273804.47,616212.315,-4.9892,22.89,6310773.0,20.75
20260902,20260903,20260904,20260903,20260904,603778.SH,国晟科技,8,0.2628669553496444,62.3997,0.0164,光伏设备,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,10.96,10.96,10.96,t_opening_auction,,,09:30,tplus1_open_0930_v1,10.63,10.63,tplus1_open_0930,1,fixed_open_0930,10.79,10.79,-0.030109489051094784,-0.030109489051094784,-0.015510948905109623,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,09:20:00,09:24:50,10.96,11.14,10.47,10.51,20260904,10.63,11.42,10.44,10.51,1146644.63,1246699.24,2.6641,10.63,9632906.0,9.46
20260902,20260903,20260904,20260903,20260904,002708.SZ,光洋股份,9,0.2591652528040187,67.28758,0.83,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,14.16,14.16,14.16,t_opening_auction,,,09:30,tplus1_open_0930_v1,15.43,15.43,tplus1_open_0930,1,fixed_open_0930,15.27,15.27,0.0896892655367234,0.0896892655367234,0.0783898305084747,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,09:20:00,09:24:50,14.16,15.58,14.15,15.58,20260904,15.43,16.0,14.89,15.58,1004145.06,1549819.49661,-1.9897,15.43,29329344.0,14.02
20260902,20260903,20260904,20260903,20260904,002274.SZ,华昌化工,10,0.2572996834708029,63.45906,0.2454420922806225,化学原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,7.12,7.12,7.12,t_opening_auction,,,09:30,tplus1_open_0930_v1,6.35,6.35,tplus1_open_0930,1,fixed_open_0930,6.12,6.12,-0.1081460674157303,-0.1081460674157303,-0.1404494382022471,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,09:20:00,09:24:50,7.12,7.12,6.41,6.43,20260904,6.35,6.46,6.07,6.43,808040.05,505205.17757,-4.8212,6.35,9648190.0,5.79
20260902,20260903,20260904,20260903,20260904,601606.SH,长城军工,11,0.2515458151621294,62.61038,0.1736599148755986,地面兵装,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,36.26,36.26,36.26,t_opening_auction,,,09:30,tplus1_open_0930_v1,34.2,34.2,tplus1_open_0930,1,fixed_open_0930,34.81,34.81,-0.05681191395477092,-0.05681191395477092,-0.03998896856039702,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,09:20:00,09:24:50,36.26,36.26,33.99,34.69,20260904,34.2,35.82,33.86,34.69,609575.59,2130029.436,0.3459,34.2,35831340.0,31.22
