trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,exit_price_t2_close,close_t2,realized_ret_open_to_tplus1_timed_exit,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,execution_contract,run_id,run_attempt,commit_sha,generated_at_utc,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,market_target_date,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,auction_price_t2,auction_amount_t2,down_limit_t2,minute_open_t2,minute_open_available_t2
20260626,20260629,20260630,20260629,20260630,603928.SH,兴业股份,1,0.7338717610398143,79.953334,0.415,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_take_profit_first_touch,12.66,12.66,12.66,t_opening_auction,14.56,12.03,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,14.56,14.45,minute_1m_first_touch,1,take_profit_first_touch,14.8,14.8,0.15007898894154814,0.15007898894154814,0.16903633491311232,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,09:20:00,09:24:50,12.66,13.45,12.6,13.45,20260630,14.45,14.8,14.14,130055.15,189331.877,10.0372,14.45,24300565.0,12.11,14.45,1
20260626,20260629,20260630,20260629,20260630,603956.SH,威派格,2,0.6940970960509267,78.606666,0.2729465641132242,专用机械,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,6.13,6.13,6.13,t_opening_auction,7.05,5.82,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,6.33,6.39,minute_1m_time_exit,1,time_exit,6.3,6.3,0.03262642740619914,0.03262642740619914,0.027732463295269127,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,09:20:00,09:24:50,6.13,6.41,5.56,6.41,20260630,6.39,6.88,6.2,894285.69,577924.572,-1.7161,6.39,27914715.0,5.77,6.39,1
20260626,20260629,20260630,20260629,20260630,603155.SH,新亚强,3,0.6895858946604034,65.126666,0.4181999999999999,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,26.0,26.0,26.0,t_opening_auction,29.9,24.7,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,27.71,26.6,minute_1m_time_exit,1,time_exit,28.58,28.58,0.0657692307692308,0.0657692307692308,0.09923076923076923,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,09:20:00,09:24:50,26.0,27.87,25.3,27.87,20260630,26.6,30.6,26.31,354313.94,994267.977,2.5475,26.6,12681417.0,25.08,26.6,1
20260626,20260629,20260630,20260629,20260630,603722.SH,阿科力,4,0.6853013301976763,65.273334,0.415,化工原料,FULLY_READY,1,1,0,weak_missing_opening_auction_truth,0,not_filled_no_trade,,,,,,,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,,,,0,missing_entry_reference,,,,,,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,09:20:00,09:24:50,,,,,,,,,,,,,,,,0
20260626,20260629,20260630,20260629,20260630,603270.SH,金帝股份,5,0.6723490398083409,68.193334,0.1227210461403112,机械基件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,32.26,32.26,32.26,t_opening_auction,37.1,30.65,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,33.54,31.6,minute_1m_time_exit,1,time_exit,33.51,33.51,0.03967761934283942,0.03967761934283942,0.03874767513949173,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,09:20:00,09:24:50,32.26,32.4,30.73,32.0,20260630,31.6,33.88,31.6,145654.81,484038.11,4.7188,31.6,3216880.0,28.8,31.6,1
20260626,20260629,20260630,20260629,20260630,600539.SH,狮头股份,6,0.6703873904505588,69.473334,0.1643756982954915,互联网,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,14.32,14.32,14.32,t_opening_auction,16.47,13.6,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,15.38,16.2,minute_1m_time_exit,1,time_exit,16.31,16.31,0.07402234636871508,0.07402234636871508,0.13896648044692728,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,09:20:00,09:24:50,14.32,15.46,13.3,15.1,20260630,16.2,16.46,15.37,241835.19,385312.857,8.0132,16.2,6311520.0,13.59,16.2,1
20260626,20260629,20260630,20260629,20260630,603977.SH,国泰集团,7,0.6695468915678253,65.593334,0.415,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,15.5,15.5,15.5,t_opening_auction,17.83,14.73,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,15.88,15.99,minute_1m_time_exit,1,time_exit,16.51,16.51,0.024516129032258194,0.024516129032258194,0.06516129032258067,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,09:20:00,09:24:50,15.5,16.48,15.21,16.05,20260630,15.99,16.64,15.65,420943.23,680658.209,2.866,15.99,8428329.0,14.45,15.99,1
20260626,20260629,20260630,20260629,20260630,605399.SH,晨光新材,8,0.668049891386566,64.3,0.415,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,14.2,14.2,14.2,t_opening_auction,16.33,13.49,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,14.09,14.44,minute_1m_time_exit,1,time_exit,14.69,14.69,-0.007746478873239426,-0.007746478873239426,0.03450704225352119,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,09:20:00,09:24:50,14.2,14.7,13.79,14.31,20260630,14.44,14.85,13.8,137822.5,197616.694,2.6555,14.44,2417256.0,12.88,14.44,1
20260626,20260629,20260630,20260629,20260630,600228.SH,返利科技,9,0.6631133475158508,76.673334,0.1675756982954915,互联网,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,,9.96,,0,missing_entry_reference,9.3,9.3,,,,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,09:20:00,09:24:50,11.87,11.87,9.71,10.19,20260630,9.96,10.45,9.17,789803.69,770538.722,-8.7341,9.96,16783596.0,9.17,,0
20260626,20260629,20260630,20260629,20260630,601369.SH,陕鼓动力,10,0.6563462535890975,80.313334,0.1227210461403112,机械基件,FULLY_READY,1,1,0,weak_missing_opening_auction_truth,0,not_filled_no_trade,,,,,,,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,,,,0,missing_entry_reference,,,,,,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,28241413804,1,ffd0c44914cbaed05857d6971221c9ecb407b62a,2026-06-26T13:33:49Z,09:20:00,09:24:50,,,,,,,,,,,,,,,,0
