trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,up_limit_t1,down_limit_t1,open_times_t1
20260413,20260414,20260415,603803.SH,瑞斯康达,1,0.5834955591456021,44.322034,0.2454420922806225,通信设备,FULLY_READY,1,1,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24343963941,1,118949643ecd578d142cbe783d3a32c111991d7c,2026-04-13T12:43:41Z,U,0.0,181024420.0,181024420.0,93427.0,93427.0,,,,,,15.26,12.48,1.0,6.0,3.0,0.0,1.0,0.0,2.5013992682990613,16.79,16.79,13.73,
20260413,20260414,20260415,600337.SH,美克家居,2,0.5266777403997313,65.677966,0.0164,家居用品,FULLY_READY,1,1,1,strong_open_tradable,3.22,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24343963941,1,118949643ecd578d142cbe783d3a32c111991d7c,2026-04-13T12:43:41Z,U,3.0,40005421.0,40005421.0,94019.0,100143.0,,,,,,3.22,2.64,0.0,,,0.0,1.0,0.0,1.3055578831154155,3.22,3.54,2.9,
20260413,20260414,20260415,002240.SZ,盛新锂能,3,0.538328587467784,38.728814,0.0164,小金属,FULLY_READY,1,1,1,strong_open_tradable,46.01,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24343963941,1,118949643ecd578d142cbe783d3a32c111991d7c,2026-04-13T12:43:41Z,U,0.0,234212400.0,234212400.0,130421.0,130421.0,,,,,,44.86,36.7,0.0,,,0.0,1.0,0.0,2.325264547106777,46.01,49.35,40.37,
20260413,20260414,20260415,002436.SZ,兴森科技,4,0.4463702953916751,50.847458,0.4322611773793213,元器件,FULLY_READY,1,1,1,strong_open_tradable,24.98,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24343963941,1,118949643ecd578d142cbe783d3a32c111991d7c,2026-04-13T12:43:41Z,U,5.0,44024760.0,44024760.0,141927.0,145615.0,,,,,,25.23,20.65,1.0,4.0,3.0,0.0,1.0,0.0,1.4778064424551585,24.98,27.75,22.71,
20260413,20260414,20260415,002929.SZ,润建股份,5,0.4448134859739637,49.237288,0.2454420922806225,通信设备,FULLY_READY,1,1,1,strong_open_tradable,59.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24343963941,1,118949643ecd578d142cbe783d3a32c111991d7c,2026-04-13T12:43:41Z,U,0.0,219380977.0,219380977.0,102739.0,102739.0,,,,,,56.98,46.62,1.0,6.0,3.0,0.0,1.0,0.0,2.5546672769150875,59.0,62.68,51.28,
20260413,20260414,20260415,603682.SH,锦和商管,6,0.3824349126418533,77.881356,0.01,房产服务,FULLY_READY,1,1,1,strong_open_tradable,7.48,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24343963941,1,118949643ecd578d142cbe783d3a32c111991d7c,2026-04-13T12:43:41Z,U,0.0,72591012.0,72591012.0,130301.0,130301.0,,,,,,6.94,5.68,0.0,,,0.0,1.0,0.0,2.100811411531596,7.48,7.63,6.25,
20260413,20260414,20260415,002364.SZ,中恒电气,7,0.2784948157081617,62.559322,0.83,电气设备,FULLY_READY,1,1,1,strong_open_tradable,42.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24343963941,1,118949643ecd578d142cbe783d3a32c111991d7c,2026-04-13T12:43:41Z,U,0.0,720067410.0,720067410.0,92500.0,92500.0,,,,,,38.63,31.61,1.0,1.0,6.0,0.0,1.0,0.0,3.25,42.0,42.49,34.77,0.0
20260413,20260414,20260415,002297.SZ,博云新材,8,0.3529873051055207,65.40678,0.01,航空,FULLY_READY,1,1,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24343963941,1,118949643ecd578d142cbe783d3a32c111991d7c,2026-04-13T12:43:41Z,U,0.0,659582689.0,659582689.0,92500.0,92500.0,,,,,,12.08,9.88,0.0,,,0.0,1.0,0.0,2.916001307433147,13.29,13.29,10.87,0.0
20260413,20260414,20260415,002418.SZ,康盛股份,9,0.4252734702874117,39.338983,0.0164,家用电器,FULLY_READY,1,1,1,strong_open_tradable,6.21,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24343963941,1,118949643ecd578d142cbe783d3a32c111991d7c,2026-04-13T12:43:41Z,U,3.0,155255493.0,155255493.0,93045.0,95130.0,,,,,,6.26,5.12,0.0,,,0.0,1.0,0.0,1.465612442451742,6.21,6.89,5.63,
20260413,20260414,20260415,001299.SZ,美能能源,10,0.3484542283057009,56.59322,0.1800599148755985,供气供热,FULLY_READY,1,1,1,strong_open_tradable,17.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24343963941,1,118949643ecd578d142cbe783d3a32c111991d7c,2026-04-13T12:43:41Z,U,1.0,177922402.0,177922402.0,94427.0,94618.0,,,,,,16.85,13.79,1.0,7.0,2.0,0.0,1.0,0.0,1.9970913132980148,17.0,18.54,15.17,1.0
