trade_date,exec_date,target_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,dataset_split,sample_weight,is_cold_start,feature_coverage_score,label_version,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,up_limit_t1,down_limit_t1,limit_type_t1,open_times_t1,seal_amount_t1,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,open_times_t1__is_missing,seal_amount_t1__is_missing,limit_type_t1__is_missing,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing
20260311,20260312,,601991.SH,大唐发电,,PFILL_READY,1,0,1,strong_open_tradable,4.23,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,4.23,4.58,4.23,4.58,4.58,3.74,U,0.0,209172644.0,601991,,北京,主板,20061220,4.09,4.17,3.97,4.16,2.4631,1.2012358869221218,2.4631,0.166495192307692,0.0582733173076925,2.4048266826923075,1898656.64,775373.52,1.5317,5.6532,1.26,3.176662520020028e-06,,,,,,,,7698791.5697,,,,303721.35,52767.95,134253.92,169467.43,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4.47,3.65,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260311,20260312,,601016.SH,节能风电,,PFILL_READY,1,0,1,strong_open_tradable,4.23,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,4.23,4.43,4.15,4.43,4.43,3.63,U,6.0,217451290.0,601016,新型电力,北京,主板,20140929,3.66,4.03,3.57,4.03,10.1093,0.3627591297381474,10.1093,1.2680590570719612,1.0199605459057073,9.089339454094292,5761453.36,2217026.116,9.709,17.369,2.03,4.559847052338467e-06,,,,,,,,2595473.4181,,,,303721.35,52767.95,134253.92,169467.43,,2.0,8.0,1.0,8.0,2.0,0.0,275346040.32,12.42,28.58,23914625995.13,28.58,0.0,,,,,,,U,0.0,178832596.0,178832596.0,101543.0,101543.0,,,,,,4.03,3.29,1.0,0.0,2.484657838127946,,,,,0,0,0,1,1,1
20260311,20260312,,002015.SZ,协鑫能科,,PFILL_READY,1,0,1,strong_open_tradable,20.0,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,20.0,21.36,19.5,21.36,21.36,17.48,U,9.0,241845695.0,2015,,江苏,主板,20040708,18.01,19.93,17.39,19.42,7.1744,2.375709532198082,7.1744,1.069154273944387,0.5935069001029866,6.580893099897013,3713462.02,7098509.884,22.8757,44.0136,2.15,1.0106909925097176e-06,,,,,,,,3152496.4004,,,,303721.35,52767.95,134253.92,169467.43,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,19.93,16.31,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260311,20260312,,000537.SZ,绿发电力,,PFILL_READY,1,0,1,strong_open_tradable,12.4,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,12.4,12.51,11.94,12.51,12.51,10.23,U,0.0,280453333.0,537,新型电力,天津,主板,19931210,11.05,11.37,10.52,11.37,9.9613,1.0372857234087198,9.9613,0.819446350043975,0.3084974494283187,9.65280255057168,1137012.75,1249485.652,5.5018,17.5278,3.24,7.972320437657975e-06,,,,,,,,2349726.8742,,,,303721.35,52767.95,134253.92,169467.43,,2.0,8.0,1.0,8.0,2.0,0.0,-84386198.96,-4.18,41.6,23497268742.24,41.6,0.0,,,,,,,U,0.0,221429317.0,221429317.0,94212.0,94212.0,,,,,,11.37,9.31,1.0,0.0,2.540551756153938,,,,,0,0,0,1,1,1
20260311,20260312,,000420.SZ,吉林化纤,,PFILL_READY,1,0,0,strong_dead_limit_up,,,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,5.02,5.02,5.02,5.02,5.02,4.1,U,0.0,202258611.0,420,,吉林,主板,19960802,4.41,4.62,4.4,4.56,3.8724,0.9358837533864214,3.8724,0.2350719298245611,0.1602763157894731,3.712123684210527,1442703.63,651037.459,5.8693,7.3843,2.26,5.9480448420710604e-06,,,,,,,,1121243.9644,,,,303721.35,52767.95,134253.92,169467.43,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4.83,3.95,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260311,20260312,,600821.SH,金开新能,,PFILL_READY,1,0,1,strong_open_tradable,9.81,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,9.81,10.87,9.81,10.87,10.87,8.89,U,0.0,231912656.0,600821,,天津,主板,19940128,9.66,10.22,9.05,9.88,2.2774,3.014584731799597,2.2774,0.3881131578947367,0.0729785425101216,2.204421457489878,5407428.08,5270191.685,27.0742,35.7813,1.74,4.321284947721973e-07,,,,,,,,1973296.2916,,,,303721.35,52767.95,134253.92,169467.43,,,,,,,,-179614829.33,-3.41,13.16,19732962915.64,13.16,0.0,,,,,,,,,,,,,,,,,,10.63,8.69,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260311,20260312,,002498.SZ,汉缆股份,,PFILL_READY,1,0,1,strong_open_tradable,9.49,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,9.49,10.38,9.32,10.38,10.38,8.5,U,0.0,267705639.0,2498,,山东,主板,20101109,9.82,9.92,9.3,9.44,-2.1762,-8.02584594456725,-2.1762,-0.0772504237288134,0.0473470338983051,-2.223547033898305,3022866.76,2882461.378,9.0864,27.1746,0.96,7.549797602179703e-07,,,,,,,,3140495.424,,,,303721.35,52767.95,134253.92,169467.43,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,10.62,8.69,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260311,20260312,,688295.SH,中复神鹰,,PFILL_READY,1,0,1,weak_intraday_break_without_minbar,43.25,weak_daily_proxy,raw_train_pool,0.75,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,43.25,43.25,41.9,43.25,43.25,28.83,U,2.0,141733969.0,688295,,江苏,科创板,20220406,33.0,37.5,31.72,36.04,14.159,2.3774655320271783,14.159,2.4311603773584918,1.278672586015538,12.880327413984464,251440.88,876986.069,2.7938,16.3645,5.54,1.6145068320349797e-05,,,,,,,,3243600.0,,,,303721.35,52767.95,134253.92,169467.43,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,37.88,25.26,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260311,20260312,,000593.SZ,德龙汇能,,PFILL_READY,1,0,1,strong_open_tradable,14.42,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,14.42,15.65,14.15,15.65,15.65,12.81,U,0.0,113564256.0,593,,四川,主板,19960312,14.41,14.49,14.15,14.23,-1.2491,-57.125652348454416,-1.2491,-0.0059517919887561,0.0031509486999297,-1.2522509486999298,134557.28,191979.884,3.7535,5.8614,0.48,6.506410848753301e-06,,,,,,,,510331.9258,,,,303721.35,52767.95,134253.92,169467.43,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,15.85,12.97,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260311,20260312,,601330.SH,绿色动力,,PFILL_READY,1,0,1,strong_open_tradable,8.7,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,8.7,9.21,8.68,9.21,9.21,7.53,U,14.0,18208869.0,601330,环境保护,深圳,主板,20180611,7.6,8.37,7.52,8.37,9.9869,0.7618163449198591,9.9869,1.1157544802867378,1.0107422939068096,8.97615770609319,381938.22,311298.692,3.8615,12.2911,2.69,3.208140688236493e-05,,,,,,,,1197399.1947,,,,303721.35,52767.95,134253.92,169467.43,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,2.0,68848012.0,68848012.0,100324.0,100957.0,,,,,,8.37,6.85,1.0,0.0,1.4236732714468912,,,,,0,0,0,1,1,1
20260311,20260312,,600844.SH,金煤科技,,PFILL_READY,1,0,1,strong_open_tradable,3.75,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,3.75,3.94,3.65,3.94,3.94,3.22,U,4.0,19815048.0,600844,,内蒙,主板,19940311,3.46,3.64,3.36,3.58,3.4682,0.8012174925025739,3.4682,0.3494681564245812,0.1497720670391062,3.318427932960893,1175922.64,412782.863,14.2929,20.0343,1.07,8.401996087710647e-06,,,,,,,,363915.6779,,,,303721.35,52767.95,134253.92,169467.43,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3.81,3.11,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260311,20260312,,600121.SH,郑州煤电,,PFILL_READY,1,0,1,strong_open_tradable,4.71,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,4.71,5.14,4.65,5.14,5.14,4.2,U,0.0,190812112.0,600121,,河南,主板,19980107,4.69,4.69,4.54,4.67,-0.2137,5.939208953325703,-0.2137,0.0252558886509636,-0.0033674518201285,-0.2103325481798714,498139.6,229958.527,4.0884,8.5011,0.72,9.292980033743216e-07,,,,,,,,568998.4217,,,,303721.35,52767.95,134253.92,169467.43,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5.15,4.21,0.0,0.0,2.0,,,,,0,0,0,1,1,1
