trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,high_t1,low_t1,close_t1,vol_t1,amount_t1,pct_chg_t1,up_limit_t1,down_limit_t1,limit_type_t1,open_times_t1,seal_amount_t1
20260311,20260312,nan,601991.SH,大唐发电,1,0.6554089348740942,60.653846,0.4401210427490234,火力发电,PFILL_READY,1,0,1,strong_open_tradable,4.23,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23000692511,1,18238ae6063a2dbf19cd512e096b4fa69d6b241a,2026-03-12T11:54:54Z,,,,,,,,,,,,4.47,3.65,,,,,0.0,0.0,2.0,4.23,4.58,4.23,4.58,1707456.78,764848.807,10.0962,4.58,3.74,U,0.0,209172644.0
20260311,20260312,nan,601016.SH,节能风电,2,0.6525053756329652,48.538462,0.8746272018253463,新型电力,PFILL_READY,1,0,1,strong_open_tradable,4.23,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23000692511,1,18238ae6063a2dbf19cd512e096b4fa69d6b241a,2026-03-12T11:54:54Z,U,0.0,178832596.0,178832596.0,101543.0,101543.0,,,,,,4.03,3.29,1.0,8.0,2.0,0.0,1.0,0.0,2.484657838127946,4.23,4.43,4.15,4.43,7924298.41,3470422.993,9.9256,4.43,3.63,U,6.0,217451290.0
20260311,20260312,nan,002015.SZ,协鑫能科,3,0.5533980644705049,40.576923,0.8746272018253463,新型电力,PFILL_READY,1,0,1,strong_open_tradable,20.0,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23000692511,1,18238ae6063a2dbf19cd512e096b4fa69d6b241a,2026-03-12T11:54:54Z,,,,,,,,,,,,19.93,16.31,,,,,0.0,0.0,2.0,20.0,21.36,19.5,21.36,3475722.12,7252100.668,9.9897,21.36,17.48,U,9.0,241845695.0
20260311,20260312,nan,000537.SZ,绿发电力,4,0.5392465723650932,54.115385,0.8746272018253463,新型电力,PFILL_READY,1,0,1,strong_open_tradable,12.4,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23000692511,1,18238ae6063a2dbf19cd512e096b4fa69d6b241a,2026-03-12T11:54:54Z,U,0.0,221429317.0,221429317.0,94212.0,94212.0,,,,,,11.37,9.31,1.0,8.0,2.0,0.0,1.0,0.0,2.540551756153938,12.4,12.51,11.94,12.51,741002.31,913512.539,10.0264,12.51,10.23,U,0.0,280453333.0
20260311,20260312,nan,000420.SZ,吉林化纤,5,0.464389423722314,66.769231,0.479801681970459,化纤,PFILL_READY,1,0,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23000692511,1,18238ae6063a2dbf19cd512e096b4fa69d6b241a,2026-03-12T11:54:54Z,,,,,,,,,,,,4.83,3.95,,,,,0.0,0.0,2.0,5.02,5.02,5.02,5.02,987311.97,495630.609,10.0877,5.02,4.1,U,0.0,202258611.0
20260311,20260312,nan,600821.SH,金开新能,6,0.4310849841004577,38.923077,0.7946272018253463,新型电力,PFILL_READY,1,0,1,strong_open_tradable,9.81,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23000692511,1,18238ae6063a2dbf19cd512e096b4fa69d6b241a,2026-03-12T11:54:54Z,,,,,,,,,,,,10.63,8.69,,,,,0.0,0.0,2.0,9.81,10.87,9.81,10.87,4690316.24,4826750.574,10.0202,10.87,8.89,U,0.0,231912656.0
20260311,20260312,nan,002498.SZ,汉缆股份,7,0.3507507458024677,53.076923,0.7030854212758787,电气设备,PFILL_READY,1,0,1,strong_open_tradable,9.49,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23000692511,1,18238ae6063a2dbf19cd512e096b4fa69d6b241a,2026-03-12T11:54:54Z,,,,,,,,,,,,10.62,8.69,,,,,0.0,0.0,2.0,9.49,10.38,9.32,10.38,2808843.98,2808565.166,9.9576,10.38,8.5,U,0.0,267705639.0
20260311,20260312,nan,688295.SH,中复神鹰,8,0.3339819476284261,36.576923,0.559801681970459,化纤,PFILL_READY,1,0,1,weak_intraday_break_without_minbar,43.25,weak_daily_proxy,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23000692511,1,18238ae6063a2dbf19cd512e096b4fa69d6b241a,2026-03-12T11:54:54Z,,,,,,,,,,,,37.88,25.26,,,,,0.0,0.0,2.0,43.25,43.25,41.9,43.25,305783.49,1318114.667,20.0055,43.25,28.83,U,2.0,141733969.0
20260311,20260312,nan,000593.SZ,德龙汇能,9,0.1870975116726753,71.153846,0.1766570212508551,供气供热,PFILL_READY,1,0,1,strong_open_tradable,14.42,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23000692511,1,18238ae6063a2dbf19cd512e096b4fa69d6b241a,2026-03-12T11:54:54Z,,,,,,,,,,,,15.85,12.97,,,,,0.0,0.0,2.0,14.42,15.65,14.15,15.65,295510.11,450433.209,9.9789,15.65,12.81,U,0.0,113564256.0
20260311,20260312,nan,601330.SH,绿色动力,10,0.1719590091704456,36.884615,0.3401553699246989,环境保护,PFILL_READY,1,0,1,strong_open_tradable,8.7,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23000692511,1,18238ae6063a2dbf19cd512e096b4fa69d6b241a,2026-03-12T11:54:54Z,U,2.0,68848012.0,68848012.0,100324.0,100957.0,,,,,,8.37,6.85,0.0,,,0.0,1.0,0.0,1.4236732714468912,8.7,9.21,8.68,9.21,1096485.69,995343.341,10.0358,9.21,7.53,U,14.0,18208869.0
20260311,20260312,nan,600844.SH,金煤科技,11,0.1135022856136088,50.307692,1.0,化工原料,PFILL_READY,1,0,1,strong_open_tradable,3.75,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23000692511,1,18238ae6063a2dbf19cd512e096b4fa69d6b241a,2026-03-12T11:54:54Z,,,,,,,,,,,,3.81,3.11,,,,,0.0,0.0,2.0,3.75,3.94,3.65,3.94,1609675.67,619476.622,10.0559,3.94,3.22,U,4.0,19815048.0
20260311,20260312,nan,600121.SH,郑州煤电,12,0.0974468028346359,48.846154,0.08,煤炭开采,PFILL_READY,1,0,1,strong_open_tradable,4.71,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23000692511,1,18238ae6063a2dbf19cd512e096b4fa69d6b241a,2026-03-12T11:54:54Z,,,,,,,,,,,,5.15,4.21,,,,,0.0,0.0,2.0,4.71,5.14,4.65,5.14,1376476.39,682120.283,10.0642,5.14,4.2,U,0.0,190812112.0
