trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,buy_window_start,buy_window_end,open_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,auction_vol,auction_price,auction_amount,auction_strength_score,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing,ret_2d__is_missing,ret_5d__is_missing,ret_10d__is_missing,volatility_5d__is_missing,volatility_10d__is_missing,volatility_20d__is_missing,atr__is_missing,downside_vol__is_missing,max_drawdown_20d__is_missing,tail_risk_score__is_missing,bid_ask_proxy__is_missing,spread_proxy__is_missing
20260623,20260624,20260625,20260624,20260625,605366.SH,宏柏新材,1,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.163846838824577,0.163846838824577,11.23,11.23,t1_open,13.07,13.07,13.07,raw_train_pool,1.75,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,11.23,13.07,13.07,13.07,149548.36,195459.707,10.0168,605366,化工原料,江西,主板,20200812,10.02,10.8,9.67,10.8,9.9796,9.820002982371276,9.9796,0.1150712481481482,0.0794297111111112,0.0203662888888888,233442.44,244292.025,3.0206,4.992,0.83,4.085110842238915e-05,0.0643661793518916,0.0500326915641107,0.04602174418167,0.0753932380736279,0.0241729706490457,-0.1944216570959802,0.264616371926696,0.0084033613445377,0.0434782608695654,0.0693069306930693,0.1046296296296297,0.1150712481481482,834653.916,,,,443971.57,54037.48,201976.99,241994.58,,9.0,1.0,1.0,1.0,9.0,0.0,,,,,,0.0,,375460.0,10.02,3762109.0,0.8067211625794732,U,0.0,66631442.0,66631442.0,94221.0,94221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,8.84,1.0,0.0,2.350504657005664,0.7410697862103295,64.43299,0.83,化工原料,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260623,20260624,20260625,20260624,20260625,002453.SZ,华软科技,2,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1268656716417912,-0.1268656716417912,5.36,5.36,t1_open,4.68,4.68,4.68,raw_train_pool,1.75,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,5.36,4.87,5.08,4.64,399655.6,190447.10609,-5.2632,2453,化工原料,北京,主板,20100720,4.84,5.41,4.83,5.41,9.9593,4.920002219002849,9.9593,0.1178861256931608,0.1158536062846581,-0.016260606284658,231090.82,123145.37559,3.8346,5.0521,1.58,8.087433208339449e-05,0.0470807067641417,0.0371163309536348,0.032314105799427,0.0582317132315286,0.0152947120946818,-0.2128,0.2604088178941089,0.0863453815261043,0.0423892100192677,0.0265654648956357,0.1072088724584103,0.1178861256931608,439490.6552,,,,443971.57,54037.48,201976.99,241994.58,,9.0,1.0,1.0,1.0,9.0,0.0,,,,,,0.0,,106000.0,4.84,513040.0,0.4973660308810173,U,0.0,7607542.0,7607542.0,93800.0,93800.0,1.0,ok,,1min,241.0,09:38:00,15:00:00,1.0,0.0,1.6636,0.0,,0.08742,0.0,31.0,0.0,55.0185,73.0055,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,5.41,4.43,1.0,0.0,2.2614749640172302,0.7175706319887053,76.095876,0.415,化工原料,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260623,20260624,20260625,20260624,20260625,000566.SZ,海南海药,3,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0600461893764434,0.0600461893764434,4.33,4.33,t1_open,4.59,4.59,4.59,raw_train_pool,1.75,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,4.33,4.69,4.93,4.3,1707985.48,780971.64629,2.2272,566,化学制药,海南,主板,19940525,3.79,4.08,3.78,4.08,9.973,3.710001545833977,9.973,0.0808625,0.0781670833333333,0.0215629166666667,282449.85,113666.5218,2.1782,2.8252,1.13,8.773911475489524e-05,0.0446715302373122,0.0339405206660859,0.0273873912851916,0.0442650398845582,0.0077578893906764,-0.1124401913875597,0.1475854720634279,0.0822281167108753,0.0597402597402596,0.0515463917525773,0.0735294117647059,0.0808625,529324.9608,,,,443971.57,54037.48,201976.99,241994.58,,8.0,2.0,1.0,2.0,8.0,0.0,,,,,,0.0,,481100.0,3.79,1823369.0,0.7091734786557675,U,1.0,37268821.0,37268821.0,93206.0,93300.0,1.0,ok,,1min,241.0,09:33:00,15:00:00,1.0,0.0,1.7157,0.0,,0.126582,0.0,31.0,0.0,54.7059,72.9118,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,4.08,3.34,1.0,0.0,1.8062150534219337,0.6908785964007833,78.627835,0.3364528539722045,化学制药,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260623,20260624,20260625,20260624,20260625,002370.SZ,亚太药业,4,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0565693430656935,-0.0565693430656935,5.48,5.48,t1_open,5.17,5.17,5.17,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,5.48,5.55,5.55,5.07,533729.39,276814.33552,-8.1705,2370,化学制药,浙江,主板,20100316,4.93,5.41,4.9,5.41,9.9593,4.920002219002849,9.9593,0.1036584898336413,0.0975609316081331,0.0020320683918669,207641.85,109269.87745,2.7846,3.2611,1.26,9.114405756112616e-05,0.0463876511364152,0.0351652004160627,0.0296760836856629,0.0401945901726186,0.0080977453415367,-0.1772575250836121,0.2150313541108119,0.0755467196819086,0.0324427480916029,-0.0163636363636363,0.0942698706099814,0.1036584898336413,403406.1175,,,,443971.57,54037.48,201976.99,241994.58,,8.0,2.0,1.0,2.0,8.0,0.0,,,,,,0.0,,39300.0,4.93,193749.0,0.291008174386921,U,0.0,63767945.0,63767945.0,94357.0,94357.0,1.0,ok,,1min,241.0,09:44:00,15:00:00,1.0,0.0,1.8484,0.0,,0.017183,0.0,31.0,0.0,53.9094,72.6728,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,5.41,4.43,1.0,0.0,2.346185453110575,0.6924398650319789,74.248454,0.3364528539722045,化学制药,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260623,20260624,20260625,20260624,20260625,000882.SZ,华联股份,5,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0547945205479452,-0.0547945205479452,1.46,1.46,t1_open,1.38,1.38,1.38,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,1.46,1.42,1.44,1.35,1154446.14,159345.7439,-3.4965,882,其他商业,北京,主板,19980616,1.42,1.46,1.42,1.46,9.7744,1.3300004372604175,9.7744,0.0300751780821918,0.0300751780821918,0.0676688219178081,675972.11,98270.07206,2.4713,3.4423,1.04,9.946466706600276e-05,0.0488122996547479,0.036186846714844,0.0300669648115862,0.0488810908171538,0.0117840012153572,-0.1363636363636363,0.1782146023905798,0.0977443609022554,0.028169014084507,0.0138888888888888,0.0273972602739726,0.0300751780821918,399653.3843,,,,443971.57,54037.48,201976.99,241994.58,,,,0.0,,,0.0,,,,,,0.0,,5883200.0,1.42,8354144.0,0.8868301544050863,U,0.0,15340495.0,15340495.0,93009.0,93009.0,1.0,ok,,1min,241.0,09:31:00,15:00:00,1.0,0.0,2.0548,0.0,,0.027742,0.0,31.0,0.0,52.6712,72.3014,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,1.46,1.2,1.0,0.0,2.023139093827087,0.6725294859345321,84.02165,0.005,其他商业,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260623,20260624,20260625,20260624,20260625,603210.SH,泰鸿万立,6,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0341225626740947,-0.0341225626740947,14.36,14.36,t1_open,13.87,13.87,13.87,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,14.36,14.25,14.25,13.63,41787.72,57825.266,-0.7158,603210,汽车配件,浙江,主板,20250409,13.23,14.3,13.09,14.3,10.0,13.0,10.0,0.0930769230769231,0.0823076923076923,0.0176923076923077,53904.03,74828.034,2.3167,3.2313,1.18,0.0001336397532507,0.0513222670847624,0.0367912634761978,0.0375122449984856,0.0528196086717946,0.0121278674660905,-0.1402116402116401,0.1898517526762163,0.0703592814371258,-0.0124309392265192,-0.0076335877862595,0.0846153846153846,0.0930769230769231,486772.0,,,,443971.57,54037.48,201976.99,241994.58,,5.0,3.0,1.0,3.0,5.0,0.0,,,,,,0.0,,61000.0,13.23,807030.0,0.5831062670299727,U,0.0,59907190.0,59907190.0,95103.0,95103.0,1.0,ok,,1min,241.0,09:52:00,15:00:00,1.0,0.0,0.0,0.0,,0.02148,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,,,,,,14.3,11.7,1.0,0.0,2.34036201832647,0.6670533604295006,71.518557,0.2697465641132242,汽车配件,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260623,20260624,20260625,20260624,20260625,600405.SH,动力源,7,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0243902439024389,-0.0243902439024389,4.51,4.51,t1_open,4.4,4.4,4.4,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,4.51,4.6,4.72,4.37,411118.7,185042.179,-6.5817,600405,电气设备,北京,主板,20040401,4.03,4.44,4.01,4.44,9.901,4.039999636036069,9.901,0.1064356531531533,0.1014851576576576,-0.0024751576576576,247258.04,106279.979,4.0347,4.5122,2.05,9.315959687948377e-05,0.0481251190633546,0.0389785544881209,0.0369879384070977,0.0445105419339187,0.0142958503723599,-0.1673553719008264,0.218639160680284,0.1017369727047146,0.034965034965035,-0.0111358574610244,0.0968468468468469,0.1064356531531533,272096.3424,,,,443971.57,54037.48,201976.99,241994.58,,4.0,6.0,1.0,6.0,4.0,0.0,,,,,,0.0,,27800.0,4.03,112034.0,0.1787465940054496,U,0.0,15387827.0,15387827.0,104830.0,104830.0,1.0,ok,,1min,241.0,10:49:00,15:00:00,1.0,0.0,0.6757,0.0,,0.040545,0.0,31.0,0.0,60.9459,68.9338,57.0,10.2,10.2,0.0,neutral_limitup,,,,,,4.44,3.64,1.0,0.0,2.273210487845925,0.6655289620592449,75.625773,0.1227210461403112,电气设备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260623,20260624,20260625,20260624,20260625,000756.SZ,新华制药,8,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0440653873489694,-0.0440653873489694,14.07,14.07,t1_open,13.45,13.45,13.45,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,14.07,13.8,13.88,12.98,359868.49,479381.57004,-5.2149,756,化学制药,山东,主板,19970806,12.59,13.44,12.49,13.44,9.9836,12.220003709643985,9.9836,0.0777413839285713,0.0695580803571428,0.0302779196428571,106100.6,141000.67432,2.1267,4.1293,2.41,7.080533513862701e-05,0.0448711677383123,0.0342389179996759,0.0278941334183724,0.0331000300268982,0.0072940406095883,-0.1251830161054173,0.1603711901333781,0.1246861924686193,0.0760608486789431,0.0769230769230768,0.0706845238095237,0.0777413839285713,936342.4896,,,,443971.57,54037.48,201976.99,241994.58,,8.0,2.0,1.0,2.0,8.0,0.0,,,,,,0.0,,229800.0,12.59,2893182.0,0.7727520435967302,U,1.0,74124865.0,74124865.0,93206.0,93303.0,1.0,ok,,1min,241.0,09:33:00,15:00:00,1.0,0.0,1.1161,0.0,,0.039691,0.0,31.0,0.0,58.3036,73.9911,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,13.44,11.0,1.0,0.0,1.8618074877085224,0.6514342572655113,69.283505,0.3364528539722045,化学制药,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260623,20260624,20260625,20260624,20260625,000691.SZ,亚太实业,9,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0313234142521534,0.0313234142521534,12.77,12.77,t1_open,13.17,13.17,13.17,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,12.77,12.88,13.71,12.7,274726.26,360358.09616,-2.3721,691,化工原料,甘肃,主板,19970228,11.73,12.77,11.66,12.77,9.9914,11.609998599890536,9.9914,0.0956072466718871,0.0895779608457321,0.0103360391542678,221727.1,273334.2958,6.8589,7.9294,0.79,3.65537737251631e-05,0.0500189615248854,0.0385206652467911,0.0444165841878745,0.0778555073473002,0.0197428709098385,-0.0665236051502147,0.1306830602479277,0.044153720359771,0.2150333016175072,0.467816091954023,0.0869224745497258,0.0956072466718871,619223.685,,,,443971.57,54037.48,201976.99,241994.58,,9.0,1.0,1.0,1.0,9.0,1.0,,,,,,1.0,撤销*ST,311400.0,11.73,3652722.0,0.8030881017257039,U,0.0,98732532.0,98732532.0,100806.0,100806.0,1.0,ok,,1min,241.0,10:09:00,15:00:00,1.0,0.0,0.3132,0.0,,0.008998,0.0,31.0,0.0,63.1206,69.5862,57.0,10.2,10.2,0.0,neutral_limitup,,,,,,12.77,10.45,1.0,0.0,2.398924876396352,0.6677420804798191,59.716495,0.415,化工原料,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260623,20260624,20260625,20260624,20260625,002021.SZ,中捷资源,10,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0153846153846153,0.0153846153846153,2.6,2.6,t1_open,2.64,2.64,2.64,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,2.6,2.52,2.75,2.49,736254.65,195298.29192,3.125,2021,纺织机械,浙江,主板,20040715,2.43,2.67,2.42,2.67,9.8765,2.430000955618353,9.8765,0.102880617977528,0.0987653932584268,-3.932584269681948e-07,384497.18,99485.64228,3.2164,4.0046,1.01,9.927563187663626e-05,0.0494447847096987,0.0484869820172914,0.037724796668144,0.056386028131574,0.011692840233125,-0.1780821917808219,0.227499828682091,0.0809716599190282,0.0037593984962405,0.04296875,0.0936329588014981,0.102880617977528,319192.4391,,,,443971.57,54037.48,201976.99,241994.58,,,,0.0,,,0.0,,,,,,0.0,,419300.0,2.43,1018899.0,0.6232515894641235,U,0.0,35492379.0,35492379.0,95718.0,95718.0,1.0,ok,,1min,241.0,09:58:00,15:00:00,1.0,0.0,2.2472,0.0,,0.043748,0.0,31.0,0.0,51.5169,71.9551,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,2.67,2.19,1.0,0.0,2.053535527232174,0.6534732093355068,78.726804,0.005,纺织机械,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
