trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,run_id,run_attempt,commit_sha,generated_at_utc,target_date_x,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,target_date_y,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2
20260319,20260320,20260323,20260320,20260323,002309.SZ,中利集团,1,0.8532998145789576,72.892857,0.8363999999999999,电气设备,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,3.48,3.48,open_t1,4.19,4.19,0.20402298850574718,0.20402298850574718,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23436478010,1,0a10b2e823b22ac1ff1eef9bd44583865b230ac8,2026-03-23T12:07:27Z,,09:30:00,10:30:00,3.48,3.81,3.48,3.81,20260323,4.19,4.19,4.19,732896.3,307083.55,9.9738
20260319,nan,20260323,nan,20260323,300385.SZ,雪浪环境,2,0.5935718342968888,62.035714,0.3351513965909831,环境保护,FULLY_READY,1,1,,,0,missing_fill_label,,,,15.61,15.61,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23436478010,1,0a10b2e823b22ac1ff1eef9bd44583865b230ac8,2026-03-23T12:07:27Z,,,,,,,,20260323,15.61,15.61,15.61,70990.64,110816.389,19.9846
20260319,nan,20260323,nan,20260323,600792.SH,云煤能源,3,0.5176246472548884,59.321429,0.0164,焦炭加工,FULLY_READY,1,1,,,0,missing_fill_label,,,,4.92,4.92,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23436478010,1,0a10b2e823b22ac1ff1eef9bd44583865b230ac8,2026-03-23T12:07:27Z,,,,,,,,20260323,4.62,4.92,4.57,788912.34,382500.97,10.0671
20260319,20260320,20260323,20260320,20260323,600396.SH,华电辽能,4,0.3746014551639628,46.0,0.0164,火力发电,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,6.1,6.1,open_t1,6.89,6.89,0.12950819672131142,0.12950819672131142,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23436478010,1,0a10b2e823b22ac1ff1eef9bd44583865b230ac8,2026-03-23T12:07:27Z,,09:30:00,10:30:00,6.1,6.26,5.58,6.26,20260323,6.65,6.89,6.6,1683238.03,1148215.928,10.0639
20260319,nan,20260323,nan,20260323,603727.SH,博迈科,5,0.2577823498079237,53.464286,0.0164,石油开采,FULLY_READY,1,1,,,0,missing_fill_label,,,,19.75,19.75,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23436478010,1,0a10b2e823b22ac1ff1eef9bd44583865b230ac8,2026-03-23T12:07:27Z,,,,,,,,20260323,17.3,19.75,17.3,217914.99,414230.79,10.0279
20260319,20260320,20260323,20260320,20260323,002150.SZ,正泰电源,6,0.1780710983059688,50.964286,0.4322611773793213,机械基件,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,32.31,32.31,open_t1,38.37,38.37,0.1875580315691734,0.1875580315691734,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23436478010,1,0a10b2e823b22ac1ff1eef9bd44583865b230ac8,2026-03-23T12:07:27Z,,09:30:00,10:30:00,32.31,34.88,31.9,34.88,20260323,36.79,38.37,36.62,592268.45,2249851.554,10.0057
20260319,nan,20260323,nan,20260323,600758.SH,辽宁能源,7,0.1584223034853859,61.178571,0.01,煤炭开采,FULLY_READY,1,1,,,0,missing_fill_label,,,,4.73,4.73,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23436478010,1,0a10b2e823b22ac1ff1eef9bd44583865b230ac8,2026-03-23T12:07:27Z,,,,,,,,20260323,4.5,4.73,4.48,949992.77,446178.742,10.0
20260319,nan,20260323,nan,20260323,600149.SH,廊坊发展,8,0.167972862694014,54.75,0.0164,综合类,FULLY_READY,1,1,,,0,missing_fill_label,,,,6.36,6.36,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23436478010,1,0a10b2e823b22ac1ff1eef9bd44583865b230ac8,2026-03-23T12:07:27Z,,,,,,,,20260323,5.69,6.36,5.43,473427.0,284778.002,10.0346
20260319,20260320,20260323,20260320,20260323,603687.SH,大胜达,9,0.1675464553316948,47.857143,0.0164,广告包装,PFILL_READY,1,1,0.0,strong_dead_limit_up,0,not_filled_no_trade,,,,14.73,14.73,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23436478010,1,0a10b2e823b22ac1ff1eef9bd44583865b230ac8,2026-03-23T12:07:27Z,,09:30:00,10:30:00,13.39,13.39,13.39,13.39,20260323,14.73,14.73,13.11,1670972.57,2404826.713,10.0075
20260319,nan,20260323,nan,20260323,600844.SH,金煤科技,10,0.1210277720166079,54.964286,0.1800599148755985,化工原料,FULLY_READY,1,1,,,0,missing_fill_label,,,,4.03,4.03,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23436478010,1,0a10b2e823b22ac1ff1eef9bd44583865b230ac8,2026-03-23T12:07:27Z,,,,,,,,20260323,3.64,4.03,3.62,758959.55,298238.855,10.1093
