trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,run_id,run_attempt,commit_sha,generated_at_utc,target_date_x,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,target_date_y,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2
20260317,20260318,20260319,20260318,20260319,603687.SH,大胜达,1,0.9663113675832872,67.607143,0.0164,广告包装,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,10.03,10.03,open_t1,12.17,12.17,0.21335992023928219,0.21335992023928219,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,09:30:00,10:30:00,10.03,11.06,10.02,11.06,20260319,12.17,12.17,12.17,49106.31,59762.379,10.0362
20260317,20260318,20260319,20260318,20260319,000601.SZ,韶能股份,2,0.8799080342631125,73.535714,0.4322611773793213,水力发电,PFILL_READY,1,1,0.0,strong_dead_limit_up,0,not_filled_no_trade,,,,7.4,7.4,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,09:30:00,10:30:00,6.73,6.73,6.73,6.73,20260319,7.4,7.4,7.4,322832.94,238896.376,9.9554
20260317,20260318,20260319,20260318,20260319,000020.SZ,深华发Ａ,3,0.8708009683740322,66.464286,0.679305707944409,元器件,PFILL_READY,1,1,0.0,strong_dead_limit_up,0,not_filled_no_trade,,,,21.21,21.21,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,09:30:00,10:30:00,19.28,19.28,19.28,19.28,20260319,21.21,21.21,21.21,32520.82,68976.659,10.0104
20260317,nan,20260319,nan,20260319,000617.SZ,中油资本,4,0.5483873239095646,50.107143,0.1179060031977598,多元金融,FULLY_READY,1,1,,,0,missing_fill_label,,,,10.71,10.71,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,9.92,10.71,9.76,5583636.23,5737992.566,9.9589
20260317,nan,20260319,nan,20260319,601218.SH,吉鑫科技,5,0.4094488327186931,42.107143,0.0164,电气设备,FULLY_READY,1,1,,,0,missing_fill_label,,,,7.43,7.43,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,6.6,7.43,6.6,1316630.23,948508.072,10.0741
20260317,nan,20260319,nan,20260319,002310.SZ,东方新能,6,0.3055216506722786,47.321429,0.0164,环境保护,FULLY_READY,1,1,,,0,missing_fill_label,,,,3.16,3.16,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,2.81,3.16,2.81,3228324.12,967376.483,10.1045
20260317,nan,20260319,nan,20260319,603366.SH,日出东方,7,0.2570188302670597,54.142857,0.0573942950693908,家用电器,FULLY_READY,1,1,,,0,missing_fill_label,,,,10.75,10.75,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,9.75,10.75,9.68,699705.73,742072.303,10.0307
20260317,20260318,20260319,20260318,20260319,000539.SZ,粤电力Ａ,8,0.1113048138207498,68.464286,0.5458931282264484,火力发电,PFILL_READY,1,1,0.0,strong_dead_limit_up,0,not_filled_no_trade,,,,6.17,6.17,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,09:30:00,10:30:00,5.61,5.61,5.61,5.61,20260319,5.92,6.17,5.8,1387892.82,845069.171,9.9822
20260317,nan,20260319,nan,20260319,600979.SH,广安爱众,9,0.1203020383472134,67.035714,0.4258611773793213,水力发电,FULLY_READY,1,1,,,0,missing_fill_label,,,,5.74,5.74,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,5.15,5.74,5.12,1153222.67,648095.886,9.9617
20260317,nan,20260319,nan,20260319,001258.SZ,立新能源,10,0.1702327032215427,60.178571,0.01,新型电力,FULLY_READY,1,1,,,0,missing_fill_label,,,,10.25,10.25,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,9.3,10.25,9.21,753035.81,753380.612,9.9785
20260317,nan,20260319,nan,20260319,600726.SH,华电能源,11,0.1374395333298823,50.928571,0.5458931282264484,火力发电,FULLY_READY,1,1,,,0,missing_fill_label,,,,5.02,5.02,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,4.32,5.02,4.22,5062779.35,2404802.053,10.0877
20260317,20260318,20260319,20260318,20260319,600666.SH,奥瑞德,12,0.1111413630535064,51.178571,0.679305707944409,元器件,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,4.11,4.11,open_t1,4.88,4.88,0.1873479318734792,0.1873479318734792,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,09:30:00,10:30:00,4.11,4.44,4.1,4.44,20260319,4.68,4.88,4.56,2846692.12,1347221.727,9.9099
20260317,nan,20260319,nan,20260319,000968.SZ,蓝焰控股,13,0.1657721087336443,56.035714,0.01,石油开采,FULLY_READY,1,1,,,0,missing_fill_label,,,,9.81,9.81,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,9.33,9.81,9.13,848296.45,795919.732,9.9776
20260317,nan,20260319,nan,20260319,600617.SH,国新能源,14,0.0276349551692676,66.714286,0.83,供气供热,FULLY_READY,1,1,,,0,missing_fill_label,,,,3.63,3.63,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,3.38,3.63,3.33,1363673.08,482084.346,10.0
20260317,nan,20260319,nan,20260319,605169.SH,洪通燃气,15,0.001380844767221,71.928571,0.83,供气供热,FULLY_READY,1,1,,,0,missing_fill_label,,,,14.19,14.19,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,13.23,14.19,13.19,175396.07,242586.188,10.0
20260317,20260318,20260319,20260318,20260319,002432.SZ,九安医疗,16,0.126503077910446,42.714286,0.1800599148755985,医疗保健,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,54.33,54.33,open_t1,65.95,65.95,0.21387815203386729,0.21387815203386729,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,09:30:00,10:30:00,54.33,59.95,54.02,59.95,20260319,62.27,65.95,61.57,702246.6,4572463.074,10.0083
20260317,nan,20260319,nan,20260319,002902.SZ,铭普光磁,17,0.1125907015713691,40.75,0.3351513965909831,通信设备,FULLY_READY,1,1,,,0,missing_fill_label,,,,23.96,23.96,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,21.7,23.96,21.3,396678.33,913343.902,10.0092
20260317,nan,20260319,nan,20260319,002109.SZ,兴化股份,18,0.013427727793655,72.178571,0.2454420922806225,化工原料,FULLY_READY,1,1,,,0,missing_fill_label,,,,5.28,5.28,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,5.28,5.28,5.23,778622.81,411100.759,10.0
20260317,nan,20260319,nan,20260319,605389.SH,长龄液压,19,0.0360629170692945,72.821429,0.01,机械基件,FULLY_READY,1,1,,,0,missing_fill_label,,,,77.03,77.03,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,69.93,77.03,69.11,30674.73,231646.126,9.9957
20260317,20260318,20260319,20260318,20260319,600396.SH,华电辽能,20,0.0490744675795633,45.214286,0.5458931282264484,火力发电,PFILL_READY,1,1,0.0,strong_dead_limit_up,0,not_filled_no_trade,,,,5.69,5.69,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,09:30:00,10:30:00,5.17,5.17,5.17,5.17,20260319,5.24,5.69,5.19,1842489.93,1029183.569,10.058
20260317,nan,20260319,nan,20260319,600996.SH,贵广网络,21,0.0261448780594473,69.892857,0.01,影视音像,FULLY_READY,1,1,,,0,missing_fill_label,,,,9.5,9.5,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,8.53,9.5,8.53,739534.83,686126.6,9.9537
20260317,nan,20260319,nan,20260319,603629.SH,利通电子,22,0.0134597859315243,47.0,0.6729057079444091,元器件,FULLY_READY,1,1,,,0,missing_fill_label,,,,68.07,68.07,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,61.53,68.07,60.52,334857.88,2209926.916,10.0032
20260317,nan,20260319,nan,20260319,601015.SH,陕西黑猫,23,0.0729067158595208,50.892857,0.0164,焦炭加工,FULLY_READY,1,1,,,0,missing_fill_label,,,,5.14,5.14,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,20260319,4.97,5.14,4.92,1958931.88,996962.38,10.0642
