trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,up_limit_t1,down_limit_t1,open_times_t1
20260604,20260605,20260608,600403.SH,大有能源,1,0.6495030586694679,77.925,0.0164,煤炭开采,FULLY_READY,1,1,1,strong_open_tradable,7.4,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,26957395730,1,ed436e6a5c0839f748626979de45bd91e4146182,2026-06-04T14:15:08Z,U,0.0,109739950.0,109739950.0,92501.0,92501.0,,,,,,7.4,6.06,0.0,,,0.0,1.0,0.0,2.091361383928421,7.4,8.14,6.66,9.0
20260604,20260605,20260608,605398.SH,新炬网络,2,0.350781112779529,70.85,0.01,软件服务,FULLY_READY,1,1,1,strong_open_tradable,25.39,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,26957395730,1,ed436e6a5c0839f748626979de45bd91e4146182,2026-06-04T14:15:08Z,U,1.0,41658896.0,41658896.0,93059.0,93526.0,,,,,,25.39,20.77,0.0,,,0.0,1.0,0.0,1.534682122522292,25.39,27.93,22.85,
20260604,20260605,20260608,603435.SH,嘉德利,3,0.2961153443850221,50.9,0.8363999999999999,元器件,FULLY_READY,1,1,1,strong_open_tradable,85.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,26957395730,1,ed436e6a5c0839f748626979de45bd91e4146182,2026-06-04T14:15:08Z,U,0.0,46028834.0,46028834.0,143834.0,143834.0,,,,,,84.85,69.43,1.0,1.0,15.0,0.0,1.0,0.0,2.288320210414271,85.0,93.34,76.37,
20260604,20260605,20260608,603610.SH,麒盛科技,4,0.3422570364447149,61.3625,0.0573942950693908,家居用品,FULLY_READY,1,1,1,strong_open_tradable,19.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,26957395730,1,ed436e6a5c0839f748626979de45bd91e4146182,2026-06-04T14:15:08Z,U,1.0,58772290.0,58772290.0,95034.0,95756.0,,,,,,19.32,15.8,1.0,9.0,2.0,0.0,1.0,0.0,1.7989294714554047,19.0,21.25,17.39,
20260604,20260605,20260608,600868.SH,梅雁吉祥,5,0.3509229492119842,53.3875,0.01,水力发电,FULLY_READY,1,1,1,strong_open_tradable,3.71,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,26957395730,1,ed436e6a5c0839f748626979de45bd91e4146182,2026-06-04T14:15:08Z,U,3.0,59949091.0,59949091.0,93905.0,112838.0,,,,,,3.78,3.1,0.0,,,0.0,1.0,0.0,1.2999091891240235,3.71,4.16,3.4,
20260604,20260605,20260608,600439.SH,瑞贝卡,6,0.2908589297581702,70.025,0.0164,服饰,FULLY_READY,1,1,1,strong_open_tradable,2.83,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,26957395730,1,ed436e6a5c0839f748626979de45bd91e4146182,2026-06-04T14:15:08Z,U,2.0,32486261.0,32486261.0,93055.0,94213.0,,,,,,2.88,2.36,0.0,,,0.0,1.0,0.0,1.3603789968644349,2.83,3.17,2.59,
20260604,20260605,20260608,002585.SZ,双星新材,7,0.277429344197212,59.025,0.1736599148755986,塑料,FULLY_READY,1,1,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,26957395730,1,ed436e6a5c0839f748626979de45bd91e4146182,2026-06-04T14:15:08Z,U,0.0,181577220.0,181577220.0,93218.0,93218.0,,,,,,11.8,9.66,1.0,7.0,3.0,0.0,1.0,0.0,2.401167793579963,12.98,12.98,10.62,
20260604,20260605,20260608,603067.SH,振华股份,8,0.2833229702473078,53.3375,0.2454420922806225,化工原料,FULLY_READY,1,1,1,strong_open_tradable,37.5,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,26957395730,1,ed436e6a5c0839f748626979de45bd91e4146182,2026-06-04T14:15:08Z,U,6.0,22502785.0,22502785.0,131907.0,143052.0,,,,,,38.45,31.46,1.0,6.0,3.0,0.0,1.0,0.0,1.4115913010178105,37.5,42.3,34.61,
20260604,20260605,20260608,002590.SZ,万安科技,9,0.2202650897082143,67.7,0.4258611773793213,汽车配件,FULLY_READY,1,1,1,strong_open_tradable,12.45,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,26957395730,1,ed436e6a5c0839f748626979de45bd91e4146182,2026-06-04T14:15:08Z,U,0.0,195356976.0,195356976.0,93800.0,93800.0,,,,,,12.44,10.18,1.0,4.0,5.0,0.0,1.0,0.0,2.41263980152562,12.45,13.68,11.2,
20260604,20260605,20260608,600353.SH,旭光电子,10,0.1825087844056872,64.95,0.83,元器件,FULLY_READY,1,1,1,strong_open_tradable,25.71,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,26957395730,1,ed436e6a5c0839f748626979de45bd91e4146182,2026-06-04T14:15:08Z,U,2.0,75389958.0,75389958.0,93903.0,94148.0,,,,,,26.44,21.64,1.0,1.0,15.0,0.0,1.0,0.0,1.646097448837173,25.71,29.08,23.8,
20260604,20260605,20260608,603500.SH,祥和实业,11,0.2227406420913232,73.8,0.01,运输设备,FULLY_READY,1,1,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,26957395730,1,ed436e6a5c0839f748626979de45bd91e4146182,2026-06-04T14:15:08Z,U,0.0,134579010.0,134579010.0,93001.0,93001.0,,,,,,11.12,9.1,0.0,,,0.0,1.0,0.0,2.1120405522448014,12.23,12.23,10.01,0.0
