trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,run_id,run_attempt,commit_sha,generated_at_utc,target_date_x,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,target_date_y,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2
20260302,20260303,20260304,20260303,20260304,600722.SH,金牛化工,1,0.804485360021381,73.909091,0.6230854212758787,化工原料,FULLY_READY,1,1,0,strong_dead_limit_up,0,not_filled_no_trade,,,,11.98,11.98,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260304,09:30:00,10:30:00,11.35,11.35,11.35,11.35,20260304,11.5,12.49,11.46,1974087.29,2363460.72,5.5507
20260302,20260303,20260304,20260303,20260304,002155.SZ,湖南黄金,2,0.7343885825868297,36.670455,0.559801681970459,黄金,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,40.73,40.73,open_t1,38.79,38.79,-0.04763073901301251,-0.04763073901301251,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260304,09:30:00,10:30:00,40.73,43.67,40.21,40.68,20260304,36.72,40.14,36.72,1722421.16,6659368.059,-4.646
20260302,20260303,20260304,20260303,20260304,001337.SZ,四川黄金,3,0.5820767915278823,43.272727,0.479801681970459,黄金,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,55.86,55.86,open_t1,54.47,54.47,-0.02488363766559254,-0.02488363766559254,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260304,09:30:00,10:30:00,55.86,60.7,53.75,56.79,20260304,51.11,55.5,51.11,351858.26,1882340.262,-4.0852
20260302,20260303,20260304,20260303,20260304,600688.SH,上海石化,4,0.5223429904210167,50.25,0.08,石油加工,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,3.77,3.77,open_t1,3.6,3.6,-0.0450928381962864,-0.0450928381962864,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260304,09:30:00,10:30:00,3.77,3.84,3.65,3.84,20260304,3.89,3.89,3.46,4201547.32,1514374.284,-6.25
20260302,20260303,20260304,20260303,20260304,600714.SH,金瑞矿业,5,0.5088698643880643,76.772727,0.6230854212758787,化工原料,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,1,strong_close_t2_over_entry_proxy_t1,21.74,21.74,weak_daily_proxy,22.81,22.81,0.04921803127874891,0.04921803127874891,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260304,09:30:00,10:30:00,21.74,21.74,21.59,21.74,20260304,21.0,23.84,19.57,712840.37,1578319.419,4.9218
20260302,20260303,20260304,20260303,20260304,301302.SZ,华如科技,6,0.5060736251594722,65.727273,0.0,软件服务,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,1,strong_close_t2_over_entry_proxy_t1,35.66,35.66,weak_daily_proxy,37.3,37.3,0.0459899046550758,0.0459899046550758,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260304,09:30:00,10:30:00,35.66,35.66,34.8,35.66,20260304,32.49,39.29,30.21,444474.57,1502819.744,4.599
20260302,20260303,20260304,20260303,20260304,601975.SH,招商南油,7,0.4971140800833189,50.272727,0.0486585167657964,水运,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,1,strong_close_t2_over_entry_proxy_t1,4.97,4.97,weak_daily_proxy,5.22,5.22,0.05030181086519114,0.05030181086519114,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260304,09:30:00,10:30:00,4.97,4.97,4.8,4.97,20260304,5.4,5.4,4.57,11660707.17,5875137.898,5.0302
20260302,20260303,20260304,20260303,20260304,600498.SH,烽火通信,8,0.4881976383864154,60.443182,0.2601553699246989,通信设备,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,58.41,58.41,open_t1,58.44,58.44,0.0005136106831022946,0.0005136106831022946,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260304,09:30:00,10:30:00,58.41,60.21,55.0,56.13,20260304,54.0,58.93,54.0,1590230.44,9080670.367,4.1154
20260302,20260303,20260304,20260303,20260304,603619.SH,中曼石油,9,0.4861607278434753,62.227273,1.0,石油开采,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,1,strong_close_t2_over_entry_proxy_t1,43.99,43.99,weak_daily_proxy,47.05,47.05,0.06956126392361894,0.06956126392361894,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260304,09:30:00,10:30:00,43.99,43.99,43.01,43.99,20260304,48.18,48.18,40.77,1186790.14,5376627.971,6.9561
20260302,20260303,20260304,20260303,20260304,601872.SH,招商轮船,10,0.4859316275603164,51.181818,0.0486585167657964,水运,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,18.9,18.9,open_t1,17.71,17.71,-0.06296296296296289,-0.06296296296296289,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260304,09:30:00,10:30:00,18.9,19.65,17.92,19.65,20260304,18.8,18.8,17.69,3466699.38,6203936.38,-9.8728
