trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_open_to_tplus1_timed_exit,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,execution_contract,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,auction_vol,auction_price,auction_amount,auction_strength_score,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing,ret_2d__is_missing,ret_5d__is_missing,ret_10d__is_missing,volatility_5d__is_missing,volatility_10d__is_missing,volatility_20d__is_missing,atr__is_missing,downside_vol__is_missing,max_drawdown_20d__is_missing,tail_risk_score__is_missing,bid_ask_proxy__is_missing,spread_proxy__is_missing
20260626,20260629,20260630,20260629,20260630,603928.SH,兴业股份,1,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_take_profit_first_touch,0.1500789889415481,0.1500789889415481,0.1690363349131123,12.66,12.66,12.66,t_opening_auction,14.56,14.45,minute_1m_first_touch,1,take_profit_first_touch,14.56,12.03,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,14.8,14.8,14.8,raw_train_pool,1.75,0,1.0,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,09:20:00,09:24:50,12.66,13.45,12.6,13.45,14.45,14.8,14.14,130055.15,189331.877,10.0372,603928,化工原料,江苏,主板,20161212,11.01,12.23,10.82,12.23,9.982,11.12000145478351,9.982,0.1267985445625511,0.1097122158626329,-0.0098922158626329,120305.31,142027.14,3.5311,10.3753,1.05,7.028234181157206e-05,0.0631231678194915,0.09123233575423,0.0680801121092469,0.0754936335050137,0.0707895541444042,-0.2839665164198326,0.4228361826734839,0.0124172185430464,0.0728070175438595,-0.1852098600932711,0.115290269828291,0.1267985445625511,416680.992,,,,413140.63,54081.21,175593.52,237547.11,,9.0,1.0,1.0,1.0,9.0,0.0,,,,,,0.0,,150600.0,11.01,1658106.0,0.7157894736842105,U,0.0,30711132.0,30711132.0,95104.0,95104.0,1.0,ok,,1min,241.0,09:52:00,15:00:00,1.0,0.0,0.8994,0.0,,0.020418,0.0,31.0,0.0,59.6034,74.381,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,12.23,10.01,1.0,0.0,2.298421446654056,0.7338717610398143,79.953334,0.415,化工原料,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260626,20260629,20260630,20260629,20260630,603956.SH,威派格,2,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,0.0326264274061991,0.0326264274061991,0.0277324632952691,6.13,6.13,6.13,t_opening_auction,6.33,6.39,minute_1m_time_exit,1,time_exit,7.05,5.82,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,6.3,6.3,6.3,raw_train_pool,1.75,0,1.0,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,09:20:00,09:24:50,6.13,6.41,5.56,6.41,6.39,6.88,6.2,894285.69,577924.572,-1.7161,603956,专用机械,上海,主板,20190222,5.83,5.83,5.83,5.83,10.0,5.3,10.0,0.0,0.0,0.1,80857.1,47139.689,1.4188,2.5262,0.3,0.0002121354682675,0.0601904293780965,0.0536099899969261,0.0468246810418914,0.0671235092203877,0.0125827460992582,-0.203866432337434,0.2632738594785837,0.2095435684647302,0.1706827309236946,0.2729257641921396,0.0,0.0,332255.3729,,,,413140.63,54081.21,175593.52,237547.11,,5.0,3.0,1.0,3.0,5.0,0.0,5797729.0,3.57,36.26,3322553647.38,36.26,0.0,,3141285.0,5.83,18313692.0,0.9404718693284936,U,0.0,48799432.0,48799432.0,92503.0,92503.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,1.0,0.0,0.0,0.0,,0.052945,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,,,,,,5.83,4.77,1.0,0.0,2.326940800923139,0.6940970960509267,78.606666,0.2729465641132242,专用机械,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260626,20260629,20260630,20260629,20260630,603155.SH,新亚强,3,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,0.0657692307692308,0.0657692307692308,0.0992307692307692,26.0,26.0,26.0,t_opening_auction,27.71,26.6,minute_1m_time_exit,1,time_exit,29.9,24.7,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,28.58,28.58,28.58,raw_train_pool,1.75,0,1.0,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,09:20:00,09:24:50,26.0,27.87,25.3,27.87,26.6,30.6,26.31,354313.94,994267.977,2.5475,603155,化工原料,江苏,主板,20200901,23.02,25.34,22.66,25.34,9.9826,23.04000814674321,9.9826,0.1163194033149171,0.100694408839779,-0.000868408839779,209512.14,509479.584,6.6346,8.9261,1.05,1.959371938248265e-05,0.0615056236292909,0.0655445439752039,0.0596592975802176,0.0847246014915742,0.0308268598412962,-0.1620222929936305,0.2525084504151444,0.1114035087719298,0.0988725065047702,0.0087579617834394,0.1057616416732438,0.1163194033149171,800203.7512,,,,413140.63,54081.21,175593.52,237547.11,,9.0,1.0,1.0,1.0,9.0,0.0,78144929.78,5.39,26.42,8002037512.0,26.42,0.0,,91300.0,23.02,2101726.0,0.7462794918330309,U,0.0,72171740.0,72171740.0,133554.0,133554.0,1.0,ok,,1min,241.0,13:36:00,15:00:00,1.0,0.0,0.8682,0.0,,0.017696,0.0,31.0,0.0,59.7908,63.1873,45.0,12.0,12.0,0.0,neutral_limitup,,,,,,25.34,20.74,1.0,0.0,2.36379131379268,0.6895858946604034,65.126666,0.4181999999999999,化工原料,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260626,20260629,20260630,20260629,20260630,603270.SH,金帝股份,5,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,0.0396776193428394,0.0396776193428394,0.0387476751394917,32.26,32.26,32.26,t_opening_auction,33.54,31.6,minute_1m_time_exit,1,time_exit,37.1,30.65,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,33.51,33.51,33.51,raw_train_pool,1.5,0,1.0,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,09:20:00,09:24:50,32.26,32.4,30.73,32.0,31.6,33.88,31.6,145654.81,484038.11,4.7188,603270,机械基件,山东,主板,20230901,28.68,31.59,28.0,31.59,9.993,28.720009455147142,9.993,0.1249999588477366,0.1013230864197531,-0.0013930864197529,70447.98,217445.056,9.962,9.962,1.01,4.5956436921702186e-05,0.0501117807747941,0.0439348122363589,0.0423187583900088,0.0615993462337419,0.0164403833045832,-0.0948629057674126,0.1536220474620047,0.0618487394957982,-0.0044122281752284,0.049501661129568,0.1136435580880025,0.1249999588477366,692158.0653,,,,413140.63,54081.21,175593.52,237547.11,,3.0,6.0,1.0,6.0,3.0,0.0,,,,,,0.0,,14900.0,28.68,427332.0,0.4938294010889292,U,0.0,40620001.0,40620001.0,95601.0,95601.0,1.0,ok,,1min,241.0,09:57:00,15:00:00,1.0,0.0,0.0,0.0,,0.03668,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,,,,,,31.59,25.85,1.0,0.0,2.3140445038466577,0.6723490398083409,68.193334,0.1227210461403112,机械基件,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260626,20260629,20260630,20260629,20260630,600539.SH,狮头股份,6,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,0.074022346368715,0.074022346368715,0.1389664804469272,14.32,14.32,14.32,t_opening_auction,15.38,16.2,minute_1m_time_exit,1,time_exit,16.47,13.6,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,16.31,16.31,16.31,raw_train_pool,1.5,0,1.0,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,09:20:00,09:24:50,14.32,15.46,13.3,15.1,16.2,16.46,15.37,241835.19,385312.857,8.0132,600539,互联网,山西,主板,20010824,13.01,14.32,13.0,14.32,9.9846,13.020004618828454,9.9846,0.1013824525139665,0.1006144036312849,-0.0007684036312848,180928.38,251717.894,7.8665,13.1034,1.08,3.966583321247714e-05,0.0584430287197107,0.0610639855935817,0.0593517670082731,0.0786133345676864,0.02842711381524,-0.2031823745410037,0.2909612553645169,0.028735632183908,-0.0083102493074791,-0.0356902356902356,0.0921787709497206,0.1013824525139665,329360.0,,,,413140.63,54081.21,175593.52,237547.11,,3.0,5.0,1.0,5.0,3.0,0.0,,,,,,0.0,,150800.0,13.01,1961908.0,0.7368421052631579,U,0.0,39484536.0,39484536.0,102640.0,102640.0,1.0,ok,,1min,241.0,10:27:00,15:00:00,1.0,0.0,1.257,0.0,,0.013215,0.0,31.0,0.0,57.4581,67.8874,57.0,10.2,10.2,0.0,neutral_limitup,,,,,,14.32,11.72,1.0,0.0,2.312254245580533,0.6703873904505588,69.473334,0.1643756982954915,互联网,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260626,20260629,20260630,20260629,20260630,603977.SH,国泰集团,7,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,0.0245161290322581,0.0245161290322581,0.0651612903225806,15.5,15.5,15.5,t_opening_auction,15.88,15.99,minute_1m_time_exit,1,time_exit,17.83,14.73,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,16.51,16.51,16.51,raw_train_pool,1.5,0,1.0,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,09:20:00,09:24:50,15.5,16.48,15.21,16.05,15.99,16.64,15.65,420943.23,680658.209,2.866,603977,化工原料,江西,主板,20161111,14.29,15.43,14.29,15.43,9.9786,14.030002200428084,9.9786,0.0812544419961115,0.0812544419961115,0.0185315580038883,536161.4,815647.808,8.6305,16.7897,2.74,1.2233956742270802e-05,0.0450178401953465,0.0362575730660305,0.0397211487773979,0.0643862017404599,0.0259586231426594,-0.1931524547803618,0.2588322267004193,0.117306299782766,0.1337252020573107,0.2026500389711614,0.0738820479585223,0.0812544419961115,958576.0974,,,,413140.63,54081.21,175593.52,237547.11,,9.0,1.0,1.0,1.0,9.0,0.0,,,,,,0.0,,300500.0,14.29,4294145.0,0.8310344827586207,U,2.0,22805231.0,22805231.0,94658.0,104913.0,1.0,ok,,1min,241.0,09:46:00,15:00:00,3.0,2.0,2.9812,2.0,10.5,0.054746,0.0,31.0,0.0,46.0378,67.2063,63.1,29.56,29.56,0.0,neutral_limitup,,,,,,15.43,12.63,1.0,0.0,1.6192897505796895,0.6695468915678253,65.593334,0.415,化工原料,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260626,20260629,20260630,20260629,20260630,605399.SH,晨光新材,8,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,-0.0077464788732394,-0.0077464788732394,0.0345070422535211,14.2,14.2,14.2,t_opening_auction,14.09,14.44,minute_1m_time_exit,1,time_exit,16.33,13.49,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,14.69,14.69,14.69,raw_train_pool,1.5,0,1.0,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,09:20:00,09:24:50,14.2,14.7,13.79,14.31,14.44,14.85,13.8,137822.5,197616.694,2.6555,605399,化工原料,江西,主板,20200804,12.97,14.28,12.6,14.28,10.0154,12.980000981680744,10.0154,0.1294298823529411,0.1009244915966385,-0.0007704915966384,109487.23,149867.001,3.5145,9.904,1.46,6.682858756878707e-05,0.0534379923749469,0.0436844479030479,0.0449166313442373,0.0667503171804804,0.0266638424533504,-0.1417543859649123,0.2133348597625,0.0753012048192771,0.0867579908675797,0.0909090909090908,0.1176470588235294,0.1294298823529411,445829.1684,,,,413140.63,54081.21,175593.52,237547.11,,9.0,1.0,1.0,1.0,9.0,0.0,,,,,,0.0,,28900.0,12.97,374833.0,0.4689655172413793,U,0.0,78467900.0,78467900.0,131845.0,131845.0,1.0,ok,,1min,241.0,13:19:00,15:00:00,1.0,0.0,1.9608,0.0,,0.00748,0.0,31.0,0.0,53.2353,61.2206,45.0,12.0,12.0,0.0,neutral_limitup,,,,,,14.28,11.68,1.0,0.0,2.3737183062449736,0.668049891386566,64.3,0.415,化工原料,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260626,20260629,20260630,20260629,20260630,603261.SH,立航科技,11,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,-0.1231666666666666,-0.1231666666666666,-0.1674999999999999,60.0,60.0,60.0,t_opening_auction,52.61,52.61,minute_1m_first_touch,1,stop_gap_at_open,69.0,57.0,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,49.95,49.95,49.95,raw_train_pool,1.25,0,1.0,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,09:20:00,09:24:50,60.0,62.23,52.22,52.61,52.61,55.14,47.35,55357.0,271111.993,-5.0561,603261,航空,四川,主板,20220315,51.93,57.2,51.93,57.2,10.0,52.0,10.0,0.1013461538461539,0.1013461538461539,-0.0013461538461538,17752.0,98680.647,2.2904,6.737,0.42,0.0001013369926526,0.0407528382371739,0.0373085455168179,0.0449046546423424,0.087318336160737,0.0122488002334446,-0.096138044371405,0.1532914992471921,0.1673469387755102,0.2776412776412775,0.7239300783604583,0.0921328671328671,0.1013461538461539,443328.6,,,,413140.63,54081.21,175593.52,237547.11,,,,0.0,,,1.0,,,,,,1.0,撤销*ST,19200.0,51.93,997056.0,0.6404718693284936,U,0.0,36562240.0,36562240.0,94953.0,94953.0,1.0,ok,,1min,241.0,09:50:00,15:00:00,1.0,0.0,0.9091,0.0,,0.036785,0.0,31.0,0.0,59.5455,74.3636,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,57.2,46.8,1.0,0.0,2.0576467371412037,0.6520894358275842,79.326666,0.005,航空,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260626,20260629,20260630,20260629,20260630,002106.SZ,莱宝高科,12,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,0.0689444783404513,0.0689444783404513,0.0689444783404513,16.39,16.39,16.39,t_opening_auction,17.52,15.85,minute_1m_time_exit,1,time_exit,18.85,15.57,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,17.52,17.52,17.52,raw_train_pool,1.25,0,1.0,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,09:20:00,09:24:50,16.39,16.58,15.5,15.93,15.85,17.52,15.68,401524.96,678985.89876,9.9812,2106,元器件,深圳,主板,20070112,14.09,15.62,14.02,15.62,10.0,14.199999999999998,10.0,0.1126760563380281,0.1077464788732394,-0.0077464788732392,564995.7,868397.38512,8.0152,11.1697,0.81,1.1515465351865544e-05,0.0579859822444608,0.0599391973796243,0.0503062501537881,0.0751281439139896,0.0190448198691635,-0.1005917159763313,0.169942785999283,0.109375,0.1101634683724235,0.2406671961874502,0.1024327784891165,0.1126760563380281,1102484.9044,,,,413140.63,54081.21,175593.52,237547.11,,7.0,2.0,1.0,2.0,7.0,0.0,,,,,,0.0,,805500.0,14.09,11349495.0,0.9114337568058076,U,1.0,68325316.0,68325316.0,93521.0,93706.0,1.0,ok,,1min,241.0,09:36:00,15:00:00,1.0,1.0,1.0243,1.0,1.0,0.037562,0.0,31.0,0.0,81.854,85.5562,80.0,10.7,10.7,0.0,healthy_limitup,,,,,,15.62,12.78,1.0,0.0,1.857726756663204,0.6513461395520301,61.486666,0.3364528539722045,元器件,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260626,20260629,20260630,20260629,20260630,001400.SZ,江顺科技,13,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,-0.0302928022951649,-0.0302928022951649,-0.0187325964053666,118.51,118.51,118.51,t_opening_auction,114.92,118.2,minute_1m_time_exit,1,time_exit,136.29,112.58,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,116.29,116.29,116.29,raw_train_pool,1.25,0,1.0,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,09:20:00,09:24:50,118.51,120.25,111.6,114.75,118.2,119.12,113.5,38256.09,442830.4213,1.342,1400,专用机械,江苏,主板,20250424,104.88,115.37,101.2,115.37,10.0019,104.8800066180675,10.0019,0.1351067801854902,0.1000190631013262,-6.310132612899439e-08,39722.63,441241.42687,8.5921,16.6877,1.45,2.2667635881221984e-05,0.062101552668656,0.0452888911049968,0.0866967327040358,0.0810546009174624,0.0931571560424955,-0.1625070672805104,0.3423609560270418,0.0854266629033775,-0.0153622941025859,0.0566953654515478,0.1228222241483921,0.1351067801854902,969108.0,,,,413140.63,54081.21,175593.52,237547.11,,5.0,3.0,1.0,3.0,5.0,0.0,,,,,,0.0,,4400.0,104.88,461472.0,0.5063520871143375,U,0.0,74118879.0,74118879.0,110248.0,110248.0,1.0,ok,,1min,241.0,11:03:00,15:00:00,1.0,0.0,0.9275,0.0,,0.049658,0.0,31.0,0.0,59.4353,63.0806,45.0,12.0,12.0,0.0,neutral_limitup,,,,,,115.37,94.39,1.0,0.0,2.3668613174388016,0.6453697817986956,57.793334,0.2697465641132242,专用机械,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
