trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,buy_window_start,buy_window_end,open_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing
20260520,20260521,20260522,20260521,20260522,603779.SH,威龙股份,1,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,1,strong_close_t2_over_entry_proxy_t1,-0.099862258953168,-0.099862258953168,14.52,14.52,t1_open_degrade_missing,13.07,13.07,13.07,raw_train_pool,1.4500000000000002,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,14.52,13.07,13.69,13.07,847055.35,1113538.412,-9.9862,603779,红黄酒,山东,主板,20160516,13.2,13.2,13.2,13.2,10.0,1.2,10.0,0.0,0.0,10.0,51021.1,67347.852,1.5364,2.3026,1.2,0.0001484828350576,,,,,,,,438349.2353,,,,353214.56,53883.57,165655.75,187558.81,,,,0.0,,,0.0,29277540.0,20.17,100.09,4383492352.8,100.09,0.0,,,,,,,U,0.0,551150028.0,551150028.0,92501.0,92501.0,,,,,,13.2,10.8,1.0,0.0,2.519401691538791,0.857892220789497,68.065574,0.0164,红黄酒,0,0,0,0,0
20260520,20260521,20260522,20260521,20260522,600604.SH,市北高新,3,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1079258010118043,-0.1079258010118043,5.93,5.93,t1_open,5.29,5.29,5.29,raw_train_pool,1.75,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,5.93,5.22,5.5,5.21,1161562.81,614698.871,-8.6356,600604,园区开发,上海,主板,19920327,5.4,5.4,5.4,5.4,9.9796,0.4918211956719735,9.9796,0.0,0.0,9.9796,205007.69,110704.153,1.4566,3.6414,1.25,9.014657291131617e-05,,,,,,,,1011584.5942,,,,353214.56,53883.57,165655.75,187558.81,,2.0,6.0,1.0,6.0,2.0,0.0,,,,,,0.0,,,,,,,U,0.0,96759527.0,96759527.0,92504.0,92504.0,,,,,,5.4,4.42,1.0,0.0,2.341185810474627,0.5256734533705258,77.704918,0.2454420922806225,园区开发,0,0,0,0,0
20260520,20260521,20260522,20260521,20260522,603324.SH,盛剑科技,4,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0548667079975201,-0.0548667079975201,32.26,32.26,t1_open,30.49,30.49,30.49,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,32.26,33.59,33.7,30.07,200735.05,622256.181,-7.3252,603324,环境保护,上海,主板,20210407,27.85,30.64,27.73,30.64,10.018,2.780903975313124,10.018,1.0464223237597912,1.0032708877284593,9.014729112271542,91249.2,268358.728,6.1789,17.1619,2.09,3.7330628575642976e-05,,,,,,,,452490.2331,,,,353214.56,53883.57,165655.75,187558.81,,,,0.0,,,0.0,9406750.4,3.51,32.97,4524902331.2,32.97,0.0,,,,,,,U,1.0,43127025.0,43127025.0,130537.0,130634.0,,,,,,30.64,25.07,1.0,0.0,1.5406427444398785,0.3435572065339464,60.688525,0.0164,环境保护,0,0,0,0,0
20260520,20260521,20260522,20260521,20260522,688323.SH,瑞华泰,5,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0399590163934426,0.0399590163934426,39.04,39.04,t1_open,40.6,40.6,40.6,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,39.04,39.86,41.41,38.3,260597.75,1034999.782,3.6772,688323,塑料,深圳,科创板,20210428,30.5,37.32,30.5,37.32,20.0,1.7771428571428571,20.0,3.837620578778135,3.837620578778135,16.162379421221864,237835.58,799882.264,13.213,23.1827,1.13,2.5003679791554924e-05,,,,,,,,671766.628,,,,353214.56,53883.57,165655.75,187558.81,,2.0,7.0,1.0,7.0,2.0,0.0,-8909675.79,-1.11,26.43,6717666280.32,26.43,0.0,,,,,,,U,4.0,26771539.0,26771539.0,143531.0,144949.0,,,,,,37.32,24.88,1.0,0.0,1.4752293965985188,0.3595524593160105,47.196721,0.1800599148755985,塑料,0,0,0,0,0
20260520,20260521,20260522,20260521,20260522,301322.SZ,绿通科技,6,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0338983050847457,-0.0338983050847457,59.0,59.0,t1_open,57.0,57.0,57.0,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,59.0,56.16,58.5,52.63,169692.25,958659.03,0.7423,301322,摩托车,广东,创业板,20230306,54.12,54.12,54.12,54.12,20.0,2.577142857142857,20.0,0.0,0.0,20.0,36593.73,198045.267,3.8034,5.0051,0.9,0.0001009870132367,,,,,,,,772053.6117,,,,353214.56,53883.57,165655.75,187558.81,,,,0.0,,,0.0,28936881.6,14.61,104.13,5207030241.6,104.13,0.0,,,,,,,U,0.0,250057509.0,250057509.0,92500.0,92500.0,,,,,,54.12,36.08,1.0,0.0,2.235653246046059,0.3417932687703348,56.409836,0.0164,摩托车,0,0,0,0,0
20260520,20260521,20260522,20260521,20260522,605288.SH,凯迪股份,7,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0729861595140894,0.0729861595140894,100.43,100.43,t1_open,107.76,107.76,107.76,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,100.43,108.8,114.29,105.15,35299.37,385615.431,-5.1826,605288,电气设备,江苏,主板,20200601,97.0,104.61,93.89,104.61,10.0,9.51,10.0,1.1272344900105151,0.800210304942166,9.199789695057834,48221.91,480615.325,6.8693,25.3571,3.4,2.0806660711453597e-05,,,,,,,,739310.3785,,,,353214.56,53883.57,165655.75,187558.81,,5.0,3.0,1.0,3.0,5.0,0.0,,,,,,0.0,,,,,,,U,3.0,17778469.0,17778469.0,142337.0,143443.0,,,,,,104.61,85.59,1.0,0.0,1.5167543616119892,0.2561621583549584,63.836066,0.5394931282264485,电气设备,0,0,0,0,0
20260520,20260521,20260522,20260521,20260522,603061.SH,金海通,8,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0985714285714285,-0.0985714285714285,350.0,350.0,t1_open,315.5,315.5,315.5,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,350.0,318.77,325.0,311.0,43086.64,1367554.843,-0.1582,603061,半导体,天津,主板,20230303,314.49,348.59,314.49,348.59,10.0,31.69,10.0,1.0760492268854518,1.0760492268854518,8.923950773114548,33904.38,1136928.621,3.8971,6.9757,0.91,8.795626933205685e-06,,,,,,,,3032733.0,,,,353214.56,53883.57,165655.75,187558.81,,6.0,1.0,1.0,1.0,6.0,0.0,,,,,,0.0,,,,,,,U,1.0,86345743.0,86345743.0,131600.0,131700.0,,,,,,348.59,285.21,1.0,0.0,1.8313719000144435,0.1880686631100488,61.885246,0.83,半导体,0,0,0,0,0
20260520,20260521,20260522,20260521,20260522,603316.SH,诚邦股份,9,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0590551181102361,0.0590551181102361,25.4,25.4,t1_open,26.9,26.9,26.9,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,25.4,26.5,27.98,24.53,774163.84,2022294.794,-1.2844,603316,建筑工程,浙江,主板,20170619,24.5,24.77,23.5,24.77,9.9911,2.253641582735122,9.9911,0.5635323778764633,0.1198060960839723,9.871293903916028,146219.47,358398.265,5.5331,8.9517,0.6,2.7877088076863315e-05,,,,,,,,654581.928,,,,353214.56,53883.57,165655.75,187558.81,,2.0,9.0,1.0,9.0,2.0,0.0,,,,,,0.0,,,,,,,U,1.0,41557941.0,41557941.0,93118.0,93154.0,,,,,,24.77,20.27,1.0,0.0,1.7891640456421591,0.2314066468325699,75.983607,0.0573942950693908,建筑工程,0,0,0,0,0
20260520,20260521,20260522,20260521,20260522,603938.SH,三孚股份,10,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.125044029587883,-0.125044029587883,56.78,56.78,t1_open,49.68,49.68,49.68,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,56.78,51.84,52.4,48.9,381637.18,1907851.019,-1.7794,603938,化工原料,河北,主板,20170628,50.96,53.76,50.55,53.76,10.0061,4.884564014501049,10.0061,0.6571722656250002,0.5732343749999994,9.432865625,79426.57,419833.8,2.0758,6.2047,0.27,2.383347886711361e-05,,,,,,,,2056989.2959,,,,353214.56,53883.57,165655.75,187558.81,,5.0,2.0,1.0,2.0,5.0,0.0,,,,,,0.0,,,,,,,U,0.0,147954885.0,147954885.0,93108.0,93108.0,,,,,,53.76,43.98,1.0,0.0,2.389432121267037,0.1835780861758487,63.377049,0.6729057079444091,化工原料,0,0,0,0,0
20260520,20260521,20260522,20260521,20260522,000809.SZ,和展能源,11,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1726315789473683,-0.1726315789473683,4.75,4.75,t1_open,3.93,3.93,3.93,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,4.75,3.84,4.02,3.65,898647.53,347274.341,-1.75,809,电气设备,辽宁,主板,19980616,4.37,4.37,4.37,4.37,10.0756,0.3945610170103651,10.0756,0.0,0.0,10.0756,173929.0,76006.973,2.1088,3.2094,0.9,0.0001325615216909,,,,,,,,360433.795,,,,353214.56,53883.57,165655.75,187558.81,,5.0,3.0,1.0,3.0,5.0,0.0,,,,,,0.0,,,,,,,U,0.0,77009451.0,77009451.0,92500.0,92500.0,,,,,,4.37,3.57,1.0,0.0,2.322573413919655,0.1696084110638642,66.688525,0.5394931282264485,电气设备,0,0,0,0,0
