trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,up_limit_t1,down_limit_t1,open_times_t1
20260629,20260630,20260701,000959.SZ,首钢股份,16,0.6439752372850855,78.462264,0.005,普钢,PFILL_READY,1,0,1,strong_open_tradable,3.47,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,0.0,25059712.0,25059712.0,130209.0,130209.0,1.0,ok,,1min,241.0,13:03:00,15:00:00,1.0,0.0,0.8721,0.0,,0.012279,0.0,31.0,0.0,59.7674,63.1802,45.0,12.0,12.0,0.0,neutral_limitup,0.5638838475499093,656574.0,,,,,,3.44,2.82,0.0,,,0.0,1.0,0.0,2.0414918242607927,3.47,3.78,3.1,
20260629,20260630,20260701,603032.SH,德新科技,17,0.6408559765298004,55.967925,0.2697465641132242,专用机械,PFILL_READY,1,0,1,strong_open_tradable,27.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,1.0,57172911.0,57172911.0,94756.0,133232.0,1.0,ok,,1min,241.0,09:48:00,15:00:00,3.0,1.0,4.131,1.0,219.0,0.005121,0.0,31.0,0.0,35.214,64.3642,64.0,33.1,33.1,0.0,neutral_limitup,0.677858439201452,1271690.0,,,,,,26.87,21.99,1.0,3.0,8.0,0.0,1.0,0.0,1.8446622361697504,27.0,29.56,24.18,
20260629,20260630,20260701,000759.SZ,中百集团,18,0.640361971019725,60.756604,0.005,超市连锁,PFILL_READY,1,0,1,strong_open_tradable,6.26,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,0.0,55726134.0,55726134.0,101936.0,101936.0,1.0,ok,,1min,241.0,10:20:00,15:00:00,1.0,0.0,1.1094,0.0,,0.010402,0.0,31.0,0.0,58.3439,68.1532,57.0,10.2,10.2,0.0,neutral_limitup,0.8361161524500907,4748744.0,,,,,,6.31,5.17,0.0,,,0.0,1.0,0.0,2.092266780985407,6.26,6.94,5.68,
20260629,20260630,20260701,688336.SH,三生国健,19,0.6395422230106398,47.490566,0.679305707944409,生物制药,PFILL_READY,1,0,1,strong_open_tradable,51.15,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,0.0,70061581.0,70061581.0,102617.0,102617.0,,,,,,,,,,,,,,,,,,,,,,,,0.7161524500907441,1705338.0,,,,,,49.75,33.17,1.0,2.0,9.0,0.0,1.0,0.0,2.366002243213541,51.15,59.7,39.8,
20260629,20260630,20260701,002422.SZ,科伦药业,20,0.6388587135242487,66.884906,0.415,化学制药,PFILL_READY,1,0,1,strong_open_tradable,38.85,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,2.0,26487824.0,26487824.0,102145.0,104924.0,1.0,ok,,1min,241.0,10:22:00,15:00:00,1.0,0.0,0.5618,0.0,,0.037578,0.0,31.0,0.0,61.6292,69.1388,57.0,10.2,10.2,0.0,neutral_limitup,0.7725952813067151,2635300.0,,,,,,39.16,32.04,1.0,1.0,10.0,0.0,1.0,0.0,1.6271897087960203,38.85,43.08,35.24,
20260629,20260630,20260701,300434.SZ,金石亚药,21,0.6375567035593158,44.95283,0.4181999999999999,化学制药,PFILL_READY,1,0,1,strong_open_tradable,10.71,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,0.0,104850892.0,104850892.0,130321.0,130321.0,1.0,ok,,1min,241.0,13:04:00,15:00:00,1.0,0.0,0.8326,0.0,,0.009987,0.0,31.0,0.0,60.0046,63.2514,45.0,12.0,12.0,0.0,neutral_limitup,0.5506352087114338,613590.0,,,,,,10.81,7.21,1.0,1.0,10.0,0.0,1.0,0.0,2.423603542788175,10.71,12.97,8.65,
20260629,20260630,20260701,600222.SH,太龙药业,22,0.6375411714718132,72.575472,0.0868299574377993,中成药,PFILL_READY,1,0,1,strong_open_tradable,7.9,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,0.0,47778942.0,47778942.0,93352.0,93352.0,1.0,ok,,1min,241.0,09:34:00,15:00:00,1.0,0.0,1.931,0.0,,0.013651,0.0,31.0,0.0,53.4138,72.5241,70.0,8.25,8.25,0.0,neutral_limitup,0.5865698729582577,748376.0,,,,,,7.25,5.93,1.0,7.0,5.0,0.0,1.0,0.0,2.329108469595764,7.9,7.98,6.53,
20260629,20260630,20260701,600557.SH,康缘药业,23,0.6366572182818404,72.726415,0.0868299574377993,中成药,PFILL_READY,1,0,1,strong_open_tradable,12.09,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,0.0,16183076.0,16183076.0,102157.0,102157.0,1.0,ok,,1min,241.0,10:22:00,15:00:00,1.0,0.0,1.2542,0.0,,0.027505,0.0,31.0,0.0,57.4749,67.8925,57.0,10.2,10.2,0.0,neutral_limitup,0.3130671506352087,191488.0,,,,,,11.96,9.78,1.0,7.0,5.0,0.0,1.0,0.0,2.276794615412621,12.09,13.16,10.76,
20260629,20260630,20260701,002653.SZ,海思科,24,0.6354954811262319,66.911321,0.415,化学制药,PFILL_READY,1,0,1,strong_open_tradable,63.44,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,2.0,96174262.0,96174262.0,100057.0,100412.0,1.0,ok,,1min,241.0,10:01:00,15:00:00,2.0,1.0,0.9335,1.0,3.0,0.012049,0.0,31.0,0.0,78.899,77.9197,65.0,15.45,15.45,0.0,healthy_limitup,0.8584392014519057,6114108.0,,,,,,61.06,49.96,1.0,1.0,10.0,0.0,1.0,0.0,1.7425708208717143,63.44,67.17,54.95,
20260629,20260630,20260701,603222.SH,济民健康,25,0.6351073193628654,74.764151,0.0286971475346954,医疗保健,PFILL_READY,1,0,1,strong_open_tradable,8.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,0.0,32302848.0,32302848.0,93622.0,93622.0,1.0,ok,,1min,241.0,09:37:00,15:00:00,1.0,0.0,1.3021,0.0,,0.005286,0.0,31.0,0.0,57.1875,73.6562,70.0,8.25,8.25,0.0,neutral_limitup,0.0854809437386569,35649.0,,,,,,7.68,6.28,1.0,9.0,4.0,0.0,1.0,0.0,2.303484417232692,8.0,8.45,6.91,0.0
20260629,20260630,20260701,002828.SZ,贝肯能源,26,0.6335596245563461,73.567925,0.005,石油开采,PFILL_READY,1,0,1,strong_open_tradable,10.8,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,2.0,17941578.0,17941578.0,93121.0,94718.0,1.0,ok,,1min,241.0,09:32:00,15:00:00,3.0,1.0,3.7771,1.0,9.0,0.033619,0.0,31.0,0.0,54.8371,74.7511,74.0,19.1,19.1,0.0,neutral_limitup,0.5742286751361162,696711.0,,,,,,10.59,8.67,0.0,,,0.0,1.0,0.0,1.3630395327237057,10.8,11.65,9.53,
20260629,20260630,20260701,603155.SH,新亚强,27,0.6334652241645375,54.130189,0.2129305886896606,化工原料,PFILL_READY,1,0,1,strong_open_tradable,26.6,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,0.0,33363177.0,33363177.0,144449.0,144449.0,1.0,ok,,1min,241.0,14:45:00,15:00:00,1.0,0.0,0.7535,0.0,,0.102997,0.0,16.0,12.0,60.479,47.7937,17.0,19.2,19.2,1.0,weak_limitup,0.903448275862069,10199800.0,,,,,,27.87,22.81,1.0,4.0,7.0,0.0,1.0,0.0,2.3052400233835773,26.6,30.66,25.08,
20260629,20260630,20260701,002693.SZ,双成药业,28,0.6324344635184808,56.998114,0.3364528539722045,生物制药,PFILL_READY,1,0,1,strong_open_tradable,9.02,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,0.0,90906858.0,90906858.0,101506.0,101506.0,1.0,ok,,1min,241.0,10:16:00,15:00:00,1.0,0.0,1.427,0.0,,0.001222,0.0,31.0,0.0,56.438,67.5814,57.0,10.2,10.2,0.0,neutral_limitup,0.8702359346642469,6780627.0,,,,,,9.11,7.45,1.0,2.0,9.0,0.0,1.0,0.0,2.40051615023496,9.02,10.02,8.2,
20260629,20260630,20260701,603033.SH,三维股份,29,0.6319170003412625,75.330189,0.005,橡胶,PFILL_READY,1,0,1,strong_open_tradable,9.2,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,0.0,29227047.0,29227047.0,130048.0,130048.0,1.0,ok,,1min,241.0,13:01:00,15:00:00,1.0,0.0,3.724,0.0,,0.024711,0.0,31.0,0.0,42.6561,58.0468,45.0,12.0,12.0,0.0,neutral_limitup,0.4711433756805808,424200.0,,,,,,9.13,7.47,0.0,,,0.0,1.0,0.0,2.048391757167278,9.2,10.04,8.22,0.0
20260629,20260630,20260701,002728.SZ,特一药业,30,0.6314776396802025,73.526415,0.0868299574377993,中成药,PFILL_READY,1,0,1,strong_open_tradable,8.95,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,1.0,37961167.0,37961167.0,95806.0,95815.0,1.0,ok,,1min,241.0,09:59:00,15:00:00,1.0,0.0,0.7955,0.0,,0.013975,0.0,31.0,0.0,60.2273,74.5682,70.0,8.25,8.25,0.0,neutral_limitup,0.5043557168784029,494581.0,,,,,,8.8,7.2,1.0,7.0,5.0,0.0,1.0,0.0,1.812852999663308,8.95,9.68,7.92,
20260629,20260630,20260701,688689.SH,银河微电,31,0.6309141510639092,61.339623,0.328751396590983,半导体,PFILL_READY,1,0,1,strong_open_tradable,66.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,0.0,290608354.0,290608354.0,92504.0,92504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.88,37.26,1.0,5.0,7.0,0.0,1.0,0.0,2.7311655757610533,66.0,67.06,44.7,
20260629,20260630,20260701,002366.SZ,融发核电,32,0.6287145250026868,59.684906,0.2697465641132242,专用机械,PFILL_READY,1,0,1,strong_open_tradable,5.92,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,0.0,102179761.0,102179761.0,105854.0,105854.0,1.0,ok,,1min,241.0,10:59:00,15:00:00,1.0,0.0,0.67,0.0,,0.007397,0.0,31.0,0.0,60.9799,68.944,57.0,10.2,10.2,0.0,neutral_limitup,0.8597096188747732,6172710.0,,,,,,5.97,4.89,1.0,3.0,8.0,0.0,1.0,0.0,2.419180902255452,5.92,6.57,5.37,
20260629,20260630,20260701,003006.SZ,百亚股份,33,0.6279384007812053,73.949057,0.005,造纸,PFILL_READY,1,0,1,strong_open_tradable,15.03,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,0.0,58981251.0,58981251.0,104645.0,104645.0,1.0,ok,,1min,241.0,10:47:00,15:00:00,1.0,0.0,0.5925,0.0,,0.013918,0.0,31.0,0.0,61.445,69.0835,57.0,10.2,10.2,0.0,neutral_limitup,0.6303085299455535,955332.0,,,,,,15.19,12.43,0.0,,,0.0,1.0,0.0,2.0976563378371504,15.03,16.71,13.67,
20260629,20260630,20260701,688765.SH,禾元生物-U,34,0.6269751085860807,48.066038,0.6729057079444091,生物制药,PFILL_READY,1,0,1,strong_open_tradable,51.48,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,4.0,28043354.0,28043354.0,130549.0,150000.0,,,,,,,,,,,,,,,,,,,,,,,,0.3148820326678765,193028.0,,,,,,51.55,34.37,1.0,2.0,9.0,0.0,1.0,0.0,1.4964318949815223,51.48,61.86,41.24,
20260629,20260630,20260701,003019.SZ,宸展光电,35,0.625309246531005,65.209434,0.1227210461403112,元器件,PFILL_READY,1,0,1,strong_open_tradable,33.5,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,0.0,89398555.0,89398555.0,100539.0,100539.0,1.0,ok,,1min,241.0,10:06:00,15:00:00,1.0,0.0,0.9753,0.0,,0.006415,0.0,31.0,0.0,59.1481,68.3944,57.0,10.2,10.2,0.0,neutral_limitup,0.4573502722323049,394744.0,,,,,,32.81,26.85,1.0,6.0,6.0,0.0,1.0,0.0,2.398018825325239,33.5,36.09,29.53,
20260629,20260630,20260701,603435.SH,嘉德利,36,0.6252112743463196,64.65849,0.1227210461403112,元器件,PFILL_READY,1,0,1,strong_open_tradable,66.67,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,2.0,71780909.0,71780909.0,93951.0,94156.0,1.0,ok,,1min,241.0,09:40:00,15:00:00,1.0,0.0,1.1646,0.0,,0.011142,0.0,31.0,0.0,58.0126,73.9038,70.0,8.25,8.25,0.0,neutral_limitup,0.6998185117967333,1495116.0,,,,,,65.26,53.4,1.0,6.0,6.0,0.0,1.0,0.0,1.702182299415144,66.67,71.79,58.73,
20260629,20260630,20260701,603956.SH,威派格,37,0.6233983939789117,59.707547,0.5394931282264485,专用机械,PFILL_READY,1,0,1,strong_open_tradable,6.39,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28384089467,1,16687096a18f0377cad2977d835e77f3bb3b0aff,2026-06-29T15:40:07Z,U,6.0,17506863.0,17506863.0,93939.0,95239.0,,,,,,,,,,,,,,,,,,,,,,,,0.951179673321234,23961557.0,,,,,,6.41,5.25,1.0,3.0,8.0,0.0,1.0,0.0,1.4218435766578892,6.39,7.05,5.77,
