trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,high_t1,low_t1,close_t1,vol_t1,amount_t1,pct_chg_t1,up_limit_t1,down_limit_t1,limit_type_t1,open_times_t1,seal_amount_t1
20260318,20260319,nan,603687.SH,大胜达,1,0.9663113675832872,67.607143,0.0164,广告包装,PFILL_READY,1,0,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,U,0.0,74447072.0,74447072.0,111351.0,111351.0,,,,,,11.06,9.05,0.0,,,0.0,1.0,0.0,2.1401923464551293,12.17,12.17,12.17,12.17,49106.31,59762.379,10.0362,12.17,9.95,U,0.0,330908007.0
20260318,20260319,nan,000601.SZ,韶能股份,2,0.8799080342631125,73.535714,0.4322611773793213,水力发电,PFILL_READY,1,0,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,U,0.0,351132298.0,351132298.0,92500.0,92500.0,,,,,,6.73,5.51,0.0,,,0.0,1.0,0.0,2.6612222542855912,7.4,7.4,7.4,7.4,322832.94,238896.376,9.9554,7.4,6.06,U,0.0,364670564.0
20260318,20260319,nan,000020.SZ,深华发Ａ,3,0.8708009683740322,66.464286,0.679305707944409,元器件,PFILL_READY,1,0,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,U,0.0,531035209.0,531035209.0,92500.0,92500.0,,,,,,19.28,15.78,1.0,1.0,7.0,0.0,1.0,0.0,3.25,21.21,21.21,21.21,21.21,32520.82,68976.659,10.0104,21.21,17.35,U,0.0,585714531.0
20260318,20260319,nan,000617.SZ,中油资本,4,0.5483873239095646,50.107143,0.1179060031977598,多元金融,PFILL_READY,1,0,1,strong_open_tradable,9.92,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,,,,,10.88,8.9,,,,,0.0,0.0,2.0,9.92,10.71,9.76,10.71,5583636.23,5737992.566,9.9589,10.71,8.77,U,0.0,372763916.0
20260318,20260319,nan,601218.SH,吉鑫科技,5,0.4094488327186931,42.107143,0.0164,电气设备,PFILL_READY,1,0,1,strong_open_tradable,6.6,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,,,,,7.88,6.44,,,,,0.0,0.0,2.0,6.6,7.43,6.6,7.43,1316630.23,948508.072,10.0741,7.43,6.08,U,0.0,169537138.0
20260318,20260319,nan,002310.SZ,东方新能,6,0.3055216506722786,47.321429,0.0164,环境保护,PFILL_READY,1,0,1,strong_open_tradable,2.81,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,,,,,3.3,2.7,,,,,0.0,0.0,2.0,2.81,3.16,2.81,3.16,3228324.12,967376.483,10.1045,3.16,2.58,U,0.0,156930340.0
20260318,20260319,nan,603366.SH,日出东方,7,0.2570188302670597,54.142857,0.0573942950693908,家用电器,PFILL_READY,1,0,1,strong_open_tradable,9.75,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,,,,,11.04,9.04,,,,,0.0,0.0,2.0,9.75,10.75,9.68,10.75,699705.73,742072.303,10.0307,10.75,8.79,U,1.0,176321532.0
20260318,20260319,nan,000539.SZ,粤电力Ａ,8,0.1113048138207498,68.464286,0.5458931282264484,火力发电,PFILL_READY,1,0,1,strong_open_tradable,5.92,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,U,0.0,121819915.0,121819915.0,92500.0,92500.0,,,,,,5.61,4.59,1.0,5.0,3.0,0.0,1.0,0.0,2.4794008249083914,5.92,6.17,5.8,6.17,1387892.82,845069.171,9.9822,6.17,5.05,U,2.0,43161031.0
20260318,20260319,nan,600979.SH,广安爱众,9,0.1203020383472134,67.035714,0.4258611773793213,水力发电,PFILL_READY,1,0,1,strong_open_tradable,5.15,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,,,,,5.6,4.58,,,,,0.0,0.0,2.0,5.15,5.74,5.12,5.74,1153222.67,648095.886,9.9617,5.74,4.7,U,0.0,91063986.0
20260318,20260319,nan,001258.SZ,立新能源,10,0.1702327032215427,60.178571,0.01,新型电力,PFILL_READY,1,0,1,strong_open_tradable,9.3,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,,,,,10.58,8.66,,,,,0.0,0.0,2.0,9.3,10.25,9.21,10.25,753035.81,753380.612,9.9785,10.25,8.39,U,0.0,168855425.0
20260318,20260319,nan,600726.SH,华电能源,11,0.1374395333298823,50.928571,0.5458931282264484,火力发电,PFILL_READY,1,0,1,strong_open_tradable,4.32,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,,,,,4.68,3.83,,,,,0.0,0.0,2.0,4.32,5.02,4.22,5.02,5062779.35,2404802.053,10.0877,5.02,4.1,U,6.0,22797727.0
20260318,20260319,nan,600666.SH,奥瑞德,12,0.1111413630535064,51.178571,0.679305707944409,元器件,PFILL_READY,1,0,1,strong_open_tradable,4.68,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,U,3.0,123694137.0,123694137.0,93336.0,95830.0,,,,,,4.44,3.64,1.0,1.0,7.0,0.0,1.0,0.0,1.7329301991725372,4.68,4.88,4.56,4.88,2846692.12,1347221.727,9.9099,4.88,4.0,U,0.0,209237695.0
20260318,20260319,nan,000968.SZ,蓝焰控股,13,0.1657721087336443,56.035714,0.01,石油开采,PFILL_READY,1,0,1,strong_open_tradable,9.33,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23293852524,1,a9f0a5a6ec5b3d390b758ce17447e9fb65af5e1e,2026-03-19T12:01:43Z,,,,,,,,,,,,10.09,8.25,,,,,0.0,0.0,2.0,9.33,9.81,9.13,9.81,848296.45,795919.732,9.9776,9.81,8.03,U,0.0,176823268.0
