trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,high_t1,low_t1,close_t1,vol_t1,amount_t1,pct_chg_t1,up_limit_t1,down_limit_t1,limit_type_t1,open_times_t1,seal_amount_t1
20260316,20260317,nan,603387.SH,基蛋生物,1,0.5305653779049968,61.820513,0.0164,医疗保健,PFILL_READY,1,0,1,strong_open_tradable,8.6,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,,,,,9.19,7.52,,,,,0.0,0.0,2.0,8.6,9.44,8.55,9.44,386624.42,357409.117,10.0233,9.44,7.72,U,2.0,24273156.0
20260316,20260317,nan,001369.SZ,双欣材料,2,0.4388891224333513,55.923077,0.2518420922806225,化纤,PFILL_READY,1,0,1,strong_open_tradable,17.17,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,,,,,20.11,16.45,,,,,0.0,0.0,2.0,17.17,19.18,17.05,19.18,639223.53,1176707.865,9.9771,19.18,15.7,U,1.0,53888128.0
20260316,20260317,nan,603685.SH,晨丰科技,3,0.3427676850457622,64.333333,0.83,电气设备,PFILL_READY,1,0,1,strong_open_tradable,26.98,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,,,,,29.77,24.35,,,,,0.0,0.0,2.0,26.98,29.65,26.51,29.65,60126.33,173037.964,10.0186,29.65,24.26,U,0.0,74016747.0
20260316,20260317,nan,000533.SZ,顺钠股份,4,0.3234004939322125,34.666667,0.8363999999999999,电气设备,PFILL_READY,1,0,1,strong_open_tradable,18.46,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,U,4.0,115752607.0,115752607.0,100118.0,101324.0,,,,,,18.66,15.26,1.0,4.0,3.0,0.0,1.0,0.0,1.604914649029776,18.46,20.53,17.66,20.53,2716425.48,5145440.084,10.0214,20.53,16.79,U,2.0,126249235.0
20260316,20260317,nan,301680.SZ,固德电材,5,0.3605218682424109,41.564103,0.0164,汽车配件,PFILL_READY,1,0,1,strong_open_tradable,107.2,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,,,,,141.0,94.0,,,,,0.0,0.0,2.0,107.2,130.8,107.0,130.8,103875.72,1265181.583,20.0,130.8,87.2,U,4.0,27999963.0
20260316,20260317,nan,603992.SH,松霖科技,6,0.2540148617685153,65.717949,0.01,家居用品,PFILL_READY,1,0,1,strong_open_tradable,30.56,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,,,,,35.21,28.81,,,,,0.0,0.0,2.0,30.56,33.3,30.4,33.3,105535.84,339371.461,10.0099,33.3,27.24,U,0.0,105722571.0
20260316,20260317,nan,002506.SZ,协鑫集成,7,0.2093915730986674,47.74359,0.8363999999999999,电气设备,PFILL_READY,1,0,1,strong_open_tradable,5.16,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,,,,,5.96,4.88,,,,,0.0,0.0,2.0,5.16,5.63,5.14,5.63,9560074.19,5317582.319,9.9609,5.63,4.61,U,2.0,199572375.0
20260316,20260317,nan,601016.SH,节能风电,8,0.1929208263344844,53.025641,0.5394931282264485,新型电力,PFILL_READY,1,0,1,strong_open_tradable,4.13,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,,,,,4.86,3.98,,,,,0.0,0.0,2.0,4.13,4.55,3.95,4.55,11069167.5,4873795.208,9.9034,4.55,3.73,U,3.0,70952108.0
20260316,20260317,nan,600683.SH,京投发展,9,0.1672374604530152,74.717949,0.0164,区域地产,PFILL_READY,1,0,1,weak_intraday_break_without_minbar,10.6,weak_daily_proxy,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,U,0.0,124793521.0,124793521.0,93454.0,93454.0,,,,,,9.64,7.88,0.0,,,0.0,1.0,0.0,2.1670143334819665,10.6,10.6,10.28,10.6,456800.34,481310.823,9.9585,10.6,8.68,U,2.0,59480840.0
20260316,20260317,nan,603693.SH,江苏新能,10,0.1287942942698862,65.153846,0.5394931282264485,新型电力,PFILL_READY,1,0,1,strong_open_tradable,14.38,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23193370294,1,98c15d8344661dc26ade587c377231932c5eb87f,2026-03-17T12:07:24Z,,,,,,,,,,,,16.36,13.38,,,,,0.0,0.0,2.0,14.38,15.88,14.09,15.88,350002.47,529641.214,9.9723,15.88,13.0,U,0.0,169814145.0
