trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing
20260304,20260305,20260306,20260305,20260306,603530.SH,神马电力,12,PFILL_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0161267304124448,0.0161267304124448,70.07,70.07,open_t1,71.2,71.2,71.2,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,70.07,73.93,70.01,71.48,71.08,72.52,67.0,158731.61,1121959.017,-0.3917,603530,电气设备,江苏,主板,20190805,60.46,67.21,60.31,67.21,10.0,6.109999999999999,10.0,1.1292962356792131,1.1047463175122738,8.895253682487725,155128.22,1018691.975,3.629,17.2213,1.34,9.816510039749747e-06,,,,,,,,2901352.0286,,,,329782.01,52840.09,156625.09,173156.92,,8.0,1.0,1.0,1.0,8.0,0.0,,,,,,0.0,,,,,,,U,1.0,113920950.0,113920950.0,95749.0,131902.0,,,,,,67.21,54.99,1.0,0.0,1.8908205222008625,0.2164164598082182,58.795455,1.0,电气设备,0,0,0,0,0
20260304,20260305,20260306,20260305,20260306,603045.SH,福达合金,13,PFILL_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0049985298441632,-0.0049985298441632,34.01,34.01,open_t1,33.84,33.84,33.84,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,34.01,35.2,33.18,33.61,33.59,34.29,32.1,82941.83,278743.465,0.6843,603045,小金属,浙江,主板,20180517,28.83,32.41,28.78,32.41,10.0136,2.942725357739522,10.0136,1.2335503856834296,1.2165593335390308,8.797040666460969,98740.75,305802.841,7.2901,10.1623,1.43,3.274528113360464e-05,,,,,,,,438977.7474,,,,329782.01,52840.09,156625.09,173156.92,,2.0,6.0,1.0,6.0,2.0,0.0,22426654.05,7.33,46.46,4389777473.55,46.46,0.0,,,,,,,U,0.0,120643632.0,120643632.0,144207.0,144207.0,,,,,,32.41,26.51,1.0,0.0,2.3991305967730137,0.1719524418393869,73.636364,0.3401553699246989,小金属,0,0,0,0,0
20260304,20260305,20260306,20260305,20260306,002162.SZ,悦心健康,14,PFILL_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0858034321372854,-0.0858034321372854,6.41,6.41,open_t1,5.86,5.86,5.86,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,6.41,6.45,5.98,6.05,5.98,6.02,5.82,734147.0,432742.433,-3.1405,2162,陶瓷,上海,主板,20070823,5.49,6.08,5.46,6.08,9.9458,0.5554641963127409,9.9458,1.116183552631579,1.0621746710526314,8.88362532894737,879159.56,516090.339,9.5717,19.9829,1.11,1.927143224434589e-05,,,,,,,,559178.1867,,,,329782.01,52840.09,156625.09,173156.92,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,131864438.0,131864438.0,102545.0,102545.0,,,,,,6.08,4.98,1.0,0.0,2.1630009143961955,0.1405601098119474,68.863636,0.0,陶瓷,0,0,0,0,0
20260304,20260305,20260306,20260305,20260306,603318.SH,水发燃气,15,PFILL_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0039643211100099,0.0039643211100099,10.09,10.09,open_t1,10.13,10.13,10.13,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,10.09,10.75,9.6,9.6,9.31,10.55,8.65,1538599.25,1464188.92,5.5208,603318,供气供热,辽宁,主板,20150424,10.67,10.67,9.79,10.67,10.0,0.97,10.0,0.9072164948453616,0.0,10.0,1678743.58,1758745.046,36.5683,63.9292,4.93,5.685872447938654e-06,,,,,,,,489828.6759,,,,329782.01,52840.09,156625.09,173156.92,,,,0.0,,,0.0,103415359.9,5.46,16.45,4898286759.08,16.45,0.0,,,,,,,U,6.0,22636042.0,22636042.0,92502.0,141435.0,,,,,,10.67,8.73,1.0,0.0,1.170838117866574,0.1225177764997444,38.931818,0.08,供气供热,0,0,0,0,0
20260304,20260305,20260306,20260305,20260306,000010.SZ,美丽生态,16,PFILL_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0328947368421052,-0.0328947368421052,4.56,4.56,open_t1,4.41,4.41,4.41,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,4.56,4.57,4.28,4.32,4.3,4.43,4.19,733056.0,319176.504,2.0833,10,建筑工程,深圳,主板,19951027,3.99,4.42,3.83,4.42,9.9502,0.4036455955142372,9.9502,1.461678280542986,1.0652909502262438,8.884909049773757,1369664.24,590454.991,16.1511,19.3665,1.45,1.685175017853308e-05,,,,,,,,508146.3131,,,,329782.01,52840.09,156625.09,173156.92,,3.0,2.0,1.0,2.0,3.0,0.0,,,,,,0.0,,,,,,,U,5.0,36423792.0,36423792.0,101054.0,111000.0,,,,,,4.42,3.62,1.0,0.0,1.4616910226782307,0.081369699298258,65.136364,0.7946272018253463,建筑工程,0,0,0,0,0
20260304,20260305,20260306,20260305,20260306,301129.SZ,瑞纳智能,17,PFILL_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0657852305707836,-0.0657852305707836,31.01,31.01,open_t1,28.97,28.97,28.97,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,31.01,33.0,28.86,28.95,28.27,30.0,28.27,112628.96,328908.78,0.0691,301129,电器仪表,安徽,创业板,20211102,24.03,29.23,23.84,29.23,19.9918,1.3924484798826209,19.9918,3.870879302086898,3.734429011289771,16.257370988710232,67852.01,186814.363,10.2368,18.159,3.95,0.0001070142556437,,,,,,,,397228.1002,,,,329782.01,52840.09,156625.09,173156.92,,2.0,9.0,1.0,9.0,2.0,0.0,70350955.11,37.66,63.99,1937437475.0,63.99,0.0,,,,,,,U,0.0,54718560.0,54718560.0,131445.0,131445.0,,,,,,29.23,19.49,1.0,0.0,2.317638974159531,0.0756592365737669,58.181818,0.1286585167657964,电器仪表,0,0,0,0,0
20260304,20260305,20260306,20260305,20260306,603316.SH,诚邦股份,18,PFILL_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.1240875912408758,0.1240875912408758,15.07,15.07,open_t1,16.94,16.94,16.94,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,15.07,15.98,14.9,15.4,15.41,16.94,15.41,203722.97,334996.046,10.0,603316,建筑工程,浙江,主板,20170619,13.07,14.53,13.06,14.53,9.9924,1.321822349987264,9.9924,1.1121010323468676,1.1045357192016512,8.887864280798349,159984.8,224423.913,6.054,9.7944,1.83,4.452466703046925e-05,,,,,,,,383975.592,,,,329782.01,52840.09,156625.09,173156.92,,3.0,2.0,1.0,2.0,3.0,0.0,,,,,,0.0,,,,,,,U,0.0,108368663.0,108368663.0,133637.0,133637.0,,,,,,14.53,11.89,1.0,0.0,2.38395720202359,0.0741606673942518,78.954545,0.7946272018253463,建筑工程,0,0,0,0,0
20260304,20260305,20260306,20260305,20260306,002339.SZ,积成电子,19,PFILL_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0908333333333333,0.0908333333333333,12.0,12.0,open_t1,13.09,13.09,13.09,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,12.0,12.69,11.91,12.69,12.98,13.3,12.47,1461257.98,1907850.789,3.1521,2339,电气设备,山东,主板,20100122,10.41,11.54,10.4,11.54,10.0095,1.0481856578409556,10.0095,1.0875935875216625,1.0780532928942796,8.931446707105719,312295.32,353268.748,6.5225,7.8493,0.72,2.833395271069944e-05,,,,,,,,581722.4842,,,,329782.01,52840.09,156625.09,173156.92,,8.0,1.0,1.0,1.0,8.0,0.0,,,,,,0.0,,,,,,,U,0.0,105424870.0,105424870.0,93618.0,93618.0,,,,,,11.54,9.44,1.0,0.0,2.3803183062145994,0.066928506319664,77.318182,1.0,电气设备,0,0,0,0,0
20260304,20260305,20260306,20260305,20260306,000890.SZ,法尔胜,20,PFILL_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.028969957081545,-0.028969957081545,9.32,9.32,open_t1,9.05,9.05,9.05,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,9.32,9.58,8.7,9.15,9.15,9.25,8.7,909035.14,814809.554,-1.0929,890,环境保护,江苏,主板,19990119,7.88,8.87,7.66,8.87,10.0496,0.8027439907326962,10.0496,1.5073298759864702,1.2332698985343848,8.816330101465613,1171109.16,993406.349,27.9174,46.8364,0.92,1.0116303373857336e-05,,,,,,,,372100.0196,,,,329782.01,52840.09,156625.09,173156.92,,,,0.0,,,0.0,18281821.93,0.58,29.1,3720885578.02,29.1,0.0,,,,,,,U,3.0,32577913.0,32577913.0,101933.0,144457.0,,,,,,8.87,7.25,1.0,0.0,1.2902703692417792,0.0621895547098229,44.090909,0.08,环境保护,0,0,0,0,0
20260304,20260305,20260306,20260305,20260306,605196.SH,华通线缆,21,PFILL_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.091504424778761,-0.091504424778761,56.5,56.5,open_t1,51.33,51.33,51.33,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,56.5,58.29,54.6,55.64,54.55,55.33,50.9,208028.0,1085864.469,-7.7462,605196,电气设备,河北,主板,20210511,49.3,54.34,48.8,54.34,10.0,4.94,10.0,1.1214574898785437,1.0202429149797585,8.979757085020243,240739.28,1288273.748,4.7675,7.3393,1.75,7.762325371858777e-06,,,,,,,,2776789.112,,,,329782.01,52840.09,156625.09,173156.92,,8.0,1.0,1.0,1.0,8.0,0.0,,,,,,0.0,,,,,,,U,4.0,16182452.0,16182452.0,100041.0,143508.0,,,,,,54.34,44.46,1.0,0.0,1.470003531757156,0.058079522154119,63.340909,1.0,电气设备,0,0,0,0,0
20260304,20260305,20260306,20260305,20260306,002167.SZ,东方锆业,23,PFILL_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0824242424242424,-0.0824242424242424,16.5,16.5,open_t1,15.14,15.14,15.14,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,16.5,16.6,15.29,15.39,15.36,15.59,14.94,719083.32,1097293.573,-1.6244,2167,小金属,广东,主板,20070913,14.3,16.07,14.2,16.07,9.9932,1.4618127569770405,9.9932,1.279233602986933,1.2108253889234597,8.78237461107654,926044.29,1438146.984,12.2266,16.4253,1.05,6.948663878712415e-06,,,,,,,,1244899.9931,,,,329782.01,52840.09,156625.09,173156.92,,2.0,6.0,1.0,6.0,2.0,0.0,,,,,,0.0,,,,,,,U,0.0,73078325.0,73078325.0,101427.0,101427.0,,,,,,16.07,13.15,1.0,0.0,2.340333936717209,0.0501695449116062,60.772727,0.2601553699246989,小金属,0,0,0,0,0
20260304,20260305,20260306,20260305,20260306,002877.SZ,智能自控,24,PFILL_READY,1,1,1,weak_intraday_break_without_minbar,1,strong_close_t2_over_entry_proxy_t1,0.0009182736455464,0.0009182736455464,10.89,10.89,weak_daily_proxy,10.9,10.9,10.9,raw_train_pool,0.95,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,10.89,10.89,10.61,10.89,10.79,11.6,10.58,1027257.12,1135905.656,0.0918,2877,机械基件,江苏,主板,20170605,8.92,9.9,8.83,9.9,10.0,0.9,10.0,1.188888888888889,1.0888888888888892,8.91111111111111,318945.05,306883.796,13.2609,17.3546,2.84,3.258562403861819e-05,,,,,,,,352285.2581,,,,329782.01,52840.09,156625.09,173156.92,,2.0,8.0,1.0,8.0,2.0,0.0,,,,,,0.0,,,,,,,U,2.0,81296523.0,81296523.0,130324.0,131000.0,,,,,,9.9,8.1,1.0,0.0,1.6838259891791143,0.0431477388488009,66.704545,0.1069133379015616,机械基件,0,0,0,0,0
20260304,20260305,20260306,20260305,20260306,300880.SZ,迦南智能,25,PFILL_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0818181818181817,-0.0818181818181817,27.5,27.5,open_t1,25.25,25.25,25.25,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,27.5,27.85,23.81,24.41,23.45,25.8,22.6,383167.07,947593.721,3.4412,300880,电器仪表,浙江,创业板,20200901,19.15,23.22,19.15,23.22,20.0,1.1057142857142856,20.0,3.680878552971577,3.680878552971577,16.319121447028426,276552.25,608362.566,14.1737,31.4711,6.64,3.28751325570548e-05,,,,,,,,453108.7642,,,,329782.01,52840.09,156625.09,173156.92,,2.0,9.0,1.0,9.0,2.0,0.0,87651743.49,14.41,31.48,4530604386.96,31.48,0.0,,,,,,,U,0.0,25465025.0,25465025.0,134654.0,134654.0,,,,,,23.22,15.48,1.0,0.0,2.2814779513193844,0.0415621115549924,38.295455,0.1286585167657964,电器仪表,0,0,0,0,0
