trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,run_id,run_attempt,commit_sha,generated_at_utc,target_date_x,buy_window_start,buy_window_end,open_t1,target_date_y,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2
20260609,20260610,20260611,20260610,20260611,603065.SH,宿迁联盛,1,0.8577420460746793,63.546154,0.5458931282264484,化工原料,FULLY_READY,1,1,0,strong_dead_limit_up,0,not_filled_no_trade,,,,12.36,12.36,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27211499370,1,2db0c6b9c34fe4c0ca125f562b4725d6618b0513,2026-06-09T14:01:34Z,20260611,09:30:00,10:30:00,11.44,20260611,12.36,12.36,12.36,128522.25,158853.501,9.9644
20260609,20260610,20260611,20260610,20260611,603616.SH,韩建河山,2,0.750291778072429,78.838462,0.0164,水泥,FULLY_READY,1,1,0,strong_dead_limit_up,0,not_filled_no_trade,,,,6.56,6.56,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27211499370,1,2db0c6b9c34fe4c0ca125f562b4725d6618b0513,2026-06-09T14:01:34Z,20260611,09:30:00,10:30:00,8.02,20260611,6.85,7.05,6.56,326938.1,218388.929,-10.0137
20260609,20260610,20260611,20260610,20260611,605589.SH,圣泉集团,3,0.6148728339049846,61.546154,0.5394931282264485,化工原料,FULLY_READY,1,1,0,strong_dead_limit_up,0,not_filled_no_trade,,,,61.0,61.0,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27211499370,1,2db0c6b9c34fe4c0ca125f562b4725d6618b0513,2026-06-09T14:01:34Z,20260611,09:30:00,10:30:00,60.1,20260611,62.0,65.08,57.01,1323174.96,8017359.033,1.4975
20260609,20260610,20260611,20260610,20260611,603303.SH,得邦照明,4,0.5926939936135583,78.315385,0.01,家用电器,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,29.08,29.08,t1_open,32.3,32.3,0.11072902338376878,0.11072902338376878,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27211499370,1,2db0c6b9c34fe4c0ca125f562b4725d6618b0513,2026-06-09T14:01:34Z,20260611,09:30:00,10:30:00,29.08,20260611,30.29,33.02,29.2,184349.96,588470.146,7.5949
20260609,20260610,20260611,20260610,20260611,002636.SZ,金安国纪,5,0.4724052355548801,56.446154,0.83,元器件,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,76.0,76.0,t1_open,84.8,84.8,0.11578947368421044,0.11578947368421044,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27211499370,1,2db0c6b9c34fe4c0ca125f562b4725d6618b0513,2026-06-09T14:01:34Z,20260611,09:30:00,10:30:00,76.0,20260611,77.44,85.16,77.44,917359.95,7572449.37471,9.5324
20260609,20260610,20260611,20260610,20260611,001269.SZ,欧晶科技,6,0.5032802697543121,67.961538,0.01,矿物制品,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,28.64,28.64,t1_open,28.32,28.32,-0.011173184357541888,-0.011173184357541888,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27211499370,1,2db0c6b9c34fe4c0ca125f562b4725d6618b0513,2026-06-09T14:01:34Z,20260611,09:30:00,10:30:00,28.64,20260611,28.96,29.2,28.0,130177.59,371487.26138,-3.0137
20260609,20260610,20260611,20260610,20260611,000636.SZ,风华高科,7,0.4112922377015149,39.338462,0.8363999999999999,元器件,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,62.91,62.91,t1_open,64.3,64.3,0.022095056429820348,0.022095056429820348,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27211499370,1,2db0c6b9c34fe4c0ca125f562b4725d6618b0513,2026-06-09T14:01:34Z,20260611,09:30:00,10:30:00,62.91,20260611,60.01,65.79,59.5,1831329.45,11694226.5167,7.5071
20260609,20260610,20260611,20260610,20260611,000670.SZ,盈方微,8,0.3488450979048655,53.323077,0.83,元器件,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,10.18,10.18,t1_open,9.42,9.42,-0.07465618860510803,-0.07465618860510803,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27211499370,1,2db0c6b9c34fe4c0ca125f562b4725d6618b0513,2026-06-09T14:01:34Z,20260611,09:30:00,10:30:00,10.18,20260611,9.55,9.79,9.22,983647.9,928680.6132,-2.7864
20260609,20260610,20260611,20260610,20260611,605069.SH,正和生态,9,0.3021921649086271,83.869231,0.01,环境保护,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,11.14,11.14,t1_open,11.55,11.55,0.03680430879712748,0.03680430879712748,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27211499370,1,2db0c6b9c34fe4c0ca125f562b4725d6618b0513,2026-06-09T14:01:34Z,20260611,09:30:00,10:30:00,11.14,20260611,10.55,11.55,10.4,85356.8,95655.968,10.0
20260609,20260610,20260611,20260610,20260611,605006.SH,山东玻纤,10,0.3792046352782237,56.223077,0.01,玻璃,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,19.6,19.6,t1_open,22.26,22.26,0.13571428571428568,0.13571428571428568,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27211499370,1,2db0c6b9c34fe4c0ca125f562b4725d6618b0513,2026-06-09T14:01:34Z,20260611,09:30:00,10:30:00,19.6,20260611,21.49,22.56,20.66,1096211.21,2376732.049,5.6478
