trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,high_t1,low_t1,close_t1,vol_t1,amount_t1,pct_chg_t1,up_limit_t1,down_limit_t1,limit_type_t1,open_times_t1,seal_amount_t1
20260313,20260316,nan,603052.SH,可川科技,1,0.6072436817102429,65.93617,0.83,元器件,PFILL_READY,1,0,1,strong_open_tradable,58.99,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,,,,,,,,,,,65.46,53.56,,,,,0.0,0.0,2.0,58.99,64.13,57.3,64.13,99123.47,602739.185,10.0,64.13,52.47,U,0.0,107101973.0
20260313,20260316,nan,600370.SH,三房巷,2,0.5269961622274348,80.12766,0.328751396590983,化工原料,PFILL_READY,1,0,1,strong_open_tradable,2.98,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,U,0.0,21947207.0,21947207.0,143221.0,143221.0,,,,,,2.73,2.23,1.0,1.0,7.0,0.0,1.0,0.0,2.282195841948944,2.98,3.0,2.88,3.0,1670392.36,500375.599,9.8901,3.0,2.46,U,1.0,54804750.0
20260313,20260316,nan,600545.SH,卓郎智能,3,0.5477805145696143,73.234043,0.0637942950693908,纺织机械,PFILL_READY,1,0,1,strong_open_tradable,3.79,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,,,,,,,,,,,4.44,3.64,,,,,0.0,0.0,2.0,3.79,4.21,3.62,4.21,1755958.73,714124.866,9.9217,4.21,3.45,U,2.0,58643952.0
20260313,20260316,nan,603929.SH,亚翔集成,4,0.4914799143170191,53.404255,0.0164,装修装饰,PFILL_READY,1,0,1,strong_open_tradable,153.21,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,U,0.0,219353146.0,219353146.0,93000.0,93000.0,,,,,,140.83,115.23,0.0,,,0.0,1.0,0.0,2.321783961832577,153.21,154.91,145.2,154.91,92675.27,1410204.033,9.9979,154.91,126.75,U,1.0,181178553.0
20260313,20260316,nan,002990.SZ,盛视科技,5,0.4171830811491764,67.425532,0.01,软件服务,PFILL_READY,1,0,1,strong_open_tradable,26.45,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,,,,,,,,,,,29.59,24.21,,,,,0.0,0.0,2.0,26.45,28.95,26.3,28.95,70778.56,199557.879,9.9924,28.95,23.69,U,0.0,110032581.0
20260313,20260316,nan,002724.SZ,海洋王,6,0.3572808429073474,55.255319,0.83,元器件,PFILL_READY,1,0,1,strong_open_tradable,7.96,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,,,,,,,,,,,8.33,6.81,,,,,0.0,0.0,2.0,7.96,8.21,7.73,8.21,308451.66,249140.611,10.0536,8.21,6.71,U,0.0,122649469.0
20260313,20260316,nan,600396.SH,华电辽能,7,0.382757028657434,57.723404,0.0164,火力发电,PFILL_READY,1,0,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,,,,,,,,,,,4.55,3.73,,,,,0.0,0.0,2.0,4.27,4.27,4.27,4.27,788494.84,336687.297,10.0515,4.27,3.49,U,0.0,194499422.0
20260313,20260316,nan,603248.SH,锡华科技,8,0.3250164039665772,47.702128,0.2518420922806225,机械基件,PFILL_READY,1,0,1,strong_open_tradable,28.88,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,U,2.0,17474637.0,17474637.0,130024.0,150000.0,,,,,,28.2,23.08,1.0,7.0,3.0,0.0,1.0,0.0,1.608968059928256,28.88,31.02,27.7,31.02,401064.55,1179755.409,10.0,31.02,25.38,U,1.0,54907664.0
20260313,20260316,nan,002995.SZ,天地在线,9,0.2224006465627472,50.659574,0.6729057079444091,互联网,PFILL_READY,1,0,1,strong_open_tradable,22.53,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,,,,,,,,,,,25.23,20.65,,,,,0.0,0.0,2.0,22.53,24.77,22.5,24.77,202044.35,483185.764,9.9911,24.77,20.27,U,0.0,174543291.0
20260313,20260316,nan,600227.SH,赤天化,10,0.3029706589517102,43.765957,0.0164,农药化肥,PFILL_READY,1,0,1,strong_open_tradable,4.5,open_t1,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,U,3.0,28400166.0,28400166.0,94035.0,144914.0,,,,,,4.37,3.57,1.0,5.0,3.0,0.0,1.0,0.0,1.5416621238346992,4.5,4.81,4.42,4.81,4404569.93,2089693.209,10.0686,4.81,3.93,U,5.0,28707494.0
