trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,auction_price_t1,auction_amount_t1,minute_open_t1,minute_open_available_t1,label_version,execution_contract,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,decision_board,decision_limit_pct,decision_universe_eligible,decision_universe_reason,decision_universe_rule,open_t1,high_t1,low_t1,close_t1,pre_close_t1,vol_t1,amount_t1,pct_chg_t1,auction_vol_t1,up_limit_t1,down_limit_t1,open_times_t1
20260723,20260724,20260727,000603.SZ,盛达资源,3,0.2643898108546448,67.068376,0.0164,贵金属,FULLY_READY,1,1,1,strong_official_opening_auction,23.99,t_opening_auction,23.99,82055396.0,23.99,1,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,U,1.0,239527561.0,239527561.0,100733.0,101112.0,,,,,,,,,,,,,,,,,,,,,,,,0.990228013029316,50649152.0,,,,,,24.83,20.31,0.0,,,0.0,1.0,0.0,1.710628468214232,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,23.99,25.69,23.61,24.8,24.83,985549.64,2434329.41792,-0.1208,3420400.0,27.31,22.35,
20260723,20260724,20260727,002879.SZ,长缆科技,4,0.2500881242380092,63.598291,0.8363999999999999,电网设备,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,,,18.05,44916703.0,18.05,1,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,U,2.0,143200224.0,143200224.0,93445.0,94557.0,,,,,,,,,,,,,,,,,,,,,,,,0.9797321751719146,27774200.0,,,,,,16.41,13.43,1.0,1.0,29.0,0.0,1.0,0.0,1.709256394976561,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,18.05,18.05,17.8,18.05,16.41,204464.15,368888.21879,9.9939,2488460.0,18.05,14.77,2.0
20260723,20260724,20260727,001258.SZ,立新能源,5,0.2307453171117872,57.965812,0.679305707944409,电力,FULLY_READY,1,1,1,strong_official_opening_auction,12.99,t_opening_auction,12.99,116485227.0,12.99,1,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,U,7.0,195278594.0,195278594.0,93145.0,94806.0,,,,,,,,,,,,,,,,,,,,,,,,0.9954759319580166,96585893.68,,,,,,12.11,9.91,1.0,2.0,8.0,0.0,1.0,0.0,1.5467181561801522,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,12.99,13.32,12.5,13.03,12.11,2060997.25,2713108.78956,7.597,8967300.0,13.32,10.9,
20260723,20260724,20260727,603221.SH,爱丽家居,6,0.2282291561632936,51.598291,0.0164,家居用品,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,,,14.0,3466400.0,14.0,1,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,U,0.0,219910750.0,219910750.0,92500.0,92500.0,,,,,,,,,,,,,,,,,,,,,,,,0.6581614187477379,611040.0,,,,,,12.73,10.41,0.0,,,0.0,1.0,0.0,2.193378433041127,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,14.0,14.0,14.0,14.0,12.73,9867.0,13813.8,9.9764,247600.0,14.0,11.46,0.0
20260723,20260724,20260727,603399.SH,永杉锂业,7,0.2058168536960808,62.213675,0.01,能源金属,FULLY_READY,1,1,1,strong_official_opening_auction,13.6,t_opening_auction,13.6,31382000.0,13.6,1,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,U,1.0,106808828.0,106808828.0,94907.0,101425.0,,,,,,,,,,,,,,,,,,,,,,,,0.830980817951502,2151631.0,,,,,,13.72,11.22,0.0,,,0.0,1.0,0.0,1.5939223016319086,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,13.6,14.21,13.31,13.55,13.72,914277.51,1259196.482,-1.2391,2307500.0,15.09,12.35,
20260723,20260724,20260727,002353.SZ,杰瑞股份,9,0.2020140109212797,45.649573,0.5394931282264485,专用设备,FULLY_READY,1,1,1,strong_official_opening_auction,148.0,t_opening_auction,148.0,230110400.0,148.0,1,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,U,0.0,1137204116.0,1137204116.0,92500.0,92500.0,,,,,,,,,,,,,,,,,,,,,,,,0.9895041621425986,49640494.88,,,,,,135.11,110.55,1.0,3.0,6.0,0.0,1.0,0.0,3.25,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,148.0,148.0,136.34,137.29,135.11,429490.53,6065504.56705,1.6135,1554800.0,148.62,121.6,
20260723,20260724,20260727,002498.SZ,汉缆股份,10,0.1977044141913599,57.307692,0.83,电网设备,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,,,6.5,74668750.0,6.5,1,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,U,1.0,162659269.0,162659269.0,94918.0,95100.0,,,,,,,,,,,,,,,,,,,,,,,,0.6429605501266739,552573.0,,,,,,5.91,4.83,1.0,1.0,29.0,0.0,1.0,0.0,1.893034365345192,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,6.5,6.5,6.25,6.5,5.91,748886.48,484764.94669,9.9831,11487500.0,6.5,5.32,0.0
20260723,20260724,20260727,000035.SZ,中国天楹,11,0.1886646469043152,48.854701,0.01,环境治理,FULLY_READY,1,1,1,strong_official_opening_auction,4.92,t_opening_auction,4.92,9592524.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,U,1.0,25328587.0,25328587.0,111015.0,111109.0,,,,,,,,,,,,,,,,,,,,,,,,0.4826275787187839,226446.0,,,,,,4.83,3.95,0.0,,,0.0,1.0,0.0,1.5222726831917306,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,4.92,5.18,4.57,4.57,4.83,841559.4,404835.8553,-5.383,1949700.0,5.31,4.35,
20260723,20260724,20260727,603619.SH,中曼石油,12,0.1820076462734287,44.196581,0.0164,油服工程,FULLY_READY,1,1,1,strong_official_opening_auction,25.52,t_opening_auction,25.52,70447960.0,25.52,1,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,U,0.0,78636141.0,78636141.0,93111.0,93111.0,,,,,,,,,,,,,,,,,,,,,,,,0.9867897213174086,41646150.0,,,,,,23.47,19.21,0.0,,,0.0,1.0,0.0,2.0691486602041107,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,25.52,25.55,22.68,22.7,23.47,961593.78,2293647.357,-3.2808,2760500.0,25.82,21.12,
20260723,20260724,20260727,601678.SH,滨化股份,13,0.1795694337307742,64.376068,0.4322611773793213,化学原料,FULLY_READY,1,1,1,strong_official_opening_auction,6.8,t_opening_auction,6.8,104267800.0,6.8,1,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,U,1.0,129200795.0,129200795.0,93730.0,103124.0,,,,,,,,,,,,,,,,,,,,,,,,0.9699601882012304,18730904.0,,,,,,6.22,5.09,1.0,4.0,4.0,0.0,1.0,0.0,1.8636126691613204,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,6.8,6.84,6.46,6.54,6.22,5154750.1,3463517.734,5.1447,15333500.0,6.84,5.6,
