trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,y_public_market_buyable,actual_order_fill_observed,actual_order_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,auction_price_t1,auction_amount_t1,minute_open_t1,minute_open_available_t1,label_version,execution_contract,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,decision_board,decision_limit_pct,decision_universe_eligible,decision_universe_reason,decision_universe_rule,open_t1,high_t1,low_t1,close_t1,pre_close_t1,vol_t1,amount_t1,pct_chg_t1,auction_vol_t1,up_limit_t1,down_limit_t1,open_times_t1
20260908,20260909,20260910,002579.SZ,中京电子,1,0.3084209693966644,63.471451,0.0164,元件,FULLY_READY,1,1,1,1,0,,strong_official_opening_auction,17.74,t_opening_auction,17.74,74483164.0,17.74,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,34243577381,1,ac6e0dc3024dc0d7f70facac3941aaea3e91ad12,2026-09-08T15:17:12Z,U,0.0,240187740.0,240187740.0,93036.0,93036.0,1.0,ok,,1min,241.0,09:31:00,15:00:00,1.0,0.0,4.4549,0.0,,0.014498,0.0,31.0,0.0,38.2708,67.9812,70.0,8.25,8.25,0.0,neutral_limitup,0.9986146095717884,127615280.0,,,,,,17.06,13.96,0.0,,,0.0,1.0,0.0,2.432447238401852,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,17.74,17.97,16.59,16.81,17.06,1845325.91,3137493.82935,-1.4654,4198600.0,18.77,15.35,
20260908,20260909,20260910,002909.SZ,集泰股份,2,0.2974545248203151,32.243314,0.3351513965909831,化学制品,FULLY_READY,1,1,1,1,0,,strong_official_opening_auction,8.99,t_opening_auction,8.99,32385441.15,8.99,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,34243577381,1,ac6e0dc3024dc0d7f70facac3941aaea3e91ad12,2026-09-08T15:17:12Z,U,9.0,18533488.0,18533488.0,102818.0,144800.0,1.0,ok,,1min,241.0,09:42:00,15:00:00,3.0,4.0,6.6514,4.0,5.0,0.062711,0.0,14.0,24.0,7.1917,39.6975,41.2,49.12,49.12,1.0,high_open_board_risk,0.9905541561712846,37973520.0,,,,,,8.72,7.14,1.0,5.0,3.0,0.0,1.0,0.0,1.383368712755921,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,8.99,9.49,8.25,8.61,8.72,1488459.33,1305067.67105,-1.2615,3602385.0,9.59,7.85,
20260908,20260909,20260910,000978.SZ,桂林旅游,3,0.2935322186934755,65.510926,0.0164,旅游及景,FULLY_READY,1,1,1,1,0,,strong_official_opening_auction,8.24,t_opening_auction,8.24,62027424.0,8.24,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,34243577381,1,ac6e0dc3024dc0d7f70facac3941aaea3e91ad12,2026-09-08T15:17:12Z,U,0.0,165162915.0,165162915.0,93000.0,93000.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,1.0,0.0,0.1248,0.0,,0.006102,0.0,31.0,0.0,64.2509,75.7753,70.0,8.25,8.25,0.0,healthy_limitup,0.995088161209068,62466968.0,,,,,,8.01,6.55,0.0,,,0.0,1.0,0.0,2.297368410553136,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,8.24,8.81,7.61,8.81,8.01,1219149.55,1009111.00316,9.9875,7527600.0,8.81,7.21,0.0
20260908,20260909,20260910,600108.SH,亚盛集团,4,0.2824167925744009,57.238874,0.1179060031977598,种植业,FULLY_READY,1,1,1,1,0,,strong_official_opening_auction,5.78,t_opening_auction,5.78,401317538.0,5.78,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,34243577381,1,ac6e0dc3024dc0d7f70facac3941aaea3e91ad12,2026-09-08T15:17:12Z,U,0.0,555415132.0,555415132.0,92503.0,92503.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,1.0,0.0,0.0,0.0,,0.025553,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,0.9808564231738036,21754128.0,,,,,,5.28,4.32,1.0,8.0,3.0,0.0,1.0,0.0,3.25,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,5.78,5.81,5.55,5.71,5.28,7894796.06,4525026.596,8.1439,69432100.0,5.81,4.75,
20260908,20260909,20260910,000523.SZ,红棉股份,5,0.2811611683134026,63.260983,0.0573942950693908,综合Ⅱ,FULLY_READY,1,1,0,0,0,,strong_opening_auction_limit_up_unconfirmed,,,4.36,43989483.16,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,34243577381,1,ac6e0dc3024dc0d7f70facac3941aaea3e91ad12,2026-09-08T15:17:12Z,U,0.0,201191958.0,201191958.0,92500.0,92500.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,1.0,0.0,0.0,0.0,,0.497842,0.0,31.0,57.2115,65.0,55.2608,55.6971,24.6983,24.6983,0.0,neutral_limitup,0.9928211586901764,44420112.0,,,,,,3.96,3.24,1.0,9.0,3.0,0.0,1.0,0.0,2.6122370843148004,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,4.36,4.36,4.36,4.36,3.96,248526.78,108357.67608,10.101,10089331.0,4.36,3.56,0.0
20260908,20260909,20260910,002357.SZ,富临运业,6,0.2788585176317184,56.958302,0.01,铁路公路,FULLY_READY,1,1,1,1,0,,strong_official_opening_auction,12.6,t_opening_auction,12.6,7706160.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,34243577381,1,ac6e0dc3024dc0d7f70facac3941aaea3e91ad12,2026-09-08T15:17:12Z,U,10.0,25008480.0,25008480.0,112254.0,142639.0,1.0,ok,,1min,241.0,11:23:00,15:00:00,3.0,3.0,1.2698,3.0,31.6667,0.007394,0.0,31.0,0.0,33.0476,44.6643,21.6667,51.5167,51.5167,1.0,high_open_board_risk,0.5574307304785894,219459.0,,,,,,12.6,10.31,0.0,,,0.0,1.0,0.0,1.135935735951956,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,12.6,13.1,12.49,12.99,12.6,297294.2,380584.1694,3.0952,611600.0,13.86,11.34,
20260908,20260909,20260910,603938.SH,三孚股份,7,0.2774053234236448,58.207887,0.2454420922806225,化学原料,FULLY_READY,1,1,1,1,0,,strong_official_opening_auction,46.87,t_opening_auction,46.87,110519460.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,34243577381,1,ac6e0dc3024dc0d7f70facac3941aaea3e91ad12,2026-09-08T15:17:12Z,U,0.0,212107042.0,212107042.0,92502.0,92502.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,1.0,0.0,0.0,0.0,,0.061706,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,0.9900503778337532,36850242.0,,,,,,44.43,36.35,1.0,6.0,3.0,0.0,1.0,0.0,2.6318892028314416,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,46.87,48.87,46.59,47.11,44.43,556620.4,2661988.529,6.032,2358000.0,48.87,39.99,
20260908,20260909,20260910,603075.SH,热威股份,8,0.267662912859316,58.726118,0.01,家电零部,FULLY_READY,1,1,1,1,0,,strong_official_opening_auction,20.88,t_opening_auction,20.88,5825520.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,34243577381,1,ac6e0dc3024dc0d7f70facac3941aaea3e91ad12,2026-09-08T15:17:12Z,U,1.0,34768476.0,34768476.0,93702.0,93826.0,1.0,ok,,1min,241.0,09:38:00,15:00:00,1.0,0.0,0.9556,0.0,,0.017949,0.0,31.0,0.0,59.2666,74.28,70.0,8.25,8.25,0.0,neutral_limitup,0.2119647355163728,7624.0,,,,,,20.93,17.13,0.0,,,0.0,1.0,0.0,1.5625990794935705,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,20.88,20.88,20.01,20.3,20.93,82787.96,167681.625,-3.01,279000.0,23.02,18.84,
20260908,20260909,20260910,000833.SZ,粤桂股份,9,0.2615140496542349,71.13051,0.0637942950693908,综合Ⅱ,FULLY_READY,1,1,1,1,0,,strong_official_opening_auction,22.83,t_opening_auction,22.83,48883596.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,34243577381,1,ac6e0dc3024dc0d7f70facac3941aaea3e91ad12,2026-09-08T15:17:12Z,U,0.0,122930965.0,122930965.0,95342.0,95342.0,1.0,ok,,1min,241.0,09:54:00,15:00:00,1.0,0.0,0.4818,0.0,,0.030697,0.0,31.0,0.0,62.1091,75.1327,70.0,8.25,8.25,0.0,healthy_limitup,0.9678841309823678,12956499.72,,,,,,22.83,18.68,1.0,9.0,3.0,0.0,1.0,0.0,2.4713316813269683,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,22.83,24.55,22.27,23.22,22.83,1019466.13,2369811.0318,1.7083,2141200.0,25.11,20.55,
20260908,20260909,20260910,600881.SH,亚泰集团,10,0.259711737783434,60.067956,0.0637942950693908,综合Ⅱ,FULLY_READY,1,1,1,1,0,,strong_official_opening_auction,2.07,t_opening_auction,2.07,15404526.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,34243577381,1,ac6e0dc3024dc0d7f70facac3941aaea3e91ad12,2026-09-08T15:17:12Z,U,1.0,25348182.0,25348182.0,102502.0,110917.0,1.0,ok,,1min,241.0,10:21:00,15:00:00,3.0,2.0,3.3816,2.0,22.0,0.004657,0.0,31.0,0.0,35.7601,56.248,45.6,37.81,37.81,0.0,neutral_limitup,0.701007556675063,519068.0,,,,,,2.07,1.69,1.0,9.0,3.0,0.0,1.0,0.0,1.7956382632369476,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,2.07,2.1,1.99,2.0,2.07,2293686.4,467433.181,-3.3816,7441800.0,2.28,1.86,
