trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,run_id,run_attempt,commit_sha,generated_at_utc,target_date_x,buy_window_start,buy_window_end,open_t1,target_date_y,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2
20260423,20260424,20260427,20260424,20260427,600736.SH,苏州高新,1,0.8259677042431459,70.56,0.1115060031977598,园区开发,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,9.2,9.2,t1_open,7.65,7.65,-0.16847826086956508,-0.16847826086956508,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,20260427,09:30:00,10:30:00,9.2,20260427,8.14,8.19,7.65,1681462.15,1302242.241,-10.0
20260423,20260424,20260427,20260424,20260427,603318.SH,水发燃气,2,0.4618048141062082,73.84,0.83,供气供热,FULLY_READY,1,1,0,strong_dead_limit_up,0,not_filled_no_trade,,,,12.53,12.53,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,20260427,09:30:00,10:30:00,11.39,20260427,12.24,12.53,11.84,942142.87,1168677.538,10.0088
20260423,20260424,20260427,20260424,20260427,002081.SZ,金 螳 螂,3,0.5144232628603551,53.74,0.0164,装修装饰,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,5.45,5.45,t1_open,4.43,4.43,-0.18715596330275241,-0.18715596330275241,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,20260427,09:30:00,10:30:00,5.45,20260427,4.52,4.83,4.4,3794102.17,1713657.798,-9.407
20260423,20260424,20260427,20260424,20260427,601512.SH,中新集团,4,0.3064603868092438,74.92,0.1179060031977598,园区开发,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,10.8,10.8,t1_open,10.02,10.02,-0.0722222222222223,-0.0722222222222223,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,20260427,09:30:00,10:30:00,10.8,20260427,10.23,10.5,9.93,321383.57,325257.363,-2.0528
20260423,20260424,20260427,20260424,20260427,001234.SZ,泰慕士,5,0.3568464406780118,52.36,0.0164,服饰,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,32.22,32.22,t1_open,32.19,32.19,-0.0009310986964619072,-0.0009310986964619072,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,20260427,09:30:00,10:30:00,32.22,20260427,36.85,38.3,32.19,124094.0,438834.181,-10.0084
20260423,20260424,20260427,20260424,20260427,300970.SZ,华绿生物,6,0.348967425412325,43.82,0.0164,种植业,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,45.08,45.08,t1_open,37.53,37.53,-0.16748003549245782,-0.16748003549245782,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,20260427,09:30:00,10:30:00,45.08,20260427,41.99,42.12,37.1,220565.69,848056.87,-11.86
20260423,20260424,20260427,20260424,20260427,603060.SH,国检集团,7,0.2428174556473455,76.2,0.01,建筑工程,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,7.06,7.06,t1_open,7.01,7.01,-0.007082152974504208,-0.007082152974504208,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,20260427,09:30:00,10:30:00,7.06,20260427,7.14,7.14,6.68,663121.33,455936.119,-3.8409
20260423,20260424,20260427,20260424,20260427,600726.SH,华电能源,8,0.2867569893234204,47.52,0.01,火力发电,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,5.53,5.53,t1_open,6.38,6.38,0.15370705244122962,0.15370705244122962,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,20260427,09:30:00,10:30:00,5.53,20260427,5.64,6.38,5.22,5721151.18,3381090.805,10.0
20260423,20260424,20260427,20260424,20260427,600770.SH,综艺股份,9,0.2439671225348615,59.84,0.0164,综合类,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,1,strong_close_t2_over_entry_proxy_t1,6.97,6.97,t1_open_degrade_missing,6.96,6.96,-0.001434720229555153,-0.001434720229555153,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,20260427,09:30:00,10:30:00,6.97,20260427,7.53,7.67,6.92,2690855.12,1974729.84,-0.1435
20260423,20260424,20260427,20260424,20260427,603390.SH,通达电气,10,0.212094860403978,67.04,0.0164,汽车配件,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,13.69,13.69,t1_open,14.28,14.28,0.043097151205259365,0.043097151205259365,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24835845067,1,39564fdc1aa78110525bf0c939a1ca7e3233ea1c,2026-04-23T12:43:11Z,20260427,09:30:00,10:30:00,13.69,20260427,14.16,14.49,13.46,482969.65,680973.582,-2.1918
