trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,up_limit_t1,down_limit_t1,open_times_t1
20260430,20260506,20260507,603399.SH,永杉锂业,1,0.8610581819979402,73.443038,0.83,小金属,FULLY_READY,1,1,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,25222948967,1,6a81c65b69462bc1121c66bf94491b602819880a,2026-05-01T16:37:05Z,U,0.0,201951329.0,201951329.0,92503.0,92503.0,,,,,,19.39,15.87,1.0,1.0,7.0,0.0,1.0,0.0,2.517881540567144,21.33,21.33,17.45,0.0
20260430,20260506,20260507,000553.SZ,安道麦A,2,0.7529068948521332,79.594937,0.01,农药化肥,FULLY_READY,1,1,1,strong_open_tradable,7.15,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,25222948967,1,6a81c65b69462bc1121c66bf94491b602819880a,2026-05-01T16:37:05Z,U,0.0,18418862.0,18418862.0,92500.0,92500.0,,,,,,6.82,5.58,0.0,,,0.0,1.0,0.0,2.024431991373791,7.15,7.5,6.14,0.0
20260430,20260506,20260507,603095.SH,越剑智能,3,0.5958436647069888,66.734177,0.0164,纺织机械,FULLY_READY,1,1,1,strong_open_tradable,27.77,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,25222948967,1,6a81c65b69462bc1121c66bf94491b602819880a,2026-05-01T16:37:05Z,U,0.0,143294326.0,143294326.0,92503.0,92503.0,,,,,,25.37,20.75,0.0,,,0.0,1.0,0.0,2.190075029431525,27.77,27.91,22.83,
20260430,20260506,20260507,600540.SH,新赛股份,4,0.5504690096414694,55.405063,0.0164,种植业,FULLY_READY,1,1,1,strong_open_tradable,5.59,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,25222948967,1,6a81c65b69462bc1121c66bf94491b602819880a,2026-05-01T16:37:05Z,U,1.0,24059286.0,24059286.0,93759.0,94337.0,,,,,,5.58,4.56,0.0,,,0.0,1.0,0.0,1.5319138211693843,5.59,6.14,5.02,
20260430,20260506,20260507,605099.SH,共创草坪,5,0.3828029354233813,76.531646,0.1179060031977598,文教休闲,FULLY_READY,1,1,1,strong_open_tradable,48.42,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,25222948967,1,6a81c65b69462bc1121c66bf94491b602819880a,2026-05-01T16:37:05Z,U,3.0,19075301.0,19075301.0,94230.0,95054.0,,,,,,48.42,39.62,1.0,8.0,3.0,0.0,1.0,0.0,1.52530273528758,48.42,53.26,43.58,
20260430,20260506,20260507,603045.SH,福达合金,6,0.2717238454824932,74.253165,0.83,小金属,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,51.35,t1_open_degrade_missing,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,25222948967,1,6a81c65b69462bc1121c66bf94491b602819880a,2026-05-01T16:37:05Z,U,0.0,134531760.0,134531760.0,92503.0,92503.0,,,,,,46.68,38.2,1.0,1.0,7.0,0.0,1.0,0.0,2.4284517849051106,51.35,51.35,42.01,2.0
20260430,20260506,20260507,603030.SH,全筑股份,7,0.2792970303833382,85.810127,0.0573942950693908,装修装饰,FULLY_READY,1,1,1,strong_open_tradable,2.77,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,25222948967,1,6a81c65b69462bc1121c66bf94491b602819880a,2026-05-01T16:37:05Z,U,1.0,21834145.0,21834145.0,93001.0,93131.0,,,,,,2.65,2.17,1.0,9.0,3.0,0.0,1.0,0.0,1.7789622476293108,2.77,2.92,2.39,
20260430,20260506,20260507,600433.SH,冠豪高新,8,0.3458939114028471,58.493671,0.01,造纸,FULLY_READY,1,1,1,strong_open_tradable,4.95,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,25222948967,1,6a81c65b69462bc1121c66bf94491b602819880a,2026-05-01T16:37:05Z,U,4.0,40704729.0,40704729.0,95704.0,102219.0,,,,,,4.84,3.96,0.0,,,0.0,1.0,0.0,1.2539934328081994,4.95,5.32,4.36,
20260430,20260506,20260507,605123.SH,派克新材,9,0.2946950789146952,63.392405,0.01,航空,FULLY_READY,1,1,1,strong_open_tradable,109.3,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,25222948967,1,6a81c65b69462bc1121c66bf94491b602819880a,2026-05-01T16:37:05Z,U,2.0,45602000.0,45602000.0,95525.0,100049.0,,,,,,106.77,87.35,0.0,,,0.0,1.0,0.0,1.3938228288639267,109.3,117.45,96.09,
20260430,20260506,20260507,603698.SH,航天工程,10,0.2510812737629043,45.936709,0.6729057079444091,专用机械,FULLY_READY,1,1,1,strong_open_tradable,43.8,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,25222948967,1,6a81c65b69462bc1121c66bf94491b602819880a,2026-05-01T16:37:05Z,U,1.0,66253996.0,66253996.0,95409.0,132533.0,,,,,,43.97,35.97,1.0,2.0,6.0,0.0,1.0,0.0,1.837883662885969,43.8,48.37,39.57,
20260430,20260506,20260507,300083.SZ,创世纪,11,0.3443189898951835,34.746835,0.0164,机床制造,FULLY_READY,1,1,1,strong_open_tradable,9.98,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,25222948967,1,6a81c65b69462bc1121c66bf94491b602819880a,2026-05-01T16:37:05Z,U,16.0,5175501.0,5175501.0,95542.0,145621.0,,,,,,10.19,6.79,0.0,,,0.0,1.0,0.0,1.065688654726621,9.98,12.23,8.15,
