trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,run_id,run_attempt,commit_sha,generated_at_utc,target_date_x,buy_window_start,buy_window_end,open_t1,target_date_y,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2
20260608,20260609,20260610,20260609,20260610,603616.SH,韩建河山,1,0.802494097164838,76.807018,0.01,水泥,FULLY_READY,1,1,0,strong_dead_limit_up,0,not_filled_no_trade,,,,7.29,7.29,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,20260610,09:30:00,10:30:00,7.29,20260610,8.02,8.02,7.27,1226343.77,944082.384,0.0
20260608,20260609,20260610,20260609,20260610,002421.SZ,达实智能,2,0.3657753008138419,45.947368,0.8363999999999999,软件服务,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,5.99,5.99,t1_open,5.43,5.43,-0.09348914858096835,-0.09348914858096835,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,20260610,09:30:00,10:30:00,5.99,20260610,5.7,5.96,5.26,7441617.83,4146005.64616,-4.7368
20260608,20260609,20260610,20260609,20260610,002963.SZ,豪尔赛,3,0.268066237720591,85.754386,0.01,装修装饰,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,17.76,17.76,t1_open,18.7,18.7,0.052927927927927776,0.052927927927927776,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,20260610,09:30:00,10:30:00,17.76,20260610,18.34,19.12,17.35,92004.74,165754.904,4.2945
20260608,20260609,20260610,20260609,20260610,000517.SZ,荣安地产,4,0.2652343250169109,79.368421,0.1179060031977598,区域地产,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,2.49,2.49,t1_open,1.97,1.97,-0.2088353413654619,-0.2088353413654619,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,20260610,09:30:00,10:30:00,2.49,20260610,2.03,2.07,1.89,1305316.6,256758.59572,-6.1905
20260608,20260609,20260610,20260609,20260610,603823.SH,百合花,5,0.2662030778383998,68.192982,0.0164,染料涂料,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,32.59,32.59,t1_open,38.81,38.81,0.19085609082540644,0.19085609082540644,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,20260610,09:30:00,10:30:00,32.59,20260610,35.0,38.81,34.0,215748.77,812674.208,10.0057
20260608,20260609,20260610,20260609,20260610,002362.SZ,汉王科技,6,0.116708988531362,66.666667,0.83,软件服务,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,18.88,18.88,t1_open,19.76,19.76,0.04661016949152552,0.04661016949152552,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,20260610,09:30:00,10:30:00,18.88,20260610,19.5,21.16,19.12,346775.15,697042.36059,0.4065
20260608,20260609,20260610,20260609,20260610,603778.SH,国晟科技,7,0.2115467375753622,60.035088,0.0573942950693908,电气设备,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,19.56,19.56,t1_open,20.4,20.4,0.042944785276073594,0.042944785276073594,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,20260610,09:30:00,10:30:00,19.56,20260610,19.99,20.86,19.6,878973.62,1797510.121,2.051
20260608,20260609,20260610,20260609,20260610,301195.SZ,北路智控,8,0.148720441554058,49.017544,0.8363999999999999,软件服务,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,33.13,33.13,t1_open,35.39,35.39,0.06821611832176266,0.06821611832176266,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,20260610,09:30:00,10:30:00,33.13,20260610,33.4,36.0,33.09,94351.45,328586.79319,2.7286
20260608,20260609,20260610,20260609,20260610,601588.SH,北辰实业,9,0.1334333413339279,80.315789,0.1115060031977598,区域地产,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,2.27,2.27,t1_open,1.98,1.98,-0.1277533039647577,-0.1277533039647577,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,20260610,09:30:00,10:30:00,2.27,20260610,2.06,2.08,1.93,1426618.02,284334.152,-5.2632
20260608,20260609,20260610,20260609,20260610,603859.SH,能科科技,10,0.1459554795626884,47.385965,0.8363999999999999,软件服务,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,51.0,51.0,t1_open,57.65,57.65,0.13039215686274508,0.13039215686274508,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,27146518747,1,eaca2bb3a751d848b9c32ac473ea3d0643868584,2026-06-08T14:59:17Z,20260610,09:30:00,10:30:00,51.0,20260610,52.31,58.0,52.31,455581.42,2559455.421,8.8763
