trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,auction_price_t1,auction_amount_t1,minute_open_t1,minute_open_available_t1,label_version,execution_contract,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,decision_board,decision_limit_pct,decision_universe_eligible,decision_universe_reason,decision_universe_rule,open_t1,high_t1,low_t1,close_t1,vol_t1,amount_t1,pct_chg_t1,auction_vol_t1,up_limit_t1,down_limit_t1,open_times_t1
20260623,20260624,20260625,605366.SH,宏柏新材,1,0.7410697862103295,64.43299,0.83,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,11.23,t_opening_auction,11.23,29660676.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28031918807,1,c866695577f743ab99efc16207afb0f25b813d1d,2026-06-23T14:02:16Z,U,0.0,66631442.0,66631442.0,94221.0,94221.0,,,,,,,,,,,,,,,,,,,,,,,,0.8067211625794732,3762109.0,,,,,,10.8,8.84,1.0,1.0,9.0,0.0,1.0,0.0,2.350504657005664,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,11.23,11.88,10.82,11.88,683281.02,777308.505,10.0,2641200.0,11.88,9.72,0.0
20260623,20260624,20260625,002453.SZ,华软科技,2,0.7175706319887053,76.095876,0.415,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,5.36,t_opening_auction,5.36,3858664.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28031918807,1,c866695577f743ab99efc16207afb0f25b813d1d,2026-06-23T14:02:16Z,U,0.0,7607542.0,7607542.0,93800.0,93800.0,1.0,ok,,1min,241.0,09:38:00,15:00:00,1.0,0.0,1.6636,0.0,,0.08742,0.0,31.0,0.0,55.0185,73.0055,70.0,8.25,8.25,0.0,neutral_limitup,0.4973660308810173,513040.0,,,,,,5.41,4.43,1.0,1.0,9.0,0.0,1.0,0.0,2.2614749640172302,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,5.36,5.36,4.87,4.94,564398.53,278799.13572,-8.6876,719900.0,5.95,4.87,
20260623,20260624,20260625,000566.SZ,海南海药,3,0.6908785964007833,78.627835,0.3364528539722045,化学制药,FULLY_READY,1,1,1,strong_official_opening_auction,4.33,t_opening_auction,4.33,18793499.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28031918807,1,c866695577f743ab99efc16207afb0f25b813d1d,2026-06-23T14:02:16Z,U,1.0,37268821.0,37268821.0,93206.0,93300.0,1.0,ok,,1min,241.0,09:33:00,15:00:00,1.0,0.0,1.7157,0.0,,0.126582,0.0,31.0,0.0,54.7059,72.9118,70.0,8.25,8.25,0.0,neutral_limitup,0.7091734786557675,1823369.0,,,,,,4.08,3.34,1.0,2.0,8.0,0.0,1.0,0.0,1.8062150534219337,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,4.33,4.49,4.33,4.49,503355.83,223282.9746,10.049,4340300.0,4.49,3.67,0.0
20260623,20260624,20260625,002370.SZ,亚太药业,4,0.6924398650319789,74.248454,0.3364528539722045,化学制药,FULLY_READY,1,1,1,strong_official_opening_auction,5.48,t_opening_auction,5.48,7526232.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28031918807,1,c866695577f743ab99efc16207afb0f25b813d1d,2026-06-23T14:02:16Z,U,0.0,63767945.0,63767945.0,94357.0,94357.0,1.0,ok,,1min,241.0,09:44:00,15:00:00,1.0,0.0,1.8484,0.0,,0.017183,0.0,31.0,0.0,53.9094,72.6728,70.0,8.25,8.25,0.0,neutral_limitup,0.291008174386921,193749.0,,,,,,5.41,4.43,1.0,2.0,8.0,0.0,1.0,0.0,2.346185453110575,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,5.48,5.83,5.24,5.63,805233.58,448364.8138,4.0665,1373400.0,5.95,4.87,
20260623,20260624,20260625,000882.SZ,华联股份,5,0.6725294859345321,84.02165,0.005,其他商业,FULLY_READY,1,1,1,strong_official_opening_auction,1.46,t_opening_auction,1.46,6837910.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28031918807,1,c866695577f743ab99efc16207afb0f25b813d1d,2026-06-23T14:02:16Z,U,0.0,15340495.0,15340495.0,93009.0,93009.0,1.0,ok,,1min,241.0,09:31:00,15:00:00,1.0,0.0,2.0548,0.0,,0.027742,0.0,31.0,0.0,52.6712,72.3014,70.0,8.25,8.25,0.0,neutral_limitup,0.8868301544050863,8354144.0,,,,,,1.46,1.2,0.0,,,0.0,1.0,0.0,2.023139093827087,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,1.46,1.58,1.41,1.43,2032366.64,302814.68984,-2.0548,4683500.0,1.61,1.31,
20260623,20260624,20260625,603210.SH,泰鸿万立,6,0.6670533604295006,71.518557,0.2697465641132242,汽车配件,FULLY_READY,1,1,1,strong_official_opening_auction,14.36,t_opening_auction,14.36,3289876.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28031918807,1,c866695577f743ab99efc16207afb0f25b813d1d,2026-06-23T14:02:16Z,U,0.0,59907190.0,59907190.0,95103.0,95103.0,1.0,ok,,1min,241.0,09:52:00,15:00:00,1.0,0.0,0.0,0.0,,0.02148,0.0,31.0,0.0,65.0,76.0,70.0,8.25,8.25,0.0,healthy_limitup,0.5831062670299727,807030.0,,,,,,14.3,11.7,1.0,3.0,5.0,0.0,1.0,0.0,2.34036201832647,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,14.36,14.58,13.92,13.97,75223.25,106626.084,-2.3077,229100.0,15.73,12.87,
20260623,20260624,20260625,600405.SH,动力源,7,0.6655289620592449,75.625773,0.1227210461403112,电气设备,FULLY_READY,1,1,1,strong_official_opening_auction,4.51,t_opening_auction,4.51,3875894.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28031918807,1,c866695577f743ab99efc16207afb0f25b813d1d,2026-06-23T14:02:16Z,U,0.0,15387827.0,15387827.0,104830.0,104830.0,1.0,ok,,1min,241.0,10:49:00,15:00:00,1.0,0.0,0.6757,0.0,,0.040545,0.0,31.0,0.0,60.9459,68.9338,57.0,10.2,10.2,0.0,neutral_limitup,0.1787465940054496,112034.0,,,,,,4.44,3.64,1.0,6.0,4.0,0.0,1.0,0.0,2.273210487845925,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,4.51,4.88,4.4,4.71,610382.69,285844.307,6.0811,859400.0,4.88,4.0,
20260623,20260624,20260625,000756.SZ,新华制药,8,0.6514342572655113,69.283505,0.3364528539722045,化学制药,FULLY_READY,1,1,1,strong_official_opening_auction,14.07,t_opening_auction,14.07,26091408.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28031918807,1,c866695577f743ab99efc16207afb0f25b813d1d,2026-06-23T14:02:16Z,U,1.0,74124865.0,74124865.0,93206.0,93303.0,1.0,ok,,1min,241.0,09:33:00,15:00:00,1.0,0.0,1.1161,0.0,,0.039691,0.0,31.0,0.0,58.3036,73.9911,70.0,8.25,8.25,0.0,neutral_limitup,0.7727520435967302,2893182.0,,,,,,13.44,11.0,1.0,2.0,8.0,0.0,1.0,0.0,1.8618074877085224,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,14.07,14.78,14.0,14.19,522181.93,754163.60683,5.5804,1854400.0,14.78,12.1,
20260623,20260624,20260625,000691.SZ,亚太实业,9,0.6677420804798191,59.716495,0.415,化工原料,FULLY_READY,1,1,1,strong_official_opening_auction,12.77,t_opening_auction,12.77,10715307.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28031918807,1,c866695577f743ab99efc16207afb0f25b813d1d,2026-06-23T14:02:16Z,U,0.0,98732532.0,98732532.0,100806.0,100806.0,1.0,ok,,1min,241.0,10:09:00,15:00:00,1.0,0.0,0.3132,0.0,,0.008998,0.0,31.0,0.0,63.1206,69.5862,57.0,10.2,10.2,0.0,neutral_limitup,0.8030881017257039,3652722.0,,,,,,12.77,10.45,1.0,1.0,9.0,1.0,1.0,0.0,2.398924876396352,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,12.77,13.55,12.31,13.49,427233.65,553768.69072,5.6382,839100.0,14.05,11.49,
20260623,20260624,20260625,002021.SZ,中捷资源,10,0.6534732093355068,78.726804,0.005,纺织机械,FULLY_READY,1,1,1,strong_official_opening_auction,2.6,t_opening_auction,2.6,2546960.0,,0,pfill_truth_v6_manual_0925_proxy,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,28031918807,1,c866695577f743ab99efc16207afb0f25b813d1d,2026-06-23T14:02:16Z,U,0.0,35492379.0,35492379.0,95718.0,95718.0,1.0,ok,,1min,241.0,09:58:00,15:00:00,1.0,0.0,2.2472,0.0,,0.043748,0.0,31.0,0.0,51.5169,71.9551,70.0,8.25,8.25,0.0,neutral_limitup,0.6232515894641235,1018899.0,,,,,,2.67,2.19,0.0,,,0.0,1.0,0.0,2.053535527232174,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,2.6,2.62,2.47,2.56,701788.11,176635.58906,-4.1199,979600.0,2.94,2.4,
