trade_date,exec_date,target_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,dataset_split,sample_weight,is_cold_start,feature_coverage_score,label_version,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,up_limit_t1,down_limit_t1,limit_type_t1,open_times_t1,seal_amount_t1,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,open_times_t1__is_missing,seal_amount_t1__is_missing,limit_type_t1__is_missing,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing
20260320,20260323,,002309.SZ,中利集团,,PFILL_READY,1,0,0,strong_dead_limit_up,,,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,4.19,4.19,4.19,4.19,4.19,3.43,U,0.0,412585403.0,2309.0,电气设备,江苏,主板,20091127.0,3.48,3.81,3.48,3.81,10.1156,0.3427615243441649,10.1156,0.962768503937008,0.962768503937008,9.152831496062992,2119219.67,794153.929,8.8076,9.3985,1.26,1.2737581003644449e-05,,,,,,,,1145920.5117,,,,339088.06,53001.97,152840.82,186247.24,,6.0,1.0,1.0,1.0,6.0,0.0,,,,,,0.0,,,,,,,U,0.0,108569885.0,108569885.0,93515.0,93515.0,,,,,,3.81,3.11,1.0,0.0,2.4370122785619275,,,,,0,0,0,1,1,1
20260320,20260323,,300385.SZ,雪浪环境,,PFILL_READY,1,0,0,strong_dead_limit_up,,,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,15.61,15.61,15.61,15.61,15.61,10.41,U,0.0,206890257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1
20260320,20260323,,600792.SH,云煤能源,,PFILL_READY,1,0,1,strong_open_tradable,4.62,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,4.62,4.92,4.57,4.92,4.92,4.02,U,2.0,40140804.0,600792.0,,云南,主板,19970123.0,4.55,4.66,4.42,4.47,-1.9737,-4.590736366437301,-1.9737,-0.0522791946308725,0.0174263982102908,-1.991126398210291,396426.0,179612.513,3.5717,10.9527,0.79,1.0988655339397204e-05,,,,,,,,496135.8492,,,,339088.06,53001.97,152840.82,186247.24,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5.02,4.1,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260320,20260323,,600396.SH,华电辽能,,PFILL_READY,1,0,1,strong_open_tradable,6.65,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,6.65,6.89,6.6,6.89,6.89,5.63,U,3.0,182918338.0,600396.0,火力发电,辽宁,主板,20010328.0,6.1,6.26,5.58,6.26,10.0176,0.5681818181818181,10.0176,1.1967999999999996,0.2816000000000003,9.736,3937303.82,2415906.773,26.7352,59.5365,2.94,4.146517618956151e-06,,,,,,,,921914.4674,,,,339088.06,53001.97,152840.82,186247.24,,2.0,6.0,1.0,6.0,2.0,0.0,123908958.38,5.13,19.5,9219144674.42,19.5,0.0,,,,,,,U,8.0,87942514.0,87942514.0,93326.0,134017.0,,,,,,6.26,5.12,1.0,0.0,1.5125926193175925,,,,,0,0,0,1,1,1
20260320,20260323,,603727.SH,博迈科,,PFILL_READY,1,0,1,strong_open_tradable,17.3,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,17.3,19.75,17.3,19.75,19.75,16.16,U,0.0,88766710.0,603727.0,,天津,主板,20161122.0,17.37,18.25,17.17,17.95,2.4543,5.196421851026257,2.4543,0.2078353203342615,0.1116152646239551,2.3426847353760443,138784.05,246319.656,4.9263,9.1961,1.31,9.963882054138628e-06,,,,,,,,505686.1022,,,,339088.06,53001.97,152840.82,186247.24,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,19.27,15.77,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260320,20260323,,002150.SZ,正泰电源,,PFILL_READY,1,0,1,strong_open_tradable,36.79,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,36.79,38.37,36.62,38.37,38.37,31.39,U,6.0,51665051.0,2150.0,机械基件,江苏,主板,20070810.0,32.31,34.88,31.9,34.88,9.9968,3.171831805616179,9.9968,0.9395201834862398,0.8102573394495414,9.18654266055046,300034.67,1029642.355,8.3681,16.3703,0.74,9.709002306922389e-06,,,,,,,,1258710.3849,,,,339088.06,53001.97,152840.82,186247.24,,,,0.0,,,0.0,133318527.42,12.95,42.04,12506048832.64,42.04,0.0,,,,,,,U,1.0,169052582.0,169052582.0,93718.0,95633.0,,,,,,34.88,28.54,1.0,0.0,1.7911940871688046,,,,,0,0,0,1,1,1
20260320,20260323,,600758.SH,辽宁能源,,PFILL_READY,1,0,1,strong_open_tradable,4.5,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,4.5,4.73,4.48,4.73,4.73,3.87,U,0.0,238476624.0,600758.0,,辽宁,主板,19961029.0,4.13,4.58,4.1,4.3,2.381,1.2718130730553092,2.381,0.3774139534883723,0.133667441860465,2.2473325581395343,1457885.34,632761.085,11.0384,22.0282,2.14,3.762873628677718e-06,,,,,,,,568467.4794,,,,339088.06,53001.97,152840.82,186247.24,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4.62,3.78,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260320,20260323,,600149.SH,廊坊发展,,PFILL_READY,1,0,1,strong_open_tradable,5.69,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,5.69,6.36,5.43,6.36,6.36,5.2,U,0.0,54114696.0,600149.0,,河北,主板,19991014.0,6.08,6.18,5.77,5.78,-3.6667,-2.167472906588668,-3.6667,-0.1891603806228374,0.138410034602076,-3.805110034602076,256872.0,152020.465,6.7569,10.4439,0.84,2.411977887319316e-05,,,,,,,,219732.48,,,,339088.06,53001.97,152840.82,186247.24,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,6.6,5.4,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260320,20260323,,603687.SH,大胜达,,PFILL_READY,1,0,1,weak_intraday_break_without_minbar,14.73,weak_daily_proxy,raw_train_pool,0.75,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,14.73,14.73,13.11,14.73,14.73,12.05,U,17.0,6918681.0,603687.0,广告包装,浙江,主板,20190726.0,13.39,13.39,13.39,13.39,10.0247,1.21454552051303,10.0247,0.0,0.0,10.0247,46402.18,62132.519,0.8436,1.6724,0.27,0.0001613438528059,,,,,,,,736492.6659,,,,339088.06,53001.97,152840.82,186247.24,,,,0.0,,,0.0,33177983.02,53.4,116.82,7364926658.96,116.82,0.0,,,,,,,U,0.0,364491626.0,364491626.0,92502.0,92502.0,,,,,,13.39,10.95,1.0,0.0,2.627839013507308,,,,,0,0,0,1,1,1
20260320,20260323,,600844.SH,金煤科技,,PFILL_READY,1,0,1,strong_open_tradable,3.64,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,3.64,4.03,3.62,4.03,4.03,3.29,U,0.0,106867729.0,600844.0,,内蒙,主板,19940311.0,3.68,3.82,3.58,3.66,-3.1746,-1.6830681504644531,-3.1746,-0.1425967213114752,0.0118830601092896,-3.186483060109289,1115467.0,413762.921,13.5581,19.0043,0.63,7.672509639886267e-06,,,,,,,,372047.8718,,,,339088.06,53001.97,152840.82,186247.24,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4.16,3.4,0.0,0.0,2.0,,,,,0,0,0,1,1,1
