trade_date,exec_date,target_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,dataset_split,sample_weight,is_cold_start,feature_coverage_score,label_version,buy_window_start,buy_window_end,open_t1,up_limit_t1,down_limit_t1,open_times_t1,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,open_times_t1__is_missing,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing
20260604,20260605,20260608,600403.SH,大有能源,1,PFILL_READY,1,0,1,strong_open_tradable,7.4,t1_open,raw_train_pool,1.75,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,7.4,8.14,6.66,9.0,600403,煤炭开采,河南,主板,20031009,7.4,7.4,7.4,7.4,9.9554,0.6754659802471841,9.9554,0.0,0.0,9.9554,264788.77,195943.69,1.1075,7.1439,0.65,5.0807453916990126e-05,,,,,,,,1769201.1775,,,,365168.83,54018.13,170828.87,194339.96,,,,0.0,,,0.0,-34501511.72,-4.15,26.16,17692011774.8,26.16,0.0,,,,,,,U,0.0,109739950.0,109739950.0,92501.0,92501.0,,,,,,7.4,6.06,1.0,0.0,2.091361383928421,0.6495030586694679,77.925,0.0164,煤炭开采,0,0,0,0
20260604,20260605,20260608,605398.SH,新炬网络,2,PFILL_READY,1,0,1,strong_open_tradable,25.39,t1_open,raw_train_pool,1.75,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,25.39,27.93,22.85,,605398,软件服务,上海,主板,20210121,23.3,25.39,23.3,25.39,10.0087,2.3063576989108614,10.0087,0.906190744387554,0.906190744387554,9.102509255612446,53348.89,134794.977,3.2786,10.5888,1.71,7.425128311717431e-05,,,,,,,,413136.8863,,,,365168.83,54018.13,170828.87,194339.96,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,1.0,41658896.0,41658896.0,93059.0,93526.0,,,,,,25.39,20.77,1.0,0.0,1.534682122522292,0.350781112779529,70.85,0.01,软件服务,1,0,0,0
20260604,20260605,20260608,603435.SH,嘉德利,3,PFILL_READY,1,0,1,strong_open_tradable,85.0,t1_open,raw_train_pool,1.75,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,85.0,93.34,76.37,,603435,元器件,福建,主板,20260522,75.09,84.85,72.0,84.85,9.9948,7.717284534507221,9.9948,1.6650934590453736,1.2646935533294037,8.730106446670597,140073.42,1084694.628,39.2499,39.2499,1.05,9.214390614645876e-06,,,,,,,,3896036.5769,,,,365168.83,54018.13,170828.87,194339.96,,15.0,1.0,1.0,1.0,15.0,0.0,75767015.23,6.99,21.3,3028087938.7,21.3,0.0,,,,,,,U,0.0,46028834.0,46028834.0,143834.0,143834.0,,,,,,84.85,69.43,1.0,0.0,2.288320210414271,0.2961153443850221,50.9,0.8363999999999999,元器件,1,0,0,0
20260604,20260605,20260608,603610.SH,麒盛科技,4,PFILL_READY,1,0,1,strong_open_tradable,19.0,t1_open,raw_train_pool,1.5,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,19.0,21.25,17.39,,603610,家居用品,浙江,主板,20191029,17.49,19.32,17.4,19.32,10.0228,1.7527307036324709,10.0228,1.0954335403726718,1.044085093167703,8.978714906832296,143817.56,272707.739,4.0742,9.3907,2.19,3.675289904405684e-05,,,,,,,,681979.8118,,,,365168.83,54018.13,170828.87,194339.96,,2.0,9.0,1.0,9.0,2.0,0.0,,,,,,0.0,,,,,,,U,1.0,58772290.0,58772290.0,95034.0,95756.0,,,,,,19.32,15.8,1.0,0.0,1.7989294714554047,0.3422570364447149,61.3625,0.0573942950693908,家居用品,1,0,0,0
20260604,20260605,20260608,600868.SH,梅雁吉祥,5,PFILL_READY,1,0,1,strong_open_tradable,3.71,t1_open,raw_train_pool,1.5,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,3.71,4.16,3.4,,600868,水力发电,广东,主板,19940912,3.42,3.78,3.4,3.78,9.8837,0.347308360208385,9.8837,1.0941285714285711,1.0365428571428568,8.847157142857144,3130748.84,1167203.159,16.4937,17.7616,2.88,8.46784891198191e-06,,,,,,,,717500.2007,,,,365168.83,54018.13,170828.87,194339.96,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,3.0,59949091.0,59949091.0,93905.0,112838.0,,,,,,3.78,3.1,1.0,0.0,1.2999091891240235,0.3509229492119842,53.3875,0.01,水力发电,1,0,0,0
20260604,20260605,20260608,600439.SH,瑞贝卡,6,PFILL_READY,1,0,1,strong_open_tradable,2.83,t1_open,raw_train_pool,1.5,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,2.83,3.17,2.59,,600439,服饰,河南,主板,20030710,2.7,2.88,2.7,2.88,9.9237,0.2636469328158041,9.9237,0.682731249999999,0.682731249999999,9.240968750000002,971027.91,277432.138,8.5781,12.9393,3.79,3.576982851208104e-05,,,,,,,,326011.8067,,,,365168.83,54018.13,170828.87,194339.96,,,,0.0,,,0.0,7442451.0,1.74,36.02,3260118067.2,36.02,0.0,,,,,,,U,2.0,32486261.0,32486261.0,93055.0,94213.0,,,,,,2.88,2.36,1.0,0.0,1.3603789968644349,0.2908589297581702,70.025,0.0164,服饰,1,0,0,0
20260604,20260605,20260608,002585.SZ,双星新材,7,PFILL_READY,1,0,0,strong_dead_limit_up,,,raw_train_pool,1.5,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,12.98,12.98,10.62,,2585,塑料,江苏,主板,20110602,10.74,11.8,10.7,11.8,9.972,1.075464819540649,9.972,1.022813559322035,0.9856203389830512,8.986379661016947,736616.6,854372.372,8.3069,10.8284,0.4,1.1671725733191194e-05,,,,,,,,1346760.6822,,,,365168.83,54018.13,170828.87,194339.96,,3.0,7.0,1.0,7.0,3.0,0.0,,,,,,0.0,,,,,,,U,0.0,181577220.0,181577220.0,93218.0,93218.0,,,,,,11.8,9.66,1.0,0.0,2.401167793579963,0.277429344197212,59.025,0.1736599148755986,塑料,1,0,0,0
20260604,20260605,20260608,603067.SH,振华股份,8,PFILL_READY,1,0,1,strong_open_tradable,37.5,t1_open,raw_train_pool,1.5,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,37.5,42.3,34.61,,603067,化工原料,湖北,主板,20160913,34.31,38.45,34.14,38.45,10.0143,3.490916354194093,10.0143,1.234632847854357,1.185935032509753,8.828364967490248,586538.66,2175641.512,7.7633,11.9528,1.8,4.6029182403281885e-06,,,,,,,,2904995.1784,,,,365168.83,54018.13,170828.87,194339.96,,3.0,6.0,1.0,6.0,3.0,0.0,,,,,,0.0,,,,,,,U,6.0,22502785.0,22502785.0,131907.0,143052.0,,,,,,38.45,31.46,1.0,0.0,1.4115913010178105,0.2833229702473078,53.3375,0.2454420922806225,化工原料,1,0,0,0
20260604,20260605,20260608,002590.SZ,万安科技,9,PFILL_READY,1,0,1,strong_open_tradable,12.45,t1_open,raw_train_pool,1.5,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,12.45,13.68,11.2,,2590,汽车配件,浙江,主板,20110610,11.51,12.44,11.51,12.44,9.9912,1.1318145425431254,9.9912,0.8216893890675239,0.8216893890675239,9.169510610932477,157557.53,193095.395,3.1833,6.0662,1.46,5.1742300742076215e-05,,,,,,,,645701.2814,,,,365168.83,54018.13,170828.87,194339.96,,5.0,4.0,1.0,4.0,5.0,0.0,,,,,,0.0,,,,,,,U,0.0,195356976.0,195356976.0,93800.0,93800.0,,,,,,12.44,10.18,1.0,0.0,2.41263980152562,0.2202650897082143,67.7,0.4258611773793213,汽车配件,1,0,0,0
20260604,20260605,20260608,600353.SH,旭光电子,10,PFILL_READY,1,0,1,strong_open_tradable,25.71,t1_open,raw_train_pool,1.5,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,25.71,29.08,23.8,,600353,元器件,四川,主板,20021120,23.45,26.44,23.4,26.44,9.9834,2.407269151628822,9.9834,1.2628417549167938,1.2420713313161884,8.741328668683812,506556.37,1308387.875,6.1118,10.5283,0.69,7.630306112398054e-06,,,,,,,,2191376.7044,,,,365168.83,54018.13,170828.87,194339.96,,15.0,1.0,1.0,1.0,15.0,0.0,,,,,,0.0,,,,,,,U,2.0,75389958.0,75389958.0,93903.0,94148.0,,,,,,26.44,21.64,1.0,0.0,1.646097448837173,0.1825087844056872,64.95,0.83,元器件,1,0,0,0
