trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,run_id,run_attempt,commit_sha,generated_at_utc,target_date_x,buy_window_start,buy_window_end,open_t1,target_date_y,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2
20260409,20260410,20260413,20260410,20260413,603950.SH,长源东谷,1,0.9255403909098092,69.87037,0.6729057079444091,汽车配件,FULLY_READY,1,1,0,strong_dead_limit_up,0,not_filled_no_trade,,,,54.31,54.31,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24190766637,1,acda8a771e136b2eba0055cff246e39787af0a0b,2026-04-09T12:43:50Z,20260413,09:30:00,10:30:00,49.37,20260413,52.0,54.31,50.33,281492.35,1482965.069,10.0061
20260409,20260410,20260413,20260410,20260413,002364.SZ,中恒电气,2,0.7159446398081453,71.981481,0.2454420922806225,电气设备,FULLY_READY,1,1,0,strong_dead_limit_up,0,not_filled_no_trade,,,,38.63,38.63,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24190766637,1,acda8a771e136b2eba0055cff246e39787af0a0b,2026-04-09T12:43:50Z,20260413,09:30:00,10:30:00,35.12,20260413,38.63,38.63,38.63,150093.91,579812.774,9.9943
20260409,20260410,20260413,20260410,20260413,002213.SZ,大为股份,3,0.7139146778688261,41.666667,0.0164,半导体,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,33.09,33.09,t1_open,34.62,34.62,0.04623753399818664,0.04623753399818664,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24190766637,1,acda8a771e136b2eba0055cff246e39787af0a0b,2026-04-09T12:43:50Z,20260413,09:30:00,10:30:00,33.09,20260413,32.71,35.03,32.71,429044.29,1469644.442,2.2143
20260409,20260410,20260413,20260410,20260413,600707.SH,彩虹股份,4,0.4486998163592587,68.574074,0.83,元器件,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,1,strong_close_t2_over_entry_proxy_t1,7.02,7.02,t1_open_degrade_missing,6.89,6.89,-0.01851851851851849,-0.01851851851851849,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24190766637,1,acda8a771e136b2eba0055cff246e39787af0a0b,2026-04-09T12:43:50Z,20260413,09:30:00,10:30:00,7.02,20260413,6.95,7.12,6.79,1637688.42,1135243.283,-1.8519
20260409,20260410,20260413,20260410,20260413,002384.SZ,东山精密,5,0.4467016380365188,48.740741,0.8363999999999999,元器件,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,132.3,132.3,t1_open,146.83,146.83,0.10982615268329554,0.10982615268329554,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24190766637,1,acda8a771e136b2eba0055cff246e39787af0a0b,2026-04-09T12:43:50Z,20260413,09:30:00,10:30:00,132.3,20260413,143.61,149.68,143.61,1086159.35,15957645.533,2.2849
20260409,20260410,20260413,20260410,20260413,600337.SH,美克家居,6,0.3390422271765235,59.759259,0.0573942950693908,家居用品,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,2.86,2.86,t1_open,3.22,3.22,0.12587412587412605,0.12587412587412605,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24190766637,1,acda8a771e136b2eba0055cff246e39787af0a0b,2026-04-09T12:43:50Z,20260413,09:30:00,10:30:00,2.86,20260413,2.92,3.22,2.92,1801527.7,569830.319,9.8976
20260409,20260410,20260413,20260410,20260413,300489.SZ,光智科技,7,0.3525838833456853,35.462963,0.4322611773793213,专用机械,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,61.39,61.39,t1_open,68.31,68.31,0.11272194168431349,0.11272194168431349,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24190766637,1,acda8a771e136b2eba0055cff246e39787af0a0b,2026-04-09T12:43:50Z,20260413,09:30:00,10:30:00,61.39,20260413,67.67,69.7,63.83,180029.91,1195177.807,0.7374
20260409,20260410,20260413,20260410,20260413,603777.SH,来伊份,8,0.272902463858418,77.351852,0.01,食品,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,16.67,16.67,t1_open,16.9,16.9,0.013797240551889356,0.013797240551889356,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24190766637,1,acda8a771e136b2eba0055cff246e39787af0a0b,2026-04-09T12:43:50Z,20260413,09:30:00,10:30:00,16.67,20260413,17.15,17.5,16.0,692833.05,1172351.857,-0.4125
20260409,20260410,20260413,20260410,20260413,603121.SH,华培动力,9,0.1808936961070245,73.685185,0.6729057079444091,汽车配件,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,21.49,21.49,t1_open,21.28,21.28,-0.009771986970683932,-0.009771986970683932,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24190766637,1,acda8a771e136b2eba0055cff246e39787af0a0b,2026-04-09T12:43:50Z,20260413,09:30:00,10:30:00,21.49,20260413,21.04,21.54,20.7,91647.54,194489.946,0.6147
20260409,20260410,20260413,20260410,20260413,002718.SZ,友邦吊顶,10,0.2318188005076544,74.796296,0.1115060031977598,其他建材,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,78.99,78.99,t1_open,73.9,73.9,-0.06443853652361042,-0.06443853652361042,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24190766637,1,acda8a771e136b2eba0055cff246e39787af0a0b,2026-04-09T12:43:50Z,20260413,09:30:00,10:30:00,78.99,20260413,78.0,78.0,72.13,33688.0,250666.105,-5.7518
