trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,run_id,run_attempt,commit_sha,generated_at_utc,target_date_x,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,target_date_y,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2
20260311,20260312,20260313,20260312,20260313,600691.SH,潞化科技,1,0.9097801218451982,76.728814,0.3351513965909831,农药化肥,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,3.9,3.9,open_t1,4.43,4.43,0.13589743589743586,0.13589743589743586,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23111251728,1,d01b3efc648a7fe6730f22aa1e0d3ff5d0c71469,2026-03-15T13:23:36Z,,09:30:00,10:30:00,3.9,4.03,3.9,4.03,20260313,4.43,4.43,4.33,705970.17,312600.039,9.9256
20260311,nan,20260313,nan,20260313,002637.SZ,赞宇科技,2,0.8077540837101461,68.864407,0.01,日用化工,FULLY_READY,1,1,,,0,missing_fill_label,,,,15.87,15.87,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23111251728,1,d01b3efc648a7fe6730f22aa1e0d3ff5d0c71469,2026-03-15T13:23:36Z,,,,,,,,20260313,14.48,15.87,14.48,182967.0,279351.094,9.9792
20260311,20260312,20260313,20260312,20260313,600121.SH,郑州煤电,3,0.6893075698391097,65.101695,0.0164,煤炭开采,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,4.71,4.71,open_t1,5.65,5.65,0.19957537154989402,0.19957537154989402,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23111251728,1,d01b3efc648a7fe6730f22aa1e0d3ff5d0c71469,2026-03-15T13:23:36Z,,09:30:00,10:30:00,4.71,5.14,4.65,5.14,20260313,5.65,5.65,5.65,715968.41,404522.152,9.9222
20260311,nan,20260313,nan,20260313,603929.SH,亚翔集成,4,0.6805741887460048,66.728814,0.01,装修装饰,FULLY_READY,1,1,,,0,missing_fill_label,,,,140.83,140.83,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23111251728,1,d01b3efc648a7fe6730f22aa1e0d3ff5d0c71469,2026-03-15T13:23:36Z,,,,,,,,20260313,138.75,140.83,138.75,22768.26,319935.418,9.9977
20260311,nan,20260313,nan,20260313,002470.SZ,金正大,5,0.3330885536971729,52.254237,0.328751396590983,农药化肥,FULLY_READY,1,1,,,0,missing_fill_label,,,,3.22,3.22,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23111251728,1,d01b3efc648a7fe6730f22aa1e0d3ff5d0c71469,2026-03-15T13:23:36Z,,,,,,,,20260313,2.9,3.22,2.9,3571085.18,1137969.441,9.8976
20260311,nan,20260313,nan,20260313,002950.SZ,奥美医疗,6,0.2799561390801534,61.474576,0.2454420922806225,医疗保健,FULLY_READY,1,1,,,0,missing_fill_label,,,,11.3,11.3,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23111251728,1,d01b3efc648a7fe6730f22aa1e0d3ff5d0c71469,2026-03-15T13:23:36Z,,,,,,,,20260313,10.21,11.3,10.18,171855.38,187880.489,10.0292
20260311,nan,20260313,nan,20260313,002382.SZ,蓝帆医疗,7,0.2573600731590564,60.254237,0.2454420922806225,医疗保健,FULLY_READY,1,1,,,0,missing_fill_label,,,,7.59,7.59,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23111251728,1,d01b3efc648a7fe6730f22aa1e0d3ff5d0c71469,2026-03-15T13:23:36Z,,,,,,,,20260313,6.9,7.59,6.9,548008.97,410425.259,10.0
20260311,nan,20260313,nan,20260313,001366.SZ,播恩集团,8,0.2242481287546448,79.745763,0.01,饲料,FULLY_READY,1,1,,,0,missing_fill_label,,,,15.76,15.76,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23111251728,1,d01b3efc648a7fe6730f22aa1e0d3ff5d0c71469,2026-03-15T13:23:36Z,,,,,,,,20260313,14.29,15.76,14.19,59373.0,91652.177,9.9791
20260311,nan,20260313,nan,20260313,600307.SH,酒钢宏兴,9,0.2377666737265039,64.694915,0.0164,普钢,FULLY_READY,1,1,,,0,missing_fill_label,,,,2.22,2.22,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23111251728,1,d01b3efc648a7fe6730f22aa1e0d3ff5d0c71469,2026-03-15T13:23:36Z,,,,,,,,20260313,2.03,2.22,2.0,4270271.14,935629.126,9.901
20260311,20260312,20260313,20260312,20260313,000890.SZ,法尔胜,10,0.2309953285158885,58.457627,0.0637942950693908,环境保护,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,9.13,9.13,open_t1,11.09,11.09,0.21467688937568452,0.21467688937568452,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23111251728,1,d01b3efc648a7fe6730f22aa1e0d3ff5d0c71469,2026-03-15T13:23:36Z,,09:30:00,10:30:00,9.13,10.08,9.13,10.08,20260313,10.59,11.09,10.45,389990.97,424799.648,10.0198
