trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,buy_window_start,buy_window_end,open_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing
20260421,20260422,20260423,20260422,20260423,600961.SH,株冶集团,1,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0500540151242347,0.0500540151242347,27.77,27.77,t1_open,29.16,29.16,29.16,raw_train_pool,1.75,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,27.77,28.58,29.95,27.8,1454182.32,4204991.242,-0.0685,600961,铅锌,湖南,主板,20040830,26.73,26.73,26.73,26.73,10.0,2.43,10.0,0.0,0.0,10.0,118545.0,316870.785,1.5768,2.537,0.82,3.155860518980947e-05,,,,,,,,2867788.7351,,,,301042.98,53445,124834.59,176208.39,,,,0.0,,,0.0,-62697159.0,-14.23,69.14,20095945398.54,69.14,0.0,,,,,,,U,0.0,534902049.0,534902049.0,92501.0,92501.0,,,,,,26.73,21.87,1.0,0.0,2.933627469600576,0.8334946501611186,62.811321,0.0164,铅锌,0,0,0,0,0
20260421,20260422,20260423,20260422,20260423,603030.SH,全筑股份,2,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0463320463320462,-0.0463320463320462,2.59,2.59,t1_open,2.47,2.47,2.47,raw_train_pool,1.75,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,2.59,2.54,2.55,2.46,636332.0,158813.797,-3.1373,603030,装修装饰,上海,主板,20150320,2.35,2.57,2.33,2.57,9.8291,0.2373235079554164,9.8291,1.0112778210116722,0.9270046692606996,8.902095330739302,451462.0,114438.517,3.4281,4.5153,2.62,8.588978831314285e-05,,,,,,,,338451.9146,,,,301042.98,53445,124834.59,176208.39,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,2.0,22364140.0,22364140.0,93706.0,93845.0,,,,,,2.57,2.11,1.0,0.0,1.3723680976925796,0.6949279659259266,86.660377,0.01,装修装饰,0,0,0,0,0
20260421,20260422,20260423,20260422,20260423,301022.SZ,海泰科,4,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0031536697247706,-0.0031536697247706,34.88,34.88,t1_open,34.77,34.77,34.77,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,34.88,34.98,35.15,33.0,96056.3,324918.013,-3.1476,301022,专用机械,山东,创业板,20210702,33.4,33.4,32.88,33.4,20.0144,1.5893863255672305,20.0144,0.3271702994011951,0.0,20.0144,29086.15,97141.559,4.3292,4.9932,1.85,0.0002060333415073,,,,,,,,332276.9808,,,,301042.98,53445,124834.59,176208.39,,,,0.0,,,0.0,23252446.8,23.94,38.01,2244010329.2,38.01,0.0,,,,,,,U,0.0,57299770.0,57299770.0,93000.0,93000.0,,,,,,33.4,22.26,1.0,0.0,2.1000120290692603,0.3677892191520116,62.377358,0.0164,专用机械,0,0,0,0,0
20260421,20260422,20260423,20260422,20260423,003018.SZ,金富科技,5,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.1042338709677419,0.1042338709677419,49.6,49.6,t1_open,54.77,54.77,54.77,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,49.6,55.0,57.42,52.02,266434.98,1435887.814,4.9234,3018,塑料,广东,主板,20201106,44.0,47.45,43.55,47.45,9.9907,4.317286433075236,9.9907,0.9033452054794534,0.7991130663856698,9.19158693361433,129661.19,599048.847,5.462,16.7123,0.77,1.667760492325929e-05,,,,,,,,1233700.0,,,,301042.98,53445,124834.59,176208.39,,,,0.0,,,0.0,168106653.74,12.54,35.29,11264036875.0,35.29,0.0,,,,,,,U,2.0,57609045.0,57609045.0,93621.0,94539.0,,,,,,47.45,38.83,1.0,0.0,1.4338851764418197,0.2808291993111055,67.150943,0.0164,塑料,0,0,0,0,0
20260421,20260422,20260423,20260422,20260423,603898.SH,好莱客,6,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0644067796610169,-0.0644067796610169,14.75,14.75,t1_open,13.8,13.8,13.8,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,14.75,14.45,14.48,13.78,67635.0,95120.771,-4.4983,603898,家居用品,广东,主板,20150217,13.1,14.5,13.0,14.5,10.0152,1.3163628440700124,10.0152,1.139503448275862,1.0635365517241382,8.951663448275863,80151.28,112190.842,2.5744,7.8173,2.64,8.926931843510008e-05,,,,,,,,451450.3399,,,,301042.98,53445,124834.59,176208.39,,2.0,6.0,1.0,6.0,2.0,0.0,,,,,,0.0,,,,,,,U,0.0,64688850.0,64688850.0,130220.0,130220.0,,,,,,14.5,11.86,1.0,0.0,2.362909059611531,0.2225856635946209,70.339623,0.2454420922806225,家居用品,0,0,0,0,0
20260421,20260422,20260423,20260422,20260423,002982.SZ,湘佳股份,7,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0765273311897106,-0.0765273311897106,15.55,15.55,t1_open,14.36,14.36,14.36,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,15.55,14.57,14.8,14.17,156818.91,225596.858,-2.1132,2982,农业综合,湖南,主板,20200424,14.09,15.54,14.06,15.54,9.9788,1.4154552410099464,9.9788,1.0455999999999992,1.024405405405405,8.954394594594595,147579.16,222181.586,11.3443,14.8738,3.58,4.491281289170381e-05,,,,,,,,315763.4247,,,,301042.98,53445,124834.59,176208.39,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,164796478.0,164796478.0,141712.0,141712.0,,,,,,15.54,12.72,1.0,0.0,2.287638678972843,0.2841964288460971,56.754717,0.01,农业综合,0,0,0,0,0
20260421,20260422,20260423,20260422,20260423,000690.SZ,宝新能源,8,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0438095238095239,0.0438095238095239,5.25,5.25,t1_open,5.48,5.48,5.48,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,5.25,5.3,5.58,5.17,2855544.34,1531759.865,2.0484,690,火力发电,广东,主板,19970128,4.89,5.27,4.87,5.27,10.0209,0.4781823626019653,10.0209,0.8365009487666023,0.794675901328273,9.226224098671723,2411377.11,1222207.771,11.0895,13.6202,3.98,8.199015124736921e-06,,,,,,,,1146692.9033,,,,301042.98,53445,124834.59,176208.39,,3.0,3.0,1.0,3.0,3.0,0.0,,,,,,0.0,,,,,,,U,0.0,168664705.0,168664705.0,112918.0,112918.0,,,,,,5.27,4.31,1.0,0.0,2.544390350596839,0.2594339491978645,35.490566,0.5394931282264485,火力发电,0,0,0,0,0
20260421,20260422,20260423,20260422,20260423,603017.SH,中衡设计,9,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0531030070377478,0.0531030070377478,15.63,15.63,t1_open,16.46,16.46,16.46,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,15.63,14.53,16.46,14.53,406713.03,636803.082,10.0267,603017,建筑工程,江苏,主板,20141231,15.53,15.63,15.26,15.63,9.993,1.4218138815609933,9.993,0.2602309660908516,0.0703326935380688,9.922667306461932,147391.87,229705.56,5.3366,9.5101,0.81,4.350351815602548e-05,,,,,,,,431685.428,,,,301042.98,53445,124834.59,176208.39,,2.0,9.0,1.0,9.0,2.0,0.0,33661449.79,8.05,25.74,4316854279.59,25.74,0.0,,,,,,,U,1.0,93006315.0,93006315.0,93000.0,93021.0,,,,,,15.63,12.79,1.0,0.0,1.912334862415762,0.2061712960375892,70.641509,0.0637942950693908,建筑工程,0,0,0,0,0
20260421,20260422,20260423,20260422,20260423,600736.SH,苏州高新,10,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.1434426229508194,0.1434426229508194,7.32,7.32,t1_open,8.37,8.37,8.37,raw_train_pool,1.5,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,7.32,8.37,8.37,8.37,301338.17,252220.048,9.9869,600736,园区开发,江苏,主板,19960815,6.34,6.92,6.34,6.92,10.0159,0.6281828992637914,10.0159,0.9232979768786128,0.9232979768786128,9.092602023121389,494527.84,332865.571,4.2954,7.6422,2.69,3.0089924800303244e-05,,,,,,,,796694.6916,,,,301042.98,53445,124834.59,176208.39,,,,0.0,,,0.0,64653956.0,19.42,47.01,7966946916.44,47.01,0.0,,,,,,,U,0.0,133536790.0,133536790.0,95241.0,95241.0,,,,,,6.92,5.66,1.0,0.0,2.233077468256779,0.2553234835142189,54.075472,0.0164,园区开发,0,0,0,0,0
20260421,20260422,20260423,20260422,20260423,002950.SZ,奥美医疗,11,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0302197802197803,-0.0302197802197803,14.56,14.56,t1_open,14.12,14.12,14.12,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,14.56,14.13,14.2,13.61,254944.0,354008.074,0.0,2950,医疗保健,湖北,主板,20190311,13.0,14.38,12.72,14.38,10.023,1.3045450421845233,10.023,1.2724742698191935,1.057840055632824,8.965159944367176,397089.56,544157.366,8.7853,16.6911,1.41,1.841930409520543e-05,,,,,,,,910635.6553,,,,301042.98,53445,124834.59,176208.39,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,167022262.0,167022262.0,111136.0,111136.0,,,,,,14.38,11.76,1.0,0.0,2.291523601619302,0.2843581560159848,43.886792,0.01,医疗保健,0,0,0,0,0
