trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,run_id,run_attempt,commit_sha,generated_at_utc,target_date_x,buy_window_start,buy_window_end,open_t1,target_date_y,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2
20260525,20260526,20260527,20260526,20260527,000636.SZ,风华高科,1,0.8991878890189794,66.485437,0.8363999999999999,元器件,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,42.12,42.12,t1_open,44.22,44.22,0.049857549857549976,0.049857549857549976,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26461375010,1,7053c83fd8ccc716232e94bf795541f6f60d1859,2026-05-26T16:32:23Z,20260527,09:30:00,10:30:00,42.12,20260527,42.0,44.99,41.72,2091079.05,9120990.25,6.0432
20260525,20260526,20260527,20260526,20260527,000564.SZ,供销大集,2,0.6221678584536094,59.92233,0.01,百货,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,1.83,1.83,t1_open,1.74,1.74,-0.049180327868852514,-0.049180327868852514,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26461375010,1,7053c83fd8ccc716232e94bf795541f6f60d1859,2026-05-26T16:32:23Z,20260527,09:30:00,10:30:00,1.83,20260527,1.79,1.81,1.71,5646265.79,987661.196,-2.2472
20260525,20260526,20260527,20260526,20260527,002718.SZ,友邦吊顶,3,0.4784972946877093,76.495146,0.01,其他建材,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,90.32,90.32,t1_open,88.54,88.54,-0.019707705934455144,-0.019707705934455144,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26461375010,1,7053c83fd8ccc716232e94bf795541f6f60d1859,2026-05-26T16:32:23Z,20260527,09:30:00,10:30:00,90.32,20260527,93.71,94.98,86.5,24668.85,221528.436,-2.2845
20260525,20260526,20260527,20260526,20260527,002976.SZ,瑞玛精密,4,0.3886765052485039,74.019417,0.0573942950693908,汽车配件,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,37.13,37.13,t1_open,35.1,35.1,-0.054672771343926785,-0.054672771343926785,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26461375010,1,7053c83fd8ccc716232e94bf795541f6f60d1859,2026-05-26T16:32:23Z,20260527,09:30:00,10:30:00,37.13,20260527,36.5,36.65,34.66,60491.4,214605.904,-1.4045
20260525,20260526,20260527,20260526,20260527,603661.SH,恒林股份,5,0.3579010151290418,80.31068,0.01,家居用品,FULLY_READY,1,1,0,strong_dead_limit_up,0,not_filled_no_trade,,,,33.72,33.72,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26461375010,1,7053c83fd8ccc716232e94bf795541f6f60d1859,2026-05-26T16:32:23Z,20260527,09:30:00,10:30:00,39.36,20260527,34.7,35.88,33.72,47763.0,166037.6,-10.008
20260525,20260526,20260527,20260526,20260527,605566.SH,福莱蒽特,6,0.4039616440513915,61.533981,0.01,染料涂料,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,40.0,40.0,t1_open,40.6,40.6,0.015000000000000124,0.015000000000000124,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26461375010,1,7053c83fd8ccc716232e94bf795541f6f60d1859,2026-05-26T16:32:23Z,20260527,09:30:00,10:30:00,40.0,20260527,40.0,41.46,38.9,109531.62,439573.17,-0.1476
20260525,20260526,20260527,20260526,20260527,600395.SH,盘江股份,7,0.3917944202198037,62.893204,0.0164,煤炭开采,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,5.62,5.62,t1_open,5.42,5.42,-0.03558718861209964,-0.03558718861209964,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26461375010,1,7053c83fd8ccc716232e94bf795541f6f60d1859,2026-05-26T16:32:23Z,20260527,09:30:00,10:30:00,5.62,20260527,5.36,5.58,5.22,680692.1,367726.844,0.7435
20260525,20260526,20260527,20260526,20260527,002432.SZ,九安医疗,8,0.3721319611904579,51.893204,0.0164,医疗保健,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,92.28,92.28,t1_open,84.54,84.54,-0.08387516254876459,-0.08387516254876459,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26461375010,1,7053c83fd8ccc716232e94bf795541f6f60d1859,2026-05-26T16:32:23Z,20260527,09:30:00,10:30:00,92.28,20260527,91.0,92.0,83.69,326715.4,2818748.031,-7.6873
20260525,20260526,20260527,20260526,20260527,002741.SZ,光华科技,9,0.3747031085212952,43.941748,0.1736599148755986,化工原料,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,28.0,28.0,t1_open,29.95,29.95,0.06964285714285712,0.06964285714285712,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26461375010,1,7053c83fd8ccc716232e94bf795541f6f60d1859,2026-05-26T16:32:23Z,20260527,09:30:00,10:30:00,28.0,20260527,27.81,30.23,27.48,859666.87,2486252.665,6.47
20260525,20260526,20260527,20260526,20260527,600592.SH,龙溪股份,10,0.3410768680160752,60.76699,0.01,机械基件,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,21.23,21.23,t1_open,21.18,21.18,-0.0023551577955723824,-0.0023551577955723824,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,26461375010,1,7053c83fd8ccc716232e94bf795541f6f60d1859,2026-05-26T16:32:23Z,20260527,09:30:00,10:30:00,21.23,20260527,21.55,21.55,20.81,237813.04,502139.708,-3.6397
