trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,exit_price_t2_close,close_t2,realized_ret_open_to_tplus1_timed_exit,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,execution_contract,run_id,run_attempt,commit_sha,generated_at_utc,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,market_target_date,open_t2,high_t2,low_t2,pre_close_t2,vol_t2,amount_t2,pct_chg_t2,auction_price_t2,auction_amount_t2,down_limit_t2,minute_open_t2,minute_open_available_t2
20260723,20260724,20260727,20260724,20260727,000603.SZ,盛达资源,3,0.2643898108546448,67.068376,0.0164,贵金属,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,23.99,23.99,23.99,t_opening_auction,27.59,22.79,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,23.98,25.14,minute_1m_time_exit,1,time_exit,24.93,24.93,-0.00041684035014588616,-0.00041684035014588616,0.039182992913713965,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,23.99,25.69,23.61,24.8,20260727,25.14,25.78,23.19,24.8,736090.35,1793611.21407,0.5242,25.14,54277260.0,22.32,25.14,1
20260723,20260724,20260727,20260724,20260727,002879.SZ,长缆科技,4,0.2500881242380092,63.598291,0.8363999999999999,电网设备,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,,17.73,,0,missing_entry_reference,19.86,19.86,,,,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,18.05,18.05,17.8,18.05,20260727,17.73,19.86,16.77,18.05,514752.47,962946.80457,10.0277,17.73,35295111.0,16.25,17.73,1
20260723,20260724,20260727,20260724,20260727,001258.SZ,立新能源,5,0.2307453171117872,57.965812,0.679305707944409,电力,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,12.99,12.99,12.99,t_opening_auction,14.94,12.34,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,14.33,13.02,minute_1m_time_exit,1,time_exit,14.33,14.33,0.10315627405696692,0.10315627405696692,0.10315627405696692,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,12.99,13.32,12.5,13.03,20260727,13.02,14.33,13.0,13.03,840524.9,1162371.6957,9.977,13.02,104210778.0,11.73,13.02,1
20260723,20260724,20260727,20260724,20260727,603221.SH,爱丽家居,6,0.2282291561632936,51.598291,0.0164,家居用品,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,,15.4,,0,missing_entry_reference,15.4,15.4,,,,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,14.0,14.0,14.0,14.0,20260727,15.4,15.4,15.4,14.0,5453.25,8398.005,10.0,15.4,2632399.0,12.6,15.4,1
20260723,20260724,20260727,20260724,20260727,603399.SH,永杉锂业,7,0.2058168536960808,62.213675,0.01,能源金属,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,13.6,13.6,13.6,t_opening_auction,15.64,12.92,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,14.4,13.85,minute_1m_time_exit,1,time_exit,14.38,14.38,0.05882352941176494,0.05882352941176494,0.05735294117647083,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,13.6,14.21,13.31,13.55,20260727,13.85,14.59,13.55,13.55,787703.18,1113990.365,6.1255,13.85,8193660.0,12.2,13.85,1
20260723,20260724,20260727,20260724,20260727,002353.SZ,杰瑞股份,9,0.2020140109212797,45.649573,0.5394931282264485,专用设备,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,148.0,148.0,148.0,t_opening_auction,170.2,140.6,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,139.17,139.17,minute_1m_first_touch,1,stop_gap_at_open,151.02,151.02,-0.05966216216216236,-0.05966216216216236,0.020405405405405475,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,148.0,148.0,136.34,137.29,20260727,139.17,151.02,135.0,137.29,306842.01,4389262.04678,10.0007,139.17,35516184.0,123.56,139.17,1
20260723,20260724,20260727,20260724,20260727,002498.SZ,汉缆股份,10,0.1977044141913599,57.307692,0.83,电网设备,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,,6.44,,0,missing_entry_reference,7.1,7.1,,,,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,6.5,6.5,6.25,6.5,20260727,6.44,7.13,6.25,6.5,3279710.88,2232855.96498,9.2308,6.44,42533624.0,5.85,6.44,1
20260723,20260724,20260727,20260724,20260727,000035.SZ,中国天楹,11,0.1886646469043152,48.854701,0.01,环境治理,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,4.92,4.92,4.92,t_opening_auction,5.66,4.67,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,4.55,4.55,minute_1m_first_touch,1,stop_gap_at_open,4.66,4.66,-0.07520325203252043,-0.07520325203252043,-0.05284552845528456,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,4.92,5.18,4.57,4.57,20260727,4.55,4.66,4.5,4.57,431483.88,198896.45758,1.9694,4.55,3204565.0,4.11,4.55,1
20260723,20260724,20260727,20260724,20260727,603619.SH,中曼石油,12,0.1820076462734287,44.196581,0.0164,油服工程,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,25.52,25.52,25.52,t_opening_auction,29.35,24.24,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,20.43,20.43,minute_1m_first_touch,1,stop_gap_at_open,20.43,20.43,-0.19945141065830718,-0.19945141065830718,-0.19945141065830718,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,25.52,25.55,22.68,22.7,20260727,20.43,20.67,20.43,22.7,399879.21,817811.648,-10.0,20.43,20818170.0,20.43,20.43,1
20260723,20260724,20260727,20260724,20260727,601678.SH,滨化股份,13,0.1795694337307742,64.376068,0.4322611773793213,化学原料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_loss_first_touch,6.8,6.8,6.8,t_opening_auction,7.82,6.46,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,6.46,6.72,minute_1m_first_touch,1,stop_loss_first_touch,7.06,7.06,-0.04999999999999993,-0.04999999999999993,0.038235294117647145,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,6.8,6.84,6.46,6.54,20260727,6.72,7.1,6.34,6.54,4522464.39,3070229.026,7.9511,6.72,57239025.0,5.89,6.72,1
20260723,20260724,20260727,20260724,20260727,000533.SZ,顺钠股份,14,0.1773757037597635,54.897436,0.83,电网设备,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,,10.09,,0,missing_entry_reference,10.51,10.51,,,,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,9.55,9.55,9.55,9.55,20260727,10.09,10.51,10.08,9.55,651495.9,675427.07615,10.0524,10.09,73174698.0,8.6,10.09,1
20260723,20260724,20260727,20260724,20260727,002173.SZ,创新医疗,15,0.1763842344248358,70.350427,0.01,医疗服务,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,19.31,19.31,19.31,t_opening_auction,22.21,18.34,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,20.69,19.53,minute_1m_time_exit,1,time_exit,20.69,20.69,0.07146556188503395,0.07146556188503395,0.07146556188503395,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,19.31,20.4,18.77,18.81,20260727,19.53,20.69,19.22,18.81,422742.25,860721.30307,9.9947,19.53,33769576.89,16.93,19.53,1
20260723,20260724,20260727,20260724,20260727,600219.SH,南山铝业,16,0.1754954351021482,66.247863,0.0637942950693908,工业金属,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,4.7,4.7,4.7,t_opening_auction,5.41,4.47,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,4.47,4.47,minute_1m_first_touch,1,stop_gap_at_open,4.52,4.52,-0.048936170212766084,-0.048936170212766084,-0.03829787234042581,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,4.7,4.72,4.45,4.46,20260727,4.47,4.52,4.37,4.46,2651120.45,1176665.907,1.3453,4.47,4417701.0,4.01,4.47,1
20260723,20260724,20260727,20260724,20260727,002379.SZ,宏桥控股,17,0.1735364884555812,49.418803,0.0637942950693908,工业金属,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,20.2,20.2,20.2,t_opening_auction,23.23,19.19,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,18.72,18.72,minute_1m_first_touch,1,stop_gap_at_open,19.51,19.51,-0.07326732673267322,-0.07326732673267322,-0.03415841584158397,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,20.2,20.2,18.8,19.06,20260727,18.72,19.9,18.56,19.06,779023.19,1504710.69907,2.361,18.72,12690288.0,17.15,18.72,1
20260723,20260724,20260727,20260724,20260727,603318.SH,水发燃气,18,0.1727942897940344,52.435897,0.01,燃气Ⅱ,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,8.88,8.88,8.88,t_opening_auction,10.21,8.44,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,8.44,8.44,minute_1m_first_touch,1,stop_gap_at_open,8.72,8.72,-0.04954954954954971,-0.04954954954954971,-0.018018018018018167,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,8.88,9.2,8.63,8.94,20260727,8.44,8.74,8.11,8.94,711141.38,603990.403,-2.4609,8.44,15158240.0,8.05,8.44,1
20260723,20260724,20260727,20260724,20260727,600722.SH,金牛化工,19,0.172120990205721,58.188034,0.4322611773793213,化学原料,FULLY_READY,1,1,1,strong_official_opening_auction,0,blocked_one_price_limit_down,11.21,11.21,11.21,t_opening_auction,12.89,10.65,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,,10.29,daily_limit_truth,0,blocked_one_price_limit_down,10.29,10.29,,,-0.08206958073148984,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,11.21,11.9,10.6,11.43,20260727,10.29,10.29,10.29,11.43,147986.0,152277.594,-9.9738,10.29,12971574.0,10.29,10.29,1
20260723,20260724,20260727,20260724,20260727,600230.SH,沧州大化,20,0.1660770336009619,61.555556,0.1115060031977598,化学制品,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_first_touch_stop_gap_at_open,13.59,13.59,13.59,t_opening_auction,15.63,12.91,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,12.49,12.49,minute_1m_first_touch,1,stop_gap_at_open,12.9,12.9,-0.08094186902133915,-0.08094186902133915,-0.050772626931567255,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,13.59,13.59,12.53,12.55,20260727,12.49,13.02,12.37,12.55,151991.28,193864.456,2.7888,12.49,2806503.0,11.3,12.49,1
20260723,20260724,20260727,20260724,20260727,000688.SZ,国城矿业,22,0.1615113438119311,49.384615,0.01,小金属,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_minute_1m_time_exit_time_exit,28.6,28.6,28.6,t_opening_auction,32.89,27.17,11:00,tplus1_first_touch_tp15_sl5_time1100_v2,28.41,27.82,minute_1m_time_exit,1,time_exit,28.32,28.32,-0.006643356643356801,-0.006643356643356801,-0.009790209790209725,eret_truth_v4_tplus1_tp15_sl5_time1100,manual_buy_t_0925_auction_to_tplus1_tp15_sl5_time1100_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_tp15_sl5_time1100_exit,30009785468,1,d939b4bcea094119d64a4726cb34e0182d2cdccb,2026-07-23T13:07:51Z,09:20:00,09:24:50,28.6,29.16,27.42,27.74,20260727,27.82,28.63,27.46,27.74,240530.71,676776.08385,2.0908,27.82,4637594.0,24.97,27.82,1
