trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,up_limit_t1,down_limit_t1,open_times_t1
20260421,20260422,nan,600961.SH,株冶集团,1,0.8334946501611186,62.811321,0.0164,铅锌,PFILL_READY,1,0,1,strong_open_tradable,27.77,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24723026372,1,341daa5cf0ec227cc92dd0d35ebb057a6234d3ae,2026-04-21T12:44:46Z,U,0.0,534902049.0,534902049.0,92501.0,92501.0,,,,,,26.73,21.87,0.0,,,0.0,1.0,0.0,2.933627469600576,27.77,29.4,24.06,
20260421,20260422,nan,603030.SH,全筑股份,2,0.6949279659259266,86.660377,0.01,装修装饰,PFILL_READY,1,0,1,strong_open_tradable,2.59,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24723026372,1,341daa5cf0ec227cc92dd0d35ebb057a6234d3ae,2026-04-21T12:44:46Z,U,2.0,22364140.0,22364140.0,93706.0,93845.0,,,,,,2.57,2.11,0.0,,,0.0,1.0,0.0,1.3723680976925796,2.59,2.83,2.31,
20260421,20260422,nan,300067.SZ,安诺其,3,0.7068394877559296,62.716981,0.0164,染料涂料,PFILL_READY,1,0,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24723026372,1,341daa5cf0ec227cc92dd0d35ebb057a6234d3ae,2026-04-21T12:44:46Z,U,0.0,572928782.0,572928782.0,92500.0,92500.0,,,,,,5.05,3.37,0.0,,,0.0,1.0,0.0,3.0,6.06,6.06,4.04,0.0
20260421,20260422,nan,301022.SZ,海泰科,4,0.3677892191520116,62.377358,0.0164,专用机械,PFILL_READY,1,0,1,strong_open_tradable,34.88,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24723026372,1,341daa5cf0ec227cc92dd0d35ebb057a6234d3ae,2026-04-21T12:44:46Z,U,0.0,57299770.0,57299770.0,93000.0,93000.0,,,,,,33.4,22.26,0.0,,,0.0,1.0,0.0,2.1000120290692603,34.88,40.08,26.72,
20260421,20260422,nan,003018.SZ,金富科技,5,0.2808291993111055,67.150943,0.0164,塑料,PFILL_READY,1,0,1,strong_open_tradable,49.6,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24723026372,1,341daa5cf0ec227cc92dd0d35ebb057a6234d3ae,2026-04-21T12:44:46Z,U,2.0,57609045.0,57609045.0,93621.0,94539.0,,,,,,47.45,38.83,0.0,,,0.0,1.0,0.0,1.4338851764418197,49.6,52.2,42.71,14.0
20260421,20260422,nan,603898.SH,好莱客,6,0.2225856635946209,70.339623,0.2454420922806225,家居用品,PFILL_READY,1,0,1,strong_open_tradable,14.75,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24723026372,1,341daa5cf0ec227cc92dd0d35ebb057a6234d3ae,2026-04-21T12:44:46Z,U,0.0,64688850.0,64688850.0,130220.0,130220.0,,,,,,14.5,11.86,1.0,6.0,2.0,0.0,1.0,0.0,2.362909059611531,14.75,15.95,13.05,
20260421,20260422,nan,002982.SZ,湘佳股份,7,0.2841964288460971,56.754717,0.01,农业综合,PFILL_READY,1,0,1,strong_open_tradable,15.55,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24723026372,1,341daa5cf0ec227cc92dd0d35ebb057a6234d3ae,2026-04-21T12:44:46Z,U,0.0,164796478.0,164796478.0,141712.0,141712.0,,,,,,15.54,12.72,0.0,,,0.0,1.0,0.0,2.287638678972843,15.55,17.09,13.99,
20260421,20260422,nan,000690.SZ,宝新能源,8,0.2594339491978645,35.490566,0.5394931282264485,火力发电,PFILL_READY,1,0,1,strong_open_tradable,5.25,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24723026372,1,341daa5cf0ec227cc92dd0d35ebb057a6234d3ae,2026-04-21T12:44:46Z,U,0.0,168664705.0,168664705.0,112918.0,112918.0,,,,,,5.27,4.31,1.0,3.0,3.0,0.0,1.0,0.0,2.544390350596839,5.25,5.8,4.74,
20260421,20260422,nan,603017.SH,中衡设计,9,0.2061712960375892,70.641509,0.0637942950693908,建筑工程,PFILL_READY,1,0,1,strong_open_tradable,15.63,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24723026372,1,341daa5cf0ec227cc92dd0d35ebb057a6234d3ae,2026-04-21T12:44:46Z,U,1.0,93006315.0,93006315.0,93000.0,93021.0,,,,,,15.63,12.79,1.0,9.0,2.0,0.0,1.0,0.0,1.912334862415762,15.63,17.19,14.07,
20260421,20260422,nan,600736.SH,苏州高新,10,0.2553234835142189,54.075472,0.0164,园区开发,PFILL_READY,1,0,1,strong_open_tradable,7.32,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24723026372,1,341daa5cf0ec227cc92dd0d35ebb057a6234d3ae,2026-04-21T12:44:46Z,U,0.0,133536790.0,133536790.0,95241.0,95241.0,,,,,,6.92,5.66,0.0,,,0.0,1.0,0.0,2.233077468256779,7.32,7.61,6.23,1.0
