trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,run_id,run_attempt,commit_sha,generated_at_utc,target_date_x,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,target_date_y,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2
20260312,nan,20260316,nan,20260316,603052.SH,可川科技,1,0.6072436817102429,65.93617,0.83,元器件,FULLY_READY,1,1,,,0,missing_fill_label,,,,64.13,64.13,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,,,,,,,20260316,58.99,64.13,57.3,99123.47,602739.185,10.0
20260312,20260313,20260316,20260313,20260316,600370.SH,三房巷,2,0.5269961622274348,80.12766,0.328751396590983,化工原料,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,2.48,2.48,open_t1,3.0,3.0,0.20967741935483875,0.20967741935483875,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,09:30:00,10:30:00,2.48,2.73,2.48,2.73,20260316,2.98,3.0,2.88,1670392.36,500375.599,9.8901
20260312,nan,20260316,nan,20260316,600545.SH,卓郎智能,3,0.5477805145696143,73.234043,0.0637942950693908,纺织机械,FULLY_READY,1,1,,,0,missing_fill_label,,,,4.21,4.21,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,,,,,,,20260316,3.79,4.21,3.62,1755958.73,714124.866,9.9217
20260312,20260313,20260316,20260313,20260316,603929.SH,亚翔集成,4,0.4914799143170191,53.404255,0.0164,装修装饰,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,138.75,138.75,open_t1,154.91,154.91,0.11646846846846848,0.11646846846846848,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,09:30:00,10:30:00,138.75,140.83,138.75,140.83,20260316,153.21,154.91,145.2,92675.27,1410204.033,9.9979
20260312,nan,20260316,nan,20260316,002990.SZ,盛视科技,5,0.4171830811491764,67.425532,0.01,软件服务,FULLY_READY,1,1,,,0,missing_fill_label,,,,28.95,28.95,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,,,,,,,20260316,26.45,28.95,26.3,70778.56,199557.879,9.9924
20260312,nan,20260316,nan,20260316,002724.SZ,海洋王,6,0.3572808429073474,55.255319,0.83,元器件,FULLY_READY,1,1,,,0,missing_fill_label,,,,8.21,8.21,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,,,,,,,20260316,7.96,8.21,7.73,308451.66,249140.611,10.0536
20260312,nan,20260316,nan,20260316,600396.SH,华电辽能,7,0.382757028657434,57.723404,0.0164,火力发电,FULLY_READY,1,1,,,0,missing_fill_label,,,,4.27,4.27,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,,,,,,,20260316,4.27,4.27,4.27,788494.84,336687.297,10.0515
20260312,20260313,20260316,20260313,20260316,603248.SH,锡华科技,8,0.3250164039665772,47.702128,0.2518420922806225,机械基件,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,25.65,25.65,open_t1,31.02,31.02,0.20935672514619896,0.20935672514619896,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,09:30:00,10:30:00,25.65,28.2,25.37,28.2,20260316,28.88,31.02,27.7,401064.55,1179755.409,10.0
20260312,nan,20260316,nan,20260316,002995.SZ,天地在线,9,0.2224006465627472,50.659574,0.6729057079444091,互联网,FULLY_READY,1,1,,,0,missing_fill_label,,,,24.77,24.77,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,,,,,,,20260316,22.53,24.77,22.5,202044.35,483185.764,9.9911
20260312,20260313,20260316,20260313,20260316,600227.SH,赤天化,10,0.3029706589517102,43.765957,0.0164,农药化肥,PFILL_READY,1,1,1.0,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,3.96,3.96,open_t1,4.81,4.81,0.21464646464646453,0.21464646464646453,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23142849783,1,c53d6ce961ad98ce7381d8306494d1206b7d8255,2026-03-16T12:08:06Z,,09:30:00,10:30:00,3.96,4.37,3.96,4.37,20260316,4.5,4.81,4.42,4404569.93,2089693.209,10.0686
