trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,up_limit_t1,down_limit_t1,open_times_t1
20260424,20260427,20260428,600770.SH,综艺股份,1,0.6717650409578042,59.966102,0.0164,综合类,FULLY_READY,1,1,1,strong_open_tradable,7.53,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24890001874,1,fe35ff37caacd3e8aef7c1ad18223545c986f50f,2026-04-24T12:41:19Z,U,1.0,123578992.0,123578992.0,92502.0,93341.0,,,,,,6.97,5.71,0.0,,,0.0,1.0,0.0,1.8942027367079943,7.53,7.67,6.27,
20260424,20260427,20260428,000925.SZ,众合科技,2,0.6116829302726644,49.949153,0.0164,运输设备,FULLY_READY,1,1,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24890001874,1,fe35ff37caacd3e8aef7c1ad18223545c986f50f,2026-04-24T12:41:19Z,U,0.0,190241648.0,190241648.0,93000.0,93000.0,,,,,,9.2,7.52,0.0,,,0.0,1.0,0.0,2.606848923621573,10.12,10.12,8.28,0.0
20260424,20260427,20260428,603016.SH,新宏泰,3,0.4466359191353864,67.728814,0.83,电气设备,FULLY_READY,1,1,1,strong_open_tradable,61.17,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24890001874,1,fe35ff37caacd3e8aef7c1ad18223545c986f50f,2026-04-24T12:41:19Z,U,0.0,108581115.0,108581115.0,93543.0,93543.0,,,,,,58.04,47.48,1.0,1.0,6.0,0.0,1.0,0.0,2.596361238225713,61.17,63.84,52.24,
20260424,20260427,20260428,600527.SH,江南高纤,4,0.3400294568685362,63.389831,0.01,化纤,FULLY_READY,1,1,1,strong_open_tradable,2.73,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24890001874,1,fe35ff37caacd3e8aef7c1ad18223545c986f50f,2026-04-24T12:41:19Z,U,1.0,34993860.0,34993860.0,94724.0,95218.0,,,,,,2.75,2.25,0.0,,,0.0,1.0,0.0,1.611626378858766,2.73,3.03,2.48,
20260424,20260427,20260428,603318.SH,水发燃气,5,0.265288303551028,62.084746,0.0164,供气供热,FULLY_READY,1,1,1,strong_open_tradable,12.24,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24890001874,1,fe35ff37caacd3e8aef7c1ad18223545c986f50f,2026-04-24T12:41:19Z,U,0.0,119160129.0,119160129.0,92502.0,92502.0,,,,,,11.39,9.32,0.0,,,0.0,1.0,0.0,2.3801070732012253,12.24,12.53,10.25,7.0
20260424,20260427,20260428,002812.SZ,恩捷股份,6,0.2244952000353522,43.915254,0.8363999999999999,电气设备,FULLY_READY,1,1,1,strong_open_tradable,80.24,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24890001874,1,fe35ff37caacd3e8aef7c1ad18223545c986f50f,2026-04-24T12:41:19Z,U,16.0,169518769.0,169518769.0,104021.0,132221.0,,,,,,77.18,63.14,1.0,1.0,6.0,0.0,1.0,0.0,1.849568858222752,80.24,84.9,69.46,
20260424,20260427,20260428,002192.SZ,融捷股份,7,0.2456555801003956,47.186441,0.5458931282264484,小金属,FULLY_READY,1,1,1,strong_open_tradable,89.03,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24890001874,1,fe35ff37caacd3e8aef7c1ad18223545c986f50f,2026-04-24T12:41:19Z,U,2.0,155752656.0,155752656.0,104712.0,130330.0,,,,,,86.28,70.6,1.0,3.0,4.0,0.0,1.0,0.0,2.0801663488084783,89.03,94.91,77.65,
20260424,20260427,20260428,002990.SZ,盛视科技,8,0.2710866954800903,57.813559,0.0164,软件服务,FULLY_READY,1,1,1,strong_open_tradable,51.01,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24890001874,1,fe35ff37caacd3e8aef7c1ad18223545c986f50f,2026-04-24T12:41:19Z,U,5.0,21726896.0,21726896.0,133954.0,140300.0,,,,,,54.11,44.27,0.0,,,0.0,1.0,0.0,1.2359729599512888,51.01,59.52,48.7,
20260424,20260427,20260428,002795.SZ,永和智控,9,0.2550849640726768,59.949153,0.01,机械基件,FULLY_READY,1,1,1,strong_open_tradable,8.86,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24890001874,1,fe35ff37caacd3e8aef7c1ad18223545c986f50f,2026-04-24T12:41:19Z,U,0.0,52213822.0,52213822.0,95921.0,95921.0,,,,,,8.86,7.25,0.0,,,0.0,1.0,0.0,2.1665560723005743,8.86,9.75,7.97,
20260424,20260427,20260428,603967.SH,中创物流,10,0.2002275763606074,62.694915,0.4258611773793213,仓储物流,FULLY_READY,1,1,1,strong_open_tradable,14.73,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24890001874,1,fe35ff37caacd3e8aef7c1ad18223545c986f50f,2026-04-24T12:41:19Z,U,0.0,100242069.0,100242069.0,93918.0,93918.0,,,,,,14.73,12.05,1.0,4.0,3.0,0.0,1.0,0.0,2.569760642917945,14.73,16.2,13.26,
