trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,exit_price_t2_close,close_t2,realized_ret_open_to_tplus1_open_0930,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,execution_contract,run_id,run_attempt,commit_sha,generated_at_utc,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,market_target_date,open_t2,high_t2,low_t2,pre_close_t2,vol_t2,amount_t2,pct_chg_t2,auction_price_t2,auction_amount_t2,down_limit_t2
20260813,20260814,20260817,20260814,20260817,603887.SH,城地香江,1,0.2933640877193129,60.5,0.0164,IT服务Ⅱ,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,12.86,12.86,12.86,t_opening_auction,,,09:30,tplus1_open_0930_v1,11.1,11.1,tplus1_open_0930,1,fixed_open_0930,11.48,11.48,-0.1368584758942457,-0.1368584758942457,-0.10730948678071539,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,31700035932,1,1bb5aa5b8228a282899608f1fd5c18ceb79b9e3a,2026-08-13T12:27:53Z,09:20:00,09:24:50,12.86,12.87,11.24,11.92,20260817,11.1,11.78,10.73,11.92,1098687.52,1210086.286,-3.6913,11.1,31379700.0,10.73
20260813,20260814,20260817,20260814,20260817,601991.SH,大唐发电,2,0.286507743580086,69.15936,0.5394931282264485,电力,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,6.93,6.93,6.93,t_opening_auction,,,09:30,tplus1_open_0930_v1,6.35,6.35,tplus1_open_0930,1,fixed_open_0930,6.43,6.43,-0.08369408369408371,-0.08369408369408371,-0.07215007215007219,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,31700035932,1,1bb5aa5b8228a282899608f1fd5c18ceb79b9e3a,2026-08-13T12:27:53Z,09:20:00,09:24:50,6.93,6.97,6.34,6.48,20260817,6.35,6.49,6.32,6.48,4516720.92,2887166.853,-0.7716,6.35,81324450.0,5.83
20260813,20260814,20260817,20260814,20260817,002081.SZ,金 螳 螂,3,0.2649122992062971,62.68,0.0164,装修装饰,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,09:30,tplus1_open_0930_v1,,5.5,,0,missing_entry_reference,5.82,5.82,,,,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,31700035932,1,1bb5aa5b8228a282899608f1fd5c18ceb79b9e3a,2026-08-13T12:27:53Z,09:20:00,09:24:50,5.29,5.29,4.65,5.29,20260817,5.5,5.82,5.5,5.29,4828726.35,2782545.56139,10.0189,5.5,150569336.5,4.76
20260813,20260814,20260817,20260814,20260817,600881.SH,亚泰集团,4,0.248656537695848,72.20858,0.0164,综合Ⅱ,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,2.46,2.46,2.46,t_opening_auction,,,09:30,tplus1_open_0930_v1,2.17,2.17,tplus1_open_0930,1,fixed_open_0930,2.21,2.21,-0.11788617886178865,-0.11788617886178865,-0.10162601626016277,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,31700035932,1,1bb5aa5b8228a282899608f1fd5c18ceb79b9e3a,2026-08-13T12:27:53Z,09:20:00,09:24:50,2.46,2.47,2.1,2.18,20260817,2.17,2.31,2.06,2.18,5287543.18,1156789.277,1.3761,2.17,62062651.0,1.96
20260813,20260814,20260817,20260814,20260817,000887.SZ,中鼎股份,5,0.2358603933094253,59.9636,0.679305707944409,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,23.0,23.0,23.0,t_opening_auction,,,09:30,tplus1_open_0930_v1,21.3,21.3,tplus1_open_0930,1,fixed_open_0930,20.95,20.95,-0.07391304347826078,-0.07391304347826078,-0.08913043478260874,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,31700035932,1,1bb5aa5b8228a282899608f1fd5c18ceb79b9e3a,2026-08-13T12:27:53Z,09:20:00,09:24:50,23.0,23.0,21.32,21.82,20260817,21.3,21.3,19.84,21.82,1077024.54,2213166.39173,-3.9872,21.3,17981460.0,19.64
20260813,20260814,20260817,20260814,20260817,603330.SH,天洋新材,6,0.2268511539840096,53.0,0.0164,塑料,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,10.19,10.19,10.19,t_opening_auction,,,09:30,tplus1_open_0930_v1,11.75,11.75,tplus1_open_0930,1,fixed_open_0930,11.75,11.75,0.15309126594700695,0.15309126594700695,0.15309126594700695,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,31700035932,1,1bb5aa5b8228a282899608f1fd5c18ceb79b9e3a,2026-08-13T12:27:53Z,09:20:00,09:24:50,10.19,10.68,10.19,10.68,20260817,11.75,11.75,11.75,10.68,118591.39,139344.883,10.0187,11.75,65511385.0,9.61
20260813,20260814,20260817,20260814,20260817,002219.SZ,新里程,7,0.2156379116518187,69.30032,0.83,医疗服务,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,2.5,2.5,2.5,t_opening_auction,,,09:30,tplus1_open_0930_v1,2.46,2.46,tplus1_open_0930,1,fixed_open_0930,2.58,2.58,-0.015999999999999903,-0.015999999999999903,0.03200000000000003,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,31700035932,1,1bb5aa5b8228a282899608f1fd5c18ceb79b9e3a,2026-08-13T12:27:53Z,09:20:00,09:24:50,2.5,2.62,2.39,2.53,20260817,2.46,2.62,2.4,2.53,3184503.51,805902.0807,1.9763,2.46,15283242.0,2.28
20260813,20260814,20260817,20260814,20260817,605179.SH,一鸣食品,8,0.2106437884271298,45.36,0.0164,饮料乳品,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,34.33,34.33,34.33,t_opening_auction,,,09:30,tplus1_open_0930_v1,32.42,32.42,tplus1_open_0930,1,fixed_open_0930,35.1,35.1,-0.055636469560151336,-0.055636469560151336,0.022429362073987713,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,31700035932,1,1bb5aa5b8228a282899608f1fd5c18ceb79b9e3a,2026-08-13T12:27:53Z,09:20:00,09:24:50,34.33,34.96,30.09,31.91,20260817,32.42,35.1,32.02,31.91,324396.17,1096826.031,9.9969,32.42,30247860.0,28.72
20260813,20260814,20260817,20260814,20260817,002437.SZ,誉衡药业,9,0.2056697733835827,68.93672,0.1800599148755985,化学制药,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,4.43,4.43,4.43,t_opening_auction,,,09:30,tplus1_open_0930_v1,4.57,4.57,tplus1_open_0930,1,fixed_open_0930,4.98,4.98,0.031602708803611934,0.031602708803611934,0.12415349887133198,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,31700035932,1,1bb5aa5b8228a282899608f1fd5c18ceb79b9e3a,2026-08-13T12:27:53Z,09:20:00,09:24:50,4.43,4.68,4.14,4.53,20260817,4.57,4.98,4.37,4.53,6270834.66,2964663.73424,9.9338,4.57,93289695.0,4.08
20260813,20260814,20260817,20260814,20260817,603758.SH,秦安股份,10,0.1945131366156645,55.42,0.6729057079444091,汽车零部件,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,15.0,15.0,15.0,t_opening_auction,,,09:30,tplus1_open_0930_v1,12.99,12.99,tplus1_open_0930,1,fixed_open_0930,14.22,14.22,-0.134,-0.134,-0.052000000000000046,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,31700035932,1,1bb5aa5b8228a282899608f1fd5c18ceb79b9e3a,2026-08-13T12:27:53Z,09:20:00,09:24:50,15.0,15.0,13.82,13.82,20260817,12.99,14.88,12.99,13.82,533368.99,730773.456,2.8944,12.99,92360199.0,12.44
