trade_date,exec_date,target_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,dataset_split,sample_weight,is_cold_start,feature_coverage_score,label_version,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,up_limit_t1,down_limit_t1,limit_type_t1,open_times_t1,seal_amount_t1,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,open_times_t1__is_missing,seal_amount_t1__is_missing,limit_type_t1__is_missing,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing
20260309,20260310,,600498.SH,烽火通信,,PFILL_READY,1,0,1,strong_open_tradable,53.0,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,53.0,57.2,52.71,57.2,57.2,46.8,U,2.0,172732731.0,600498,,湖北,主板,20010823,50.86,52.2,47.6,52.0,-1.4405,-118.04767309875145,-1.4405,-0.0389673076923077,-0.0096571153846153,-1.4308428846153844,1241584.61,6161074.456,9.7638,15.9684,0.87,2.33806620953454e-07,,,,,,,,7062470.9064,,,,361196.57,52912.99,164848.23,196348.34,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,58.04,47.48,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260309,20260310,,601869.SH,长飞光纤,,PFILL_READY,1,0,1,strong_open_tradable,217.25,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,217.25,233.1,214.25,233.1,233.1,190.72,U,0.0,318998282.0,601869,,湖北,主板,20180720,204.78,211.91,196.12,211.91,-0.6051,536.6168650291213,-0.6051,0.0294250908404511,0.0132869472889434,-0.6183869472889435,136859.37,2776506.907,3.3681,12.7106,0.84,2.1793570852442327e-07,,,,,,,,17544137.1436,,,,361196.57,52912.99,164848.23,196348.34,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,234.52,191.88,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260309,20260310,,000537.SZ,绿发电力,,PFILL_READY,1,0,0,strong_dead_limit_up,,,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,10.34,10.34,10.34,10.34,10.34,8.46,U,0.0,173857204.0,537,,天津,主板,19931210,9.35,9.65,9.34,9.4,1.1841,4.303832242113456,1.1841,0.0720288297872341,0.0116175531914895,1.1724824468085109,505946.49,478409.439,2.4482,7.7995,1.4,2.4750765839300253e-06,,,,,,,,1942606.2109,,,,361196.57,52912.99,164848.23,196348.34,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,10.22,8.36,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260309,20260310,,002281.SZ,光迅科技,,PFILL_READY,1,0,1,strong_open_tradable,78.99,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,78.99,86.16,78.99,86.16,86.16,70.5,U,0.0,324659496.0,2281,,湖北,主板,20090821,77.95,78.86,72.33,78.33,-2.2219,-64.10508224895653,-2.2219,-0.1018639984680199,-0.0059277671390271,-2.215972232860973,645190.89,4852562.083,8.2772,13.6972,0.98,4.578818286084358e-07,,,,,,,,6318691.1654,,,,361196.57,52912.99,164848.23,196348.34,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,88.12,72.1,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260309,20260310,,002384.SZ,东山精密,,PFILL_READY,1,0,1,strong_open_tradable,102.0,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,102.0,108.06,101.2,108.06,108.06,88.42,U,0.0,247539093.0,2384,,江苏,主板,20100409,90.3,98.5,87.19,98.24,2.923,25.042059648228395,2.923,0.4516401669381109,0.3170665716612377,2.605933428338762,904425.77,8286012.164,6.5239,7.405,1.02,3.527631799407047e-07,,,,,,,,17993712.3944,,,,361196.57,52912.99,164848.23,196348.34,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,105.0,85.91,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260309,20260310,,003021.SZ,兆威机电,,PFILL_READY,1,0,1,strong_open_tradable,115.01,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,115.01,124.38,114.99,124.38,124.38,101.76,U,0.0,180668169.0,3021,,深圳,主板,20201204,115.0,115.5,110.01,113.07,-3.9501,-38.32751432154842,-3.9501,-0.1432391350490845,0.0503554700627931,-4.000455470062793,49040.24,549744.951,2.3649,5.7986,0.89,7.185332021357664e-06,,,,,,,,2721983.8608,,,,361196.57,52912.99,164848.23,196348.34,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,129.49,105.95,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260309,20260310,,601789.SH,宁波建工,,PFILL_READY,1,0,0,strong_dead_limit_up,,,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,6.64,6.64,6.64,6.64,6.64,5.44,U,0.0,361686244.0,601789,建筑工程,浙江,主板,20110816,6.04,6.04,6.04,6.04,10.0182,0.5481839138879309,10.0182,0.0,0.0,10.0182,463134.69,279733.353,4.2615,5.8271,0.89,3.581339119043127e-05,,,,,,,,920732.6937,,,,361196.57,52912.99,164848.23,196348.34,,,,0.0,,,0.0,269553580.76,30.0,39.74,6564263483.6,39.74,0.0,,,,,,,U,0.0,231745136.0,231745136.0,92504.0,92504.0,,,,,,6.04,4.94,1.0,0.0,2.370951741093217,,,,,0,0,0,1,1,1
20260309,20260310,,002298.SZ,中电鑫龙,,PFILL_READY,1,0,1,strong_open_tradable,11.4,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,11.4,12.41,11.23,12.41,12.41,10.15,U,0.0,161123994.0,2298,,安徽,主板,20090929,10.8,11.3,10.75,11.28,2.7322,3.022346069342478,2.7322,0.1819778368794329,0.1588170212765953,2.5733829787234046,734274.29,818763.634,11.1144,11.4236,1.95,3.336982599791432e-06,,,,,,,,834845.0963,,,,361196.57,52912.99,164848.23,196348.34,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,12.08,9.88,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260309,20260310,,002335.SZ,科华数据,,PFILL_READY,1,0,1,strong_open_tradable,64.6,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,64.6,69.48,62.69,69.48,69.48,56.84,U,0.0,295984174.0,2335,,福建,主板,20100113,60.8,63.59,58.28,63.16,4.0527,12.500247392483226,4.0527,0.4247915927802408,0.1887962634578847,3.8639037365421154,456165.86,2794353.477,10.0328,13.3169,1.72,1.450317589867318e-06,,,,,,,,3255355.083,,,,361196.57,52912.99,164848.23,196348.34,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,66.77,54.63,0.0,0.0,2.0,,,,,0,0,0,1,1,1
20260309,20260310,,002729.SZ,好利科技,,PFILL_READY,1,0,1,strong_open_tradable,17.44,open_t1,raw_train_pool,1.25,1,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,17.44,19.18,17.44,19.18,19.18,15.7,U,0.0,142126600.0,2729,,福建,主板,20140912,18.1,18.1,17.03,17.44,-4.0176,-5.779427359490987,-4.0176,-0.1851394495412844,0.1141981651376146,-4.131798165137615,107240.0,187248.169,6.1118,9.0745,1.49,2.145601754856145e-05,,,,,,,,319099.5405,,,,361196.57,52912.99,164848.23,196348.34,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,19.99,16.35,0.0,0.0,2.0,,,,,0,0,0,1,1,1
