trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,y_public_market_buyable,actual_order_fill_observed,actual_order_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,auction_price_t1,auction_amount_t1,minute_open_t1,minute_open_available_t1,label_version,execution_contract,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,decision_board,decision_limit_pct,decision_universe_eligible,decision_universe_reason,decision_universe_rule,open_t1,high_t1,low_t1,close_t1,pre_close_t1,vol_t1,amount_t1,pct_chg_t1,auction_vol_t1,up_limit_t1,down_limit_t1,open_times_t1
20260902,20260903,20260904,002536.SZ,飞龙股份,1,0.3396136393400201,60.1941,0.8363999999999999,汽车零部件,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,58.0,t_opening_auction,58.0,64159600.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,U,2.0,296064088.0,296064088.0,95624.0,102612.0,1.0,ok,,1min,241.0,09:57:00,15:00:00,3.0,2.0,2.032,2.0,12.0,0.009055,0.0,31.0,0.0,50.1578,68.0373,62.2,30.82,30.82,0.0,neutral_limitup,0.9726355611601514,22862765.01,,,,,,58.07,47.51,1.0,1.0,5.0,0.0,1.0,0.0,2.272060357555028,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,58.0,63.88,57.42,63.03,58.07,915775.49,5605989.27261,8.5414,1106200.0,63.88,52.26,
20260902,20260903,20260904,002297.SZ,博云新材,2,0.3299701424607607,69.31698,0.0164,航空装备,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,20.7,t_opening_auction,20.7,38773170.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,U,0.0,279313740.0,279313740.0,110957.0,110957.0,1.0,ok,,1min,241.0,11:10:00,15:00:00,1.0,0.0,0.75,0.0,,0.015699,0.0,31.0,0.0,60.5,63.4,45.0,12.0,12.0,0.0,neutral_limitup,0.8809583858764186,4039092.0,,,,,,20.0,16.36,1.0,10.0,2.0,0.0,1.0,0.0,2.899761077994816,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,20.7,22.0,19.92,22.0,20.0,1798468.94,3809865.78713,10.0,1873100.0,22.0,18.0,5.0
20260902,20260903,20260904,600967.SH,内蒙一机,3,0.2973756410031199,63.04698,0.1800599148755985,地面兵装,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,14.6,t_opening_auction,14.6,252177040.0,14.6,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,U,0.0,275709036.0,275709036.0,93445.0,93445.0,1.0,ok,,1min,241.0,09:35:00,15:00:00,1.0,0.0,1.8643,0.0,,0.018133,0.0,31.0,0.0,53.8143,72.6443,70.0,8.25,8.25,0.0,neutral_limitup,0.9861286254728878,38286250.0,,,,,,13.41,10.97,1.0,7.0,2.0,0.0,1.0,0.0,2.891375538647943,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,14.6,14.6,13.39,13.56,13.41,1957544.71,2714549.022,1.1186,17272400.0,14.75,12.07,
20260902,20260903,20260904,002265.SZ,建设工业,4,0.2744481457501554,50.31358,0.83,汽车零部件,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,21.71,t_opening_auction,21.71,45697379.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,U,1.0,81598496.0,81598496.0,93242.0,93257.0,1.0,ok,,1min,241.0,09:33:00,15:00:00,1.0,0.0,2.6119,0.0,,0.045829,0.0,31.0,0.0,49.3284,71.2985,70.0,8.25,8.25,0.0,neutral_limitup,0.8042875157629256,1889470.0,,,,,,21.44,17.54,1.0,1.0,5.0,0.0,1.0,0.0,1.9398206895361312,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,21.71,22.13,20.78,20.92,21.44,438552.08,934429.45721,-2.4254,2104900.0,23.58,19.3,
20260902,20260903,20260904,603270.SH,金帝股份,5,0.2729208151074442,63.8161,0.01,通用设备,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,33.0,t_opening_auction,33.0,17968500.0,33.0,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,U,2.0,76911993.0,76911993.0,130203.0,134430.0,1.0,ok,,1min,241.0,13:02:00,15:00:00,2.0,1.0,2.4551,1.0,2.0,0.012488,0.0,31.0,0.0,71.5191,70.7557,54.0,15.85,15.85,0.0,neutral_limitup,0.8880201765447667,4332000.0,,,,,,31.77,25.99,0.0,,,0.0,1.0,0.0,1.51225191958838,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,33.0,34.95,32.81,34.95,31.77,90323.84,308765.133,10.0094,544500.0,34.95,28.59,0.0
20260902,20260903,20260904,600657.SH,信达地产,6,0.2719121395628157,60.18502,0.0164,房地产开发,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,3.02,t_opening_auction,3.02,14717668.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,U,1.0,72232845.0,72232845.0,104557.0,133536.0,1.0,ok,,1min,241.0,10:46:00,15:00:00,2.0,1.0,6.2295,1.0,156.0,0.012811,0.0,31.0,0.0,22.623,54.7369,51.0,35.05,35.05,1.0,weak_limitup,0.8427490542244641,2563697.0,,,,,,3.05,2.49,0.0,,,0.0,1.0,0.0,1.6680335927399506,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,3.02,3.36,2.84,3.36,3.05,1345346.24,414701.309,10.1639,4873400.0,3.36,2.75,0.0
20260902,20260903,20260904,603978.SH,深圳新星,7,0.2659496402225754,65.02864,0.0164,金属新材,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,22.86,t_opening_auction,22.86,11119104.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,U,1.0,101815814.0,101815814.0,93744.0,100914.0,1.0,ok,,1min,241.0,09:38:00,15:00:00,2.0,1.0,2.2999,1.0,2.0,0.010252,0.0,31.0,0.0,72.4508,82.2852,79.0,12.1,12.1,0.0,healthy_limitup,0.8924337957124843,4678596.0,,,,,,22.61,18.5,0.0,,,0.0,1.0,0.0,1.736851767698788,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,22.86,24.0,22.1,23.05,22.61,357720.34,813314.189,1.946,486400.0,24.87,20.35,
20260902,20260903,20260904,603778.SH,国晟科技,8,0.2628669553496444,62.3997,0.0164,光伏设备,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,10.96,t_opening_auction,10.96,26526488.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,U,1.0,45099475.0,45099475.0,100939.0,101242.0,1.0,ok,,1min,241.0,10:10:00,15:00:00,1.0,0.0,1.5814,0.0,,0.010431,0.0,31.0,0.0,55.5116,67.3035,57.0,10.2,10.2,0.0,neutral_limitup,0.8604035308953342,3128250.0,,,,,,10.75,8.79,0.0,,,0.0,1.0,0.0,1.6049138631454372,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,10.96,11.14,10.47,10.51,10.75,1205582.29,1293306.971,-2.2326,2420300.0,11.83,9.68,
20260902,20260903,20260904,002708.SZ,光洋股份,9,0.2591652528040187,67.28758,0.83,汽车零部件,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,14.16,t_opening_auction,14.16,10189536.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,U,1.0,95005104.0,95005104.0,104754.0,132657.0,1.0,ok,,1min,241.0,10:48:00,15:00:00,2.0,1.0,3.1073,1.0,157.0,0.039503,0.0,31.0,0.0,41.3559,60.3568,51.0,35.05,35.05,0.0,neutral_limitup,0.8045397225725095,1891488.0,,,,,,14.16,11.58,1.0,1.0,5.0,0.0,1.0,0.0,1.971008170919374,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,14.16,15.58,14.15,15.58,14.16,943055.91,1444211.17775,10.0282,719600.0,15.58,12.74,20.0
20260902,20260903,20260904,002274.SZ,华昌化工,10,0.2572996834708029,63.45906,0.2454420922806225,化学原料,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,7.12,t_opening_auction,7.12,28415920.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,U,2.0,82065860.0,82065860.0,92500.0,95509.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,4.0,3.0,5.7584,3.0,4.0,0.011062,0.0,31.0,0.0,25.9494,58.8848,58.0,31.9,31.9,1.0,high_open_board_risk,0.9887767969735184,41756386.32,,,,,,7.12,5.82,1.0,6.0,2.0,0.0,1.0,0.0,1.7742412409077035,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,7.12,7.12,6.41,6.43,7.12,1151016.84,766665.8143,-9.691,3991000.0,7.83,6.41,
20260902,20260903,20260904,601606.SH,长城军工,11,0.2515458151621294,62.61038,0.1736599148755986,地面兵装,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,36.26,t_opening_auction,36.26,93684962.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,U,1.0,240045125.0,240045125.0,93557.0,94636.0,1.0,ok,,1min,241.0,09:35:00,15:00:00,2.0,1.0,3.0584,1.0,10.0,0.014205,0.0,31.0,0.0,58.0994,75.4598,73.4,19.94,19.94,0.0,healthy_limitup,0.9634300126103404,16681896.0,,,,,,36.62,29.96,1.0,7.0,2.0,0.0,1.0,0.0,2.308411409289784,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,36.26,36.26,33.99,34.69,36.62,759149.24,2648149.594,-5.2703,2583700.0,40.28,32.96,
20260902,20260903,20260904,002886.SZ,沃特股份,12,0.2424480049336206,64.41984,0.1179060031977598,塑料,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,29.34,t_opening_auction,29.34,52055028.0,,0,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,U,0.0,191335585.0,191335585.0,93830.0,93830.0,1.0,ok,,1min,241.0,09:39:00,15:00:00,1.0,0.0,2.6913,0.0,,0.010603,0.0,31.0,0.0,48.8521,71.1556,70.0,8.25,8.25,0.0,neutral_limitup,0.9866330390920556,38543505.0,,,,,,30.84,25.24,1.0,8.0,2.0,0.0,1.0,0.0,2.6950995356274587,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,29.34,29.34,27.76,27.76,30.84,507802.35,1429666.90002,-9.987,1774200.0,33.92,27.76,
20260902,20260903,20260904,600830.SH,香溢融通,13,0.2401389376891403,54.39006,0.0164,多元金融,PFILL_READY,1,0,1,1,0,,strong_official_opening_auction,10.5,t_opening_auction,10.5,42299250.0,10.5,1,pfill_truth_v7_public_buyable_explicit,manual_guidance_0925_public_market_fillability_proxy,09:20:00,09:24:50,33647301072,1,f799d2ffc8c386a0e63f62467a254256ab6933bf,2026-09-02T15:16:16Z,U,1.0,53512992.0,53512992.0,93133.0,93736.0,1.0,ok,,1min,241.0,09:32:00,15:00:00,1.0,0.0,2.7586,0.0,,0.024172,0.0,31.0,0.0,48.4483,71.0345,70.0,8.25,8.25,0.0,neutral_limitup,0.964186633039092,16818505.0,,,,,,10.15,8.31,0.0,,,0.0,1.0,0.0,1.6244860326908657,MAIN,10.0,1,eligible_limit_le_10:10.00%:main_board_10pct,a_share_price_limit_le_10_v2,10.5,11.17,9.72,10.16,10.15,1173883.61,1264271.937,0.0985,4028500.0,11.17,9.14,
