trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_open_to_tplus1_timed_exit,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,execution_contract,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,auction_vol,auction_price,auction_amount,auction_strength_score,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing,ret_2d__is_missing,ret_5d__is_missing,ret_10d__is_missing,volatility_5d__is_missing,volatility_10d__is_missing,volatility_20d__is_missing,atr__is_missing,downside_vol__is_missing,max_drawdown_20d__is_missing,tail_risk_score__is_missing,bid_ask_proxy__is_missing,spread_proxy__is_missing
20260630,20260701,20260702,20260701,20260702,600405.SH,动力源,1,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,-0.0239130434782607,-0.0239130434782607,-0.0043478260869563,4.6,4.6,4.6,t_opening_auction,4.49,4.49,daily_ohlc_conservative_proxy,1,stop_gap_at_open,4.74,4.49,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,4.58,4.58,4.58,raw_train_pool,1.75,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,4.6,4.65,4.43,4.53,4.49,4.81,4.48,280040.9,130441.601,1.1038,600405,电气设备,北京,主板,20040401,4.13,4.52,4.04,4.52,9.9757,4.109998845199439,9.9757,0.1167883539823008,0.0948905376106194,0.0048664623893807,227876.59,98772.194,3.7184,4.1585,0.68,0.0001009970478128,0.0633716447534634,0.0562806815811429,0.0457413121792006,0.0596889823051148,0.0157256724800328,-0.1673553719008264,0.2288223565600598,0.0610328638497652,0.0180180180180178,0.0536130536130534,0.1061946902654866,0.1167883539823008,276998.9792,,,,364452.41,54036.77,160188.93,204263.48,,9.0,4.0,1.0,4.0,9.0,0.0,,,,,,0.0,,62700.0,4.13,258951.0,0.4156976744186046,U,0.0,37496473.0,37496473.0,112250.0,112250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52,3.7,1.0,0.0,2.2981321114494944,0.7366714397732852,79.942446,0.4258611773793213,电气设备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260630,20260701,20260702,20260701,20260702,603120.SH,肯特催化,2,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_take_profit_gap_conservative,0.0300900900900902,0.0300900900900902,0.0877477477477477,55.5,55.5,55.5,t_opening_auction,57.17,57.46,daily_ohlc_conservative_proxy,1,take_profit_gap_conservative,57.17,54.11,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,60.37,60.37,60.37,raw_train_pool,1.75,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,55.5,58.69,54.1,58.69,57.46,63.5,55.5,116217.64,701259.06,2.8625,603120,化工原料,浙江,主板,20250416,47.5,53.35,47.11,53.35,10.0,48.5,10.0,0.128659793814433,0.1206185567010309,-0.0206185567010309,41333.3,214689.552,10.9059,13.0595,0.73,4.657888521747905e-05,0.0596137842412755,0.0508393672028505,0.056666075799155,0.0837652020657716,0.0224304138409734,-0.1614799446749655,0.240576434315094,0.042399374755764,0.0071738720030205,-0.0507117437722419,0.1169634489222118,0.128659793814433,482284.0,,,,364452.41,54036.77,160188.93,204263.48,,10.0,3.0,1.0,3.0,10.0,0.0,,,,,,0.0,,45900.0,47.5,2180250.0,0.7703488372093024,U,0.0,75666305.0,75666305.0,94404.0,94404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.35,43.65,1.0,0.0,2.347128575939167,0.7046568355374128,56.438849,0.5394931282264485,化工原料,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260630,20260701,20260702,20260701,20260702,603985.SH,恒润股份,3,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_loss_daily_proxy,-0.0248,-0.0248,-0.0512,25.0,25.0,25.0,t_opening_auction,24.38,24.81,daily_ohlc_conservative_proxy,1,stop_loss_daily_proxy,25.75,24.38,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,23.72,23.72,23.72,raw_train_pool,1.75,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,25.0,25.38,24.5,25.16,24.81,25.08,23.6,202569.46,494764.171,-5.7234,603985,电气设备,江苏,主板,20170505,21.61,24.02,21.56,24.02,9.9817,21.83999701768567,9.9817,0.1126373780183181,0.1103480004163197,-0.0105310004163197,146748.83,341534.286,3.3287,5.8826,0.95,2.92260555064741e-05,0.0502301508464689,0.0388840852163507,0.0353406755774145,0.0556778345465771,0.0131809021434978,-0.1357340720221607,0.1842556497430731,0.0479930191972075,0.0092436974789915,-0.0175869120654396,0.1024146544546211,0.1126373780183181,1058940.916,,,,364452.41,54036.77,160188.93,204263.48,,9.0,4.0,1.0,4.0,9.0,0.0,,,,,,0.0,,26200.0,21.61,566182.0,0.5670421511627907,U,0.0,45347069.0,45347069.0,100127.0,100127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.02,19.66,1.0,0.0,2.308209479569342,0.6968922002154254,70.906475,0.4258611773793213,电气设备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260630,20260701,20260702,20260701,20260702,600363.SH,联创光电,4,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,-0.0329489291598024,-0.0329489291598024,-0.0170236133992313,36.42,36.42,36.42,t_opening_auction,35.22,35.22,daily_ohlc_conservative_proxy,1,stop_gap_at_open,37.51,35.51,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,35.8,35.8,35.8,raw_train_pool,1.5,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,36.42,38.25,35.99,37.05,35.22,37.05,35.22,357564.89,1292178.767,-3.3738,600363,元器件,江西,主板,20010329,33.88,35.78,31.42,35.78,9.9908,32.52999341763129,9.9908,0.1340301531581889,0.0584076355505868,0.0415003644494132,403842.76,1370703.122,8.9566,11.0913,2.53,7.288813923048758e-06,0.066371165108986,0.051910505116699,0.0452700133865242,0.0618456518593365,0.0184972031868132,-0.1986449864498645,0.262412203023202,0.210010145417653,0.1043209876543209,0.0368009272674587,0.1218557853549468,0.1340301531581889,1613279.053,,,,364452.41,54036.77,160188.93,204263.48,,17.0,1.0,1.0,1.0,17.0,0.0,,,,,,0.0,,886100.0,33.88,30021068.0,0.9669331395348836,U,0.0,75093954.0,75093954.0,111544.0,111544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.78,29.28,1.0,0.0,2.346393881182137,0.6965498465751055,45.352518,0.83,元器件,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260630,20260701,20260702,20260701,20260702,603125.SH,常青科技,5,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,-0.1029411764705882,-0.1029411764705882,-0.0776470588235294,34.0,34.0,34.0,t_opening_auction,30.5,30.5,daily_ohlc_conservative_proxy,1,stop_gap_at_open,35.02,33.15,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,31.36,31.36,31.36,raw_train_pool,1.5,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,34.0,34.0,31.3,31.61,30.5,32.7,30.01,112253.61,353849.539,-0.7909,603125,化工原料,江苏,主板,20230410,29.74,32.74,29.71,32.74,10.0134,29.760011053198976,10.0134,0.101814478313989,0.1008064141722664,-0.0006724141722664,56887.91,180052.583,1.4052,5.1567,0.49,5.5613753677724245e-05,0.0456799272984266,0.0421281967700081,0.0378533218791417,0.0661780059073119,0.0140136376969584,-0.0427983539094649,0.0946653134855651,0.0619526435290302,0.0629870129870129,0.2689922480620155,0.0925473427000611,0.101814478313989,1325434.3736,,,,364452.41,54036.77,160188.93,204263.48,,10.0,3.0,1.0,3.0,10.0,0.0,,,,,,0.0,,42400.0,29.74,1260976.0,0.6909520348837209,U,0.0,84401231.0,84401231.0,93929.0,93929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.74,26.78,1.0,0.0,2.35834110869485,0.6924652927344697,66.805755,0.5394931282264485,化工原料,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260630,20260701,20260702,20260701,20260702,001314.SZ,亿道信息,7,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,-0.0313459363386653,-0.0313459363386653,-0.0542898691226368,61.89,61.89,61.89,t_opening_auction,59.95,59.95,daily_ohlc_conservative_proxy,1,stop_gap_at_open,63.75,60.34,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,58.53,58.53,58.53,raw_train_pool,1.5,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,61.89,62.5,59.58,60.25,59.95,60.86,58.3,48385.3,288269.9326,-2.8548,1314,元器件,深圳,主板,20230214,56.06,61.8,55.81,61.8,10.0036,56.17997956430517,10.0036,0.1066216122977345,0.1021716284789643,-0.0021356284789642,53940.0,323014.5127,4.3364,9.6194,0.99,3.0969506343174286e-05,0.0513008612903228,0.0429581973898076,0.0420988196842319,0.0636305948333749,0.0197103360286072,-0.1511259382819015,0.2129350939947407,0.0622206943966998,0.0560492139439505,0.1627469426152399,0.0969255663430419,0.1066216122977345,881478.12,,,,364452.41,54036.77,160188.93,204263.48,,17.0,1.0,1.0,1.0,17.0,0.0,,,,,,0.0,,12300.0,56.06,689538.0,0.596656976744186,U,0.0,38359260.0,38359260.0,130018.0,130018.0,1.0,ok,,1min,241.0,13:01:00,15:00:00,1.0,0.0,1.1812,0.0,,0.022525,0.0,31.0,0.0,57.9126,62.6238,45.0,12.0,12.0,0.0,neutral_limitup,,,,,,61.8,50.56,1.0,0.0,2.2992396225490364,0.6807085434527006,66.347482,0.415,元器件,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260630,20260701,20260702,20260701,20260702,002587.SZ,奥拓电子,8,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,-0.0451030927835051,-0.0451030927835051,-0.0734536082474226,7.76,7.76,7.76,t_opening_auction,7.41,7.41,daily_ohlc_conservative_proxy,1,stop_gap_at_open,7.99,7.57,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,7.19,7.19,7.19,raw_train_pool,1.5,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,7.76,7.88,7.43,7.53,7.41,7.44,7.11,891331.48,647389.3752,-4.5153,2587,元器件,深圳,主板,20110610,7.06,7.81,7.06,7.81,10.0,7.099999999999999,10.0,0.1056338028169014,0.1056338028169014,-0.0056338028169012,616259.9,471621.1336,11.5683,12.7833,1.05,2.120346033619728e-05,0.0533178772754494,0.0405992557391074,0.0365167160551933,0.0677137392124158,0.0106247869133003,-0.0771388499298737,0.1242803528983673,0.0654843110504774,0.0923076923076922,0.1502209131075109,0.0960307298335467,0.1056338028169014,511167.7021,,,,364452.41,54036.77,160188.93,204263.48,,17.0,1.0,1.0,1.0,17.0,0.0,,,,,,0.0,,139000.0,7.06,981340.0,0.6544331395348837,U,1.0,62069975.0,62069975.0,93751.0,94006.0,1.0,ok,,1min,241.0,09:38:00,15:00:00,1.0,0.0,1.5365,0.0,,0.018281,0.0,31.0,0.0,55.781,73.2343,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,7.81,6.39,1.0,0.0,1.8296757325513608,0.6782573033802564,58.577698,0.415,元器件,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260630,20260701,20260702,20260701,20260702,002106.SZ,莱宝高科,9,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,-0.0259365994236312,-0.0259365994236312,-0.0634005763688762,17.35,17.35,17.35,t_opening_auction,16.9,16.9,daily_ohlc_conservative_proxy,1,stop_gap_at_open,17.87,16.92,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,16.25,16.25,16.25,raw_train_pool,1.5,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,17.35,18.35,16.37,18.05,16.9,17.17,16.25,761572.09,1254104.6823,-9.9723,2106,元器件,深圳,主板,20070112,15.85,17.52,15.68,17.52,9.9812,15.929995308289053,9.9812,0.1155053698630136,0.1048336780821917,-0.0050216780821917,401524.96,678985.89876,5.6962,7.938,0.6,1.470015801245386e-05,0.0480201263130225,0.0567854397020473,0.0507518809001835,0.07927066301146,0.0179904477936231,-0.1005917159763313,0.169334044670138,0.1216389244558258,0.2260321903428972,0.3094170403587442,0.1050228310502283,0.1155053698630136,1236589.9824,,,,364452.41,54036.77,160188.93,204263.48,,17.0,1.0,1.0,1.0,17.0,0.0,194476886.95,5.98,21.75,12349891204.32,21.75,0.0,,1113100.0,15.85,17642635.0,0.9420421511627908,U,0.0,196813653.0,196813653.0,93715.0,93715.0,1.0,ok,,1min,241.0,09:38:00,15:00:00,1.0,0.0,1.3699,0.0,,0.012754,0.0,31.0,0.0,56.7808,73.5342,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,17.52,14.34,1.0,0.0,2.5026386063291364,0.6730515434991015,62.577698,0.4181999999999999,元器件,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260630,20260701,20260702,20260701,20260702,603078.SH,江化微,10,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,-0.0250485436893204,-0.0250485436893204,0.1048543689320387,51.5,51.5,51.5,t_opening_auction,50.21,50.21,daily_ohlc_conservative_proxy,1,stop_gap_at_open,53.05,50.21,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,56.9,56.9,56.9,raw_train_pool,1.5,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,51.5,54.36,50.0,52.66,50.21,57.93,47.39,718705.2,3938785.058,8.0517,603078,半导体,江苏,主板,20170410,43.61,49.42,43.5,49.42,9.9933,44.93000937329819,9.9933,0.1317604888709025,0.1293122365439094,-0.0293792365439093,446616.05,2112264.717,11.5812,19.0672,0.95,4.731083144821568e-06,0.0547008975457199,0.0519444155919808,0.0520713881408861,0.0919227238294905,0.0323803191365957,-0.1000862812769629,0.1845379885544448,0.0306569343065692,0.1155756207674945,0.1557530402245091,0.1197895588830433,0.1317604888709025,1905819.0424,,,,364452.41,54036.77,160188.93,204263.48,,16.0,2.0,1.0,2.0,16.0,0.0,,,,,,0.0,,666739.0,43.61,29076488.0,0.9654796511627908,U,0.0,204280041.0,204280041.0,101805.0,101805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.42,40.44,1.0,0.0,2.51222278826916,0.6728217168976486,42.043165,0.6729057079444091,半导体,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260630,20260701,20260702,20260701,20260702,002830.SZ,名雕股份,11,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_daily_ohlc_conservative_proxy_take_profit_gap_conservative,0.0300925925925925,0.0300925925925925,-0.0005787037037038,17.28,17.28,17.28,t_opening_auction,17.8,18.23,daily_ohlc_conservative_proxy,1,take_profit_gap_conservative,17.8,16.85,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,17.27,17.27,17.27,raw_train_pool,1.25,0,1.0,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,09:20:00,09:24:50,17.28,18.52,17.22,18.06,18.23,18.43,17.0,97148.0,172720.9798,-4.3743,2830,装修装饰,深圳,主板,20161213,15.67,17.29,15.4,17.29,9.9873,15.719996763262666,9.9873,0.1202290323886639,0.1030534563331405,-0.0031804563331404,81215.79,134434.47938,8.7484,13.2822,0.62,7.42912089670786e-05,0.0556030327353995,0.0615206634582754,0.0857745193046456,0.0890260183686152,0.0658962955013056,-0.3560975609756098,0.5077683757815612,0.0562003665241293,-0.0270118176702307,0.0840125391849528,0.1093117408906882,0.1202290323886639,321414.184,,,,364452.41,54036.77,160188.93,204263.48,,,,0.0,,,0.0,,,,,,0.0,,42400.0,15.67,664408.0,0.5893895348837209,U,0.0,17146838.0,17146838.0,103542.0,103542.0,1.0,ok,,1min,241.0,10:36:00,15:00:00,1.0,0.0,1.5038,0.0,,0.015662,0.0,31.0,0.0,55.9774,67.4432,57.0,10.2,10.2,0.0,neutral_limitup,,,,,,17.29,14.15,1.0,0.0,2.0220104306243,0.6712742511818565,75.043885,0.005,装修装饰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
