ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
600234.SH,20260310,0.5009,0.9461,0.59,362541.4637,
603881.SH,20260310,11.8171,20.7231,1.59,2842617.785,
002025.SZ,20260310,6.1958,10.5241,1.8,2551751.8108,
002915.SZ,20260310,1.5849,2.3192,0.76,740283.5126,
000725.SZ,20260310,1.5743,1.8128,0.65,16114282.7078,
600113.SH,20260310,0.7837,1.7194,0.87,2418396.3817,
000543.SZ,20260310,1.865,4.4041,0.7,1967637.3713,
603089.SH,20260310,1.1475,2.8613,0.89,323804.8785,
601860.SH,20260310,0.7905,1.0313,0.61,1014098.2443,
600131.SH,20260310,5.6429,13.5696,1.45,2704687.3343,
920263.BJ,20260310,1.3637,2.1788,0.41,173446.2763,
002799.SZ,20260310,5.146,9.6287,2.18,305318.16,
603390.SH,20260310,0.9961,2.7112,0.71,450817.8435,
688612.SH,20260310,1.3996,1.5698,0.96,1198458.7722,
002628.SZ,20260310,3.9204,4.9405,0.45,418676.5295,
301584.SZ,20260310,2.9294,2.9294,0.77,1186348.4413,
301132.SZ,20260310,15.8591,31.3535,1.84,630551.2482,
301314.SZ,20260310,10.4369,10.4369,1.04,277078.75,
688662.SH,20260310,11.1545,19.9447,1.17,633386.72,
002576.SZ,20260310,3.5674,5.0245,0.75,319963.8,
600665.SH,20260310,1.0819,2.5466,0.81,307627.6175,
300629.SZ,20260310,32.1168,36.0247,4.5,726865.1188,
920690.BJ,20260310,1.3232,2.485,0.83,195253.5,
600568.SH,20260310,1.2487,2.0358,0.86,631739.6889,
002601.SZ,20260310,1.5699,2.0667,0.74,4718426.9028,
300382.SZ,20260310,1.1966,1.8169,0.53,822819.5924,
600774.SH,20260310,1.9832,4.7614,0.78,291196.9808,
301362.SZ,20260310,22.0162,22.0162,0.77,1190935.26,
600318.SH,20260310,8.7633,11.4701,0.79,505036.7175,
603318.SH,20260310,23.4662,41.0239,0.86,516400.766,
300110.SZ,20260310,1.6234,2.0298,0.89,390130.2841,
301129.SZ,20260310,15.5752,27.6288,1.05,417205.018,
002171.SZ,20260310,2.5343,3.359,0.76,2036787.0294,
002775.SZ,20260310,2.4999,3.9478,0.88,287584.3428,
001227.SZ,20260310,1.2775,1.437,0.69,1310010.3486,
001230.SZ,20260310,2.9087,4.2355,0.63,360128.5109,
600737.SH,20260310,1.0397,2.1101,0.56,3409324.0754,
688390.SH,20260310,4.5317,6.7633,0.71,2362321.687,
300394.SZ,20260310,4.9044,8.8585,1.07,26469456.2568,
920682.BJ,20260310,3.1537,4.6056,0.64,321235.2,
688302.SH,20260310,1.3374,1.7695,0.91,432203.0853,
300564.SZ,20260310,2.1127,3.4177,0.76,266170.08,
601009.SH,20260310,0.2142,0.4899,0.57,13649378.2385,
603300.SH,20260310,3.5078,4.5842,1.02,1465961.0427,
002195.SZ,20260310,8.2227,9.1252,0.71,5965423.5402,
301295.SZ,20260310,9.5627,9.5627,1.83,358142.4,
002573.SZ,20260310,1.1179,2.3494,0.65,578844.2353,
002374.SZ,20260310,2.0002,2.4625,0.68,379823.2491,
300792.SZ,20260310,3.5704,6.3925,0.99,936397.669,
688155.SH,20260310,1.5209,3.2219,0.78,1082924.4085,
603332.SH,20260310,1.0714,2.6815,0.66,294015.8231,
301397.SZ,20260310,3.8449,3.8449,1.16,481465.3435,
002645.SZ,20260310,3.4385,5.3773,0.89,977801.3609,
300527.SZ,20260310,1.0738,2.4299,0.65,865271.5866,
688716.SH,20260310,2.5613,2.562,0.93,461045.52,
000717.SZ,20260310,1.6355,3.4767,1.21,652014.4637,
688793.SH,20260310,1.4194,2.5808,0.92,190025.3214,
300908.SZ,20260310,0.7447,1.5254,0.83,405880.0,
601089.SH,20260310,0.5577,2.0386,1.13,1166400.0,
002168.SZ,20260310,0.5952,0.7263,0.6,320722.8175,
300230.SZ,20260310,2.2643,2.5541,0.74,432629.5506,
000782.SZ,20260310,2.7051,3.0871,0.64,424307.3726,
300600.SZ,20260310,1.5007,2.8943,0.47,416047.5547,
002774.SZ,20260310,1.9457,4.8346,0.93,381130.7028,
000972.SZ,20260310,0.8059,1.2521,0.71,288460.0585,
000856.SZ,20260310,2.8604,4.0862,0.76,254921.0,
603896.SH,20260310,1.4097,2.4146,0.34,402633.3832,
002430.SZ,20260310,1.2228,2.9923,0.77,3006483.0927,
920152.BJ,20260310,0.9725,1.186,0.66,224576.2089,
688376.SH,20260310,1.3598,3.1595,0.91,802179.2799,
002863.SZ,20260310,2.0028,3.0238,0.87,365085.4844,
688727.SH,20260310,6.1572,6.1572,0.89,2353985.3844,
002743.SZ,20260310,2.2052,3.305,1.16,258549.4759,
601700.SH,20260310,3.7844,7.6797,1.0,714000.8271,
603378.SH,20260310,1.2001,3.0351,0.58,277730.624,
002919.SZ,20260310,2.213,3.7413,0.75,616208.2646,
601319.SH,20260310,0.1151,1.3685,0.54,37723063.9673,
600610.SH,20260310,3.5589,5.621,0.55,1145192.5527,
002215.SZ,20260310,1.9583,2.3176,0.67,1104092.5572,
600694.SH,20260310,0.6717,1.1055,0.69,604692.346,
600121.SH,20260310,5.021,10.4402,0.71,570216.8338,
920367.BJ,20260310,2.1575,4.3585,0.8,151572.2138,
000752.SZ,20260310,0.9162,1.1288,0.63,275627.6231,
301272.SZ,20260310,2.8294,3.7172,0.82,259925.7189,
603014.SH,20260310,1.8016,1.8016,0.75,1629240.8574,
301606.SZ,20260310,9.8146,18.1695,3.54,3575692.7081,
601162.SH,20260310,0.948,1.262,0.7,4019520.1084,
603216.SH,20260310,1.3078,4.8531,0.5,856020.36,
920808.BJ,20260310,1.2745,4.3982,1.0,1654600.0083,
