ts_code,trade_date,close,open,high,low,vol,amount,vwap
600962.SH,20260729,23.64,23.6,23.69,23.6,89800.0,2119319.04,23.6
601606.SH,20260729,33.0,33.0,33.0,33.0,1507500.0,49747502.08,33.0
601789.SH,20260729,4.28,4.28,4.28,4.28,1117807.04,4784214.08,4.28
603082.SH,20260729,37.76,37.76,37.76,37.76,71100.0,2684736.0,37.76
603097.SH,20260729,17.11,17.11,17.11,17.11,79440.0,1359217.92,17.11
603110.SH,20260729,21.08,21.08,21.08,21.08,32900.0,693532.0,21.08
603115.SH,20260729,68.0,68.0,68.0,68.0,42300.0,2876400.0,68.0
603228.SH,20260729,71.2,71.2,71.2,71.2,253100.0,18020720.64,71.2
603256.SH,20260729,148.63,148.63,148.63,148.63,158200.0,23513267.2,148.63
603315.SH,20260729,11.95,11.95,11.95,11.95,55100.0,658445.0,11.95
603358.SH,20260729,38.64,38.64,38.64,38.64,314800.0,12163872.0,38.64
603402.SH,20260729,66.3,66.3,66.3,66.3,13000.0,861900.0,66.3
603435.SH,20260729,47.22,47.22,47.22,47.22,41400.0,1954908.0,47.22
603459.SH,20260729,88.6,88.26,88.6,88.26,196600.0,17354755.84,88.27
603507.SH,20260729,23.81,23.81,23.81,23.81,60500.0,1440504.96,23.81
603607.SH,20260729,20.13,20.13,20.13,20.13,220200.0,4432625.92,20.13
603608.SH,20260729,17.13,17.13,17.13,17.13,79900.0,1368687.04,17.13
603610.SH,20260729,13.57,13.57,13.57,13.57,92800.0,1259296.0,13.57
603630.SH,20260729,14.9,14.9,14.9,14.9,257200.0,3832280.0,14.9
603660.SH,20260729,8.25,8.23,8.25,8.23,153900.0,1266603.04,8.23
603690.SH,20260729,25.1,25.1,25.1,25.1,1996385.92,50109286.4,25.1
603716.SH,20260729,16.66,16.66,16.66,16.66,948700.0,15805341.44,16.66
603906.SH,20260729,18.53,18.53,18.53,18.53,454000.0,8412620.16,18.53
603931.SH,20260729,34.29,34.29,34.29,34.29,164000.0,5623559.68,34.29
603989.SH,20260729,26.3,26.3,26.3,26.3,91800.0,2414340.0,26.3
605006.SH,20260729,13.29,13.29,13.29,13.29,129100.0,1715739.04,13.29
605108.SH,20260729,12.35,12.19,12.35,12.19,414900.0,5060561.92,12.2
605128.SH,20260729,21.81,21.81,21.81,21.81,12400.0,270444.0,21.81
605376.SH,20260729,136.5,136.5,136.5,136.5,118200.0,16134300.16,136.5
