trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260915,000993.SZ,闽东电力,U,16.8,16.8,13.74,28,13642725.0,93054,144651,5.0,5/5,电力,29.24,2210807024.0,7693584444.0,7693584460.8,13642725.0
20260915,001216.SZ,华瓷股份,U,16.43,16.43,13.45,0,20752733.0,93015,93015,1.0,1/1,家居用品,1.86,74941480.0,4055518749.57,4796875460.48,20752733.0
20260915,001223.SZ,欧克科技,U,46.11,46.11,37.73,1,50660734.0,95233,95312,1.0,1/1,自动化设,5.62,175279663.0,3220082628.0,6026245008.0,50660734.0
20260915,002213.SZ,大为股份,U,29.49,29.49,24.13,0,77374829.0,101915,101915,1.0,1/1,半导体,8.45,502558160.0,6096110841.51,7090047227.67,77374829.0
20260915,002232.SZ,启明信息,U,16.81,16.81,13.75,0,92903827.0,93000,93000,2.0,2/2,IT服务Ⅱ,2.33,160198942.0,6867699528.55,6867699410.88,92903827.0
20260915,002362.SZ,汉王科技,U,17.5,17.5,14.32,1,105123305.0,93545,93600,1.0,1/1,软件开发,6.27,223167956.0,3634271760.0,4277956305.0,105123305.0
20260915,002487.SZ,大金重工,U,39.44,39.44,32.27,2,148769533.0,101718,103148,1.0,1/1,风电设备,12.81,3052763088.0,24883495291.04,29188986160.64,148769533.0
20260915,002491.SZ,通鼎互联,U,22.23,22.23,18.19,19,92436786.0,95709,144215,1.0,1/1,通信设备,22.7,5840461312.0,26152901335.08,27342777646.08,92436786.0
20260915,002522.SZ,浙江众成,U,5.81,5.81,4.75,0,35409753.0,143654,143654,1.0,1/1,塑料,12.77,651917664.0,5259268682.36,5262578267.52,35409753.0
20260915,002531.SZ,天顺风能,U,7.81,7.81,6.39,0,101730459.0,104639,104639,1.0,2/4,风电设备,9.75,1277484640.0,13955443758.19,14033622303.36,101730459.0
20260915,002584.SZ,西陇科学,U,8.68,8.68,7.1,1,66631152.0,131812,132127,1.0,1/1,电子化学,13.43,545163648.0,4176289453.84,5079678490.88,66631152.0
20260915,002585.SZ,双星新材,U,12.06,12.06,9.86,1,154000025.0,93621,94609,3.0,3/3,塑料,22.25,2331857904.0,10692296963.28,13764350652.48,154000025.0
20260915,002631.SZ,德尔未来,U,10.21,10.21,8.35,2,79347015.0,102851,110924,1.0,1/1,家居用品,4.06,316799552.0,8103573388.92,8140258204.8,79347015.0
20260915,002846.SZ,英联股份,U,11.59,11.59,9.49,0,25717051.0,94836,94836,1.0,1/1,包装印刷,4.79,148830929.0,3145430973.59,4867726194.88,25717051.0
20260915,002882.SZ,金龙羽,U,23.45,23.45,19.19,0,122850493.0,93006,93006,1.0,1/1,电网设备,2.45,141441108.0,5791916391.1,10151505000.0,122850493.0
20260915,002912.SZ,中新赛克,U,28.45,28.45,23.27,5,63104347.0,92500,140933,4.0,4/4,计算机设,23.27,1064018128.0,4615239684.2,4857894400.0,63104347.0
20260915,003026.SZ,中晶科技,U,30.58,30.58,25.02,1,24225781.0,102506,131924,1.0,1/1,半导体,14.5,624599008.0,4408439710.4,5797333465.0,24225781.0
20260915,600110.SH,诺德股份,U,12.13,12.13,9.93,1,52594467.0,94714,140420,1.0,1/1,电池,11.19,2312286160.0,21047744705.16,21047744656.64,52594467.0
20260915,600163.SH,中闽能源,U,6.29,6.29,5.15,11,10785079.0,111234,143225,1.0,1/1,电力,10.24,1179112064.0,11969845739.47,11969845745.76,10785079.0
20260915,601218.SH,吉鑫科技,U,5.18,5.18,4.24,1,55544622.0,101204,101246,1.0,1/1,风电设备,8.08,391876000.0,5019593592.16,5019593633.6,55544622.0
20260915,601579.SH,会稽山,U,25.75,25.75,21.07,9,56959000.0,94404,95504,1.0,1/1,非白酒,4.22,506525824.0,12346182781.75,12346182756.0,56959000.0
20260915,603082.SH,北自科技,U,48.16,48.16,39.4,5,29266832.0,110007,112555,1.0,1/1,自动化设,37.34,686216864.0,1953220304.0,8022160929.44,29266832.0
20260915,603090.SH,宏盛股份,U,40.21,40.21,32.9,0,31399989.0,95328,95328,2.0,2/2,通用设备,9.16,356760816.0,4021000000.0,4021000000.0,31399989.0
20260915,603186.SH,华正新材,U,251.57,251.57,205.83,1,292393521.0,93107,94139,1.0,1/1,元件,6.35,2483687312.0,39443790613.26,39443790613.26,292393521.0
20260915,603200.SH,上海洗霸,U,39.81,39.81,32.57,0,78610816.0,93327,93327,1.0,1/1,环境治理,2.95,203153339.0,6985862900.43,6985862900.43,78610816.0
20260915,603248.SH,锡华科技,U,18.46,18.46,15.1,2,19939735.0,110417,144432,1.0,1/1,风电设备,11.17,144036302.0,1319981395.46,8491600000.0,19939735.0
20260915,603266.SH,天龙股份,U,16.73,16.73,13.69,2,23592646.0,110946,130240,1.0,1/1,汽车零部件,4.73,154471731.0,3327375327.5,3327375327.5,23592646.0
20260915,603353.SH,和顺石油,U,41.44,41.44,33.9,1,30736048.0,95311,140553,1.0,1/1,炼化及贸,6.46,446957824.0,7062121920.0,7062121920.0,30736048.0
