ts_code,trade_date,close,open,high,low,vol,amount,vwap
000572.SZ,20260915,4.5,4.44,4.54,4.43,9348499.84,41618391.04,4.45
000636.SZ,20260915,59.19,58.92,59.5,58.92,2781685.12,164049459.2,58.98
000812.SZ,20260915,4.09,4.11,4.11,4.03,3169100.16,13014927.36,4.11
000823.SZ,20260915,23.4,23.0,23.4,22.8,6895984.0,158738083.84,23.02
000839.SZ,20260915,3.13,3.13,3.15,3.11,16259449.6,50897914.88,3.13
000868.SZ,20260915,4.3,4.3,4.3,4.3,5993400.32,25771619.84,4.3
000962.SZ,20260915,55.31,55.26,55.44,55.26,577400.0,31932272.64,55.3
000978.SZ,20260915,11.36,11.56,11.6,11.34,9589200.0,110707210.24,11.55
000980.SZ,20260915,2.43,2.41,2.44,2.38,38016099.84,91619072.0,2.41
000981.SZ,20260915,3.08,3.1,3.1,3.01,122334822.4,378645422.08,3.1
000993.SZ,20260915,16.2,16.03,16.2,15.76,7286300.16,116817602.56,16.03
001212.SZ,20260915,35.4,35.37,35.58,35.14,246900.0,8730179.2,35.36
001232.SZ,20260915,200.57,200.77,200.9,199.56,167700.0,33654323.2,200.68
001896.SZ,20260915,13.51,13.45,13.62,13.44,12002543.36,161807042.56,13.48
002141.SZ,20260915,7.02,6.97,7.06,6.91,9453950.08,66024412.16,6.98
002161.SZ,20260915,6.73,6.59,6.73,6.56,6403100.16,42198768.64,6.59
002172.SZ,20260915,4.91,4.9,4.94,4.89,8674899.84,42577620.48,4.91
002201.SZ,20260915,11.08,11.13,11.14,11.0,2549500.0,28351795.2,11.12
002212.SZ,20260915,7.9,7.99,8.0,7.81,20004600.32,159464499.2,7.97
002218.SZ,20260915,4.27,4.29,4.3,4.25,2248200.0,9638261.76,4.29
002232.SZ,20260915,16.81,16.81,16.81,16.76,4504600.0,75715742.72,16.81
002242.SZ,20260915,9.46,9.44,9.52,9.44,1271260.96,12007860.48,9.45
002346.SZ,20260915,19.75,19.8,19.81,19.66,524300.0,10373944.96,19.79
002487.SZ,20260915,36.8,36.8,36.93,36.51,1827900.0,67262110.72,36.8
002491.SZ,20260915,19.8,19.78,19.9,19.78,1069400.0,21162940.16,19.79
002519.SZ,20260915,6.24,6.27,6.29,6.21,3334800.0,20900994.56,6.27
002560.SZ,20260915,7.29,7.29,7.36,7.21,8038680.32,58662251.52,7.3
002579.SZ,20260915,18.87,18.78,18.97,18.78,5874000.0,110407587.84,18.8
002584.SZ,20260915,7.87,7.85,7.87,7.85,31000.0,243422.0,7.85
