trade_date,industry,limit_up_count,rank
20260713,化学制药,4,1
20260713,中药Ⅱ,3,2
20260713,化学制品,3,3
20260713,IT服务Ⅱ,2,4
20260713,专用设备,2,5
20260713,燃气Ⅱ,2,6
20260713,通用设备,2,7
20260713,其他电子,1,8
20260713,农产品加,1,9
20260713,医疗服务,1,10
