trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260727,000428.SZ,华天酒店,U,3.34,3.34,2.74,1,29109643.0,93003,130545,1.0,1/1,酒店餐饮,3.5,117270153.0,3403212840.0,3403212840.0,29109643.0
20260727,000533.SZ,顺钠股份,U,10.51,10.51,8.6,2,225465890.0,93027,93412,3.0,3/3,电网设备,9.51,675427072.0,7198324224.0,7260476160.0,225465890.0
20260727,000566.SZ,海南海药,U,5.3,5.3,4.34,0,143976090.0,93427,93427,1.0,2/4,化学制药,6.57,442374640.0,6872698854.9,6876035136.0,143976090.0
20260727,000636.SZ,风华高科,U,44.24,44.24,36.2,2,199344378.0,95548,140827,1.0,1/1,元件,11.09,5540606720.0,51186244546.64,51186264675.84,199344378.0
20260727,000676.SZ,智度股份,U,7.12,7.12,5.82,0,105117544.0,104527,104527,1.0,1/1,广告营销,9.92,828321776.0,8964283147.84,8969699217.92,105117544.0
20260727,000862.SZ,银星能源,U,6.12,6.12,5.0,1,9804240.0,101542,132927,1.0,2/3,电力,14.89,548077872.0,3843158578.56,5617882788.48,9804240.0
20260727,001223.SZ,欧克科技,U,30.6,30.6,25.04,0,29631816.0,145221,145221,1.0,1/1,自动化设,3.23,65961002.0,2136944880.0,3999199680.0,29631816.0
20260727,001248.SZ,华润新能,U,13.97,13.97,11.43,0,247244091.0,131654,131654,1.0,1/1,电力,16.96,2428915552.0,14841780960.27,181687184138.24,247244091.0
20260727,001258.SZ,立新能源,U,14.33,14.33,11.73,1,155198141.0,93354,94103,1.0,7/8,电力,9.01,1162371696.0,13374526958.72,13374666590.24,155198141.0
20260727,001267.SZ,汇绿生态,U,34.1,34.1,27.9,0,119974712.0,95648,95648,1.0,1/1,通信设备,3.44,695142944.0,20751778627.8,26768616758.4,119974712.0
20260727,001317.SZ,三羊马,U,51.81,51.81,42.39,0,85123830.0,101327,101327,1.0,1/1,铁路公路,6.28,267515039.0,4428792525.63,4433163994.38,85123830.0
20260727,001328.SZ,登康口腔,U,31.42,31.42,25.7,0,23835212.0,143506,143506,1.0,1/1,个护用品,2.22,109261998.0,5081144998.0,5409700796.0,23835212.0
20260727,001358.SZ,兴欣新材,U,22.3,22.3,18.24,0,14024470.0,135954,135954,1.0,1/1,化学制品,3.84,41681040.0,1136771668.4,2747360000.0,14024470.0
20260727,002029.SZ,七 匹 狼,U,8.0,8.0,6.54,0,33701056.0,134542,134542,1.0,1/1,服装家纺,4.24,218018440.0,5323247672.0,5640188288.0,33701056.0
20260727,002051.SZ,中工国际,U,9.05,9.05,7.41,0,90574255.0,93257,93257,1.0,1/1,专业工程,1.98,216045427.0,11099027921.25,11099672525.6,90574255.0
20260727,002080.SZ,中材科技,U,51.94,51.94,42.5,1,99552307.0,144048,144130,1.0,1/1,玻璃玻纤,2.73,2265856848.0,87161738952.96,87161738952.96,99552307.0
20260727,002141.SZ,贤丰控股,U,5.73,5.73,4.69,0,63412764.0,95824,95824,1.0,1/1,元件,17.85,1014337744.0,5918722122.54,5918722088.16,63412764.0
