ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000417.SZ,20260727,合百集团,5.94,-6.6038,9.32,429673891.0,47666482.65,35025191.86,82691674.51,-12641290.79,-2.94,19.25,4627423058.94,日跌幅偏离值达到7%的前5只证券
000636.SZ,20260727,风华高科,44.24,9.995,11.09,5540606803.0,637707953.12,760458770.17,1398166723.29,122750817.05,2.22,25.23,51186244546.64,日涨幅偏离值达到7%的前5只证券
000670.SZ,20260727,盈方微,6.93,9.306,12.29,1029205624.0,73346877.0,86586815.0,159933692.0,13239938.0,1.29,15.54,5755019033.61,连续三个交易日内，涨幅偏离值累计达到20%的证券
000672.SZ,20260727,上峰材料,14.02,-10.0128,4.49,618430440.0,153694347.05,89468688.36,243163035.41,-64225658.69,-10.39,39.32,13590924209.0,日跌幅偏离值达到7%的前5只证券
000779.SZ,20260727,甘咨询,10.61,6.2062,21.87,1064930153.0,294945691.32,159376855.16,454322546.48,-135568836.16,-12.73,42.66,4931241583.05,日换手率达到20%的前5只证券
000815.SZ,20260727,美利云,16.6,2.5324,21.19,2372112993.0,595527816.44,317027926.14,912555742.58,-278499890.3,-11.74,38.47,11541366381.0,日换手率达到20%的前5只证券
002083.SZ,20260727,孚日股份,12.0,4.1667,23.66,2710713277.0,450166652.36,326144813.36,776311465.72,-124021839.0,-4.58,28.64,11359668144.0,日换手率达到20%的前5只证券
002141.SZ,20260727,贤丰控股,5.73,9.9808,17.85,1014337739.0,85804034.0,294507889.0,380311923.0,208703855.0,20.58,37.49,5918722122.54,日振幅值达到15%的前5只证券
002173.SZ,20260727,创新医疗,20.69,9.9947,10.04,3758958753.0,431223176.08,602667019.99,1033890196.07,171443843.91,4.56,27.5,8707697491.39,连续三个交易日内，涨幅偏离值累计达到20%的证券
002211.SZ,20260727,ST宏达,3.78,9.8837,0.18,7967313.0,3986274.0,7064040.0,11050314.0,3077766.0,38.63,138.7,1634758444.62,连续三个交易日内，涨幅偏离值累计达到20%的证券
002218.SZ,20260727,拓日新能,4.24,0.9524,16.6,954319178.0,121377103.39,98540233.47,219917336.86,-22836869.92,-2.39,23.04,5883754079.76,日振幅值达到15%的前5只证券
002265.SZ,20260727,建设工业,19.81,2.4302,4.24,859939752.0,78127615.36,53678575.45,131806190.81,-24449039.91,-2.84,15.33,20464530462.67,日振幅值达到15%的前5只证券
002353.SZ,20260727,杰瑞股份,151.02,10.0007,4.44,4389262047.0,1591794742.19,960940929.58,2552735671.77,-630853812.61,-14.37,58.16,104360651637.3,日涨幅偏离值达到7%的前5只证券
002353.SZ,20260727,杰瑞股份,151.02,10.0007,4.44,10847710269.0,3031158617.38,2673665004.39,5704823621.77,-357493612.99,-3.3,52.59,104360651637.3,连续三个交易日内，涨幅偏离值累计达到20%的证券
002388.SZ,20260727,新亚制程,4.8,10.0917,13.28,534425431.0,102204040.0,126922629.0,229126669.0,24718589.0,4.63,42.87,2429416536.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
002407.SZ,20260727,多氟多,33.57,9.9934,19.54,6656065210.0,569187973.97,816748510.59,1385936484.56,247560536.62,3.72,20.82,36214219771.65,日涨幅偏离值达到7%的前5只证券
002409.SZ,20260727,雅克科技,169.35,10.0032,16.45,8579165121.0,890857542.61,1069465409.54,1960322952.15,178607866.93,2.08,22.85,53941827204.45,日涨幅偏离值达到7%的前5只证券
002484.SZ,20260727,江海股份,69.95,10.0016,4.95,2725087235.0,724339692.53,1076844735.73,1801184428.26,352505043.2,12.94,66.1,57392034936.75,日涨幅偏离值达到7%的前5只证券
