ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000566.SZ,20260717,海南海药,5.1,-10.0529,23.89,1703510157.0,204793354.27,143135601.0,347928955.27,-61657753.27,-3.62,20.42,6613351728.3,日振幅值达到15%的前5只证券
000676.SZ,20260717,智度股份,6.84,9.9678,20.42,1722939795.0,266238894.45,139144083.8,405382978.25,-127094810.65,-7.38,23.53,8611755158.88,日涨幅偏离值达到7%的前5只证券
000722.SZ,20260717,湖南发展,13.83,10.0239,11.88,730235196.0,38558235.82,76276067.62,114834303.44,37717831.8,5.17,15.73,6419309040.06,日涨幅偏离值达到7%的前5只证券
000722.SZ,20260717,湖南发展,13.83,10.0239,11.88,1273800713.0,85960296.14,108405831.54,194366127.68,22445535.4,1.76,15.26,6419309040.06,连续三个交易日内，涨幅偏离值累计达到20%的证券
000779.SZ,20260717,甘咨询,12.23,9.982,21.51,1187310257.0,174171957.41,195738146.06,369910103.47,21566188.65,1.82,31.16,5684173851.15,日涨幅偏离值达到7%的前5只证券
000779.SZ,20260717,甘咨询,12.23,9.982,21.51,2766351141.0,459429696.51,492687759.53,952117456.04,33258063.02,1.2,34.42,5684173851.15,连续三个交易日内，涨幅偏离值累计达到20%的证券
001230.SZ,20260717,劲旅环境,19.13,-1.6958,19.44,718943085.0,148803640.46,148680125.28,297483765.74,-123515.18,-0.02,41.38,2103894023.14,连续三个交易日内，涨幅偏离值累计达到20%的证券
001258.SZ,20260717,立新能源,8.27,9.9734,6.15,822710199.0,99302406.6,102539989.75,201842396.35,3237583.15,0.39,24.53,7718586039.68,连续三个交易日内，涨幅偏离值累计达到20%的证券
001365.SZ,20260717,天海电子,40.0,-7.5145,25.24,598311481.0,113667495.95,102398532.36,216066028.31,-11268963.59,-1.88,36.11,2300225840.0,日换手率达到20%的前5只证券
001388.SZ,20260717,信通电子,24.74,10.0044,15.3,457437342.0,31276076.9,92584347.9,123860424.8,61308271.0,13.4,27.08,3095433471.28,日振幅值达到15%的前5只证券
001388.SZ,20260717,信通电子,24.74,10.0044,15.3,1182066932.0,95839790.74,150014909.7,245854700.44,54175118.96,4.58,20.8,3095433471.28,连续三个交易日内，涨幅偏离值累计达到20%的证券
002046.SZ,20260717,国机精工,50.77,-7.354,4.91,1440219242.0,361048842.84,308061558.58,669110401.42,-52987284.26,-3.68,46.46,26917135993.83,日振幅值达到15%的前5只证券
002141.SZ,20260717,贤丰控股,6.04,2.1997,36.79,2372327772.0,342907804.9,401831242.5,744739047.4,58923437.6,2.48,31.39,6238932219.92,日换手率达到20%的前5只证券
002310.SZ,20260717,东方新能,2.38,5.7778,6.05,1399283940.0,198671897.92,180262673.42,378934571.34,-18409224.5,-1.32,27.08,10469642495.76,连续三个交易日内，涨幅偏离值累计达到20%的证券
002365.SZ,20260717,永安药业,12.6,-4.4006,26.39,849386052.0,104258036.0,75887573.5,180145609.5,-28370462.5,-3.34,21.21,3090634684.2,日换手率达到20%的前5只证券
002396.SZ,20260717,星网锐捷,29.95,5.0509,26.43,5993682671.0,833404061.56,1104802606.77,1938206668.33,271398545.21,4.53,32.34,22684582424.7,日换手率达到20%的前5只证券
002432.SZ,20260717,九安医疗,79.2,10.0,9.81,3594431327.0,607154463.9,725401596.16,1332556060.06,118247132.26,3.29,37.07,36849567744.0,日涨幅偏离值达到7%的前5只证券
002632.SZ,20260717,道明光学,10.59,9.9688,12.63,762034209.0,125710530.0,147397538.0,273108068.0,21687008.0,2.85,35.84,6083168808.99,日涨幅偏离值达到7%的前5只证券
002632.SZ,20260717,道明光学,10.59,9.9688,12.63,907738613.0,138166409.0,170092306.0,308258715.0,31925897.0,3.52,33.96,6083168808.99,连续三个交易日内，涨幅偏离值累计达到20%的证券
002731.SZ,20260717,*ST萃华,2.53,10.0,32.52,176490955.0,20492751.0,18849477.0,39342228.0,-1643274.0,-0.93,22.29,581030692.0,日换手率达到20%的前5只证券
002731.SZ,20260717,*ST萃华,2.53,10.0,32.52,340543919.0,35452560.92,42236302.6,77688863.52,6783741.68,1.99,22.81,581030692.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
002760.SZ,20260717,凤形股份,16.95,-5.6761,19.88,375856484.0,58709266.88,67837929.0,126547195.88,9128662.12,2.43,33.67,1830408566.7,日振幅值达到15%的前5只证券
002766.SZ,20260717,索菱股份,3.94,10.0559,3.48,247294825.0,36249916.0,85197136.0,121447052.0,48947220.0,19.79,49.11,3376493674.6,连续三个交易日内，涨幅偏离值累计达到20%的证券
002795.SZ,20260717,永和智控,5.7,-5.9406,7.37,194729828.0,55318506.68,50243235.18,105561741.86,-5075271.5,-2.61,54.21,2476244997.9,日振幅值达到15%的前5只证券
002829.SZ,20260717,星网宇达,20.72,9.9788,20.2,786341051.0,130647830.18,115544475.0,246192305.18,-15103355.18,-1.92,31.31,3026208297.28,连续三个交易日内，涨幅偏离值累计达到20%的证券
002881.SZ,20260717,美格智能,40.68,4.1741,14.95,1575611322.0,278844738.6,224170584.43,503015323.03,-54674154.17,-3.47,31.93,7403347504.8,连续三个交易日内，涨幅偏离值累计达到20%的证券
003001.SZ,20260717,中岩大地,19.56,10.0112,5.09,376004003.0,65100783.08,141290681.25,206391464.33,76189898.17,20.26,54.89,2237010343.92,连续三个交易日内，涨幅偏离值累计达到20%的证券
118071.SH,20260717,N华峰转,157.3,57.3,,51073570.0,5777510.0,42228760.0,48006270.0,36451250.0,71.37,93.99,,向不特定对象发行的可转债上市首日交易公开信息
118072.SH,20260717,N鼎通转,148.148,48.148,,289571820.0,67657610.0,55483270.0,123140880.0,-12174340.0,-4.2,42.53,,向不特定对象发行的可转债上市首日交易公开信息
300005.SZ,20260717,探路者,14.87,-20.0108,11.04,1552881419.0,606110673.31,367874082.16,973984755.47,-238236591.15,-15.34,62.72,13034288626.32,日跌幅达到15%的前5只证券
300164.SZ,20260717,通源石油,10.48,6.288,35.2,2097661266.0,276997202.93,178921221.92,455918424.85,-98075981.01,-4.68,21.73,6112048953.44,日换手率达到30%的前5只证券
300255.SZ,20260717,常山药业,31.76,0.1893,11.31,9376040294.0,796494311.67,775534639.9,1572028951.57,-20959671.77,-0.22,16.77,29143718485.28,连续三个交易日内，涨幅偏离值累计达到30%的证券
300317.SZ,20260717,珈伟新能,4.13,16.0112,20.48,681958473.0,69281159.16,73954992.24,143236151.4,4673833.08,0.69,21.0,3423412362.65,日涨幅达到15%的前5只证券
300577.SZ,20260717,开润股份,20.36,19.9764,11.91,344340545.0,99302787.8,68885837.36,168188625.16,-30416950.44,-8.83,48.84,2894475144.76,日涨幅达到15%的前5只证券
300577.SZ,20260717,开润股份,20.36,19.9764,11.91,464415471.0,120109305.8,70319380.17,190428685.97,-49789925.63,-10.72,41.0,2894475144.76,连续三个交易日内，涨幅偏离值累计达到30%的证券
300688.SZ,20260717,创业黑马,20.9,-20.0153,10.32,340601204.0,115080858.5,90325385.0,205406243.5,-24755473.5,-7.27,60.31,3101109772.2,日跌幅达到15%的前5只证券
300795.SZ,20260717,米奥会展,10.48,20.0458,9.44,168320771.0,24715385.4,93453269.18,118168654.58,68737883.78,40.84,70.2,1823364487.28,日涨幅达到15%的前5只证券
300795.SZ,20260717,米奥会展,10.48,20.0458,9.44,208097411.0,30709712.4,99697110.18,130406822.58,68987397.78,33.15,62.67,1823364487.28,连续三个交易日内，涨幅偏离值累计达到30%的证券
300968.SZ,20260717,格林精密,11.16,8.9844,11.32,693212464.0,75297058.02,60920265.88,136217323.9,-14376792.14,-2.07,19.65,4613320800.0,连续三个交易日内，涨幅偏离值累计达到30%的证券
301042.SZ,20260717,安联锐视,41.63,-20.0038,10.57,425740115.0,82143422.45,73671862.2,155815284.65,-8471560.25,-1.99,36.6,3840410129.12,日跌幅达到15%的前5只证券
301096.SZ,20260717,百诚医药,41.59,-20.0038,10.57,392852178.0,114064828.1,113365423.84,227430251.94,-699404.26,-0.18,57.89,3455711685.94,日跌幅达到15%的前5只证券
301228.SZ,20260717,实朴检测,46.3,-20.0069,5.85,351976218.0,123332313.49,117169649.42,240501962.91,-6162664.07,-1.75,68.33,5530085612.2,日跌幅达到15%的前5只证券
301520.SZ,20260717,万邦医药,66.62,-0.045,51.93,1119678338.0,123588583.76,68515544.37,192104128.13,-55073039.39,-4.92,17.16,2178370272.66,日换手率达到30%的前5只证券
