ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
600619.SH,20260612,3.3337,4.9952,1.51,1599283.1649,
920547.BJ,20260612,0.4346,0.6838,0.4,155609.064,
603557.SH,20260612,0.9499,1.4125,1.15,279299.7258,
600188.SH,20260612,1.0585,4.0289,0.88,23034575.3859,
920086.BJ,20260612,2.7349,2.7349,0.42,219325.28,
600981.SH,20260612,2.8509,8.7475,1.01,616669.1278,
688251.SH,20260612,1.8381,4.2285,0.73,238427.8421,
301297.SZ,20260612,5.4823,12.116,1.32,3274205.0715,
600892.SH,20260612,0.8253,1.2667,0.71,200288.1793,
300674.SZ,20260612,1.8258,2.4044,1.0,1130715.6384,
300634.SZ,20260612,2.9771,5.0724,0.7,954311.0535,
603993.SH,20260612,2.6077,6.4123,1.81,40884526.7463,
300921.SZ,20260612,4.5627,5.455,0.97,445453.3401,
603279.SH,20260612,1.6605,2.9101,0.99,779256.296,
301033.SZ,20260612,1.0315,1.5995,0.61,322776.8707,
300021.SZ,20260612,1.2069,1.6403,0.92,386454.9033,
301381.SZ,20260612,3.323,5.4828,1.46,766974.0382,
300248.SZ,20260612,2.5234,2.6423,0.76,397274.5598,
301156.SZ,20260612,4.3258,7.2997,1.79,231154.3573,
603210.SH,20260612,1.9242,2.6663,0.51,497664.8,
002406.SZ,20260612,5.1586,5.7113,0.58,525031.834,
300453.SZ,20260612,2.3223,2.6866,1.28,488670.8814,
002864.SZ,20260612,1.7583,2.0179,1.04,288765.3683,
300996.SZ,20260612,2.3938,3.0987,0.91,427452.2518,
002196.SZ,20260612,5.3476,6.0966,0.6,618352.2967,
920445.BJ,20260612,1.5143,1.7555,0.98,107420.3681,
688623.SH,20260612,1.2797,1.914,0.66,546833.4042,
600088.SH,20260612,3.7435,8.6827,1.03,565538.5008,
688582.SH,20260612,3.7253,5.0314,1.2,2078999.6148,
300081.SZ,20260612,1.7485,1.9538,0.83,235265.4172,
600287.SH,20260612,0.7164,1.5366,0.78,214030.0763,
300289.SZ,20260612,6.0091,11.2152,3.07,337287.1219,
002542.SZ,20260612,1.281,2.2168,0.85,269111.394,
301335.SZ,20260612,1.9897,3.4389,1.36,274236.9508,
000400.SZ,20260612,1.9956,3.2281,0.92,2261341.3928,
300444.SZ,20260612,4.6427,5.0801,0.92,998533.5317,
300903.SZ,20260612,8.6639,10.3919,1.28,3049012.1007,
600550.SH,20260612,1.8015,3.9891,1.02,2233774.0462,
601098.SH,20260612,0.6777,1.9194,1.48,1923516.0,
000702.SZ,20260612,1.8499,2.471,0.81,194456.5958,
002805.SZ,20260612,9.854,14.1476,2.33,594852.767,
301517.SZ,20260612,3.5973,5.8843,0.87,795206.144,
600133.SH,20260612,1.6722,2.0166,0.8,851925.6601,
300947.SZ,20260612,1.5834,2.5705,0.74,218545.1084,
300112.SZ,20260612,2.9187,3.2593,0.82,194656.9757,
301285.SZ,20260612,1.5697,2.1077,1.12,2189875.32,
000712.SZ,20260612,3.6396,4.9877,1.0,782208.0,
600388.SH,20260612,1.0067,1.4448,0.93,2193369.948,
688529.SH,20260612,2.0228,3.6231,1.5,287076.3518,
002936.SZ,20260612,1.1863,1.7422,1.33,1618392.2617,
605117.SH,20260612,2.1886,5.5088,1.6,13213532.6742,
300797.SZ,20260612,1.2285,3.4173,1.7,528164.9298,
920181.BJ,20260612,16.0556,16.0556,1.07,372470.4,
301024.SZ,20260612,1.0804,3.5472,0.78,265085.865,
002465.SZ,20260612,3.9898,5.4573,0.71,3395148.8409,
605368.SH,20260612,0.6838,1.6646,1.36,503818.3201,
300416.SZ,20260612,9.6025,13.7778,1.7,912843.3118,
300690.SZ,20260612,3.1312,3.9365,1.15,398821.5926,
300069.SZ,20260612,7.3519,12.947,0.53,408798.0,
002685.SZ,20260612,2.8355,3.2306,0.93,668098.895,
000558.SZ,20260612,7.1922,10.2617,1.76,516978.8035,
920476.BJ,20260612,1.4729,2.003,0.53,163034.1372,
002932.SZ,20260612,0.8189,0.9942,0.67,342968.4116,
300031.SZ,20260612,6.9727,7.3627,0.79,1043516.7639,
002516.SZ,20260612,2.1909,4.4415,1.13,858969.7903,
002958.SZ,20260612,1.8925,2.4922,2.12,1644464.4941,
688598.SH,20260612,12.7994,14.5491,1.74,703672.8632,
000718.SZ,20260612,2.9866,4.5243,0.45,606927.2768,
300466.SZ,20260612,1.5594,2.677,0.81,408609.3198,
002749.SZ,20260612,0.4402,0.9978,1.11,493033.7915,
000601.SZ,20260612,6.7641,9.292,0.65,717367.4004,
601298.SH,20260612,0.8194,6.6706,3.55,5997776.4,
301555.SZ,20260612,11.4814,13.8616,1.09,381799.6046,
002951.SZ,20260612,4.3724,25.872,0.86,637875.0,
301548.SZ,20260612,5.2544,5.4705,1.07,628140.0,
002168.SZ,20260612,0.9135,1.1148,1.07,295629.5897,
002425.SZ,20260612,1.627,1.9483,0.65,272649.5438,
002521.SZ,20260612,1.5206,1.7818,1.23,398203.4066,
688789.SH,20260612,1.6907,3.1995,1.83,909031.5476,
301029.SZ,20260612,6.2677,8.1894,1.11,1832845.8377,
603219.SH,20260612,0.6327,2.7277,0.68,831994.8,
301148.SZ,20260612,2.6435,4.1201,0.77,658324.9991,
688275.SH,20260612,3.5896,5.9239,1.23,1579759.8675,
301141.SZ,20260612,7.6736,7.6736,1.23,601558.1343,
300187.SZ,20260612,2.5791,4.8651,1.12,329267.3042,
301386.SZ,20260612,3.2476,3.2476,0.94,292180.0,
300948.SZ,20260612,7.1348,10.8331,0.94,416525.2414,
688373.SH,20260612,1.1137,1.6474,0.75,302521.2832,
688758.SH,20260612,3.5514,5.8446,3.05,826681.2067,
002218.SZ,20260612,3.4764,5.6441,0.84,599935.8635,
600019.SH,20260612,1.2713,3.5734,2.35,13112815.0189,
600538.SH,20260612,2.1448,2.2904,0.83,304035.0418,
603811.SH,20260612,1.0804,1.4568,1.2,344978.7533,
603701.SH,20260612,2.0,3.9341,0.56,593552.8772,
001301.SZ,20260612,3.2332,4.0676,1.25,2332877.0208,
300755.SZ,20260612,1.8806,6.2682,0.57,619779.2208,
301270.SZ,20260612,2.6562,3.2596,0.91,297500.0,
301622.SZ,20260612,4.2111,4.2111,1.2,661971.0348,
301037.SZ,20260612,3.0237,5.1946,0.77,193532.1069,
600054.SH,20260612,1.9198,4.5473,1.2,809611.1784,
600629.SH,20260612,2.1388,4.3406,1.45,1524449.6346,
002204.SZ,20260612,1.0853,2.4349,1.19,1087361.328,
300464.SZ,20260612,4.2558,6.2079,0.81,350007.4476,
920267.BJ,20260612,2.0778,2.8707,0.91,77273.6268,
002221.SZ,20260612,1.6249,2.6292,1.23,964590.1934,
300682.SZ,20260612,1.9417,3.0095,0.92,1227032.3643,
300862.SZ,20260612,2.8266,3.2347,0.77,387512.9763,
688669.SH,20260612,4.4072,8.4698,0.96,587374.6699,
601658.SH,20260612,0.3652,1.6917,1.74,62449427.8158,
688385.SH,20260612,2.9341,4.6663,1.01,4371478.0598,
600584.SH,20260612,10.4122,13.4399,1.14,12332645.2164,
002937.SZ,20260612,6.3704,12.8165,1.85,1170004.1632,
000795.SZ,20260612,3.2887,6.5734,1.15,1040345.6654,
300377.SZ,20260612,12.4255,15.2257,3.64,1117492.583,
300098.SZ,20260612,2.3559,2.4829,0.84,861940.0084,
