ts_code,trade_date,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
000032.SZ,20260612,深桑达A,18.92,10.0,9.28,2534460702.0,245078234.76,587975513.9,833053748.66,342897279.14,13.53,32.87,21530188707.28,连续三个交易日内，涨幅偏离值累计达到20%的证券
000510.SZ,20260612,新金路,19.37,9.9943,11.99,1964633460.0,335268578.21,325405832.44,660674410.65,-9862745.77,-0.5,33.63,11750043293.04,连续三个交易日内，涨幅偏离值累计达到20%的证券
000630.SZ,20260612,铜陵有色,7.1,10.0775,5.64,4356050981.0,341114404.99,700831635.97,1041946040.96,359717230.98,8.26,23.92,79115226351.7,日涨幅偏离值达到7%的前5只证券
000833.SZ,20260612,粤桂股份,24.01,-10.0075,19.52,2157844249.0,227193550.26,234855725.13,462049275.39,7662174.87,0.36,21.41,10893385644.26,日跌幅偏离值达到7%的前5只证券
001257.SZ,20260612,盛龙股份,27.74,9.9921,10.44,1224207607.0,128409604.39,292655583.14,421065187.53,164245978.75,13.42,34.39,3798937187.12,连续三个交易日内，涨幅偏离值累计达到20%的证券
001696.SZ,20260612,宗申动力,22.84,10.0193,10.51,2105919056.0,255532705.75,335222292.36,590754998.11,79689586.61,3.78,28.05,20359535459.0,日涨幅偏离值达到7%的前5只证券
002051.SZ,20260612,中工国际,10.56,-9.7436,11.1,1510172890.0,273484282.18,99795777.94,373280060.12,-173688504.24,-11.5,24.72,12950909928.0,日振幅值达到15%的前5只证券
002119.SZ,20260612,康强电子,31.96,2.4359,38.35,4746454048.0,452807263.77,822493732.07,1275300995.84,369686468.3,7.79,26.87,11994076640.0,日换手率达到20%的前5只证券
002203.SZ,20260612,海亮股份,23.44,9.9953,4.64,2398997028.0,867060839.04,496580475.75,1363641314.79,-370480363.29,-15.44,56.84,51852591345.36,日涨幅偏离值达到7%的前5只证券
002203.SZ,20260612,海亮股份,23.44,9.9953,4.64,2970843270.0,909565428.04,521191614.87,1430757042.91,-388373813.17,-13.07,48.16,51852591345.36,连续三个交易日内，涨幅偏离值累计达到20%的证券
