trade_date,verify_date,rank,ts_code,name,prob,StrengthScore,ThemeBoost,board,run_id,run_attempt,commit_sha,generated_at_utc,target_trade_date,Probability,name_fs,symbol,board_fs,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,name_limit,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board_limit,board_rank_limit,board_limit_up_count_limit,is_st_like_limit,is_limit_up,break_count_proxy,limit_up_strength,signal_date,exec_date,exit_date,regime_name,p_fill_pred_rule,p_fill_pred_model,p_fill_pred_final,p_fill_pred,p_fill_model_loaded,p_fill_model_kind,p_fill_model_path,p_fill_model_feature_mode,p_fill_model_meta_path,p_fill_model_expected_n_features,p_fill_expected_categorical_cols,p_fill_expected_numeric_feature_count,p_fill_model_category_like_cols_detected,p_fill_model_actual_n_features,p_fill_missing_feature_count,p_fill_missing_feature_sample,p_fill_unexpected_feature_count,p_fill_unexpected_feature_sample,p_fill_categorical_feature_count_online,p_fill_categorical_feature_sample_online,p_fill_numeric_feature_count_online,p_fill_online_dtypes_sample,p_fill_pred_src,p_fill_degrade_reason,eret_pred_rule,eret_pred_model,eret_pred_final,eret_pred,e_ret_pred,eret_model_loaded,eret_model_kind,eret_model_path,eret_model_feature_mode,eret_model_meta_path,eret_model_expected_n_features,eret_expected_categorical_cols,eret_expected_numeric_feature_count,eret_model_category_like_cols_detected,eret_model_actual_n_features,eret_missing_feature_count,eret_missing_feature_sample,eret_unexpected_feature_count,eret_unexpected_feature_sample,eret_categorical_feature_count_online,eret_categorical_feature_sample_online,eret_numeric_feature_count_online,eret_online_dtypes_sample,eret_pred_src,eret_degrade_reason,eret_regime_used,cost_est,risk_penalty,ev_pred,input_mode,fs_degrade_reason,weight_exec,regime,risk_budget,version,generated_at_bjt
20260302,20260303,1,600722.SH,金牛化工,0.804485360021381,73.909091,0.6230854212758787,化工原料,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260303,0.804485360021381,,600722,化工原料,河北,主板,19960626,10.32,10.32,10.32,10.32,10.0213,0.9363686679429832,10.0213,0.0,0.0,10.021300000000002,204394.8,210935.434,3.0044,6.8347,0.24,4.75088505044629e-05,,,,,,,,702089.9056,,,,378506.26,52783.94,174618.01,203888.25,,6.0,3.0,1.0,3.0,6.0,0.0,,,,,,0.0,,,,,,,,U,0.0,290624822.0,290624822.0,92502.0,92502.0,,,,,,10.32,8.44,1.0,3.0,6.0,0.0,1.0,0.0,2.417457180860042,20260302,20260303,,RISK_ON,0.21970958899999998,0.20204687870447618,0.20204687870447618,0.20204687870447618,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.030003817064469068,0.02719858429306484,0.02719858429306484,0.02719858429306484,0.02719858429306484,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,0.004695389061594343,pred_plus_fs,,,,,1,2026-03-09 05:42:27+0800
20260302,20260303,2,002155.SZ,湖南黄金,0.7343885825868297,36.670455,0.559801681970459,黄金,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260303,0.7343885825868297,,2155,黄金,湖南,主板,20070816,40.0,41.47,39.41,41.47,10.0,3.77,10.0,0.5464190981432366,0.3899204244031827,9.610079575596815,2653013.82,10729962.278,16.9792,26.1473,2.49,9.319697256068956e-07,,,,,,,,6480315.0075,,,,378506.26,52783.94,174618.01,203888.25,,6.0,4.0,1.0,4.0,6.0,0.0,-1555558951.9,-9.48,31.34,64797300357.79,31.34,0.0,,,,,,,,U,0.0,170971811.0,170971811.0,141951.0,141951.0,,,,,,41.47,33.93,1.0,4.0,6.0,0.0,1.0,0.0,2.3485134624068547,20260302,20260303,,RISK_ON,0.34941009449999993,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.02771106252351627,-0.05754992858804668,-0.05754992858804668,-0.05754992858804668,-0.05754992858804668,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,-0.057198930016285746,pred_plus_fs,,,,,1,2026-03-09 05:42:27+0800
20260302,20260303,3,001337.SZ,四川黄金,0.5820767915278823,43.272727,0.479801681970459,黄金,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260303,0.5820767915278823,,1337,黄金,四川,主板,20230303,52.68,55.74,51.58,55.74,10.0059,5.064556283447969,10.0059,0.8213947613921787,0.6041990312163621,9.401700968783638,455437.49,2436910.098,15.7888,26.9374,1.52,4.105978307616664e-06,,,,,,,,2341080.0,,,,378506.26,52783.94,174618.01,203888.25,,6.0,4.0,1.0,4.0,6.0,0.0,,,,,,0.0,,,,,,,,U,0.0,134152969.0,134152969.0,135409.0,135409.0,,,,,,55.74,45.6,1.0,4.0,6.0,0.0,1.0,0.0,2.327298552264557,20260302,20260303,,RISK_ON,0.36186751549999996,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.022901708791747844,-0.039571847215774766,-0.039571847215774766,-0.039571847215774766,-0.039571847215774766,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,-0.039580410271459275,pred_plus_fs,,,,,1,2026-03-09 05:42:27+0800
20260302,20260303,4,600688.SH,上海石化,0.5223429904210167,50.25,0.08,石油加工,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260303,0.5223429904210167,,600688,石油加工,上海,主板,19931108,3.35,3.49,3.3,3.49,10.0946,0.3145674472265787,10.0946,0.6040040114613193,0.4450555873925505,9.64954441260745,2510607.26,853758.315,3.4257,13.4497,4.08,1.1823720861799162e-05,,,,,,,,3679373.5075,,,,378506.26,52783.94,174618.01,203888.25,,,,0.0,,,0.0,-7468824.14,-0.87,32.68,25577559115.0,32.68,0.0,,,,,,,,U,0.0,172592704.0,172592704.0,130440.0,130440.0,,,,,,3.49,2.85,0.0,,,0.0,1.0,0.0,2.0994474162597565,20260302,20260303,,RISK_ON,0.28083214799999995,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.019910289712630504,-0.0073481691670159695,-0.0073481691670159695,-0.0073481691670159695,-0.0073481691670159695,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,-0.00800120578367565,pred_plus_fs,,,,,1,2026-03-09 05:42:27+0800
20260302,20260303,5,600714.SH,金瑞矿业,0.5088698643880643,76.772727,0.6230854212758787,化工原料,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260303,0.5088698643880643,,600714,化工原料,青海,主板,19960606,19.76,19.76,19.76,19.76,10.0223,1.7927292851764154,10.0223,0.0,0.0,10.022299999999998,41196.03,81403.355,1.4295,2.2071,0.25,0.0001231190041245,,,,,,,,569436.3154,,,,378506.26,52783.94,174618.01,203888.25,,6.0,3.0,1.0,3.0,6.0,0.0,,,,,,0.0,,,,,,,,U,0.0,186182612.0,186182612.0,92503.0,92503.0,,,,,,19.76,16.16,1.0,3.0,6.0,0.0,1.0,0.0,2.3572778818964024,20260302,20260303,,RISK_ON,0.26405619399999997,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.021135352195469564,0.017074636785644984,0.017074636785644984,0.017074636785644984,0.017074636785644984,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,0.015933144049932086,pred_plus_fs,,,,,1,2026-03-09 05:42:27+0800
20260302,20260303,6,301302.SZ,华如科技,0.5060736251594722,65.727273,0.0,软件服务,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260303,0.5060736251594722,,301302,软件服务,北京,创业板,20220623,29.72,29.72,29.72,29.72,19.9839,1.4163239435948514,19.9839,0.0,0.0,19.9839,68461.93,203468.856,4.9257,8.127,2.08,9.821601395350646e-05,,,,,,,,463230.78,,,,378506.26,52783.94,174618.01,203888.25,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,U,0.0,313885016.0,313885016.0,92500.0,92500.0,,,,,,29.72,19.82,0.0,,,0.0,1.0,0.0,2.1808596372871727,20260302,20260303,,RISK_ON,0.21768599199999997,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.019182208754784165,0.04038784632240012,0.04038784632240012,0.04038784632240012,0.04038784632240012,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,0.038780089395952115,pred_plus_fs,,,,,1,2026-03-09 05:42:27+0800
20260302,20260303,7,601975.SH,招商南油,0.4971140800833189,50.272727,0.0486585167657964,水运,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260303,0.4971140800833189,,601975,水运,江苏,主板,20190108,4.52,4.52,4.19,4.52,9.9757,0.411818836156236,9.9757,0.8013232300884937,0.0,9.9757,6982775.55,3056821.73,14.9194,21.5496,1.78,3.2634222343087045e-06,,,,,,,,2115515.7945,,,,378506.26,52783.94,174618.01,203888.25,,3.0,9.0,1.0,9.0,3.0,0.0,,,,,,0.0,,,,,,,,U,1.0,277995191.0,277995191.0,92501.0,112201.0,,,,,,4.52,3.7,1.0,9.0,3.0,0.0,1.0,0.0,1.9101800240500757,20260302,20260303,,RISK_ON,0.34559940450000004,0.9773352611816913,0.9773352611816913,0.9773352611816913,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.019059397952796958,0.012282543708973994,0.012282543708973994,0.012282543708973994,0.012282543708973994,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,0.011204163063785638,pred_plus_fs,,,,,1,2026-03-09 05:42:27+0800
20260302,20260303,8,600498.SH,烽火通信,0.4881976383864154,60.443182,0.2601553699246989,通信设备,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260303,0.4881976383864154,,600498,通信设备,湖北,主板,20010823,55.0,56.71,54.59,56.71,10.0097,5.150912377267319,10.0097,0.4115775700934574,0.3319800211602893,9.677719978839711,354540.84,1983503.467,2.7881,4.5599,0.29,5.046474667946724e-06,,,,,,,,7702167.7904,,,,378506.26,52783.94,174618.01,203888.25,,4.0,6.0,1.0,6.0,4.0,0.0,,,,,,0.0,,,,,,,,U,0.0,503788388.0,503788388.0,93229.0,93229.0,,,,,,56.71,46.4,1.0,6.0,4.0,0.0,1.0,0.0,2.5402814103211906,20260302,20260303,,RISK_ON,0.11394049999999997,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.019426395261366556,-0.01787303952561853,-0.01787303952561853,-0.01787303952561853,-0.01787303952561853,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,-0.01831557873510616,pred_plus_fs,,,,,1,2026-03-09 05:42:27+0800
20260302,20260303,9,603619.SH,中曼石油,0.4861607278434753,62.227273,1.0,石油开采,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260303,0.4861607278434753,,603619,石油开采,上海,主板,20171117,39.99,39.99,39.45,39.99,10.0138,3.6308994170949176,10.0138,0.1487234808702173,0.0,10.0138,260000.34,1037814.503,5.6236,6.9438,0.82,9.648930489074115e-06,,,,,,,,1848891.5055,,,,378506.26,52783.94,174618.01,203888.25,,19.0,1.0,1.0,1.0,19.0,0.0,,,,,,0.0,,,,,,,,U,2.0,214318407.0,214318407.0,92502.0,94747.0,,,,,,39.99,32.72,1.0,1.0,19.0,0.0,1.0,0.0,1.7068229788345528,20260302,20260303,,RISK_ON,0.3909587964999999,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.021584821835304257,0.04046630576987762,0.04046630576987762,0.04046630576987762,0.04046630576987762,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,0.03885697965448007,pred_plus_fs,,,,,1,2026-03-09 05:42:27+0800
20260302,20260303,10,601872.SH,招商轮船,0.4859316275603164,51.181818,0.0486585167657964,水运,22574933763,1,25518345798015602b304b3f88cedd5815e60e38,2026-03-02T11:57:22Z,20260303,0.4859316275603164,,601872,水运,上海,主板,20061201,17.5,17.86,15.92,17.86,9.9754,1.6272755434881645,9.9754,1.1921767077267635,0.2212286674132135,9.754171332586788,4152118.65,7071400.898,5.1422,16.3398,2.0,1.410668146791301e-06,,,,,,,,14421125.7646,,,,378506.26,52783.94,174618.01,203888.25,,3.0,9.0,1.0,9.0,3.0,0.0,,,,,,0.0,,,,,,,,U,0.0,182309004.0,182309004.0,142819.0,142819.0,,,,,,17.86,14.62,1.0,9.0,3.0,0.0,1.0,0.0,2.3550459201837963,20260302,20260303,,RISK_ON,0.28455649799999994,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.018723924377106883,-0.03906729211068941,-0.03906729211068941,-0.03906729211068941,-0.03906729211068941,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,-0.03908594626847563,pred_plus_fs,,,,,1,2026-03-09 05:42:27+0800
