trade_date,verify_date,rank,ts_code,name,prob,StrengthScore,ThemeBoost,board,run_id,run_attempt,commit_sha,generated_at_utc,target_trade_date,Probability,name_fs,symbol,board_fs,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,name_limit,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board_limit,board_rank_limit,board_limit_up_count_limit,is_st_like_limit,is_limit_up,break_count_proxy,limit_up_strength,signal_date,exec_date,exit_date,regime_name,p_fill_pred_rule,p_fill_pred_model,p_fill_pred_final,p_fill_pred,p_fill_model_loaded,p_fill_model_kind,p_fill_model_path,p_fill_model_feature_mode,p_fill_model_meta_path,p_fill_model_expected_n_features,p_fill_expected_categorical_cols,p_fill_expected_numeric_feature_count,p_fill_model_category_like_cols_detected,p_fill_model_actual_n_features,p_fill_missing_feature_count,p_fill_missing_feature_sample,p_fill_unexpected_feature_count,p_fill_unexpected_feature_sample,p_fill_categorical_feature_count_online,p_fill_categorical_feature_sample_online,p_fill_numeric_feature_count_online,p_fill_online_dtypes_sample,p_fill_pred_src,p_fill_degrade_reason,eret_pred_rule,eret_pred_model,eret_pred_final,eret_pred,e_ret_pred,eret_model_loaded,eret_model_kind,eret_model_path,eret_model_feature_mode,eret_model_meta_path,eret_model_expected_n_features,eret_expected_categorical_cols,eret_expected_numeric_feature_count,eret_model_category_like_cols_detected,eret_model_actual_n_features,eret_missing_feature_count,eret_missing_feature_sample,eret_unexpected_feature_count,eret_unexpected_feature_sample,eret_categorical_feature_count_online,eret_categorical_feature_sample_online,eret_numeric_feature_count_online,eret_online_dtypes_sample,eret_pred_src,eret_degrade_reason,eret_regime_used,cost_est,risk_penalty,ev_pred,input_mode,fs_degrade_reason,weight_exec,regime,risk_budget,version,generated_at_bjt
20260304,20260305,1,600759.SH,洲际油气,0.7765364316270068,51.909091,0.6230854212758787,石油开采,22668274190,1,2e49b4d7500713d8e0eb7a957d661f11462db458,2026-03-04T11:56:14Z,20260305,0.7765364316270068,,600759,石油开采,海南,主板,19961008,8.26,8.26,8.03,8.26,9.9867,0.7518181073479752,9.9867,0.3059250605326882,0.0,9.9867,6580779.71,5433027.777,15.8815,18.1022,1.26,1.8381463172850628e-06,,,,,,,,3427081.6653,,,,329782.01,52840.09,156625.09,173156.92,,3.0,3.0,1.0,3.0,3.0,0.0,,,,,,0.0,,,,,,,,U,2.0,559108653.0,559108653.0,92501.0,134234.0,,,,,,8.26,6.76,1.0,3.0,3.0,0.0,1.0,0.0,2.274461457550001,20260304,20260305,,RISK_ON,0.2994075,0.975216139610837,0.975216139610837,0.975216139610837,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.02916534921263784,0.002073158958596391,0.002073158958596391,0.002073158958596391,0.002073158958596391,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,0.0012217780764019956,pred_plus_fs,,,,,1,2026-03-09 05:34:28+0800
20260304,20260305,2,001309.SZ,德明利,0.7063052045703226,49.295455,0.4401210427490234,半导体,22668274190,1,2e49b4d7500713d8e0eb7a957d661f11462db458,2026-03-04T11:56:14Z,20260305,0.7063052045703226,,1309,半导体,深圳,主板,20220701,240.0,251.57,238.68,251.57,10.0,22.87,10.0,0.5636204634892866,0.5059029296020985,9.4940970703979,195654.3,4878285.276,12.1618,13.5296,2.19,2.049900617579217e-06,,,,,,,,5706756.2183,,,,329782.01,52840.09,156625.09,173156.92,,2.0,5.0,1.0,5.0,2.0,0.0,335327397.78,6.87,26.28,40471558716.38,26.28,0.0,,,,,,,,U,16.0,131317275.0,131317275.0,93606.0,130809.0,,,,,,251.57,205.83,1.0,5.0,2.0,0.0,1.0,0.0,1.4711480820027871,20260304,20260305,,RISK_ON,0.6451503624999999,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.026509519265356753,-0.05128673541916257,-0.05128673541916257,-0.05128673541916257,-0.05128673541916257,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,-0.05106100071077932,pred_plus_fs,,,,,1,2026-03-09 05:34:28+0800
20260304,20260305,3,000525.SZ,红太阳,0.6570567007888654,71.363636,0.0,农药化肥,22668274190,1,2e49b4d7500713d8e0eb7a957d661f11462db458,2026-03-04T11:56:14Z,20260305,0.6570567007888654,,525,农药化肥,江苏,主板,19931028,6.06,6.83,6.03,6.83,9.9839,0.6218192081136936,9.9839,1.2865475841874083,1.2383020497803816,8.745597950219619,909810.42,600194.408,8.1835,10.4035,1.3,1.663444355182996e-05,,,,,,,,890057.2835,,,,329782.01,52840.09,156625.09,173156.92,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,U,1.0,156220103.0,156220103.0,130300.0,132339.0,,,,,,6.83,5.59,0.0,,,0.0,1.0,0.0,1.6931075582035833,20260304,20260305,,RISK_ON,0.37280744849999997,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.02371170102366596,-0.06290786880277695,-0.06290786880277695,-0.06290786880277695,-0.06290786880277695,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,-0.06244971142672141,pred_plus_fs,,,,,1,2026-03-09 05:34:28+0800
20260304,20260305,4,688525.SH,佰维存储,0.6351665077249178,41.5,0.4401210427490234,半导体,22668274190,1,2e49b4d7500713d8e0eb7a957d661f11462db458,2026-03-04T11:56:14Z,20260305,0.6351665077249178,,688525,半导体,深圳,科创板,20221230,175.99,175.99,168.89,175.99,19.9986,8.381034926137934,19.9986,0.8471507472015481,0.0,19.9986,373304.64,6534871.543,7.9914,11.2225,1.64,3.06028968869664e-06,,,,,,,,8221050.9643,,,,329782.01,52840.09,156625.09,173156.92,,2.0,5.0,1.0,5.0,2.0,0.0,-254068471.9,-3.89,25.53,82210509642.9,25.53,0.0,,,,,,,,U,1.0,808979744.0,808979744.0,92503.0,93239.0,,,,,,175.99,117.33,1.0,5.0,2.0,0.0,1.0,0.0,2.75,20260304,20260305,,RISK_ON,0.19995699999999997,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.024375358359994603,-0.09979703741889442,-0.09979703741889442,-0.09979703741889442,-0.09979703741889442,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,-0.09860109667051653,pred_plus_fs,,,,,1,2026-03-09 05:34:28+0800
20260304,20260305,5,002389.SZ,航天彩虹,0.59489413711033,39.272727,0.08,航空,22668274190,1,2e49b4d7500713d8e0eb7a957d661f11462db458,2026-03-04T11:56:14Z,20260305,0.59489413711033,,2389,航空,浙江,主板,20100413,25.68,28.77,25.64,28.77,10.0191,2.6109210371082936,10.0191,1.1988106708376778,1.1834904066736185,8.835609593326382,1429774.72,3986369.477,14.519,23.0571,2.03,2.513339533078108e-06,,,,,,,,2833603.3924,,,,329782.01,52840.09,156625.09,173156.92,,,,0.0,,,0.0,-164572502.31,-1.43,15.04,28331488408.02,15.04,0.0,,,,,,,,U,1.0,217436525.0,217436525.0,102809.0,105406.0,,,,,,28.77,23.54,0.0,,,0.0,1.0,0.0,1.7687787013366802,20260304,20260305,,RISK_ON,0.3738767375,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.0220868241133099,-0.041306805311650006,-0.041306805311650006,-0.041306805311650006,-0.041306805311650006,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,-0.04128066920541701,pred_plus_fs,,,,,1,2026-03-09 05:34:28+0800
20260304,20260305,6,000533.SZ,顺钠股份,0.4903610855410715,62.227273,1.0,电气设备,22668274190,1,2e49b4d7500713d8e0eb7a957d661f11462db458,2026-03-04T11:56:14Z,20260305,0.4903610855410715,,533,电气设备,广东,主板,19940103,11.12,12.3,11.1,12.3,10.0179,1.1163651875584275,10.0179,1.0749170731707325,1.0570017886178875,8.960898211382112,574839.05,701868.486,8.393,13.7677,0.73,1.4273186786163809e-05,,,,,,,,849703.68,,,,329782.01,52840.09,156625.09,173156.92,,8.0,1.0,1.0,1.0,8.0,0.0,,,,,,0.0,,,,,,,,U,2.0,185046771.0,185046771.0,93136.0,93336.0,,,,,,12.3,10.06,1.0,1.0,8.0,0.0,1.0,0.0,1.8120742534520944,20260304,20260305,,RISK_ON,0.41944161449999995,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.021710832566232144,-0.02791405685934298,-0.02791405685934298,-0.02791405685934298,-0.02791405685934298,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,-0.028155775722156117,pred_plus_fs,,,,,1,2026-03-09 05:34:28+0800
20260304,20260305,7,603175.SH,超颖电子,0.3320690853052476,67.886364,0.479801681970459,元器件,22668274190,1,2e49b4d7500713d8e0eb7a957d661f11462db458,2026-03-04T11:56:14Z,20260305,0.3320690853052476,,603175,元器件,湖北,主板,20251024,71.0,79.64,71.0,79.64,10.0,7.24,10.0,1.1933701657458564,1.1933701657458564,8.806629834254142,63235.11,492309.854,14.3718,14.3718,1.16,2.0312410809473663e-05,,,,,,,,3480501.5124,,,,329782.01,52840.09,156625.09,173156.92,,2.0,4.0,1.0,4.0,2.0,0.0,,,,,,0.0,,,,,,,,U,0.0,19390269.0,19390269.0,100822.0,100822.0,,,,,,79.64,65.16,1.0,4.0,2.0,0.0,1.0,0.0,2.2739687942050626,20260304,20260305,,RISK_ON,0.4121638655,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.015401477605068804,-0.07960958272646673,-0.07960958272646673,-0.07960958272646673,-0.07960958272646673,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,-0.07881739107193739,pred_plus_fs,,,,,1,2026-03-09 05:34:28+0800
20260304,20260305,8,300265.SZ,通光线缆,0.3157449060976947,43.295455,1.0,电气设备,22668274190,1,2e49b4d7500713d8e0eb7a957d661f11462db458,2026-03-04T11:56:14Z,20260305,0.3157449060976947,,300265,电气设备,江苏,创业板,20110916,14.62,17.88,14.49,17.88,20.0,0.8514285714285714,20.0,3.981543624161072,3.828859060402684,16.171140939597315,805182.81,1371381.566,17.2305,28.3045,0.96,1.4583833191177662e-05,,,,,,,,836071.187,,,,329782.01,52840.09,156625.09,173156.92,,8.0,1.0,1.0,1.0,8.0,0.0,244735086.5,17.85,32.39,8355354574.8,32.39,0.0,,,,,,,,U,0.0,146017985.0,146017985.0,95103.0,95103.0,,,,,,17.88,11.92,1.0,1.0,8.0,0.0,1.0,0.0,2.4304964661760438,20260304,20260305,,RISK_ON,0.3631435074999999,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.01647234718293084,-0.096531765797389,-0.096531765797389,-0.096531765797389,-0.096531765797389,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,-0.09540113048144121,pred_plus_fs,,,,,1,2026-03-09 05:34:28+0800
20260304,20260305,9,002490.SZ,山东墨龙,0.2861836815944779,41.954545,0.0,化工机械,22668274190,1,2e49b4d7500713d8e0eb7a957d661f11462db458,2026-03-04T11:56:14Z,20260305,0.2861836815944779,,2490,化工机械,山东,主板,20101021,11.72,11.72,11.26,11.72,10.0469,1.0609311209479582,10.0469,0.4335813993174069,0.0,10.046900000000004,941992.36,1099410.626,17.3889,30.7735,1.91,9.138441781806102e-06,,,,,,,,935078.3248,,,,329782.01,52840.09,156625.09,173156.92,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,U,2.0,117840486.0,117840486.0,92500.0,93933.0,,,,,,11.72,9.59,0.0,,,0.0,1.0,0.0,1.4789988915552708,20260304,20260305,,RISK_ON,0.49802425699999997,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.012585510447834337,-0.031774833103767434,-0.031774833103767434,-0.031774833103767434,-0.031774833103767434,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,-0.031939336441692084,pred_plus_fs,,,,,1,2026-03-09 05:34:28+0800
20260304,20260305,10,002498.SZ,汉缆股份,0.2342687713153616,49.772727,1.0,电气设备,22668274190,1,2e49b4d7500713d8e0eb7a957d661f11462db458,2026-03-04T11:56:14Z,20260305,0.2342687713153616,,2498,电气设备,山东,主板,20101109,7.28,8.13,7.23,8.13,10.0135,0.7381849548281655,10.0135,1.2192066420664212,1.151472939729398,8.862027060270602,2323375.73,1857917.686,6.9838,20.8864,0.7,5.389635975508982e-06,,,,,,,,2704685.148,,,,329782.01,52840.09,156625.09,173156.92,,8.0,1.0,1.0,1.0,8.0,0.0,105634266.8,5.69,32.06,27046851480.0,32.06,0.0,,,,,,,,U,4.0,118204378.0,118204378.0,93824.0,112236.0,,,,,,8.13,6.65,1.0,1.0,8.0,0.0,1.0,0.0,1.5961153741817298,20260304,20260305,,RISK_ON,0.565816811,0.98,0.98,0.98,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/pfill_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/pfill_meta.json,85,board|area|market|limit_type|prior_board,80,symbol|board|area|market|market_regime|limit_type|prior_board,85,13,sample_weight|is_cold_start|feature_coverage_score|prior_prob_prior|prior_strength_score|prior_theme_boost|prior_board|open_times_t1__is_missing,24,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,85,rank:int64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|symbol:int64|board:float64|area:float64|market:float64,model:lgbm,,0.01402806313946085,-0.033393349729297465,-0.033393349729297465,-0.033393349729297465,-0.033393349729297465,True,lgbm,/home/runner/work/top10-decision/top10-decision/models/eret_lgbm.joblib,meta_feature_contract,/home/runner/work/top10-decision/top10-decision/models/eret_meta.json,89,board|area|market|limit_type|prior_board,84,,89,17,close_t2.1|sample_weight|is_cold_start|feature_coverage_score|open_t1|high_t1|low_t1|close_t1,48,trade_date|verify_date|ts_code|name|prob|StrengthScore|ThemeBoost|run_id,5,board|area|market|limit_type|prior_board,89,rank:float64|close_t2.1:float64|sample_weight:float64|is_cold_start:float64|feature_coverage_score:float64|open_t1:float64|high_t1:float64|low_t1:float64,model:lgbm,,RISK_ON,0.0008,0.0,-0.033525482734711516,pred_plus_fs,,,,,1,2026-03-09 05:34:28+0800
