trade_date,verify_date,rank,ts_code,name,prob,StrengthScore,ThemeBoost,board,run_id,run_attempt,commit_sha,generated_at_utc,target_trade_date,Probability,signal_date,exec_date,exit_date,p_fill_pred,e_ret_pred,cost_est,risk_penalty,ev_pred,weight_exec,regime,risk_budget,version,generated_at_bjt
20260305,20260306,59,002587.SZ,奥拓电子,0.0117123735042552,59.086957,1.0,元器件,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0117123735042552,20260305,20260306,,0.35,0.007351371205127656,0.0008,0.0,0.0017729799217946797,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,60,688079.SH,美迪凯,0.0111601119538268,49.347826,1.0,元器件,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0111601119538268,20260305,20260306,,0.35,0.007334803358614804,0.0008,0.0,0.001767181175515181,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,61,002471.SZ,中超控股,0.0108963559416226,48.666667,0.8746272018253463,电气设备,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0108963559416226,20260305,20260306,,0.35,0.006950772283724717,0.0008,0.0,0.0016327702993036508,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,62,002235.SZ,安妮股份,0.0108563142679064,61.028986,0.0,造纸,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0108563142679064,20260305,20260306,,0.35,0.004325689428037192,0.0008,0.0,0.0007139912998130172,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,63,002796.SZ,世嘉科技,0.0106305696428875,54.623188,0.1766570212508551,通信设备,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0106305696428875,20260305,20260306,,0.35,0.004848888153039191,0.0008,0.0,0.0008971108535637166,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,64,603337.SH,杰克科技,0.0104367377373223,74.594203,0.2601553699246989,纺织机械,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0104367377373223,20260305,20260306,,0.35,0.005093568241893765,0.0008,0.0,0.0009827488846628177,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,65,002877.SZ,智能自控,0.0100313663958141,52.492754,0.08,机械基件,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0100313663958141,20260305,20260306,,0.35,0.004540940991874422,0.0008,0.0,0.0007893293471560476,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,66,002355.SZ,兴民智通,0.0059039417465155,71.666667,0.0,汽车配件,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0059039417465155,20260305,20260306,,0.35,0.004177118252395465,0.0008,0.0,0.0006619913883384128,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,67,002983.SZ,芯瑞达,0.0043740251407352,76.173913,1.0,元器件,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0043740251407352,20260305,20260306,,0.35,0.007131220754222056,0.0008,0.0,0.0016959272639777197,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,68,000727.SZ,冠捷科技,0.0043401865493831,48.913043,1.0,元器件,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0043401865493831,20260305,20260306,,0.35,0.007130205596481493,0.0008,0.0,0.0016955719587685224,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,69,002733.SZ,雄韬股份,0.0038396774204089,49.347826,0.7946272018253463,电气设备,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0038396774204089,20260305,20260306,,0.35,0.006499071928088306,0.0008,0.0,0.001474675174830907,,,,1,2026-03-05 22:06:45+0800
