trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
20260414,000620.SZ,盈新发展,U,3.11,3.11,2.55,0,105404427.0,94557,94557,105404427.0
20260414,000889.SZ,中嘉博创,U,4.31,4.31,3.53,0,94688174.0,93215,93215,94688174.0
20260414,000967.SZ,盈峰环境,U,11.69,11.69,9.57,32,23261931.0,93000,145230,23261931.0
20260414,001299.SZ,美能能源,U,18.54,18.54,15.17,1,203313533.0,93342,103742,203313533.0
20260414,002023.SZ,海特高新,U,12.32,12.32,10.08,0,142711615.0,92500,92500,142711615.0
20260414,002051.SZ,中工国际,U,10.82,10.82,8.86,12,24876153.0,94403,133830,24876153.0
20260414,002083.SZ,孚日股份,U,14.53,14.53,11.89,0,141269770.0,143839,143839,141269770.0
20260414,002107.SZ,沃华医药,U,7.83,7.83,6.41,1,125849147.0,93915,94703,125849147.0
20260414,002124.SZ,天邦食品,U,2.85,2.85,2.33,0,83082131.0,95124,95124,83082131.0
20260414,002149.SZ,西部材料,U,50.0,50.0,40.91,1,147429100.0,130757,130839,147429100.0
20260414,002157.SZ,正邦科技,U,3.49,3.49,2.85,27,22744330.0,103930,143600,22744330.0
20260414,002213.SZ,大为股份,U,38.08,38.08,31.16,0,112103712.0,94354,94354,112103712.0
20260414,002229.SZ,鸿博股份,U,19.7,19.7,16.12,0,128338605.0,93112,93112,128338605.0
20260414,002297.SZ,博云新材,U,13.29,13.29,10.87,0,695412008.0,92500,92500,695412008.0
20260414,002314.SZ,南山控股,U,2.74,2.74,2.24,1,33577056.0,135351,140100,33577056.0
20260414,002328.SZ,新朋股份,U,11.84,11.84,9.68,1,95386319.0,102036,103230,95386319.0
20260414,002364.SZ,中恒电气,U,42.49,42.49,34.77,0,287982518.0,93215,93215,287982518.0
20260414,002463.SZ,沪电股份,U,97.54,97.54,79.8,6,376816528.0,95003,133954,376816528.0
20260414,002580.SZ,圣阳股份,U,22.97,22.97,18.79,4,135911744.0,102403,140057,135911744.0
20260414,002647.SZ,仁东控股,U,10.41,10.41,8.51,4,55481136.0,93339,100148,55481136.0
20260414,002686.SZ,亿利达,U,7.58,7.58,6.2,1,44981236.0,94403,104042,44981236.0
20260414,002692.SZ,远程股份,U,6.94,6.94,5.68,1,49469374.0,93812,94036,49469374.0
20260414,002885.SZ,京泉华,U,27.05,27.05,22.13,0,113258025.0,93000,93000,113258025.0
20260414,002980.SZ,华盛昌,U,64.14,64.14,52.48,8,17090744.0,93724,141036,17090744.0
20260414,002990.SZ,盛视科技,U,38.28,38.28,31.32,12,6515256.0,94042,145536,6515256.0
20260414,300857.SZ,协创数据,U,249.6,249.6,166.4,0,507318739.0,93303,93303,507318739.0
20260414,301157.SZ,华塑科技,U,77.7,77.7,51.8,0,103619943.0,141551,141551,103619943.0
20260414,301189.SZ,奥尼电子,U,71.99,71.99,47.99,1,62669526.0,103509,104257,62669526.0
20260414,301219.SZ,腾远钴业,U,82.02,82.02,54.68,6,16467483.0,95545,145221,16467483.0
20260414,301292.SZ,海科新源,U,106.86,106.86,71.24,0,159868864.0,144809,144809,159868864.0
20260414,600152.SH,维科技术,U,11.89,11.89,9.73,3,31858030.0,93917,133044,31858030.0
20260414,600173.SH,卧龙新能,U,7.95,7.95,6.51,0,110102730.0,111410,111410,110102730.0
20260414,600396.SH,华电辽能,U,8.03,8.03,6.57,3,111664625.0,93420,94917,111664625.0
20260414,600469.SH,风神股份,U,7.25,7.25,5.93,0,105885525.0,131407,131407,105885525.0
20260414,600539.SH,狮头股份,U,15.95,15.95,13.05,0,54257115.0,131114,131114,54257115.0
20260414,600605.SH,汇通能源,U,29.39,29.39,24.05,0,68031972.0,93053,93053,68031972.0
20260414,600664.SH,哈药股份,U,4.04,4.04,3.3,0,91483650.0,144104,144104,91483650.0
20260414,600743.SH,华远控股,U,3.21,3.21,2.63,0,109493918.0,93030,93030,109493918.0
20260414,600855.SH,航天长峰,U,19.23,19.23,15.73,0,53261138.0,111732,111732,53261138.0
20260414,601588.SH,北辰实业,U,2.07,2.07,1.69,3,31656303.0,93441,95256,31656303.0
20260414,601778.SH,晶科科技,U,6.03,6.03,4.93,2,137576252.0,102651,132703,137576252.0
20260414,603002.SH,宏昌电子,U,12.86,12.86,10.52,1,146649884.0,93634,132740,146649884.0
20260414,603026.SH,石大胜华,U,98.52,98.52,80.6,1,121386492.0,93410,93710,121386492.0
20260414,603061.SH,金海通,U,338.14,338.14,276.66,0,46528064.0,112150,112150,46528064.0
20260414,603109.SH,神驰机电,U,23.43,23.43,19.17,0,53746077.0,142822,142822,53746077.0
20260414,603139.SH,康惠股份,U,28.47,28.47,23.29,0,9022143.0,133110,133110,9022143.0
20260414,603171.SH,税友股份,U,54.78,54.78,44.82,0,131123160.0,95114,95114,131123160.0
20260414,603269.SH,海鸥股份,U,16.01,16.01,13.1,0,36769846.0,111145,111145,36769846.0
20260414,603383.SH,顶点软件,U,31.94,31.94,26.14,0,198518470.0,103033,103033,198518470.0
20260414,603527.SH,众源新材,U,11.9,11.9,9.74,0,80007662.0,100654,100654,80007662.0
20260414,603585.SH,苏利股份,U,26.4,26.4,21.6,6,10876800.0,93158,94113,10876800.0
20260414,603629.SH,利通电子,U,79.95,79.95,65.41,1,121379850.0,95001,95646,121379850.0
20260414,603698.SH,航天工程,U,35.94,35.94,29.4,0,143210585.0,141711,141711,143210585.0
20260414,605167.SH,利柏特,U,19.64,19.64,16.07,0,128993556.0,130608,130608,128993556.0
20260414,688813.SH,泰金新能,U,69.12,69.12,46.08,1,33799265.0,94114,94656,33799265.0
