ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000078.SZ,20260714,1min,241,1,09:50:00,15:00:00,6,5,6.1135,5,44.6,20.4,0.0,2.2315,2.6218,0.084427,0.4386,0.0,20,36.0,15.08,22.786,76.638,high_open_board_risk
000639.SZ,20260714,1min,241,1,10:17:00,15:00:00,4,4,2.5316,4,24.0,41.0,16.1601,1.5375,2.7623,0.007591,0.0,0.0,31,0.0,25.2,41.188,56.77,high_open_board_risk
000677.SZ,20260714,1min,241,1,11:26:00,15:00:00,2,0,4.5455,0,,0.0,37.7273,1.6883,4.2481,0.167683,1.7341,0.0,8,12.0,42.0,52.2182,15.45,weak_limitup
000701.SZ,20260714,1min,241,1,09:31:00,09:37:00,1,1,7.9918,0,,0.0,5.0492,4.6877,2.3967,0.085672,2.1277,1.6393,0,70.0,42.5,28.1398,58.825,late_withdraw_risk
000807.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,24.1146,3.5887,0.076038,-0.2396,,0,0.0,0.0,0.0,80.0,no_limit_touch
000811.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,49.901,4.2063,0.056156,0.6387,,0,0.0,0.0,0.0,80.0,no_limit_touch
000962.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,61.7763,3.5995,0.101843,1.1538,,0,0.0,0.0,0.0,80.0,no_limit_touch
001378.SZ,20260714,1min,241,1,10:20:00,10:37:00,1,1,4.1609,0,,0.0,28.0347,21.1661,0.5852,0.098516,1.1401,1.5719,0,70.0,29.5,29.1854,60.775,late_withdraw_risk
002080.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,69.9787,3.3886,0.109849,1.1322,,0,0.0,0.0,0.0,80.0,no_limit_touch
002083.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,9.4852,2.686,0.112165,0.6198,,0,0.0,0.0,0.0,80.0,no_limit_touch
002422.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,46.6278,4.0151,0.114497,2.3207,,0,0.0,0.0,0.0,80.0,no_limit_touch
002440.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,10.3592,3.2902,0.128523,1.3258,,0,0.0,0.0,0.0,80.0,no_limit_touch
002490.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,8.7448,3.4905,0.153217,2.3756,,0,0.0,0.0,0.0,80.0,no_limit_touch
002768.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,54.7778,3.3447,0.071795,0.8552,,0,0.0,0.0,0.0,80.0,no_limit_touch
002851.SZ,20260714,1min,241,1,13:21:00,13:41:00,1,1,3.168,0,,0.0,33.9922,167.334,2.8841,0.073776,0.7727,1.3749,0,70.0,17.5,25.5727,62.575,late_withdraw_risk
002938.SZ,20260714,1min,241,1,13:10:00,13:42:00,2,1,2.6055,0,,0.0,37.367,102.79,2.3835,0.075846,1.6124,0.6514,0,70.0,17.5,26.5851,62.575,late_withdraw_risk
002957.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,43.5136,3.7836,0.167568,1.506,,0,0.0,0.0,0.0,80.0,no_limit_touch
003030.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,25.0289,3.7602,0.118306,0.8936,,0,0.0,0.0,0.0,80.0,no_limit_touch
300107.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,6.1537,0.1016,0.100491,-0.9646,,0,0.0,0.0,0.0,80.0,no_limit_touch
300157.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,4.1263,2.7565,0.121008,-0.9346,,0,0.0,0.0,0.0,80.0,no_limit_touch
300191.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,28.1694,7.7411,0.100414,1.032,,0,0.0,0.0,0.0,80.0,no_limit_touch
300214.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,12.6844,5.6412,0.109559,0.2244,,0,0.0,0.0,0.0,80.0,no_limit_touch
300223.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,200.8911,3.3844,0.122767,1.734,,0,0.0,0.0,0.0,80.0,no_limit_touch
300283.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,16.5647,3.7751,0.10133,0.3503,,0,0.0,0.0,0.0,80.0,no_limit_touch
300285.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,67.5936,3.5749,0.086227,1.229,,0,0.0,0.0,0.0,80.0,no_limit_touch
300408.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,116.7942,4.3545,0.101897,2.2655,,0,0.0,0.0,0.0,80.0,no_limit_touch
300483.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,18.657,4.2504,0.073572,0.1545,,0,0.0,0.0,0.0,80.0,no_limit_touch
300489.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,246.3647,6.7523,0.104623,4.1997,,0,0.0,0.0,0.0,80.0,no_limit_touch
300502.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,545.8903,4.2004,0.113575,1.713,,0,0.0,0.0,0.0,80.0,no_limit_touch
300534.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,9.8538,6.2535,0.088128,0.5764,,0,0.0,0.0,0.0,80.0,no_limit_touch
300558.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,67.4221,3.5268,0.110024,0.707,,0,0.0,0.0,0.0,80.0,no_limit_touch
300590.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,14.9284,2.2884,0.15743,1.6644,,0,0.0,0.0,0.0,80.0,no_limit_touch
300592.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,17.8287,6.6816,0.269801,2.0386,,0,0.0,0.0,0.0,80.0,no_limit_touch
300593.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,24.4902,7.9208,0.228224,5.509,,0,0.0,0.0,0.0,80.0,no_limit_touch
300599.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,10.2785,0.6957,0.063719,-0.1929,,0,0.0,0.0,0.0,80.0,no_limit_touch
300759.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,34.9588,5.6387,0.088795,0.0542,,0,0.0,0.0,0.0,80.0,no_limit_touch
300814.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,158.072,4.832,0.166175,2.4166,,0,0.0,0.0,0.0,80.0,no_limit_touch
300990.SZ,20260714,1min,241,1,09:55:00,13:34:00,2,1,11.0882,0,,0.0,0.0,118.007,2.0363,0.069365,1.8697,4.4289,0,78.4338,40.3915,23.5677,61.2497,late_withdraw_risk
301024.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,31.6196,5.2511,0.291734,2.9066,,0,0.0,0.0,0.0,80.0,no_limit_touch
301040.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,25.5934,3.5034,0.129548,1.5721,,0,0.0,0.0,0.0,80.0,no_limit_touch
301045.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,80.173,5.0728,0.171902,3.6545,,0,0.0,0.0,0.0,80.0,no_limit_touch
301099.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,67.0818,4.4993,0.128864,1.6384,,0,0.0,0.0,0.0,80.0,no_limit_touch
301125.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,12.3427,6.5411,0.116697,1.1538,,0,0.0,0.0,0.0,80.0,no_limit_touch
301126.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,9.2306,2.9182,0.146131,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
301127.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,17.4422,3.6566,0.116695,1.8018,,0,0.0,0.0,0.0,80.0,no_limit_touch
301176.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,49.3583,5.0684,0.127586,1.4277,,0,0.0,0.0,0.0,80.0,no_limit_touch
301182.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,80.7583,4.014,0.093317,0.4905,,0,0.0,0.0,0.0,80.0,no_limit_touch
301205.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,253.3328,6.52,0.148308,3.629,,0,0.0,0.0,0.0,80.0,no_limit_touch
301217.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,128.302,4.6047,0.097974,1.5358,,0,0.0,0.0,0.0,80.0,no_limit_touch
301277.SZ,20260714,1min,241,1,,,0,0,,0,,0.0,0.0,11.4798,3.2246,0.104839,0.5089,,0,0.0,0.0,0.0,80.0,no_limit_touch
