trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260714,000008.SZ,神州高铁,U,2.6,2.6,2.12,0,90075960.0,92500,92500,1.0,1/1,轨交设备,0.45,31966488.0,7062372075.2,7062581968.0,90075960.0
20260714,000036.SZ,华联控股,U,4.63,4.63,3.79,1,28527791.0,131542,143815,1.0,1/1,房地产开发,4.53,283795792.0,6495803099.53,6499680673.6,28527791.0
20260714,000554.SZ,泰山石油,U,6.44,6.44,5.27,1,53334424.0,93209,94430,1.0,1/1,炼化及贸,11.09,253598268.0,2313922892.68,3074745233.28,53334424.0
20260714,000636.SZ,风华高科,U,59.41,59.41,48.61,0,74777465.0,145000,145000,1.0,1/1,元件,11.5,7331329536.0,68738148924.51,68738155162.56,74777465.0
20260714,000703.SZ,恒逸石化,U,14.54,14.54,11.9,1,60913876.0,103024,103136,1.0,1/1,炼化及贸,2.32,1250838480.0,55286749102.38,55565513573.76,60913876.0
20260714,000759.SZ,中百集团,U,6.75,6.75,5.53,2,58451625.0,93221,132806,1.0,1/1,一般零售,11.45,501820352.0,4426015668.75,4471629192.0,58451625.0
20260714,000968.SZ,蓝焰控股,U,7.04,7.04,5.76,4,50169152.0,93957,131421,1.0,1/1,油气开采,6.96,465594400.0,6811218726.4,6811218698.24,50169152.0
20260714,001226.SZ,拓山重工,U,46.38,46.38,37.94,0,28152660.0,110030,110030,1.0,1/1,工程机械,3.72,56831705.0,1573506432.0,3463041546.0,28152660.0
20260714,001283.SZ,豪鹏科技,U,46.48,46.48,38.03,2,25156602.0,95451,101218,1.0,1/1,电池,5.97,281579904.0,4805980779.04,6027531977.6,25156602.0
20260714,001388.SZ,信通电子,U,32.44,32.44,26.54,0,64953184.0,93242,93242,2.0,2/2,电网设备,3.8,101757097.0,2742463845.44,5123898000.0,64953184.0
20260714,001389.SZ,广合科技,U,186.01,186.01,152.19,1,285373751.0,95203,112912,1.0,1/1,元件,8.95,2484694528.0,28339905852.94,87928632339.68,285373751.0
20260714,002128.SZ,电投能源,U,26.08,26.08,21.34,0,23541164.0,141006,141006,1.0,1/1,煤炭开采,1.22,687968864.0,58460236697.44,77024675755.52,23541164.0
20260714,002141.SZ,贤丰控股,U,5.1,5.1,4.18,2,49402680.0,95809,95942,1.0,1/1,元件,8.71,439120208.0,5267972569.8,5267972539.2,49402680.0
20260714,002162.SZ,悦心健康,U,3.82,3.82,3.12,2,16076546.0,101203,140518,1.0,1/1,家居用品,4.34,149419666.0,3508647542.22,3513257667.2,16076546.0
20260714,002243.SZ,力合科创,U,6.85,6.85,5.61,0,130136300.0,92500,92500,1.0,1/1,化妆品,0.57,46698505.0,8248374686.5,8292638934.4,130136300.0
20260714,002245.SZ,蔚蓝锂芯,U,20.89,20.89,17.09,1,71633669.0,103200,130018,1.0,1/1,电池,10.6,3489028240.0,33561868944.62,35672591244.0,71633669.0
