ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000517.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,2.397,3.044,0.083671,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
000926.SZ,20260820,1min,241,1,10:51:00,13:59:00,4,2,2.5974,1,32.0,33.0,36.9656,2.2666,0.5931,0.056692,0.0,1.2987,0,70.0,26.1,30.3347,60.735,late_withdraw_risk
001225.SZ,20260820,1min,241,1,09:51:00,13:05:00,1,1,3.7296,0,,0.0,30.6224,46.4554,0.2467,0.117405,2.3741,1.3138,0,70.0,42.5,35.8117,58.825,late_withdraw_risk
002581.SZ,20260820,1min,241,1,14:29:00,15:00:00,2,1,0.8741,1,18.0,47.0,64.2052,5.5552,2.9657,0.139412,0.0,0.0,13,12.0,41.4,59.8916,32.74,neutral_limitup
002667.SZ,20260820,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,17.46,0.0,0.10506,0.0,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002726.SZ,20260820,1min,241,1,14:23:00,15:00:00,1,1,0.339,1,1.0,100.0,85.9661,2.8476,3.597,0.06854,0.0,0.0,31,0.0,55.0,75.5398,14.45,healthy_limitup
300112.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,9.4468,4.9028,0.162083,1.5369,,0,0.0,0.0,0.0,80.0,no_limit_touch
300149.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,11.1854,1.4716,0.076968,0.9786,,0,0.0,0.0,0.0,80.0,no_limit_touch
300171.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,14.9495,-0.3311,0.074494,0.1344,,0,0.0,0.0,0.0,80.0,no_limit_touch
300319.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,18.1968,1.3913,0.078816,0.5998,,0,0.0,0.0,0.0,80.0,no_limit_touch
300358.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,9.3684,-1.2641,0.055404,-0.108,,0,0.0,0.0,0.0,80.0,no_limit_touch
300486.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,21.6699,0.7389,0.095481,0.3678,,0,0.0,0.0,0.0,80.0,no_limit_touch
300487.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,70.3414,-0.5422,0.086813,0.4739,,0,0.0,0.0,0.0,80.0,no_limit_touch
300545.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,31.2708,3.0034,0.22071,0.9085,,0,0.0,0.0,0.0,80.0,no_limit_touch
300558.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,54.1064,2.9453,0.167521,2.8624,,0,0.0,0.0,0.0,80.0,no_limit_touch
300570.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,202.2472,5.5144,0.096996,2.8384,,0,0.0,0.0,0.0,80.0,no_limit_touch
300661.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,116.0367,0.4682,0.075782,0.5433,,0,0.0,0.0,0.0,80.0,no_limit_touch
300676.SZ,20260820,1min,241,1,09:57:00,13:32:00,3,3,3.2801,2,37.0,28.0,19.1191,43.9423,-0.3694,0.044314,-0.3188,2.9699,0,70.0,28.1,25.8807,69.385,late_withdraw_risk
300697.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,14.8615,2.0088,0.288633,1.4726,,0,0.0,0.0,0.0,80.0,no_limit_touch
300725.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,54.3476,0.0596,0.060913,0.3877,,0,0.0,0.0,0.0,80.0,no_limit_touch
300813.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,21.6325,0.3584,0.101214,-0.046,,0,0.0,0.0,0.0,80.0,no_limit_touch
300843.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,142.0109,2.3724,0.079244,1.2678,,0,0.0,0.0,0.0,80.0,no_limit_touch
300867.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,17.2389,3.2548,0.182063,0.7357,,0,0.0,0.0,0.0,80.0,no_limit_touch
300901.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,17.7687,4.5096,0.25258,2.4834,,0,0.0,0.0,0.0,80.0,no_limit_touch
300936.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,88.2683,-0.1453,0.084145,0.789,,0,0.0,0.0,0.0,80.0,no_limit_touch
300976.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,58.2093,3.0763,0.108462,0.7049,,0,0.0,0.0,0.0,80.0,no_limit_touch
300991.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,28.6621,2.6092,0.340067,2.1181,,0,0.0,0.0,0.0,80.0,no_limit_touch
301047.SZ,20260820,1min,241,1,11:26:00,13:58:00,1,1,3.1655,0,,0.0,34.007,124.7511,5.4179,0.049158,-0.3712,2.0483,0,70.0,17.5,25.5771,62.575,late_withdraw_risk
301080.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,94.729,2.0384,0.055747,-0.2683,,0,0.0,0.0,0.0,80.0,no_limit_touch
301081.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,13.0193,3.4616,0.136605,-0.0742,,0,0.0,0.0,0.0,80.0,no_limit_touch
301093.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,80.1035,3.566,0.078133,1.8414,,0,0.0,0.0,0.0,80.0,no_limit_touch
301122.SZ,20260820,1min,241,1,13:21:00,14:32:00,1,1,2.9367,0,,0.0,35.3795,38.0551,2.483,0.264911,-2.1084,2.1084,2,58.9105,20.2724,30.0088,59.3868,weak_limitup
301183.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,217.7054,3.5252,0.102876,0.2357,,0,0.0,0.0,0.0,80.0,no_limit_touch
301190.SZ,20260820,1min,241,1,,,0,0,,0,,0.0,0.0,20.1054,3.7037,0.108474,1.4599,,0,0.0,0.0,0.0,80.0,no_limit_touch
