ts_code,trade_date,close,open,high,low,vol,amount,vwap
000020.SZ,20260820,12.46,12.5,12.5,12.41,2030300.0,25363706.88,12.49
000059.SZ,20260820,4.89,4.9,4.92,4.88,2253500.0,11042158.08,4.9
000153.SZ,20260820,6.65,6.5,6.67,6.5,3671600.0,23889262.08,6.51
000505.SZ,20260820,7.09,6.88,7.09,6.88,7087600.0,48825318.4,6.89
000526.SZ,20260820,37.82,37.82,37.83,37.48,707000.0,26736168.96,37.82
000560.SZ,20260820,2.33,2.32,2.34,2.31,28650600.96,66477721.6,2.32
000597.SZ,20260820,5.3,5.26,5.32,5.26,1127700.0,5945539.2,5.27
000620.SZ,20260820,3.4,3.41,3.43,3.39,14835399.68,50548116.48,3.41
000678.SZ,20260820,9.06,9.08,9.08,9.02,590000.0,5353927.04,9.07
000723.SZ,20260820,3.75,3.71,3.75,3.7,8602460.16,31927219.2,3.71
000735.SZ,20260820,5.78,5.82,5.86,5.78,6560700.16,38181724.16,5.82
000736.SZ,20260820,4.8,4.82,4.85,4.8,1449700.0,6986101.76,4.82
000852.SZ,20260820,5.39,5.4,5.4,5.38,1362800.0,7357708.16,5.4
000998.SZ,20260820,8.88,8.89,9.0,8.8,4383600.0,38980236.8,8.89
001229.SZ,20260820,47.74,47.53,47.78,47.47,122500.0,5826830.72,47.57
001277.SZ,20260820,36.27,36.27,36.27,36.0,1075100.0,38992476.16,36.27
001301.SZ,20260820,61.8,62.0,62.06,61.11,448100.0,27769643.52,61.97
001338.SZ,20260820,9.36,9.34,9.4,9.28,1535000.0,14330167.04,9.34
001366.SZ,20260820,12.49,12.53,12.56,12.49,191100.0,2393432.0,12.53
001400.SZ,20260820,84.8,85.08,85.5,84.3,173700.0,14771276.8,85.04
002025.SZ,20260820,63.63,63.62,64.5,63.62,398850.0,25399441.92,63.68
002040.SZ,20260820,8.88,8.8,8.9,8.8,1729500.0,15244126.72,8.81
002041.SZ,20260820,9.62,9.6,9.7,9.59,4400300.16,42289436.16,9.61
002124.SZ,20260820,2.36,2.34,2.36,2.34,4650901.12,10902469.12,2.34
002284.SZ,20260820,9.9,9.9,9.94,9.89,1665000.0,16485461.76,9.9
002333.SZ,20260820,6.5,6.5,6.59,6.45,6022800.0,39163200.0,6.5
002365.SZ,20260820,15.75,15.61,15.76,15.61,3783900.16,59357998.08,15.69
002385.SZ,20260820,3.28,3.26,3.29,3.26,11497899.52,37547386.88,3.27
002412.SZ,20260820,9.26,9.26,9.26,9.26,1528216.96,14151289.6,9.26
