ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000609.SZ,20260804,1min,241,1,09:45:00,15:00:00,1,0,1.003,0,,0.0,58.9819,9.674,3.0595,0.024708,0.0,0.0,31,0.0,70.0,74.1946,8.25,neutral_limitup
000657.SZ,20260804,1min,241,1,14:14:00,14:16:00,1,1,1.9132,0,,0.0,41.5206,51.2175,1.9379,0.118808,-0.153,1.0987,0,70.0,17.5,27.8312,62.575,late_withdraw_risk
000988.SZ,20260804,1min,241,1,,,0,0,,0,,0.0,0.0,98.8278,1.8439,0.11198,-0.2873,,0,0.0,0.0,0.0,80.0,no_limit_touch
001223.SZ,20260804,1min,241,1,13:56:00,14:56:00,4,4,1.8346,3,13.3333,57.0,25.9422,38.1785,3.3567,0.135791,-0.8294,0.8294,3,36.4403,7.2899,26.953,64.5666,high_open_board_risk
001232.SZ,20260804,1min,241,1,,,0,0,,0,,0.0,0.0,206.9912,0.4922,0.113901,-0.9523,,0,0.0,0.0,0.0,80.0,no_limit_touch
001256.SZ,20260804,1min,241,1,11:28:00,13:44:00,2,1,3.4813,0,,0.0,32.1125,25.2593,2.0217,0.080357,0.9796,1.4155,0,70.0,17.5,25.0087,62.575,late_withdraw_risk
001359.SZ,20260804,1min,241,1,,,0,0,,0,,0.0,0.0,74.8545,4.6563,0.232027,2.8489,,0,0.0,0.0,0.0,80.0,no_limit_touch
001389.SZ,20260804,1min,241,1,,,0,0,,0,,0.0,0.0,148.665,2.7007,0.093854,-0.0131,,0,0.0,0.0,0.0,80.0,no_limit_touch
002008.SZ,20260804,1min,241,1,14:01:00,14:02:00,1,1,1.6792,0,,0.0,42.925,86.6374,1.8613,0.073481,-0.034,1.209,0,70.0,17.5,28.2525,62.575,late_withdraw_risk
002138.SZ,20260804,1min,241,1,,,0,0,,0,,0.0,0.0,45.3938,4.0449,0.112924,0.9835,,0,0.0,0.0,0.0,80.0,no_limit_touch
002156.SZ,20260804,1min,241,1,,,0,0,,0,,0.0,0.0,53.9867,2.9884,0.105667,0.09,,0,0.0,0.0,0.0,80.0,no_limit_touch
002290.SZ,20260804,1min,241,1,,,0,0,,0,,0.0,0.0,52.5633,3.304,0.180136,-0.0368,,0,0.0,0.0,0.0,80.0,no_limit_touch
002353.SZ,20260804,1min,241,1,,,0,0,,0,,0.0,0.0,139.6317,1.5672,0.101383,-0.547,,0,0.0,0.0,0.0,80.0,no_limit_touch
002436.SZ,20260804,1min,241,1,13:39:00,14:36:00,4,3,1.2789,2,2.0,95.0,54.5763,28.0281,2.5043,0.132377,-0.6913,0.6913,6,22.3699,28.4075,48.5638,40.6813,high_open_board_risk
002501.SZ,20260804,1min,241,1,14:39:00,15:00:00,1,0,3.6232,0,,0.0,43.2609,1.3174,4.7544,0.606869,8.6614,0.0,22,88.8365,0.0,15.7691,40.9591,late_withdraw_risk
002631.SZ,20260804,1min,241,1,,,0,0,,0,,0.0,0.0,6.8739,3.2897,0.112201,2.1583,,0,0.0,0.0,0.0,80.0,no_limit_touch
002787.SZ,20260804,1min,241,1,14:02:00,14:02:00,1,0,2.2033,0,,0.0,51.7802,19.0447,3.3358,0.089672,-0.2028,1.4522,0,70.0,27.5,35.4091,32.125,late_withdraw_risk
002824.SZ,20260804,1min,241,1,,,0,0,,0,,0.0,0.0,20.145,3.3509,0.09786,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002851.SZ,20260804,1min,241,1,,,0,0,,0,,0.0,0.0,105.0481,1.6677,0.121094,0.1688,,0,0.0,0.0,0.0,80.0,no_limit_touch
002859.SZ,20260804,1min,241,1,14:10:00,14:15:00,1,1,1.7795,0,,0.0,42.3228,58.0771,3.3109,0.070073,0.3848,1.1369,0,70.0,17.5,28.0718,62.575,late_withdraw_risk
300031.SZ,20260804,1min,241,1,,,0,0,,0,,0.0,0.0,20.6555,2.975,0.108966,0.1412,,0,0.0,0.0,0.0,80.0,no_limit_touch
300054.SZ,20260804,1min,241,1,,,0,0,,0,,0.0,0.0,67.676,3.5079,0.106317,0.4157,,0,0.0,0.0,0.0,80.0,no_limit_touch
300077.SZ,20260804,1min,241,1,,,0,0,,0,,0.0,0.0,17.2855,4.712,0.360982,4.9884,,0,0.0,0.0,0.0,80.0,no_limit_touch
