ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
301039.SZ,20260309,1.1737,2.7048,0.82,1711075.5955,
600371.SH,20260309,7.9415,15.4975,0.9,283508.082,
300674.SZ,20260309,2.2251,2.9303,0.88,1560190.445,
600704.SH,20260309,1.3987,2.4655,0.9,2859662.4792,
300539.SZ,20260309,3.9585,6.3781,0.84,806714.892,
000581.SZ,20260309,3.3049,5.6373,0.82,2402462.4471,
003002.SZ,20260309,1.2214,2.3395,0.76,522000.0,
603709.SH,20260309,2.0511,5.8281,1.14,226560.7284,
002092.SZ,20260309,9.2688,13.1756,2.46,2048705.4379,
603661.SH,20260309,0.6505,2.2838,1.0,456139.8617,
601992.SH,20260309,0.9901,2.7542,0.76,2028776.5155,
688550.SH,20260309,1.7604,2.9806,0.88,775693.8824,
920396.BJ,20260309,7.3921,11.3944,0.79,260718.301,
001215.SZ,20260309,2.209,3.7572,0.85,360951.0569,
300211.SZ,20260309,0.8557,1.5668,0.89,262899.2104,
300071.SZ,20260309,5.487,7.2448,1.03,544594.6498,
000608.SZ,20260309,3.3261,4.762,0.87,249721.1319,
002687.SZ,20260309,2.4367,3.4201,0.96,262485.3353,
300785.SZ,20260309,6.4518,7.9581,0.88,1043791.1705,
600831.SH,20260309,2.1383,3.0201,1.21,299308.6836,
603800.SH,20260309,1.6778,3.1653,0.78,801632.0,
300740.SZ,20260309,5.2987,9.1106,1.51,842421.8225,
603822.SH,20260309,3.0178,4.9338,1.13,886570.7244,
301418.SZ,20260309,4.3372,4.3372,1.09,285780.0026,
300834.SZ,20260309,2.1376,5.9712,1.92,485830.5813,
002876.SZ,20260309,3.6095,4.0736,0.7,471054.2808,
301313.SZ,20260309,5.245,6.1418,0.83,340672.0462,
301163.SZ,20260309,3.7938,5.6669,0.98,254510.4,
300172.SZ,20260309,9.5355,10.4925,0.75,432417.69,
300666.SZ,20260309,6.3367,7.0105,0.95,4019873.6681,
000514.SZ,20260309,1.1033,2.997,0.75,414291.5438,
600282.SH,20260309,0.8369,2.2472,1.16,3520266.9673,
