trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260320,000020.SZ,深华发Ａ,元器件,1,2.0,3.0,0
20260320,000509.SZ,华塑控股,元器件,1,2.0,3.0,0
20260320,000601.SZ,韶能股份,水力发电,1,5.0,2.0,0
20260320,000670.SZ,盈方微,元器件,1,2.0,3.0,0
20260320,000677.SZ,恒天海龙,化纤,0,,,0
20260320,000862.SZ,银星能源,新型电力,1,4.0,2.0,0
20260320,001283.SZ,豪鹏科技,电气设备,1,1.0,6.0,0
20260320,002150.SZ,正泰电源,机械基件,0,,,0
20260320,002256.SZ,兆新股份,新型电力,1,4.0,2.0,0
20260320,002309.SZ,中利集团,电气设备,1,1.0,6.0,0
20260320,002310.SZ,东方新能,环境保护,0,,,0
20260320,002428.SZ,云南锗业,小金属,0,,,0
20260320,300827.SZ,上能电气,电气设备,1,1.0,6.0,0
20260320,301658.SZ,首航新能,电气设备,1,1.0,6.0,0
20260320,600310.SH,广西能源,水力发电,1,5.0,2.0,0
20260320,600396.SH,华电辽能,火力发电,1,6.0,2.0,0
20260320,600604.SH,市北高新,园区开发,0,,,0
20260320,600617.SH,国新能源,供气供热,1,8.0,1.0,0
20260320,600683.SH,京投发展,区域地产,0,,,0
20260320,600726.SH,华电能源,火力发电,1,6.0,2.0,0
20260320,603026.SH,石大胜华,化工原料,1,10.0,1.0,0
20260320,603165.SH,荣晟环保,造纸,0,,,0
20260320,603381.SH,永臻股份,电气设备,1,1.0,6.0,0
20260320,603538.SH,美诺华,化学制药,1,9.0,1.0,0
20260320,603687.SH,大胜达,广告包装,0,,,0
20260320,603778.SH,国晟科技,电气设备,1,1.0,6.0,0
20260320,605050.SH,福然德,仓储物流,1,7.0,1.0,0
20260320,605099.SH,共创草坪,文教休闲,1,3.0,2.0,0
20260320,605299.SH,舒华体育,文教休闲,1,3.0,2.0,0
