trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,limit_times,up_stat,industry,turnover_ratio,amount,float_mv,total_mv,seal_amount
20260703,000004.SZ,国华退,U,0.45,0.45,0.37,3,15408.0,93118,145142,1.0,4/5,软件开发,4.96,2673076.0,56830080.6,59571126.9,15408.0
20260703,000506.SZ,招金黄金,U,13.87,13.87,11.35,0,147919264.0,93051,93051,2.0,2/2,贵金属,2.92,371842192.0,12881165549.07,12885476331.2,147919264.0
20260703,000576.SZ,甘化科工,U,8.14,8.14,6.66,0,42263694.0,94121,94121,2.0,2/2,地面兵装,5.63,193318059.0,3531256224.54,3552444213.12,42263694.0
20260703,000595.SZ,宝塔实业,U,6.24,6.24,5.1,0,93156960.0,92500,92500,2.0,2/2,电力,1.34,94916640.0,7105215723.84,7105215736.32,93156960.0
20260703,000656.SZ,金科股份,U,1.3,1.3,1.06,0,226954312.0,92500,92500,2.0,2/2,房地产开发,0.07,6747208.0,9863553709.1,13765351142.4,226954312.0
20260703,000908.SZ,石药景峰,U,6.88,6.88,5.63,1,15212987.0,93509,142430,2.0,2/2,化学制药,8.86,519854544.0,6052846158.88,12105695083.52,15212987.0
20260703,000975.SZ,山金国际,U,19.84,19.84,16.24,3,80435328.0,93142,94518,1.0,1/1,贵金属,2.65,1322045072.0,50061028369.28,55006944409.6,80435328.0
20260703,001268.SZ,联合精密,U,39.4,39.4,32.24,0,44141396.0,111209,111209,1.0,1/1,家电零部,3.95,100654747.0,2666299809.6,4252573359.6,44141396.0
20260703,001270.SZ,铖昌科技,U,163.32,163.32,133.62,0,179923274.0,93333,93333,1.0,1/1,军工电子,2.27,744642176.0,33448467769.92,33662685631.32,179923274.0
20260703,001306.SZ,夏厦精密,U,63.29,63.29,51.79,1,31277981.0,93627,101400,1.0,1/1,通用设备,9.76,93723151.0,980980759.75,3977814474.0,31277981.0
20260703,001317.SZ,三羊马,U,48.43,48.43,39.63,0,78834693.0,93309,93309,2.0,2/2,铁路公路,4.84,196911698.0,4139865315.89,4143951597.14,78834693.0
20260703,001337.SZ,四川黄金,U,41.21,41.21,33.71,0,95153890.0,93354,93354,1.0,1/1,贵金属,2.34,399043360.0,17308200000.0,17308200000.0,95153890.0
20260703,001400.SZ,江顺科技,U,125.21,125.21,102.45,1,26439343.0,110812,131542,1.0,1/1,专用设备,11.36,638956752.0,5788646115.0,10517640000.0,26439343.0
20260703,002067.SZ,景兴纸业,U,4.2,4.2,3.44,0,81350350.0,93303,93303,1.0,1/1,造纸,4.01,222455950.0,5617936182.6,6194386195.2,81350350.0
20260703,002072.SZ,凯瑞德,U,9.64,9.64,7.88,20,4453680.0,94306,144615,1.0,1/1,贸易Ⅱ,10.61,370503920.0,3543006552.0,3544435200.0,4453680.0
20260703,002090.SZ,金智科技,U,9.59,9.59,7.85,0,65815249.0,102824,102824,1.0,1/1,电网设备,3.12,115219583.0,3818629450.79,3841534120.48,65815249.0
20260703,002141.SZ,贤丰控股,U,5.14,5.14,4.2,19,7408796.0,110718,143736,1.0,7/13,元件,17.78,905174432.0,5309290001.72,5309289970.88,7408796.0
20260703,002148.SZ,北纬科技,U,6.56,6.56,5.36,0,93866790.0,92500,92500,1.0,1/1,通信服务,1.55,45711641.0,2958006408.16,3665408711.68,93866790.0
20260703,002249.SZ,大洋电机,U,8.33,8.33,6.81,1,79944676.0,94509,94827,1.0,1/1,电机Ⅱ,3.7,561862368.0,15509922606.71,20539728420.96,79944676.0
20260703,002270.SZ,华明装备,U,20.14,20.14,16.48,0,77486998.0,102227,102227,1.0,1/1,电网设备,2.34,408928000.0,18049690929.66,18049980039.36,77486998.0
20260703,002283.SZ,天润工业,U,10.24,10.24,8.38,0,86061547.0,130233,130233,1.0,1/1,汽车零部件,3.57,354696736.0,10268943656.96,11668041564.16,86061547.0
20260703,002292.SZ,奥飞娱乐,U,7.73,7.73,6.33,0,48271531.0,93109,93109,1.0,1/1,文娱用品,5.77,453437456.0,7868239308.13,11430348650.08,48271531.0
20260703,002294.SZ,信立泰,U,40.08,40.08,32.8,0,143819064.0,143439,143439,1.0,1/1,化学制药,5.82,2505207344.0,44671794698.88,44681846442.24,143819064.0
